dataset_scope,N,N_numeric,objective_view,selection_basis,strategy_id,best_value,candidate_family,candidate_source,source_run,teacher_validation_status,order_hash,scan_position_1based,track_index_0based,track_index_1based,order_length,order_source_file,metric_semantic_warning,legacy_compatibility_status,claim_role,u2_range,peeq_max,surface_t_proxy_legacy_raw,mises_max_legacy_proxy,plus_N32_rank,plus_N32_source_file
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,11,5,6,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,12,7,8,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,13,9,10,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,14,11,12,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,15,13,14,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N16,16,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R74FSD_N16_B01_n16_penalty,0.8805194805194806,penalty_repair,N16_final_diag_penalty_aware,Run76,PASS_TEACHER_FIELDS_EXTRACTED,5e0129a21f85cd34,16,15,16,16,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,1,22,23,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,2,17,18,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,3,15,16,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
native_stage3,N24,24,constrained_reward,best_constrained_reward_from_stage3_final_native_best_strategy_table,S3R44CNS_N24_B16_uncertainty,0.8558201058201058,penalty_repair,uncertainty_calibration,Run46,PASS_TEACHER_FIELDS_EXTRACTED,e72abd003436348f,4,13,14,24,E:\Projects\RL-LAM-ScanOpt\outputs\paper_figures\section_3_4_multin_outcomes\table_3_4_best_teacher_labelled_scan_orders_by_N.csv,False,,native_multi_N_claim_scope_within_N_only,,,,,,
