N,strategy_id,family_label,candidate_source,u2_range,peeq_max,surface_t_proxy,mises_max,u2_norm_within_N,peeq_norm_within_N,surface_t_norm_within_N,mises_norm_within_N,u2_rank_within_N,peeq_rank_within_N,surface_t_rank_within_N,mises_rank_within_N,U2_gate_status,PEEQ_gate_status,U2_PEEQ_gate_status,hierarchy_region,constrained_reward_if_available,source_file
N24,S3R59N40PR40_N24_B11_n24_penalty,,N24_penalty_repair_diagnostic,0.0001428459177077,0.1672333478927612,583388352.0,579943744.0,0.18979632885756323,0.4500364211332648,0.22513692541507757,0.45454545454545453,135,172,137,73,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2722222222222222,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R59N40PR40_N24_B12_n24_maint,,N24_u2_reward_maintenance,0.0001125989701904,0.1554912030696869,582126336.0,579944832.0,0.1391378772118679,0.1567310981390422,0.11204656897886617,0.9696969696969697,127,64,77,185,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4246031746031746,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R59N40PR40_N24_B13_n24_maint,,N24_u2_reward_maintenance,9.104845275942353e-05,0.1580812186002731,581617920.0,579943872.0,0.10304445507092562,0.22142671833492292,0.06648696699452299,0.5151515151515151,112,110,22,80,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5034391534391535,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R59N40PR40_N24_B14_n24_maint,,N24_u2_reward_maintenance,0.000118070066037,0.157501682639122,582982400.0,579944640.0,0.14830102480669308,0.2069505740841586,0.18875921199782067,0.8787878787878788,130,103,116,165,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3425925925925926,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R59N40PR40_N24_B15_n24_maint,,N24_u2_reward_maintenance,0.0001111758224396,0.1559894531965255,582886080.0,579944576.0,0.13675434870945136,0.16917681538970428,0.1801278926390044,0.8484848484848485,125,72,111,156,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4066137566137566,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N24,S3R59N40PR40_N24_B16_n24_uncertainty,,N24_uncertainty_calibration,0.0001070608966529,0.1637184023857116,582191552.0,579943680.0,0.12986255346723927,0.3622371099523662,0.11789063172081553,0.42424242424242425,123,160,80,70,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3671957671957672,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B01_n40_mises_repair,,N40_Mises_repair_candidates,0.0002089603531203,0.1649283170700073,589684288.0,579926976.0,0.08034941090652517,0.36967755129147173,0.49179436298827767,0.5168539325842697,137,173,195,102,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2673170731707317,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B02_n40_peeq_repair,,N40_PEEQ_repair_candidates,5.727253301301971e-05,0.1554671972990036,582288320.0,579926528.0,0.005659216182962322,0.2023537206147295,0.06713703009591004,0.43820224719101125,14,86,75,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7729268292682927,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B03_n40_surface_repair,,N40_SurfaceT_repair_candidates,6.958981612115167e-05,0.1523378044366836,582016128.0,579927488.0,0.011724174286790151,0.14700910876226922,0.05150847021644067,0.6067415730337079,37,19,37,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8019512195121952,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B04_n40_median,,N40_median_guard_repair,7.110601291060448e-05,0.1523234695196151,582018816.0,579927488.0,0.012470740710932704,0.1467555898031617,0.05166280821666115,0.6067415730337079,39,18,39,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.796829268292683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B05_n40_median,,N40_median_guard_repair,9.501385829935316e-05,0.1601337045431137,582205376.0,579926528.0,0.024242823836944805,0.28488283840037576,0.06237460037482086,0.43820224719101125,77,134,67,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5665853658536586,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B06_n40_no_median,,N40_no_penalty_worse_than_median,8.251216149801621e-05,0.1516209989786148,582085952.0,579927552.0,0.018087061510039405,0.13433210667403295,0.05551758350788226,0.6179775280898876,62,16,48,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7224390243902439,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B07_n40_no_median,,N40_no_penalty_worse_than_median,7.809461021679454e-05,0.153184562921524,582160640.0,579926528.0,0.01591188511708697,0.16198438407542573,0.059805975085437106,0.43820224719101125,56,39,60,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.738780487804878,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B08_n40_penalty_repair,,N40_penalty_repair_local_search,6.476157250290271e-05,0.1527572870254516,582009088.0,579926528.0,0.009346775391053061,0.1544278324814187,0.05110425164443465,0.43820224719101125,28,24,29,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8474390243902439,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B09_n40_penalty_repair,,N40_penalty_repair_local_search,7.3961019552371e-05,0.1534765660762787,582004416.0,579927552.0,0.01387652926969631,0.16714858108443006,0.05083599750119428,0.6179775280898876,42,53,22,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7451219512195123,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B10_n40_penalty_repair,,N40_penalty_repair_local_search,0.0001235023337358,0.1647430956363678,582165248.0,579927488.0,0.03827038238594875,0.3664018333479168,0.060070554514386504,0.6067415730337079,96,172,61,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4539024390243903,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B11_n40_penalty_repair,,N40_penalty_repair_local_search,8.56483711686451e-05,0.1562725901603698,582451072.0,579927552.0,0.019631312794206615,0.21659742770493123,0.07648182853783118,0.6179775280898876,67,98,87,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5817073170731707,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B12_n40_penalty_top,,N40_penalty_repair_top,0.0001891053861982,0.1626538634300232,584486144.0,579927296.0,0.07057294141416431,0.32945289449078663,0.19333039356190057,0.5730337078651685,125,157,144,109,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3492682926829268,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B13_n40_penalty_top,,N40_penalty_repair_top,0.0001532133671844,0.1574422419071197,583485440.0,579927488.0,0.05289992134395316,0.23728320439531286,0.13587256090838937,0.6067415730337079,106,103,113,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4756097560975609,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B14_n40_penalty_top,,N40_penalty_repair_top,5.191683794691926e-05,0.1703883707523346,582015232.0,579927424.0,0.0030221032817145006,0.4662408672562093,0.05145702421636718,0.5955056179775281,4,187,35,115,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6846341463414635,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B15_n40_penalty_top,,N40_penalty_repair_top,0.0001742487111187,0.1756399422883987,587064192.0,579928576.0,0.063257601567842,0.5591170899185895,0.3413552346305075,0.797752808988764,121,195,177,200,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2448780487804878,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B16_n40_two_stage,,N40_two_stage_penalty_repair,5.533727926376741e-05,0.1533247381448745,582295040.0,579927552.0,0.004706308564743988,0.16446344109031064,0.06752287509646125,0.6179775280898876,11,41,79,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7936585365853658,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B17_n40_two_stage,,N40_two_stage_penalty_repair,5.130235695105512e-05,0.1530022919178009,582005440.0,579927552.0,0.0027195364361855576,0.15876084570973326,0.050894792929849705,0.6179775280898876,3,33,24,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8631707317073171,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B18_n40_two_stage,,N40_two_stage_penalty_repair,0.0002040392319031,0.1640890538692474,588950400.0,579927296.0,0.0779262796247191,0.35483483318874226,0.4496564142137949,0.5730337078651685,134,167,192,109,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.2799999999999999,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B19_n40_u2ret_repair,,N40_u2_reward_retention_local_repair,5.447568582894746e-05,0.1536350399255752,582269312.0,579927872.0,0.004282065000733825,0.16995125689534715,0.06604563995149378,0.6741573033707865,10,59,73,194,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7604878048780487,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B20_n40_u2ret_repair,,N40_u2_reward_retention_local_repair,7.352428656304255e-05,0.1558193564414978,582150656.0,579927552.0,0.01366148450214625,0.20858180123902917,0.05923271965604674,0.6179775280898876,41,91,57,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.675609756097561,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B21_n40_u2ret_repair,,N40_u2_reward_retention_local_repair,7.584344893984962e-05,0.155017614364624,582094720.0,579927488.0,0.014803426481382111,0.1944026597880991,0.056021019365744315,0.6067415730337079,48,81,50,119,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6900000000000001,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B22_n40_u2ret_top,,N40_u2_reward_retention_top,6.851953367004171e-05,0.1649787276983261,582289664.0,579927552.0,0.01119717347270977,0.37056908417989115,0.06721419909602029,0.6179775280898876,34,175,76,138,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5763414634146341,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B23_n40_u2ret_top,,N40_u2_reward_retention_top,9.117159152083332e-05,0.1538078635931015,582321152.0,579927808.0,0.022350914165722956,0.17300771519859476,0.06902215852717451,0.6629213483146067,72,66,83,189,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5948780487804878,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N40,S3R59N40PR40_N40_B24_n40_u2ret_top,,N40_u2_reward_retention_top,5.292977675708244e-05,0.1536608040332794,582292864.0,579926528.0,0.0035208684226508964,0.1704069058353643,0.06739793481056848,0.43820224719101125,7,62,78,66,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.8170731707317072,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B01_n12_diversity,,N12_diversity_coverage,6.379491514962865e-05,0.1535141170024871,581880128.0,579938432.0,0.30646399913606687,0.3768723143947153,0.21771482250568575,0.2413793103448276,63,54,52,12,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3045454545454545,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B02_n12_penalty,,N12_penalty_aware_repair,4.408235781738768e-05,0.1478625386953354,581030976.0,579938560.0,0.16188569303570025,0.2154184286905026,0.053717986749728074,0.3103448275862069,49,33,23,17,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5188311688311689,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B03_n12_anchor_local,,N12_recovery_anchor_local_search,3.5103737900499254e-05,0.1520085632801056,583759616.0,579938560.0,0.0960335746715544,0.33386176311077803,0.5807005834074953,0.3103448275862069,28,50,73,17,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5025974025974026,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B04_n12_anchor_local,,N12_recovery_anchor_local_search,4.209233884466812e-05,0.1484188884496688,582993408.0,579939520.0,0.14729024672530122,0.23131218876351547,0.43272273311579157,0.8275862068965517,46,36,66,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4155844155844156,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B05_n12_anchor_local,,N12_recovery_anchor_local_search,3.254793091400643e-05,0.1469618827104568,581045120.0,579939520.0,0.07728845507095065,0.1896885527977115,0.05644961930188866,0.8275862068965517,16,23,24,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7402597402597403,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B06_n12_anchor_top,,N12_recovery_anchor_top,2.3353248252533376e-05,0.1469611227512359,582776448.0,579939520.0,0.009851662273297916,0.18966684233693037,0.3908212202116088,0.8275862068965517,2,21,61,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7597402597402597,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B07_n12_anchor_top,,N12_recovery_anchor_top,4.7157466724456754e-05,0.1438055485486984,581349824.0,579939648.0,0.1844395418014836,0.0995186237440925,0.11529714229209928,0.896551724137931,54,6,42,67,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4740259740259741,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B08_n12_anchor_top,,N12_recovery_anchor_top,3.971927708334988e-05,0.1505984514951706,582831104.0,579939520.0,0.1298854400358213,0.293577790283761,0.4013769405715416,0.8275862068965517,41,47,64,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4220779220779221,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B09_n12_anchor_top,,N12_recovery_anchor_top,3.798802094934217e-05,0.1497074365615844,582938496.0,579939776.0,0.11718784453554996,0.2681233392561727,0.4221175714426975,0.9655172413793104,37,43,65,73,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4097402597402597,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B10_n12_u2_safe,,N12_u2_safe_exploitation,4.140971304877894e-05,0.1501847505569458,581708160.0,579939520.0,0.14228364714480668,0.2817592114079542,0.18450262038959755,0.8275862068965517,45,46,46,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4344155844155845,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B11_n12_u2_safe,,N12_u2_safe_exploitation,4.911627866022173e-05,0.1459944397211074,580957120.0,579939520.0,0.1988061055541677,0.16205071052803952,0.0394541679026995,0.8275862068965517,57,16,9,27,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.525974025974026,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N12,S3R64VNR_N12_B12_n12_uncertainty,,N12_uncertainty_calibration,3.746341781152296e-05,0.1469832807779312,581021440.0,579938496.0,0.11334023451912717,0.19029985126205984,0.05187629783447048,0.27586206896551724,32,24,21,15,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6603896103896103,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B01_n16_diversity,,N16_diversity_coverage,0.0001097982292321,0.1503731906414032,582193408.0,579948096.0,0.3223778746499504,0.1350050534117562,0.18784164320026503,0.7,64,26,60,31,U2_near_safe_analysis_gate,PEEQ_safe_analysis_gate,near_admissible_analysis_gate,near_admissible_review_region,0.3551948051948052,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B02_n16_penalty,,N16_penalty_aware_repair,4.95423319080146e-05,0.1477783918380737,581524160.0,579948288.0,0.08118364892842674,0.05861869902721896,0.09161099147847533,0.8,40,3,42,37,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6077922077922079,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B03_n16_anchor_local,,N16_recovery_anchor_local_search,4.0733349123911466e-05,0.1522163301706314,581438784.0,579948416.0,0.04592277196266764,0.18926386880781726,0.07933484254504629,0.8666666666666667,15,47,33,68,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5993506493506494,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B04_n16_anchor_local,,N16_recovery_anchor_local_search,4.630857847587322e-05,0.1499058455228805,581288448.0,579948352.0,0.06823947765429163,0.1212472276421621,0.05771814551009515,0.8333333333333334,34,22,26,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.596103896103896,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B05_n16_anchor_local,,N16_recovery_anchor_local_search,4.535047560239036e-05,0.155251070857048,581443840.0,579948288.0,0.0644043529446162,0.27860134547088006,0.08006184087018939,0.8,30,57,35,37,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.5110389610389611,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B06_n16_anchor_top,,N16_recovery_anchor_top,3.5666283110913355e-05,0.152036964893341,581560832.0,579948352.0,0.025640158675678842,0.1839836676539533,0.096884029963374,0.8333333333333334,5,43,45,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6792207792207792,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B07_n16_anchor_top,,N16_recovery_anchor_top,5.006112223782111e-05,0.1521210968494415,582240320.0,579948352.0,0.08326027939061185,0.18646036581086253,0.19458708335633962,0.8333333333333334,43,46,62,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.3896103896103897,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B08_n16_anchor_top,,N16_recovery_anchor_top,4.59382431472477e-05,0.1480086147785186,581497536.0,579948352.0,0.06675708760100377,0.06539606114628131,0.087782747133418,0.8333333333333334,32,5,40,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6370129870129869,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B09_n16_anchor_top,,N16_recovery_anchor_top,4.151515349803958e-05,0.1512656509876251,581532864.0,579947520.0,0.0490522034217882,0.16127753056612304,0.09286253289897484,0.4,20,31,43,13,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.6772727272727274,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B10_n16_u2_safe,,N16_u2_safe_exploitation,3.850526627502404e-05,0.1514567881822586,581473600.0,579947520.0,0.037004130942513085,0.16690427644969885,0.08434100822704434,0.4,11,35,38,13,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.7324675324675325,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
N16,S3R64VNR_N16_B11_n16_u2_safe,,N16_u2_safe_exploitation,4.810629525309196e-05,0.1519916504621505,582392896.0,579948352.0,0.07543543565016647,0.18264968977666615,0.21652586825686046,0.8333333333333334,36,41,63,47,U2_safe_analysis_gate,PEEQ_safe_analysis_gate,combined_safe_analysis_gate,admissible_secondary_SurfaceT_ranking_region,0.4493506493506493,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_native_combined552_teacher_dataset.csv
