strategy_name,final_expansion_batch,global_candidate_index,n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_version_source,ppo_generation_mode,seed,selected_by_bucket,predicted_reward_available,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline,candidate_source,teacher_validated,abaqus_validated,notes,stageT_pool_source,source_row_index,parity_switch_fraction,early_center_bias,early_edge_bias,duplicate_vs_combined552,duplicate_vs_ppo_v01,duplicate_vs_ppo_v02K2,duplicate_vs_ppo_v03,selected_already
PPOFINAL_N16_B031_diversity,final_expansion_batch01,31,16,"[11, 1, 3, 15, 13, 5, 9, 7, 0, 2, 4, 6, 8, 10, 12, 14]","11,1,3,15,13,5,9,7,0,2,4,6,8,10,12,14",2e7ec5f10475f5b7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21861010,diversity,True,0.8296578227146384,4.066666666666666,12.0,4,0.0,61.0,10.995555555555557,-0.2711111111111111,0.3030358024691358,7.0,7,8.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,931,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B032_diversity,final_expansion_batch01,32,16,"[11, 15, 1, 3, 9, 13, 7, 5, 0, 2, 4, 6, 8, 10, 12, 14]","11,15,1,3,9,13,7,5,0,2,4,6,8,10,12,14",f785e57b5b7c8171,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860787,diversity,True,0.8157013855206566,3.8,14.0,3,0.0,57.0,9.626666666666669,-0.2533333333333333,0.2802851851851852,8.0,8,7.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,708,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N12_B033_diversity,final_expansion_batch02,33,12,"[11, 1, 3, 9, 7, 5, 0, 6, 2, 4, 8, 10]","11,1,3,9,7,5,0,6,2,4,8,10",3ae31ba5ab2dcb44,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203809418,diversity,True,0.6784860971334526,4.090909090909091,10.0,6,0.0,45.0,5.900826446280991,-0.371900826446281,0.3896762516221569,5.0,5,9.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,3128,0.0909090909090909,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B034_diversity,final_expansion_batch02,34,12,"[11, 1, 3, 7, 9, 0, 2, 4, 5, 6, 10, 8]","11,1,3,7,9,0,2,4,5,6,10,8",428e5ef4ec1af069,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203809590,diversity,True,0.5749651614139011,3.5454545454545454,10.0,4,0.18181818181818182,39.0,8.793388429752067,-0.14049586776859502,0.368127177105389,6.0,6,8.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,3300,0.2727272727272727,0.24242424242424232,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B035_diversity,final_expansion_batch02,35,12,"[11, 3, 1, 9, 5, 7, 0, 2, 4, 6, 8, 10]","11,3,1,9,5,7,0,2,4,6,8,10",9d16225c8842df9d,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21460647,diversity,True,0.7350055444925802,3.727272727272727,8.0,4,0.0,41.0,6.198347107438016,-0.3388429752066115,0.3618320697584409,2.0,2,5.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,40,0.0909090909090909,0.7575757575757577,0.2424242424242424,False,False,False,False,False
PPOFINAL_N12_B036_efficiency,final_expansion_batch02,36,12,"[11, 3, 1, 7, 9, 4, 0, 2, 5, 6, 8, 10]","11,3,1,7,9,4,0,2,5,6,8,10",f73b4f03f3ad3bc4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203808790,efficiency,True,0.6799541525506227,3.363636363636364,8.0,4,0.0909090909090909,37.0,4.231404958677687,-0.2148760330578512,0.3152733192177219,4.0,4,4.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,2500,0.2727272727272727,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B037_efficiency,final_expansion_batch02,37,12,"[11, 3, 1, 9, 7, 5, 2, 0, 4, 6, 8, 10]","11,3,1,9,7,5,2,0,4,6,8,10",b8d668f55850ae91,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203808205,efficiency,True,0.6445933750336242,3.363636363636364,8.0,3,0.0,37.0,5.140495867768596,-0.3057851239669422,0.3227864672267377,5.0,5,7.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,1915,0.0909090909090909,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B038_efficiency,final_expansion_batch02,38,12,"[11, 1, 3, 9, 7, 5, 2, 0, 4, 6, 8, 10]","11,1,3,9,7,5,2,0,4,6,8,10",0281cd940a2fe6d9,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203807230,efficiency,True,0.6702023966013158,3.363636363636364,10.0,3,0.0,37.0,5.867768595041324,-0.3057851239669422,0.3287969856339503,4.0,4,8.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,940,0.0909090909090909,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B039_efficiency,final_expansion_batch02,39,12,"[11, 1, 3, 9, 7, 6, 5, 0, 2, 4, 8, 10]","11,1,3,9,7,6,5,0,2,4,8,10",caf58a70972ef4f4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203807741,efficiency,True,0.4780140278316179,3.363636363636364,10.0,4,0.1818181818181818,37.0,6.776859504132233,-0.1239669421487603,0.3363101336429661,7.0,7,10.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,1451,0.2727272727272727,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B040_efficiency,final_expansion_batch02,40,12,"[11, 1, 3, 9, 8, 7, 5, 0, 2, 4, 6, 10]","11,1,3,9,8,7,5,0,2,4,6,10",60da2971c89ac202,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203806913,efficiency,True,0.4170408023206977,3.363636363636364,10.0,4,0.1818181818181818,37.0,6.776859504132233,-0.1239669421487603,0.3363101336429661,8.0,8,11.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,623,0.2727272727272727,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B041_efficiency,final_expansion_batch02,41,12,"[11, 3, 1, 9, 7, 0, 2, 4, 5, 6, 8, 10]","11,3,1,9,7,0,2,4,5,6,8,10",42cd3f72e6aaa2fc,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203808753,efficiency,True,0.6506879289201846,3.363636363636364,8.0,3,0.1818181818181818,37.0,7.140495867768595,-0.1239669421487603,0.3393153928465724,6.0,6,8.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,2463,0.2727272727272727,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B042_novelty,final_expansion_batch02,42,12,"[11, 3, 1, 7, 9, 0, 2, 4, 5, 6, 8, 10]","11,3,1,7,9,0,2,4,5,6,8,10",5623c97f5dcbd1a3,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203806491,novelty,True,0.6585155488327996,3.363636363636364,9.0,3,0.1818181818181818,37.0,7.5041322314049586,-0.1239669421487603,0.3423206520501787,6.0,6,6.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,201,0.2727272727272727,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B043_novelty,final_expansion_batch02,43,12,"[11, 1, 3, 9, 7, 0, 2, 4, 5, 6, 8, 10]","11,1,3,9,7,0,2,4,5,6,8,10",667cc0b2be39f4b7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21460759,novelty,True,0.6398432542189428,3.363636363636364,10.0,3,0.1818181818181818,37.0,7.867768595041323,-0.1239669421487603,0.345325911253785,6.0,6,9.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,152,0.2727272727272727,0.7575757575757577,0.2424242424242424,False,False,False,False,False
PPOFINAL_N12_B044_novelty,final_expansion_batch02,44,12,"[11, 1, 3, 9, 5, 0, 7, 4, 2, 6, 8, 10]","11,1,3,9,5,0,7,4,2,6,8,10",7490c177c3657ed7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21461093,novelty,True,0.5530251329330956,4.2727272727272725,10.0,6,0.0,47.0,6.016528925619835,-0.3884297520661157,0.40578398561118323,6.0,6,9.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,existing_v01_rollout_pool,486,0.2727272727272727,0.7575757575757577,0.2424242424242424,False,False,False,False,False
PPOFINAL_N12_B045_baseline_proximity,final_expansion_batch02,45,12,"[11, 3, 1, 7, 5, 9, 0, 2, 4, 6, 8, 10]","11,3,1,7,5,9,0,2,4,6,8,10",d9d48697cbdeabff,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203806394,baseline_proximity,True,0.734168139160716,3.727272727272727,9.0,4,0.0,41.0,6.561983471074381,-0.3388429752066115,0.3648373289620472,3.0,3,4.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,104,0.0909090909090909,0.2424242424242423,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B046_baseline_proximity,final_expansion_batch02,46,12,"[3, 11, 1, 7, 9, 5, 0, 2, 4, 6, 8, 10]","3,11,1,7,9,5,0,2,4,6,8,10",5f7d2403c1cdd71e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21460912,baseline_proximity,True,0.7175525424814981,4.090909090909091,10.0,5,0.0,45.0,7.355371900826444,-0.371900826446281,0.4016972884365821,3.0,3,4.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,305,0.0909090909090909,0.7575757575757577,0.2424242424242424,False,False,False,False,False
PPOFINAL_N12_B047_baseline_proximity,final_expansion_batch02,47,12,"[11, 1, 3, 9, 7, 5, 0, 2, 4, 10, 6, 8]","11,1,3,9,7,5,0,2,4,10,6,8",a78982ae1aba990c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203806924,baseline_proximity,True,0.6753767838058995,3.909090909090909,10.0,5,0.0,43.0,6.264462809917356,-0.35537190082644626,0.3775299956742481,5.0,5,4.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,634,0.09090909090909091,0.24242424242424232,0.7575757575757576,False,False,False,False,False
PPOFINAL_N12_B048_baseline_proximity,final_expansion_batch02,48,12,"[11, 1, 3, 7, 9, 5, 0, 2, 6, 4, 8, 10]","11,1,3,7,9,5,0,2,6,4,8,10",81374eb04629101e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,203808740,baseline_proximity,True,0.6637800912299493,3.727272727272727,10.0,6,0.0,41.0,5.107438016528925,-0.33884297520661155,0.352816292147622,2.0,2,5.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,2450,0.09090909090909091,0.24242424242424232,0.7575757575757576,False,False,False,False,False
PPOFINAL_N16_B049_diversity,final_expansion_batch02,49,16,"[11, 3, 1, 15, 9, 7, 13, 5, 0, 2, 4, 6, 8, 10, 12, 14]","11,3,1,15,9,7,13,5,0,2,4,6,8,10,12,14",073d57ec3eee3249,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,204206568,diversity,True,0.8150226748347584,4.333333333333333,14.0,5,0.0,65.0,11.688888888888895,-0.2888888888888888,0.3227839506172839,9.0,9,5.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,278,0.0666666666666666,0.2666666666666667,0.7333333333333334,False,False,False,False,False
PPOFINAL_N16_B050_diversity,final_expansion_batch02,50,16,"[11, 3, 15, 1, 9, 13, 7, 5, 0, 2, 4, 6, 8, 10, 12, 14]","11,3,15,1,9,13,7,5,0,2,4,6,8,10,12,14",58eb1df23533c9da,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,204206379,diversity,True,0.8127098341871903,4.866666666666666,14.0,5,0.0,73.0,14.782222222222218,-0.3244444444444444,0.3698654320987654,9.0,9,6.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,89,0.0666666666666666,0.2666666666666667,0.7333333333333334,False,False,False,False,False
PPOFINAL_N16_B051_diversity,final_expansion_batch02,51,16,"[11, 3, 1, 15, 7, 13, 9, 5, 0, 2, 4, 6, 8, 10, 12, 14]","11,3,1,15,7,13,9,5,0,2,4,6,8,10,12,14",aeaf0c90fb86acd2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860650,diversity,True,0.8106013832860884,4.333333333333333,14.0,4,0.0,65.0,11.155555555555562,-0.2888888888888888,0.3204135802469136,8.0,8,7.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,571,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B052_efficiency,final_expansion_batch02,52,16,"[11, 1, 3, 15, 13, 9, 7, 5, 4, 0, 2, 6, 8, 10, 12, 14]","11,1,3,15,13,9,7,5,4,0,2,6,8,10,12,14",436b3a81f5c90541,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,204206562,efficiency,True,0.8853237620998888,3.533333333333333,12.0,2,0.0666666666666666,53.0,9.448888888888892,-0.1688888888888888,0.2628283950617284,8.0,8,11.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,272,0.0666666666666666,0.2666666666666667,0.7333333333333334,False,False,False,False,False
PPOFINAL_N16_B053_efficiency,final_expansion_batch02,53,16,"[11, 1, 3, 15, 13, 9, 7, 6, 5, 0, 2, 4, 8, 10, 12, 14]","11,1,3,15,13,9,7,6,5,0,2,4,8,10,12,14",8515e741ab7b471c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21861049,efficiency,True,0.7128827737396948,3.533333333333333,12.0,2,0.1333333333333333,53.0,9.848888888888892,-0.1022222222222222,0.2646061728395061,9.0,9,12.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,970,0.2,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B054_efficiency,final_expansion_batch02,54,16,"[11, 1, 3, 15, 13, 9, 7, 0, 2, 4, 5, 6, 8, 10, 12, 14]","11,1,3,15,13,9,7,0,2,4,5,6,8,10,12,14",6721460107841a59,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860669,efficiency,True,0.6659787793634021,3.533333333333333,12.0,3,0.1333333333333333,53.0,10.648888888888894,-0.1022222222222222,0.2681617283950617,8.0,8,11.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,590,0.2,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B055_efficiency,final_expansion_batch02,55,16,"[11, 1, 3, 15, 13, 9, 7, 8, 5, 0, 2, 4, 6, 10, 12, 14]","11,1,3,15,13,9,7,8,5,0,2,4,6,10,12,14",d37150b5de1daa27,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,204206516,efficiency,True,0.6151475828613433,3.6666666666666665,12.0,2,0.06666666666666667,55.0,9.42222222222222,-0.17777777777777776,0.2710432098765432,10.0,10,11.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,226,0.2,0.2666666666666667,0.7333333333333334,False,False,False,False,False
PPOFINAL_N16_B056_efficiency,final_expansion_batch02,56,16,"[11, 3, 1, 15, 13, 9, 7, 6, 5, 0, 2, 4, 8, 10, 12, 14]","11,3,1,15,13,9,7,6,5,0,2,4,8,10,12,14",bc8f954b3d0328f0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860867,efficiency,True,0.6384233564014065,3.533333333333333,14.0,2,0.1333333333333333,53.0,10.915555555555558,-0.1022222222222222,0.2693469135802469,11.0,11,11.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,788,0.2,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B057_efficiency,final_expansion_batch02,57,16,"[11, 3, 1, 15, 13, 9, 7, 0, 2, 4, 5, 6, 8, 10, 12, 14]","11,3,1,15,13,9,7,0,2,4,5,6,8,10,12,14",f3e4673ddd5dcaac,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,204206706,efficiency,True,0.6215201728808266,3.533333333333333,14.0,3,0.13333333333333333,53.0,11.71555555555556,-0.10222222222222221,0.27290246913580246,10.0,10,11.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,416,0.2,0.2666666666666667,0.7333333333333334,False,False,False,False,False
PPOFINAL_N16_B058_novelty,final_expansion_batch02,58,16,"[11, 1, 3, 15, 13, 9, 14, 7, 6, 5, 0, 2, 4, 8, 10, 12]","11,1,3,15,13,9,14,7,6,5,0,2,4,8,10,12",35c1c503a5e47f3c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,204206764,novelty,True,0.4292648633425429,4.066666666666666,12.0,3,0.1333333333333333,61.0,10.195555555555554,-0.1377777777777777,0.2994802469135802,13.0,13,14.0,raster,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,fresh_v01_checkpoint_inference_lowN_topup,474,0.3333333333333333,0.2666666666666667,0.7333333333333334,False,False,False,False,False
PPOFINAL_N16_B059_novelty,final_expansion_batch02,59,16,"[11, 3, 1, 15, 13, 9, 7, 5, 0, 2, 6, 4, 8, 10, 14, 12]","11,3,1,15,13,9,7,5,0,2,6,4,8,10,14,12",6f8308ffda1ff9c8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860918,novelty,True,0.8057607021419534,3.933333333333333,14.0,2,0.0,59.0,9.928888888888888,-0.2622222222222222,0.2899617283950617,12.0,12,11.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,839,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B060_novelty,final_expansion_batch02,60,16,"[11, 3, 1, 15, 9, 13, 7, 5, 0, 2, 4, 6, 8, 12, 14, 10]","11,3,1,15,9,13,7,5,0,2,4,6,8,12,14,10",80e5e028a54bbd32,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860978,novelty,True,0.7789412718530523,4.333333333333333,14.0,4,0.0,65.0,10.088888888888894,-0.2888888888888888,0.3156728395061728,12.0,12,9.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,899,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B061_baseline_proximity,final_expansion_batch02,61,16,"[11, 3, 1, 15, 9, 13, 7, 5, 0, 2, 4, 6, 8, 10, 12, 14]","11,3,1,15,9,13,7,5,0,2,4,6,8,10,12,14",67b6fe9d93abd00e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860670,baseline_proximity,True,0.8405526819744987,4.066666666666666,14.0,4,0.0,61.0,10.72888888888889,-0.2711111111111111,0.3018506172839506,9.0,9,6.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,final expansion PPO candidate; not physically validated yet.,existing_v01_rollout_pool,591,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
PPOFINAL_N16_B062_baseline_proximity,final_expansion_batch02,62,16,"[11, 3, 1, 15, 13, 9, 5, 7, 0, 2, 4, 6, 8, 10, 12, 14]","11,3,1,15,13,9,5,7,0,2,4,6,8,10,12,14",2dad3faa70568fa2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,21860640,baseline_proximity,True,0.8344289593530437,3.8,14.0,3,0.0,57.0,10.960000000000004,-0.2533333333333333,0.28621111111111114,8.0,8,6.0,odd_even,PPO_final_expansion_checkpoint_inference,False,False,Stage T repair replacement from rollout pool; original duplicate physical order removed; not physically validated yet.,existing_v01_rollout_pool,561,0.0666666666666666,0.7333333333333334,0.2666666666666666,False,False,False,False,False
