n,strategy_name,dataset_source,candidate_source,order_json,order_compact,order_hash,teacher_metrics_extracted,teacher_validation_status,u2_range,peeq_max,surface_t_proxy,mises_max,predicted_reward_previous,conservative_reward_previous,surfaceT_only_false_positive_teacher,rank_u2,percentile_u2,is_top10_u2,is_top25_u2,rank_peeq,percentile_peeq,is_top10_peeq,is_top25_peeq,rank_surface_t,percentile_surface_t,is_top10_surface_t,is_top25_surface_t,rank_mises,percentile_mises,is_top10_mises,is_top25_mises,lex_rank_u2_peeq_surfacet,lex_percentile_u2_peeq_surfacet,is_top10_lex,is_top25_lex,reward_lex_primary_v03,reward_u2_guarded_v03,reward_topk_classifier_v03,ref_lex_rank_vs_combined552,reward_record_seeking_v03,combined552_best_u2,combined552_best_lex_key
40,S3R24L64_N40_B02_top_region,stage3_native_combined552,combined108_known_best_mutation,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31]","33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31",198304997aa51f7f,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001227253760589,0.1667737364768982,598535360.0,579927040.0,,,False,95.0,0.41304347826086957,False,False,194.0,0.8434782608695652,False,False,230.0,1.0,False,False,120.0,0.5217391304347826,False,False,95.0,0.41304347826086957,False,False,0.5895196506550218,0.26489082969432315,0.0,95.0,0.21253422158229518,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B03_top_region,stage3_native_combined552,combined108_known_best_mutation,"[31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]","31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29",c1c108e2813bd09b,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001059363503372,0.1590581983327865,592258240.0,579925632.0,,,False,83.0,0.36086956521739133,False,False,127.0,0.5521739130434783,False,False,225.0,0.9782608695652174,False,False,20.0,0.08695652173913043,True,True,83.0,0.36086956521739133,False,False,0.6419213973799127,0.34590393013100446,0.0,83.0,0.2921393773702913,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B04_top_region,stage3_native_combined552,combined108_known_best_mutation,"[31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]","31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29",baa132a2934e1658,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001603593141226,0.1599376946687698,581768896.0,579925632.0,,,False,112.0,0.48695652173913045,False,False,137.0,0.5956521739130435,False,False,22.0,0.09565217391304348,True,True,20.0,0.08695652173913043,True,True,112.0,0.48695652173913045,False,False,0.5152838427947598,0.35793886462882096,0.0,112.0,0.16048780487804876,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B05_top_region,stage3_native_combined552,combined108_known_best_mutation,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31]","33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31",742ef66aad688f36,True,PASS_TEACHER_FIELDS_EXTRACTED,8.880928180587944e-05,0.1641431897878646,595921664.0,579925632.0,,,False,68.0,0.2956521739130435,False,False,178.0,0.7739130434782608,False,False,229.0,0.9956521739130435,False,False,20.0,0.08695652173913043,True,True,68.0,0.2956521739130435,False,False,0.7074235807860262,0.32555458515283847,0.0,68.0,0.40108817845057154,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B06_model_disagreement,stage3_native_combined552,combined108_known_best_mutation,"[8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6]","8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6",04fb04483e06ab57,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002016615144384,0.1611578613519668,583783872.0,579927360.0,,,False,133.0,0.5782608695652174,False,False,149.0,0.6478260869565218,False,False,144.0,0.6260869565217392,False,False,132.0,0.5739130434782609,False,False,133.0,0.5782608695652174,False,False,0.42358078602620086,0.19957205240174675,0.0,133.0,0.1246341463414634,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B07_model_disagreement,stage3_native_combined552,combined108_known_best_mutation,"[12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10]","12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10",42b2cce7b6cd3830,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002165191526728,0.1629427224397659,584747776.0,579928896.0,,,False,140.0,0.6086956521739131,False,False,167.0,0.7260869565217392,False,False,172.0,0.7478260869565218,False,False,227.0,0.9869565217391304,False,False,140.0,0.6086956521739131,False,False,0.39301310043668125,0.18039301310043668,0.0,140.0,0.11268292682926827,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B08_model_disagreement,stage3_native_combined552,combined108_known_best_mutation,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,9,7,5,3,1,11,13,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,9,7,5,3,1,11,13,21,23,25,27,29,31,33,35,37,39",8a1c069e8cc3aab3,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001989352308555,0.1538123935461044,582634112.0,579927424.0,,,False,131.0,0.5695652173913044,False,False,68.0,0.2956521739130435,False,False,106.0,0.4608695652173913,False,False,134.0,0.5826086956521739,False,False,131.0,0.5695652173913044,False,False,0.43231441048034935,0.3749344978165939,0.0,131.0,0.12804878048780488,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B09_model_disagreement,stage3_native_combined552,combined108_known_best_mutation,"[14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10,12]","14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10,12",9416203917957318,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002083318340737,0.1643828004598617,585395200.0,579929024.0,,,False,136.0,0.591304347826087,False,False,179.0,0.7782608695652173,False,False,183.0,0.7956521739130434,False,False,228.0,0.991304347826087,False,False,136.0,0.591304347826087,False,False,0.4104803493449781,0.18259388646288208,0.0,136.0,0.1195121951219512,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B10_uncertainty_calibration,stage3_native_combined552,geometry_first_random_sweep,"[19,20,18,21,17,22,23,16,15,24,25,14,13,26,27,12,28,11,29,10,9,30,31,8,7,32,6,33,34,5,4,35,36,3,2,37,38,1,0,39]","19,20,18,21,17,22,23,16,15,24,25,14,13,26,27,12,28,11,29,10,9,30,31,8,7,32,6,33,34,5,4,35,36,3,2,37,38,1,0,39",6cf61e7e1a0eea3f,True,PASS_TEACHER_FIELDS_EXTRACTED,0.001730911550112,0.1823613494634628,588479616.0,579926720.0,,,False,224.0,0.9739130434782609,False,False,224.0,0.9739130434782609,False,False,212.0,0.9217391304347826,False,False,102.0,0.4434782608695652,False,False,224.0,0.9739130434782609,False,False,0.026200873362445365,0.012733624454148449,0.0,200.0,0.0102439024390244,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B11_uncertainty_calibration,stage3_native_combined552,combined108_known_best_mutation,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,39,19,29,9,34,21,11,31,36,1,3,5,7,13,15,17,23,25,27,32,33,35,37,38]","0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,39,19,29,9,34,21,11,31,36,1,3,5,7,13,15,17,23,25,27,32,33,35,37,38",88607ff800752d0d,True,PASS_TEACHER_FIELDS_EXTRACTED,0.000554565707489,0.1629247218370437,586222784.0,579926080.0,,,False,169.0,0.7347826086956522,False,False,166.0,0.7217391304347827,False,False,196.0,0.8521739130434782,False,False,37.0,0.1608695652173913,False,True,169.0,0.7347826086956522,False,False,0.26637554585152834,0.13063755458515283,0.0,148.0,0.09902439024390244,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B12_uncertainty_calibration,stage3_native_combined552,geometry_first_random_sweep,"[25,29,21,5,30,20,32,16,34,36,22,2,14,18,27,39,13,23,6,37,9,3,8,26,4,0,24,35,10,12,33,1,11,28,17,7,15,19,31,38]","25,29,21,5,30,20,32,16,34,36,22,2,14,18,27,39,13,23,6,37,9,3,8,26,4,0,24,35,10,12,33,1,11,28,17,7,15,19,31,38",b001209498d8d80c,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0010631986892377,0.1605686843395233,584326272.0,579925952.0,,,False,203.0,0.8826086956521739,False,False,142.0,0.6173913043478261,False,False,158.0,0.6869565217391305,False,False,29.0,0.12608695652173912,False,True,203.0,0.8826086956521739,False,False,0.11790393013100442,0.0812751091703057,0.0,179.0,0.046097560975609755,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B13_uncertainty_calibration,stage3_native_combined552,combined108_known_best_mutation,"[22,23,25,27,28,30,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,0,39,19,29,9,14,32,33,35,37,38]","22,23,25,27,28,30,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,0,39,19,29,9,14,32,33,35,37,38",b85ba16e4db50b3e,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0009516127437336,0.1718923896551132,586396288.0,579926912.0,,,False,197.0,0.8565217391304348,False,False,208.0,0.9043478260869565,False,False,198.0,0.8608695652173913,False,False,108.0,0.46956521739130436,False,False,197.0,0.8565217391304348,False,False,0.14410480349344978,0.0657117903930131,0.0,173.0,0.056341463414634155,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B14_diversity_coverage,stage3_native_combined552,geometry_first_random_sweep,"[0,37,28,15,24,19,34,27,4,7,36,9,10,35,26,33,12,29,2,25,18,23,20,39,32,3,16,17,22,31,30,13,8,21,38,11,6,1,14,5]","0,37,28,15,24,19,34,27,4,7,36,9,10,35,26,33,12,29,2,25,18,23,20,39,32,3,16,17,22,31,30,13,8,21,38,11,6,1,14,5",2988e56a2f6858d2,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0011485806799669,0.1689211428165435,583967360.0,579925056.0,,,False,207.0,0.9,False,False,196.0,0.8521739130434782,False,False,150.0,0.6521739130434783,False,False,11.0,0.04782608695652174,True,True,207.0,0.9,False,False,0.10043668122270744,0.05313537117903931,0.0,183.0,0.03926829268292682,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B15_diversity_coverage,stage3_native_combined552,combined108_known_best_mutation,"[15,32,5,34,29,8,13,2,23,4,31,26,21,10,7,20,11,38,37,24,19,16,39,0,25,18,3,6,35,12,33,14,9,28,17,30,27,36,1,22]","15,32,5,34,29,8,13,2,23,4,31,26,21,10,7,20,11,38,37,24,19,16,39,0,25,18,3,6,35,12,33,14,9,28,17,30,27,36,1,22",14e65401d5dd06f8,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0010186854147491,0.1579287350177765,583294976.0,579926016.0,,,False,201.0,0.8739130434782608,False,False,119.0,0.5173913043478261,False,False,123.0,0.5347826086956522,False,False,31.0,0.13478260869565217,False,True,201.0,0.8739130434782608,False,False,0.1266375545851528,0.13480349344978163,0.0,177.0,0.04951219512195122,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B16_diversity_coverage,stage3_native_combined552,combined108_known_best_mutation,"[9,36,33,8,7,16,23,12,5,2,21,18,37,34,25,6,15,26,3,32,1,24,35,28,19,4,39,14,31,30,29,20,11,38,13,22,17,0,27,10]","9,36,33,8,7,16,23,12,5,2,21,18,37,34,25,6,15,26,3,32,1,24,35,28,19,4,39,14,31,30,29,20,11,38,13,22,17,0,27,10",f25e144b16dbcb4d,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0011747723910957,0.1691029071807861,586287488.0,579926080.0,,,False,209.0,0.908695652173913,False,False,198.0,0.8608695652173913,False,False,197.0,0.8565217391304348,False,False,37.0,0.1608695652173913,False,True,209.0,0.908695652173913,False,False,0.09170305676855894,0.04889082969432314,0.0,185.0,0.035853658536585356,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B17_diversity_coverage,stage3_native_combined552,geometry_first_random_sweep,"[8,37,6,5,2,17,26,15,24,23,22,27,32,33,12,7,30,31,28,39,38,1,18,9,34,11,14,29,16,25,36,21,20,35,10,13,4,19,0,3]","8,37,6,5,2,17,26,15,24,23,22,27,32,33,12,7,30,31,28,39,38,1,18,9,34,11,14,29,16,25,36,21,20,35,10,13,4,19,0,3",f44b5129283f065b,True,PASS_TEACHER_FIELDS_EXTRACTED,0.001036680686127,0.1692833453416824,584457024.0,579925184.0,,,False,202.0,0.8782608695652174,False,False,201.0,0.8739130434782608,False,False,163.0,0.7086956521739131,False,False,13.0,0.05652173913043478,True,True,202.0,0.8782608695652174,False,False,0.12227074235807855,0.05981659388646286,0.0,178.0,0.04780487804878049,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B18_tradeoff_probe,stage3_native_combined552,geometry_first_random_sweep,"[35,36,5,26,39,22,37,34,11,18,23,8,27,28,33,4,31,14,9,30,25,0,3,6,17,38,19,10,15,32,13,24,21,12,1,16,7,20,29,2]","35,36,5,26,39,22,37,34,11,18,23,8,27,28,33,4,31,14,9,30,25,0,3,6,17,38,19,10,15,32,13,24,21,12,1,16,7,20,29,2",6f26a42605f7b8eb,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0011591740185394,0.1659919619560241,584591488.0,579926464.0,,,False,208.0,0.9043478260869565,False,False,192.0,0.8347826086956521,False,False,167.0,0.7260869565217392,False,False,61.0,0.26521739130434785,False,False,208.0,0.9043478260869565,False,False,0.09606986899563319,0.05297816593886464,0.0,184.0,0.03756097560975609,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B19_tradeoff_probe,stage3_native_combined552,combined108_known_best_mutation,"[29,30,13,20,1,2,27,38,7,22,35,32,19,6,9,14,11,28,3,16,23,24,5,34,21,12,33,26,31,10,37,18,15,8,39,36,17,4,25,0]","29,30,13,20,1,2,27,38,7,22,35,32,19,6,9,14,11,28,3,16,23,24,5,34,21,12,33,26,31,10,37,18,15,8,39,36,17,4,25,0",17709b55cd2df96c,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0010814771626144,0.1590977013111114,583097088.0,579926016.0,,,False,204.0,0.8869565217391304,False,False,130.0,0.5652173913043478,False,False,119.0,0.5173913043478261,False,False,31.0,0.13478260869565217,False,True,204.0,0.8869565217391304,False,False,0.11353711790393017,0.08426200873362448,0.0,180.0,0.04439024390243902,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B20_tradeoff_probe,stage3_native_combined552,combined108_known_best_mutation,"[25,10,33,16,29,34,1,6,13,0,31,20,19,26,27,18,23,32,5,36,35,22,37,8,17,12,7,14,39,28,15,24,9,30,3,38,21,4,11,2]","25,10,33,16,29,34,1,6,13,0,31,20,19,26,27,18,23,32,5,36,35,22,37,8,17,12,7,14,39,28,15,24,9,30,3,38,21,4,11,2",487a79ff3d38abb8,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0013657823437824,0.1546751409769058,584047232.0,579924800.0,,,False,213.0,0.9260869565217391,False,False,84.0,0.3652173913043478,False,False,151.0,0.6565217391304348,False,False,6.0,0.02608695652173913,True,True,213.0,0.9260869565217391,False,False,0.07423580786026196,0.11082969432314407,0.0,189.0,0.029024390243902423,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B21_sentinel_control,stage3_native_combined552,combined108_known_best_mutation,"[37,28,17,24,29,18,39,32,7,34,33,14,9,8,11,16,5,12,13,30,31,10,19,4,1,22,23,20,3,38,35,0,25,2,27,36,15,6,21,26]","37,28,17,24,29,18,39,32,7,34,33,14,9,8,11,16,5,12,13,30,31,10,19,4,1,22,23,20,3,38,35,0,25,2,27,36,15,6,21,26",06aac074db1c5325,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0012227803235873,0.1619139313697815,587438016.0,579924800.0,,,False,211.0,0.9173913043478261,False,False,157.0,0.6826086956521739,False,False,202.0,0.8782608695652174,False,False,6.0,0.02608695652173913,True,True,211.0,0.9173913043478261,False,False,0.08296943231441045,0.06154585152838427,0.0,187.0,0.03243902439024389,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B22_sentinel_control,stage3_native_combined552,combined108_known_best_mutation,"[22,5,8,31,32,3,18,35,6,17,12,37,16,33,30,19,10,23,36,29,26,1,24,15,2,21,0,7,28,11,4,13,34,39,14,9,20,27,38,25]","22,5,8,31,32,3,18,35,6,17,12,37,16,33,30,19,10,23,36,29,26,1,24,15,2,21,0,7,28,11,4,13,34,39,14,9,20,27,38,25",8229fb93c4d72263,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0011096128518488,0.1586716175079345,585093632.0,579926016.0,,,False,206.0,0.8956521739130435,False,False,125.0,0.5434782608695652,False,False,175.0,0.7608695652173914,False,False,31.0,0.13478260869565217,False,True,206.0,0.8956521739130435,False,False,0.10480349344978168,0.11672489082969434,0.0,182.0,0.040975609756097556,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B23_exploitation_reference,stage3_native_combined552,combined108_known_best_mutation,"[0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,38,36,34,32,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39",31eb3c72613d8e65,True,PASS_TEACHER_FIELDS_EXTRACTED,5.95808796788333e-05,0.1540761291980743,581783552.0,579927552.0,,,False,19.0,0.08260869565217391,True,True,79.0,0.34347826086956523,False,False,23.0,0.1,True,True,157.0,0.6826086956521739,False,False,19.0,0.08260869565217391,True,True,1.7,0.8675982532751092,1.0,19.0,0.7376233207115277,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
40,S3R24L64_N40_B24_exploitation_reference,stage3_native_combined552,combined108_known_best_mutation,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,21,17,15,13,11,9,7,5,3,1,19,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,21,17,15,13,11,9,7,5,3,1,19,23,25,27,29,31,33,35,37,39",06477238e66665b0,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002177569813284,0.1537862718105316,582096064.0,579926464.0,,,False,141.0,0.6130434782608696,False,False,66.0,0.28695652173913044,False,False,67.0,0.29130434782608694,False,False,61.0,0.26521739130434785,False,False,141.0,0.6130434782608696,False,False,0.388646288209607,0.3442794759825328,0.0,141.0,0.11097560975609753,4.5779268475598656e-05,"(np.float64(4.5779268475598656e-05), np.float64(0.1553586423397064), np.float64(581956288.0))"
24,S3R34N32INF_N24_B01_graph_pointer,stage3_native_combined552,graph_pointer_greedy,"[0,2,4,6,8,10,12,14,16,18,20,22,21,19,17,15,13,11,9,7,5,3,1,23]","0,2,4,6,8,10,12,14,16,18,20,22,21,19,17,15,13,11,9,7,5,3,1,23",fd4d2251d26e8fe6,True,PASS_TEACHER_FIELDS_EXTRACTED,8.404852360399673e-05,0.1512167304754257,581126080.0,579944640.0,,,False,103.0,0.48130841121495327,False,False,8.0,0.037383177570093455,True,True,8.0,0.037383177570093455,True,True,188.0,0.8785046728971962,False,False,103.0,0.48130841121495327,False,False,0.5211267605633803,0.6460093896713615,0.0,103.0,0.16237341400145386,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R34N32INF_N24_B02_surrogate_top,stage3_native_combined552,surrogate_top_predicted,"[16,12,0,2,4,8,14,20,18,10,6,22,15,17,21,11,5,1,7,13,9,3,23,19]","16,12,0,2,4,8,14,20,18,10,6,22,15,17,21,11,5,1,7,13,9,3,23,19",d32aa3c0deee7cee,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002424270824121,0.1497802585363388,583834816.0,579944128.0,,,False,184.0,0.8598130841121495,False,False,4.0,0.018691588785046728,True,True,165.0,0.7710280373831776,False,False,101.0,0.4719626168224299,False,False,184.0,0.8598130841121495,False,False,0.14084507042253525,0.19014084507042256,0.0,160.0,0.055555555555555546,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R34N32INF_N24_B03_hybrid_agree,stage3_native_combined552,hybrid_gnn_surrogate_agreement,"[22,18,12,16,10,20,2,4,14,6,0,8,17,13,7,11,1,3,15,9,5,21,19,23]","22,18,12,16,10,20,2,4,14,6,0,8,17,13,7,11,1,3,15,9,5,21,19,23",3ed2ee05e4bdb6d7,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002418987551209,0.1546439528465271,582266176.0,579944320.0,,,False,183.0,0.8551401869158879,False,False,58.0,0.27102803738317754,False,False,84.0,0.3925233644859813,False,False,129.0,0.602803738317757,False,False,183.0,0.8551401869158879,False,False,0.14553990610328638,0.17070422535211266,0.0,159.0,0.05740740740740742,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R34N32INF_N24_B04_hybrid_disagree,stage3_native_combined552,hybrid_gnn_surrogate_disagreement,"[20,2,0,22,14,10,18,6,16,12,8,4,3,17,19,23,15,13,11,1,9,5,7,21]","20,2,0,22,14,10,18,6,16,12,8,4,3,17,19,23,15,13,11,1,9,5,7,21",c86e84008b3b4d7a,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001531527886982,0.1598571240901947,583702528.0,579944128.0,,,False,155.0,0.7242990654205608,False,False,153.0,0.7149532710280374,False,False,164.0,0.7663551401869159,False,False,101.0,0.4719626168224299,False,False,155.0,0.7242990654205608,False,False,0.27699530516431925,0.13546478873239437,0.0,137.0,0.09814814814814815,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R34N32INF_N24_B05_uncertainty,stage3_native_combined552,uncertainty_calibration,"[18,20,14,4,2,0,22,16,8,6,12,10,7,9,21,1,15,19,11,13,23,17,3,5]","18,20,14,4,2,0,22,16,8,6,12,10,7,9,21,1,15,19,11,13,23,17,3,5",738249755687c0ee,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0002087068096443,0.1554678678512573,583412992.0,579943296.0,,,False,171.0,0.7990654205607477,False,False,66.0,0.308411214953271,False,False,156.0,0.7289719626168224,False,False,9.0,0.04205607476635514,True,True,171.0,0.7990654205607477,False,False,0.2018779342723005,0.207887323943662,0.0,147.0,0.07962962962962963,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R34N32INF_N24_B06_diversity,stage3_native_combined552,diversity_coverage,"[18,22,20,14,4,8,6,10,16,12,0,2,7,9,17,23,15,21,11,3,13,19,1,5]","18,22,20,14,4,8,6,10,16,12,0,2,7,9,17,23,15,21,11,3,13,19,1,5",9f02dd3082df3ba3,True,PASS_TEACHER_FIELDS_EXTRACTED,0.000223823039505,0.1539438366889953,583285568.0,579944128.0,,,False,174.0,0.8130841121495327,False,False,42.0,0.19626168224299065,False,True,148.0,0.6915887850467289,False,False,101.0,0.4719626168224299,False,False,174.0,0.8130841121495327,False,False,0.187793427230047,0.207887323943662,0.0,150.0,0.07407407407407407,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
24,S3R34N32INF_N24_B07_sentinel,stage3_native_combined552,sentinel_control,"[20,18,14,12,4,8,22,10,16,6,2,0,1,5,15,13,21,17,23,19,11,9,7,3]","20,18,14,12,4,8,22,10,16,6,2,0,1,5,15,13,21,17,23,19,11,9,7,3",cd2eef365a3f8007,True,PASS_TEACHER_FIELDS_EXTRACTED,0.0001576931415456,0.1516375094652176,582095296.0,579944256.0,,,False,158.0,0.7383177570093458,False,False,10.0,0.04672897196261682,True,True,74.0,0.34579439252336447,False,False,118.0,0.5514018691588785,False,False,158.0,0.7383177570093458,False,False,0.26291079812206575,0.27549295774647886,0.0,138.0,0.09629629629629628,2.9523077955673216e-05,"(np.float64(2.9523077955673216e-05), np.float64(0.1587531119585037), np.float64(582666368.0))"
