dataset_scope,N,source_stage,strategy_id,family_label,teacher_validation_status,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa_if_converted,mises_max,mises_max_mpa_if_converted,nt11_mean_if_present,source_file
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B13_penalty_repair,,PASS_TEACHER_FIELDS_EXTRACTED,7.475083111785352e-05,0.1534562110900879,582014272.0,582.01427200000001,579927552.0,579.92755199999999,20.12194718451996,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B14_penalty_repair,,PASS_TEACHER_FIELDS_EXTRACTED,7.798989645380061e-05,0.1534222960472107,582003392.0,582.00339199999996,579926528.0,579.92652799999996,20.123666358618845,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B15_two_stage_repair,,PASS_TEACHER_FIELDS_EXTRACTED,6.592716817976907e-05,0.1567461341619491,582151488.0,582.15148799999997,579926528.0,579.92652799999996,20.12366828531505,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B16_two_stage_repair,,PASS_TEACHER_FIELDS_EXTRACTED,0.000125179749375,0.1606610417366027,583773440.0,583.77344000000005,579927680.0,579.92768000000001,20.12154128847743,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B17_two_stage_repair,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001644424960431,0.1605370342731475,583591296.0,583.59129600000006,579927488.0,579.92748800000004,20.12210686329756,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B18_two_stage_repair,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001058120724337,0.1622970104217529,583447552.0,583.44755199999997,579926336.0,579.92633599999999,20.12404426677894,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B19_two_stage_repair,,PASS_TEACHER_FIELDS_EXTRACTED,9.800339103094302e-05,0.1614513993263244,583637120.0,583.63711999999998,579927488.0,579.92748800000004,20.12198735331441,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B20_median_guard,,PASS_TEACHER_FIELDS_EXTRACTED,7.712033402640373e-05,0.1534606963396072,582015488.0,582.015488,579927552.0,579.92755199999999,20.12193694965172,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B21_median_guard,,PASS_TEACHER_FIELDS_EXTRACTED,0.000113812845484,0.1606870144605636,583616768.0,583.61676799999998,579925888.0,579.92588799999999,20.124638898435126,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B22_median_guard,,PASS_TEACHER_FIELDS_EXTRACTED,8.270690887002274e-05,0.1535167694091797,582035264.0,582.03526399999998,579927552.0,579.92755199999999,20.121955574919184,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B23_median_guard,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001642787638047,0.1633699685335159,583301184.0,583.30118400000003,579927488.0,579.92748800000004,20.1220861275319,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B24_peeq_repair,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001068835699697,0.1567571014165878,588630144.0,588.63014399999997,579926336.0,579.92633599999999,20.124003696522266,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B25_peeq_repair,,PASS_TEACHER_FIELDS_EXTRACTED,6.054474761185702e-05,0.1532502472400665,582142144.0,582.14214400000003,579926592.0,579.92659200000003,20.12365969015397,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B26_peeq_repair,,PASS_TEACHER_FIELDS_EXTRACTED,5.909591800445924e-05,0.1578762680292129,582176256.0,582.17625599999997,579927552.0,579.92755199999999,20.12195215362265,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B27_surfacet_repair,,PASS_TEACHER_FIELDS_EXTRACTED,6.181524258863647e-05,0.1653539836406707,582010112.0,582.01011200000005,579927552.0,579.92755199999999,20.121889188545595,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B28_surfacet_repair,,PASS_TEACHER_FIELDS_EXTRACTED,9.79098167590564e-05,0.1620165407657623,582643968.0,582.64396799999997,579927488.0,579.92748800000004,20.121972920021967,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B29_mises_repair,,PASS_TEACHER_FIELDS_EXTRACTED,7.512102820328437e-05,0.1708219796419143,584285056.0,584.28505600000005,579927616.0,579.92761599999994,20.12202542289676,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B30_mises_repair,,PASS_TEACHER_FIELDS_EXTRACTED,9.046977720572612e-05,0.1577862650156021,584389376.0,584.38937599999997,579926464.0,579.92646400000001,20.123805372571905,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B31_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,8.985026943264529e-05,0.1534765511751175,582080192.0,582.08019200000001,579927552.0,579.92755199999999,20.121971098125133,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R54CAL64_N40_B32_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0005840099597662,0.1480723470449447,583950720.0,583.95072000000005,579927104.0,579.92710399999999,20.12262275515224,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B01_n24_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0005571060927422,0.1560344099998474,582798720.0,582.79872,579942912.0,579.94291199999998,20.094204896161344,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B02_n24_penalty,,PASS_TEACHER_FIELDS_EXTRACTED,5.120022228766175e-05,0.1552595496177673,581886656.0,581.88665600000002,579943616.0,579.94361600000002,20.0930828224234,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B03_n24_penalty,,PASS_TEACHER_FIELDS_EXTRACTED,4.353990880190395e-05,0.1583101451396942,581887232.0,581.88723200000004,579943616.0,579.94361600000002,20.09306613117659,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B04_n24_sentinel,,PASS_TEACHER_FIELDS_EXTRACTED,0.0005523721708868,0.1892502903938293,587159872.0,587.15987199999995,579944256.0,579.944256,20.091993565462072,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B05_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001478826186485,0.1537696421146392,581987584.0,581.98758399999997,579944256.0,579.944256,20.09205550887958,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B06_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001314417468165,0.1638735681772232,583407360.0,583.40736000000004,579943360.0,579.94335999999998,20.09353123878946,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B07_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,9.493010861660878e-05,0.162030279636383,582790336.0,582.79033600000002,579943552.0,579.94355199999995,20.09324582158303,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B08_n24_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,8.273991306850803e-05,0.1774685978889465,581879872.0,581.87987199999998,579943488.0,579.943488,20.09319256892821,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B09_n24_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,0.0003836987480099,0.1492166519165039,581968448.0,581.96844799999997,579943936.0,579.94393600000001,20.09255934994237,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B10_n24_penalty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001191965059206,0.1768487840890884,582971264.0,582.97126400000002,579943552.0,579.94355199999995,20.09318939260885,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B11_n24_penalty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001428459177077,0.1672333478927612,583388352.0,583.38835200000005,579943744.0,579.94374400000004,20.092861339024136,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B12_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001125989701904,0.1554912030696869,582126336.0,582.12633600000004,579944832.0,579.94483200000002,20.091023500922585,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B13_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,9.104845275942353e-05,0.1580812186002731,581617920.0,581.61792000000003,579943872.0,579.94387200000006,20.09264551019993,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B14_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,0.000118070066037,0.157501682639122,582982400.0,582.98239999999998,579944640.0,579.94464000000005,20.091381034072565,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B15_n24_maint,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001111758224396,0.1559894531965255,582886080.0,582.88607999999999,579944576.0,579.94457599999998,20.091475693060428,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N24,Stage3_native,S3R59N40PR40_N24_B16_n24_uncertainty,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001070608966529,0.1637184023857116,582191552.0,582.191552,579943680.0,579.94367999999997,20.092891841032067,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B01_n40_mises_repair,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002089603531203,0.1649283170700073,589684288.0,589.68428800000004,579926976.0,579.92697599999997,20.122769733857822,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B02_n40_peeq_repair,,PASS_TEACHER_FIELDS_EXTRACTED,5.727253301301971e-05,0.1554671972990036,582288320.0,582.28832,579926528.0,579.92652799999996,20.12367979067417,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B03_n40_surface_repair,,PASS_TEACHER_FIELDS_EXTRACTED,6.958981612115167e-05,0.1523378044366836,582016128.0,582.01612799999998,579927488.0,579.92748800000004,20.12197469354986,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B04_n40_median,,PASS_TEACHER_FIELDS_EXTRACTED,7.110601291060448e-05,0.1523234695196151,582018816.0,582.01881600000002,579927488.0,579.92748800000004,20.121962925386143,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B05_n40_median,,PASS_TEACHER_FIELDS_EXTRACTED,9.501385829935316e-05,0.1601337045431137,582205376.0,582.205376,579926528.0,579.92652799999996,20.123698846425228,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B06_n40_no_median,,PASS_TEACHER_FIELDS_EXTRACTED,8.251216149801621e-05,0.1516209989786148,582085952.0,582.08595200000002,579927552.0,579.92755199999999,20.121994526428583,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B07_n40_no_median,,PASS_TEACHER_FIELDS_EXTRACTED,7.809461021679454e-05,0.153184562921524,582160640.0,582.16063999999994,579926528.0,579.92652799999996,20.12372757596478,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B08_n40_penalty_repair,,PASS_TEACHER_FIELDS_EXTRACTED,6.476157250290271e-05,0.1527572870254516,582009088.0,582.00908800000002,579926528.0,579.92652799999996,20.123700671546658,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B09_n40_penalty_repair,,PASS_TEACHER_FIELDS_EXTRACTED,7.3961019552371e-05,0.1534765660762787,582004416.0,582.00441599999999,579927552.0,579.92755199999999,20.12194899029381,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B10_n40_penalty_repair,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001235023337358,0.1647430956363678,582165248.0,582.16524800000002,579927488.0,579.92748800000004,20.122003277982586,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B11_n40_penalty_repair,,PASS_TEACHER_FIELDS_EXTRACTED,8.56483711686451e-05,0.1562725901603698,582451072.0,582.45107199999995,579927552.0,579.92755199999999,20.12198656490065,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B12_n40_penalty_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001891053861982,0.1626538634300232,584486144.0,584.48614399999997,579927296.0,579.92729599999996,20.12251920692012,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B13_n40_penalty_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001532133671844,0.1574422419071197,583485440.0,583.48544000000004,579927488.0,579.92748800000004,20.122047990233032,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B14_n40_penalty_top,,PASS_TEACHER_FIELDS_EXTRACTED,5.191683794691926e-05,0.1703883707523346,582015232.0,582.01523199999997,579927424.0,579.92742399999997,20.122025592188056,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B15_n40_penalty_top,,PASS_TEACHER_FIELDS_EXTRACTED,0.0001742487111187,0.1756399422883987,587064192.0,587.06419200000005,579928576.0,579.92857600000002,20.12036520570189,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B16_n40_two_stage,,PASS_TEACHER_FIELDS_EXTRACTED,5.533727926376741e-05,0.1533247381448745,582295040.0,582.29503999999997,579927552.0,579.92755199999999,20.12196045857008,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B17_n40_two_stage,,PASS_TEACHER_FIELDS_EXTRACTED,5.130235695105512e-05,0.1530022919178009,582005440.0,582.00544000000002,579927552.0,579.92755199999999,20.12197446460353,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B18_n40_two_stage,,PASS_TEACHER_FIELDS_EXTRACTED,0.0002040392319031,0.1640890538692474,588950400.0,588.95039999999995,579927296.0,579.92729599999996,20.12231269249549,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B19_n40_u2ret_repair,,PASS_TEACHER_FIELDS_EXTRACTED,5.447568582894746e-05,0.1536350399255752,582269312.0,582.26931200000001,579927872.0,579.92787199999998,20.121402505083,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B20_n40_u2ret_repair,,PASS_TEACHER_FIELDS_EXTRACTED,7.352428656304255e-05,0.1558193564414978,582150656.0,582.15065600000003,579927552.0,579.92755199999999,20.121953923925947,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B21_n40_u2ret_repair,,PASS_TEACHER_FIELDS_EXTRACTED,7.584344893984962e-05,0.155017614364624,582094720.0,582.09472000000005,579927488.0,579.92748800000004,20.121946605704945,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B22_n40_u2ret_top,,PASS_TEACHER_FIELDS_EXTRACTED,6.851953367004171e-05,0.1649787276983261,582289664.0,582.28966400000002,579927552.0,579.92755199999999,20.12189184077594,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B23_n40_u2ret_top,,PASS_TEACHER_FIELDS_EXTRACTED,9.117159152083332e-05,0.1538078635931015,582321152.0,582.32115199999998,579927808.0,579.92780800000003,20.121450888536184,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N40,Stage3_native,S3R59N40PR40_N40_B24_n40_u2ret_top,,PASS_TEACHER_FIELDS_EXTRACTED,5.292977675708244e-05,0.1536608040332794,582292864.0,582.29286400000001,579926528.0,579.92652799999996,20.123665078454167,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B01_n12_diversity,,PASS_TEACHER_FIELDS_EXTRACTED,6.379491514962865e-05,0.1535141170024871,581880128.0,581.88012800000001,579938432.0,579.93843200000003,20.10021413836563,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B02_n12_penalty,,PASS_TEACHER_FIELDS_EXTRACTED,4.408235781738768e-05,0.1478625386953354,581030976.0,581.03097600000001,579938560.0,579.93856000000005,20.1000258271258,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B03_n12_anchor_local,,PASS_TEACHER_FIELDS_EXTRACTED,3.5103737900499254e-05,0.1520085632801056,583759616.0,583.75961600000005,579938560.0,579.93856000000005,20.09991098466075,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B04_n12_anchor_local,,PASS_TEACHER_FIELDS_EXTRACTED,4.209233884466812e-05,0.1484188884496688,582993408.0,582.99340800000004,579939520.0,579.93952000000002,20.0983562804105,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B05_n12_anchor_local,,PASS_TEACHER_FIELDS_EXTRACTED,3.254793091400643e-05,0.1469618827104568,581045120.0,581.04512,579939520.0,579.93952000000002,20.098357370324003,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B06_n12_anchor_top,,PASS_TEACHER_FIELDS_EXTRACTED,2.3353248252533376e-05,0.1469611227512359,582776448.0,582.77644799999996,579939520.0,579.93952000000002,20.09839085170201,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B07_n12_anchor_top,,PASS_TEACHER_FIELDS_EXTRACTED,4.7157466724456754e-05,0.1438055485486984,581349824.0,581.34982400000001,579939648.0,579.93964800000003,20.09824320188441,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B08_n12_anchor_top,,PASS_TEACHER_FIELDS_EXTRACTED,3.971927708334988e-05,0.1505984514951706,582831104.0,582.83110399999998,579939520.0,579.93952000000002,20.0984243713226,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B09_n12_anchor_top,,PASS_TEACHER_FIELDS_EXTRACTED,3.798802094934217e-05,0.1497074365615844,582938496.0,582.93849599999999,579939776.0,579.93977600000005,20.098028493704355,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B10_n12_u2_safe,,PASS_TEACHER_FIELDS_EXTRACTED,4.140971304877894e-05,0.1501847505569458,581708160.0,581.70816000000002,579939520.0,579.93952000000002,20.09837452212073,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
native_stage3,N12,Stage3_native,S3R64VNR_N12_B11_n12_u2_safe,,PASS_TEACHER_FIELDS_EXTRACTED,4.911627866022173e-05,0.1459944397211074,580957120.0,580.95712000000003,579939520.0,579.93952000000002,20.09833539040166,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_78_final_evidence_freeze_package\FROZEN_stage3_combined552_plus_N32_teacher_dataset.csv
