dataset_scope,source_stage,N,metric,value,display_value,display_unit,claim_role
native_stage3,Stage3_native,N12,NT11,20.098424371322601,20.098424371322601,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.7988020949342172e-05,3.7988020949342172e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14970743656158439,0.14970743656158439,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,582938496,582.93849599999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939776,579.93977600000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098028493704355,20.098028493704355,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,4.140971304877894e-05,4.140971304877894e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1501847505569458,0.1501847505569458,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581708160,581.70816000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939520,579.93952000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098374522120729,20.098374522120729,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,4.9116278660221731e-05,4.9116278660221731e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1459944397211074,0.1459944397211074,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,580957120,580.95712000000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939520,579.93952000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098335390401662,20.098335390401662,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.7463417811522959e-05,3.7463417811522959e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14698328077793121,0.14698328077793121,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581021440,581.02143999999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579938496,579.93849599999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.100028049975709,20.100028049975709,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,0.0001097982292321,0.0001097982292321,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1503731906414032,0.1503731906414032,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582193408,582.19340799999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948096,579.94809599999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.08484247659284,20.08484247659284,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.9542331908014603e-05,4.9542331908014603e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1477783918380737,0.1477783918380737,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581524160,581.52416000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948288,579.94828800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.08455581067826,20.08455581067826,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.0733349123911466e-05,4.0733349123911466e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15221633017063141,0.15221633017063141,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581438784,581.43878400000006,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948416,579.94841599999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084444161730502,20.084444161730502,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.6308578475873219e-05,4.6308578475873219e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1499058455228805,0.1499058455228805,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581288448,581.28844800000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084486048748811,20.084486048748811,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.5350475602390361e-05,4.5350475602390361e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15525107085704801,0.15525107085704801,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581443840,581.44384000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948288,579.94828800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084608966357088,20.084608966357088,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,3.5666283110913355e-05,3.5666283110913355e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15203696489334101,0.15203696489334101,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581560832,581.560832,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084470984053937,20.084470984053937,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,5.006112223782111e-05,5.006112223782111e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.1521210968494415,0.1521210968494415,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582240320,582.24032,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084501016396601,20.084501016396601,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.5938243147247697e-05,4.5938243147247697e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.14800861477851859,0.14800861477851859,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581497536,581.49753599999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084459390658921,20.084459390658921,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.1515153498039581e-05,4.1515153498039581e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15126565098762509,0.15126565098762509,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581532864,581.53286400000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947520,579.94752000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.085844517687296,20.085844517687296,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,3.8505266275024042e-05,3.8505266275024042e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15145678818225861,0.15145678818225861,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581473600,581.47360000000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947520,579.94752000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.085816478542618,20.085816478542618,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,4.8106295253091957e-05,4.8106295253091957e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.15199165046215049,0.15199165046215049,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,582392896,582.39289599999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579948352,579.948352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.084517003038851,20.084517003038851,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,U2,3.8775639040977694e-05,3.8775639040977694e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,PEEQ,0.14970289170742029,0.14970289170742029,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,SurfaceT,581026496,581.02649599999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,Mises,579947520,579.94752000000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N16,NT11,20.085801574348704,20.085801574348704,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,0.00054767179653930002,0.00054767179653930002,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1511800736188888,0.1511800736188888,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581922240,581.92223999999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943744,579.94374400000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.092782374790737,20.092782374790737,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,5.8173469824396307e-05,5.8173469824396307e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.1540863960981369,0.1540863960981369,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581985280,581.98527999999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944384,579.94438400000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.0917272399072,20.0917272399072,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,7.998157980182441e-05,7.998157980182441e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15731972455978391,0.15731972455978391,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,584387200,584.38720000000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944384,579.94438400000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.0917794986647,20.0917794986647,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,4.5551858420367353e-05,4.5551858420367353e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15633693337440491,0.15633693337440491,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581939200,581.93920000000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943552,579.94355199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.093120759198456,20.093120759198456,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,8.4792327925242716e-05,8.4792327925242716e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15266320109367371,0.15266320109367371,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581897600,581.89760000000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943552,579.94355199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.093198630923322,20.093198630923322,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,5.2914438128937043e-05,5.2914438128937043e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15403306484222409,0.15403306484222409,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,584860160,584.86015999999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944576,579.94457599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.091493663658088,20.091493663658088,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,4.1717639987837167e-05,4.1717639987837167e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15587726235389709,0.15587726235389709,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,582083072,582.08307200000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579944448,579.94444799999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.091707964008361,20.091707964008361,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,U2,6.4662032855267171e-05,6.4662032855267171e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,PEEQ,0.15593436360359189,0.15593436360359189,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,SurfaceT,581858048,581.85804800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,Mises,579943552,579.94355199999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N24,NT11,20.09316128062553,20.09316128062553,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,5.6084589232341386e-05,5.6084589232341386e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15406006574630729,0.15406006574630729,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,581998016,581.99801600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927744,579.92774399999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.121658421933201,20.121658421933201,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,5.4322750656865537e-05,5.4322750656865537e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1546436995267868,0.1546436995267868,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582622080,582.62207999999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.121966725572729,20.121966725572729,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,4.985593659512233e-05,4.985593659512233e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15300226211547849,0.15300226211547849,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582002560,582.00256000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926528,579.92652799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.123719056581702,20.123719056581702,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,5.7470881074550562e-05,5.7470881074550562e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15300221741199491,0.15300221741199491,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582004608,582.00460799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.121978793623885,20.121978793623885,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,8.3532852841017302e-05,8.3532852841017302e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15291300415992731,0.15291300415992731,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582078528,582.07852800000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.1220100834928,20.1220100834928,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,6.1307609030336607e-05,6.1307609030336607e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15300339460372919,0.15300339460372919,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,581996352,581.996352,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926528,579.92652799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.123708300941189,20.123708300941189,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0001220961112267,0.0001220961112267,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15579709410667419,0.15579709410667419,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,581830016,581.830016,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927488,579.92748800000004,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.122054944074669,20.122054944074669,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.00018247247817269999,0.00018247247817269999,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1579823493957519,0.1579823493957519,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,584379968,584.37996799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926400,579.92639999999994,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.123767801189665,20.123767801189665,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,6.1412054492393509e-05,6.1412054492393509e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15300092101097101,0.15300092101097101,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582007808,582.00780799999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926528,579.92652799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.123735447204023,20.123735447204023,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,6.9961593908374198e-05,6.9961593908374198e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15305806696414939,0.15305806696414939,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582033408,582.03340800000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.121996287058089,20.121996287058089,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,8.0850756148720393e-05,8.0850756148720393e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15317916870117179,0.15317916870117179,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582157568,582.15756799999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.121999458448421,20.121999458448421,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,5.3563899200526073e-05,5.3563899200526073e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15257348120212549,0.15257348120212549,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582035776,582.03577600000006,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926528,579.92652799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.12372914634312,20.12372914634312,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,9.2313059212756343e-05,9.2313059212756343e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15626044571399689,0.15626044571399689,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582445952,582.44595200000003,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.12200313771265,20.12200313771265,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,6.3426841734326445e-05,6.3426841734326445e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15300080180168149,0.15300080180168149,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,582009344,582.00934400000006,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926528,579.92652799999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.123723791901178,20.123723791901178,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,4.5779268475598656e-05,4.5779268475598656e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.15535864233970639,0.15535864233970639,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,581956288,581.95628799999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579927552,579.92755199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.121973063516496,20.121973063516496,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,U2,0.0002276034210808,0.0002276034210808,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,PEEQ,0.1646121740341186,0.1646121740341186,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,SurfaceT,588338816,588.33881599999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,Mises,579926336,579.92633599999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N40,NT11,20.123899898383947,20.123899898383947,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,2.7269628844806e-05,2.7269628844806e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1481368690729141,0.1481368690729141,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,583111104,583.11110399999995,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939520,579.93952000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098410742623464,20.098410742623464,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.7804537214469747e-05,3.7804537214469747e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14529086649417869,0.14529086649417869,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581116416,581.11641599999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939520,579.93952000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098357958303659,20.098357958303659,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,2.8717314307868943e-05,2.8717314307868943e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1526945084333419,0.1526945084333419,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,580993088,580.99308799999994,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939776,579.93977600000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.097978883518611,20.097978883518611,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,2.8240926894795848e-05,2.8240926894795848e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14487138390541071,0.14487138390541071,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,580975168,580.97516800000005,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098313467843191,20.098313467843191,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.9510150600108318e-05,3.9510150600108318e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14388865232467651,0.14388865232467651,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581077632,581.07763199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098325820196244,20.098325820196244,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.3854955745482584e-05,3.3854955745482584e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14676021039485929,0.14676021039485929,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581397376,581.39737600000001,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.09837079824959,20.09837079824959,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.4224802220705897e-05,3.4224802220705897e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1485162526369094,0.1485162526369094,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581308096,581.30809599999998,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939520,579.93952000000002,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098391994199059,20.098391994199059,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,4.5855686948925722e-05,4.5855686948925722e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1547912508249282,0.1547912508249282,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581781312,581.78131199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939712,579.93971199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098195403440851,20.098195403440851,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.0538531063939445e-05,3.0538531063939445e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1553616970777511,0.1553616970777511,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581836736,581.83673599999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939712,579.93971199999999,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098102196714933,20.098102196714933,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.3777578209992498e-05,3.3777578209992498e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.14609675109386441,0.14609675109386441,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,581126592,581.12659199999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939584,579.93958399999997,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.098349382405289,20.098349382405289,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,U2,3.3381434150214773e-05,3.3381434150214773e-05,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,PEEQ,0.1538974791765213,0.1538974791765213,source_unit,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,SurfaceT,580981824,580.98182399999996,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,Mises,579939840,579.93984,MPa,native_multi_N_claim_scope
native_stage3,Stage3_native,N12,NT11,20.097947849665669,20.097947849665669,source_unit,native_multi_N_claim_scope
