n,strategy_name,dataset_source,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,odd_even_transition_count,target_reward_combined172_u2_primary,target_u2_score_combined172_rank,target_peeq_score_combined172_rank,target_surfaceT_score_combined172_rank,target_mises_score_combined172_rank
40,N40_A03_greedy_maximin_distance,probe60_run08,5332e325de09375f,0.0,0.9743589743589743,0.16568047337278108,1.0,7,5,0.41025641025641024,0.7894736842105263,8,1.707502854588977,0.6,0.5794871794871794,6,4,0.14125000000000001,0.975,16.0,0.48726415094339626,0.49056603773584906,0.5471698113207547,0.4339622641509434,0.3113207547169812
40,N40_A04_method_c_u2_first_engineering,probe60_run08,84ad1397c6a56de4,0.0,1.0,0.07429322813938198,0.5128205128205128,0,1,0.02564102564102564,0.9473684210526315,2,0.23781901105392073,0.5384615384615385,0.5384615384615385,5,5,0.26187499999999997,0.975,1.0,0.8759433962264151,0.9056603773584906,0.9056603773584906,0.8867924528301887,0.34905660377358494
40,N40_A05_center_out,probe60_run08,9ca2e0c168242df1,0.48717948717948717,1.0,0.5128205128205128,1.0,1,20,0.5128205128205128,0.0,38,3.663561646090648,0.12820512820512822,0.8974358974358975,0,10,0.25,0.5,20.0,0.10283018867924527,0.05660377358490565,0.05660377358490565,0.15094339622641506,0.7924528301886793
40,N40_A06_edge_in_alternating,probe60_run08,f12813d8f0730ac8,0.0,0.5128205128205128,0.5128205128205128,1.0,1,20,0.5128205128205128,0.0,38,3.663561646090648,0.8974358974358975,0.12820512820512822,10,0,0.4875,0.975,20.0,0.12547169811320752,0.15094339622641506,0.0,0.05660377358490565,0.4339622641509434
40,N40_A07_regular_jump_coprime,probe60_run08,ad1ca53bc33524e9,0.0,0.6923076923076923,0.4437869822485207,0.6923076923076923,0,12,1.0,0.3684210526315789,24,0.6172417697283417,0.5846153846153845,0.5230769230769231,4,6,0.195,0.975,39.0,0.12924528301886795,0.0,0.37735849056603776,0.037735849056603765,1.0
40,N40_A08_block_interleaved_quarters,probe60_run08,81514869fb3fd601,0.0,1.0,0.368836291913215,0.7435897435897436,0,9,0.23076923076923078,0.5263157894736842,18,0.5402041423868609,0.5384615384615385,0.5384615384615385,5,5,0.166875,0.975,9.0,0.2188679245283019,0.018867924528301883,0.7547169811320755,0.07547169811320753,0.9622641509433962
40,N40_A09_center_edge_alternating,probe60_run08,087963cd44493129,0.48717948717948717,0.7692307692307693,0.38724523339907957,0.5384615384615384,2,19,0.7435897435897436,0.5,19,2.2106432938826375,0.5128205128205128,0.5128205128205129,5,5,0.25625,0.5,29.0,0.11132075471698112,0.037735849056603765,0.09433962264150941,0.18867924528301883,0.9811320754716981
40,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,probe60_run08,43a9996b607d3f43,0.0,0.9487179487179487,0.2702169625246548,1.0,3,8,0.4358974358974359,0.3684210526315789,24,2.589747350922042,0.6307692307692307,0.4564102564102564,7,3,0.184375,0.975,17.0,0.5320754716981132,0.4528301886792453,0.7924528301886793,0.39622641509433965,0.7924528301886793
40,N40_A11_graph_pointer_policy_diverse_01,probe60_run08,4d1c2c247e9477f2,0.0,0.41025641025641024,0.38527284681130836,0.9487179487179487,3,14,0.5641025641025641,0.3684210526315789,24,2.947937612964785,0.7025641025641025,0.22564102564102564,6,4,0.24375,0.975,22.0,0.14669811320754714,0.13207547169811318,0.07547169811320753,0.1132075471698113,0.6886792452830188
40,N40_A12_graph_pointer_policy_diverse_02,probe60_run08,862671bb6da1dced,0.38461538461538464,0.5897435897435898,0.5207100591715976,1.0,1,21,0.5128205128205128,0.0,38,3.628015636832164,0.33333333333333337,0.28205128205128205,0,10,0.215,0.6,20.0,0.18207547169811317,0.07547169811320753,0.13207547169811318,0.6037735849056604,0.9245283018867925
40,N40_A13_graph_pointer_policy_anti_odd_even_novelty,probe60_run08,5282f75291b71db8,0.02564102564102564,0.0,0.5003287310979619,1.0,2,19,1.0,0.02631578947368421,37,2.988187470179443,0.7435897435897436,0.7948717948717949,10,0,0.25,0.95,39.0,0.5009433962264151,0.5283018867924528,0.1132075471698113,0.9811320754716981,0.7358490566037736
40,N40_A14_graph_pointer_policy_u2first_proxy,probe60_run08,d0841e69ea14954f,0.0,1.0,0.24128862590401054,0.717948717948718,1,4,0.38461538461538464,0.3157894736842105,26,2.6894475170433974,0.43076923076923074,0.7692307692307693,5,5,0.278125,0.975,15.0,0.27641509433962264,0.24528301886792447,0.3584905660377359,0.3584905660377359,0.18867924528301883
40,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,probe60_run08,d0c95a8720f71ac7,0.0,0.9743589743589743,0.27481919789612097,0.8974358974358975,3,5,0.5128205128205128,0.3684210526315789,24,2.756790947599478,0.3641025641025641,0.6974358974358974,3,7,0.179375,0.975,20.0,0.23867924528301881,0.2075471698113207,0.18867924528301883,0.5283018867924528,0.26415094339622647
12,S3B20_N12_B01_surrogate_top,batch20_run14,ddeac1737cd4186c,0.0,1.0,0.23966942148760328,0.5454545454545454,0,1,0.09090909090909091,0.8,2,0.6001660731566456,0.6363636363636364,0.6363636363636364,2,1,0.2847222222222222,0.9166666666666666,1.0,0.692741935483871,0.8387096774193549,0.6774193548387097,0.032258064516129004,0.17741935483870963
12,S3B20_N12_B02_diversity_top,batch20_run14,bdefebe906990eb4,0.09090909090909091,0.9090909090909091,0.25619834710743805,0.9090909090909091,0,1,0.09090909090909091,0.8,2,0.6001660731566456,0.8181818181818182,0.4545454545454546,3,0,0.2777777777777778,0.8333333333333334,1.0,0.8564516129032259,1.0,0.7741935483870968,0.32258064516129037,0.3870967741935484
12,S3B20_N12_B03_method_c_inspired,batch20_run14,e1bbed764cecf310,0.0,0.9090909090909091,0.36363636363636365,0.5454545454545454,1,3,0.36363636363636365,0.4,6,1.499030672974008,0.6969696969696969,0.6363636363636364,2,1,0.2916666666666667,0.9166666666666666,4.0,0.40725806451612906,0.3548387096774194,0.3548387096774194,0.7096774193548387,0.6935483870967742
12,S3B20_N12_B04_surrogate_top,batch20_run14,689e550783923e35,0.0,1.0,0.23966942148760328,0.9090909090909091,1,1,0.09090909090909091,0.8,2,0.6001660731566456,0.7575757575757577,0.6363636363636364,2,1,0.2847222222222222,0.9166666666666666,1.0,0.8491935483870969,0.935483870967742,0.935483870967742,0.4516129032258065,0.17741935483870963
12,S3B20_N12_B05_surrogate_top,batch20_run14,5e763bfd943521e1,0.0,1.0,0.23966942148760328,0.6363636363636364,0,1,0.09090909090909091,0.8,2,0.6001660731566456,0.6363636363636364,0.6363636363636364,2,1,0.2847222222222222,0.9166666666666666,1.0,0.642741935483871,0.8064516129032258,0.5161290322580645,0.06451612903225812,0.17741935483870963
16,S3B20_N16_B01_surrogate_top,batch20_run14,07d1527fe5bebcbb,0.0,1.0,0.18222222222222223,0.5333333333333333,0,1,0.06666666666666667,0.8571428571428571,2,0.7201248812678098,0.6,0.6,2,2,0.27734375,0.9375,1.0,0.6733870967741936,0.6451612903225806,0.9032258064516129,0.6774193548387097,0.11290322580645162
16,S3B20_N16_B02_diversity_top,batch20_run14,9a674580a1a6fa6e,0.06666666666666667,0.2,0.24000000000000002,1.0,0,2,0.13333333333333333,0.7857142857142857,3,0.7201248812678098,0.5666666666666667,0.4666666666666667,2,2,0.26171875,0.875,2.0,0.4919354838709678,0.5161290322580645,0.32258064516129037,0.5161290322580645,0.8064516129032258
16,S3B20_N16_B03_method_c_inspired,batch20_run14,0275e331daee6af4,0.0,0.9333333333333333,0.36444444444444446,1.0,1,6,0.13333333333333333,0.42857142857142855,8,1.5821699429192504,0.6333333333333333,0.3666666666666667,2,2,0.234375,0.9375,2.0,0.536290322580645,0.5806451612903225,0.5161290322580645,0.25806451612903225,0.5967741935483871
16,S3B20_N16_B04_surrogate_top,batch20_run14,a2a8d66c6fafcb1a,0.0,1.0,0.18222222222222223,0.5333333333333333,0,1,0.06666666666666667,0.8571428571428571,2,0.7201248812678098,0.6,0.6,2,2,0.27734375,0.9375,1.0,0.8379032258064516,0.8387096774193549,1.0,0.7741935483870968,0.30645161290322576
16,S3B20_N16_B05_surrogate_top,batch20_run14,16c51042534d88b9,0.0,1.0,0.18222222222222223,0.4,0,0,0.06666666666666667,0.8571428571428571,2,0.857174043638079,0.6,0.6,2,2,0.27734375,0.9375,1.0,0.7024193548387097,0.7741935483870968,0.8709677419354839,0.09677419354838712,0.30645161290322576
24,S3B20_N24_B01_surrogate_top,batch20_run14,f52328be9b886aa6,0.0,1.0,0.1228733459357278,0.5652173913043478,0,1,0.043478260869565216,0.9090909090909091,2,0.355712859743894,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334,1.0,0.5509433962264152,0.6603773584905661,0.5283018867924528,0.1132075471698113,0.09433962264150941
24,S3B20_N24_B02_diversity_top,batch20_run14,86481d26a31f8c7e,0.13043478260869565,0.043478260869565216,0.16257088846880907,1.0,0,2,0.08695652173913043,0.8636363636363636,3,0.355712859743894,0.34782608695652173,0.6231884057971014,2,4,0.22048611111111113,0.8333333333333334,2.0,0.6646226415094341,0.679245283018868,0.6603773584905661,0.6981132075471699,0.42452830188679247
24,S3B20_N24_B03_method_c_inspired,batch20_run14,cd519fa4db1b9112,0.0,0.9565217391304348,0.2117202268431002,1.0,6,4,0.43478260869565216,0.6363636363636364,8,1.7289770006228424,0.5652173913043478,0.608695652173913,3,3,0.19791666666666666,0.9583333333333334,10.0,0.24575471698113202,0.24528301886792447,0.18867924528301883,0.30188679245283023,0.3679245283018868
24,S3B20_N24_B04_surrogate_top,batch20_run14,85ba9118903cc6ba,0.0,0.8260869565217391,0.13043478260869565,0.5217391304347826,0,1,0.043478260869565216,0.8636363636363636,3,0.5305096302260272,0.5652173913043478,0.5652173913043478,3,3,0.2690972222222222,0.9583333333333334,1.0,0.7768867924528301,0.9056603773584906,0.5471698113207547,0.7735849056603774,0.028301886792452824
24,S3B20_N24_B05_surrogate_top,batch20_run14,e8ecb4b55f4470e7,0.0,1.0,0.14555765595463138,0.5217391304347826,0,1,0.043478260869565216,0.8181818181818182,4,0.965642172432147,0.5652173913043478,0.5652173913043478,3,3,0.2552083333333333,0.9583333333333334,1.0,0.5481132075471699,0.4339622641509434,0.9056603773584906,0.7358490566037736,0.2264150943396226
40,S3B20_N40_B01_surrogate_top,batch20_run14,bb2b5c78d79354aa,0.0,1.0,0.07429322813938198,0.5384615384615384,0,1,0.02564102564102564,0.9473684210526315,2,0.3201520013692143,0.5384615384615385,0.5384615384615385,5,5,0.26187499999999997,0.975,1.0,0.7547169811320754,0.8679245283018868,0.5283018867924528,0.8113207547169812,0.07547169811320753
40,S3B20_N40_B02_diversity_top,batch20_run14,c633a4543b21db90,0.02564102564102564,0.07692307692307693,0.09861932938856016,1.0,0,2,0.05128205128205128,0.9210526315789473,3,0.3556980106276987,0.5333333333333333,0.4871794871794871,5,5,0.221875,0.95,2.0,0.8533018867924528,0.9433962264150944,0.8113207547169812,0.5094339622641509,0.5377358490566038
40,S3B20_N40_B03_method_c_inspired,batch20_run14,dbc1fd6afa741696,0.0,0.9743589743589743,0.1854043392504931,1.0,7,7,0.358974358974359,0.7368421052631579,10,1.7437925570981312,0.6,0.5794871794871794,6,4,0.14125000000000001,0.975,14.0,0.4693396226415095,0.5094339622641509,0.4528301886792453,0.3207547169811321,0.3113207547169812
40,S3B20_N40_B04_surrogate_top,batch20_run14,6a6614d60f60eda1,0.0,1.0,0.0821827744904668,0.5128205128205128,0,1,0.02564102564102564,0.8947368421052632,4,0.4373186586064318,0.5384615384615385,0.5384615384615385,5,5,0.254375,0.975,1.0,0.7500000000000001,0.7169811320754718,0.8867924528301887,0.8679245283018868,0.39622641509433965
40,S3B20_N40_B05_surrogate_top,batch20_run14,bae7306ba5472703,0.0,1.0,0.08744247205785667,0.5128205128205128,0,1,0.02564102564102564,0.8947368421052632,4,0.4373186586064318,0.5384615384615385,0.5384615384615385,5,5,0.26187499999999997,0.975,1.0,0.8037735849056604,0.8867924528301887,0.679245283018868,0.8301886792452831,0.16981132075471694
12,S3R19B28_N12_B01_surrogate_top,batch28_run20,40ed8616dac9d0fe,0.09090909090909091,0.9090909090909091,0.25619834710743805,0.9090909090909091,1,1,0.09090909090909091,0.8,2,0.8855741515726718,0.8181818181818182,0.4545454545454546,3,0,0.2777777777777778,0.8333333333333334,1.0,0.8322580645161292,0.8709677419354839,0.7419354838709677,0.8709677419354839,0.6129032258064516
12,S3R19B28_N12_B02_u2_primary_top,batch28_run20,be1cc720f2c9e77d,0.09090909090909091,0.9090909090909091,0.25619834710743805,0.7272727272727273,0,1,0.09090909090909091,0.8,2,0.8855741515726718,0.393939393939394,0.4545454545454546,1,2,0.2222222222222222,0.8333333333333334,1.0,0.614516129032258,0.6774193548387097,0.6451612903225806,0.25806451612903225,0.3870967741935484
12,S3R19B28_N12_B03_geometry_signal_top,batch28_run20,4895b67717437def,0.09090909090909091,0.36363636363636365,0.5206611570247934,1.0,2,5,1.0,0.1,9,1.4681399390112084,0.3333333333333333,0.7575757575757575,1,2,0.2222222222222222,0.8333333333333334,11.0,0.5040322580645162,0.32258064516129037,0.967741935483871,0.7419354838709677,0.532258064516129
12,S3R19B28_N12_B04_method_c_inspired,batch28_run20,dd8d2d38519a3101,0.09090909090909091,0.9090909090909091,0.25619834710743805,0.7272727272727273,0,1,0.09090909090909091,0.8,2,0.8855741515726718,0.8181818181818182,0.4545454545454546,3,0,0.2638888888888889,0.8333333333333334,1.0,0.8346774193548387,0.967741935483871,0.8387096774193549,0.29032258064516125,0.17741935483870963
16,S3R19B28_N16_B01_surrogate_top,batch28_run20,30de77c3e7f8a362,0.0,1.0,0.18222222222222223,0.5333333333333333,1,1,0.06666666666666667,0.8571428571428571,2,0.9495936677117385,0.6,0.6,2,2,0.26171875,0.9375,1.0,0.739516129032258,0.6774193548387097,0.967741935483871,0.9032258064516129,0.30645161290322576
16,S3R19B28_N16_B02_u2_primary_top,batch28_run20,312f8ce1f996df06,0.13333333333333333,1.0,0.18222222222222223,0.9333333333333333,1,1,0.06666666666666667,0.8571428571428571,2,0.48509409129921155,0.36666666666666664,0.6,1,3,0.2265625,0.8125,1.0,0.7733870967741936,0.9032258064516129,0.6129032258064516,0.5806451612903225,0.11290322580645162
16,S3R19B28_N16_B03_geometry_signal_top,batch28_run20,c05db2a343acc169,0.06666666666666667,0.5333333333333333,0.5288888888888889,0.6,0,7,1.0,0.07142857142857142,13,0.6909233093118181,0.6,0.5,3,1,0.20703125,0.875,15.0,0.42016129032258065,0.4516129032258065,0.3870967741935484,0.19354838709677424,0.5967741935483871
16,S3R19B28_N16_B04_method_c_inspired,batch28_run20,29dfa1d3af9c6e04,0.0,1.0,0.18222222222222223,0.5333333333333333,1,1,0.06666666666666667,0.8571428571428571,2,0.9495936677117385,0.6,0.5666666666666667,2,2,0.27734375,0.9375,1.0,0.7766129032258065,0.967741935483871,0.6451612903225806,0.032258064516129004,0.30645161290322576
24,S3R19B28_N24_B01_surrogate_top,batch28_run20,d469c04212e81fca,0.08695652173913043,0.0,0.16257088846880907,1.0,0,2,0.08695652173913043,0.8636363636363636,3,0.5305096302260272,0.4057971014492754,0.7101449275362319,2,4,0.24131944444444445,0.875,2.0,0.6198113207547171,0.5283018867924528,0.9433962264150944,0.6415094339622642,0.4716981132075472
24,S3R19B28_N24_B02_u2_primary_top,batch28_run20,5aaa917610a07c7e,0.13043478260869565,0.043478260869565216,0.16257088846880907,0.9130434782608695,0,2,0.08695652173913043,0.8636363636363636,3,0.47023596235224924,0.34782608695652173,0.6231884057971014,2,4,0.22048611111111113,0.8333333333333334,2.0,0.6165094339622642,0.6226415094339622,0.6415094339622642,0.6226415094339622,0.42452830188679247
24,S3R19B28_N24_B03_geometry_signal_top,batch28_run20,d3a53772d5f34db6,0.08695652173913043,0.5652173913043478,0.5198487712665407,0.5652173913043478,0,11,1.0,0.09090909090909091,20,0.6922017029602767,0.5652173913043478,0.5072463768115941,3,3,0.18055555555555555,0.875,23.0,0.4033018867924529,0.3207547169811321,0.4528301886792453,0.5660377358490566,0.9528301886792453
