candidate_id,strategy_name,n,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,predicted_u2_guarded_score,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,strict_penalty_guard_score,two_stage_guarded_score,no_penalty_worse_than_median_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,constrained_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,odd_even_transition_count,mean_signed_jump,jump_std_norm,edge_visit_early_fraction,center_visit_early_fraction,pred_rank_constrained_within_n,batch_option,handoff_strategy_name,teacher_validated,teacher_validation_status
R48_N40_C00347,N40_R48_N40_C00347_SurfaceT_repair_candidates,40.0,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.689060462600759,0.691716609872291,0.689060462600759,0.689060462600759,0.689060462600759,0.6901229215093718,0.6905213436001016,0.689060462600759,0.6630365056351901,0.9125575279421433,0.6898573067822187,0.6900498774594047,0.00380081757623836,0.026023956965568917,0.15,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,4,6,8,10,12,14,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-4-6-8-10-12-14-2-1-21-23-25-27-29-31-33-35-37-39,8f2dfafc76db2176,0.0,1.0,0.08744247205785667,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.1114975249214994,0.1,0.1,89.0,constrained_N24_N40_batch60,S3R48SPG_N40_B21_SurfaceT_repair,False,NOT_RUN
R48_N40_C01532,N40_R48_N40_C01532_Mises_repair_candidates,40.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.7118895211000477,0.7150716381283185,0.7118895211000477,0.7118895211000477,0.7118895211000477,0.713162367911356,0.7136396854655966,0.7118895211000477,0.6849524017945072,0.925706771860618,0.7128441562085289,0.7082748596930785,0.013210838015689537,0.026937119305540436,0.1,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,30,32,34,36,38,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-30-32-34-36-38-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,fbedad14ea467afb,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08608487733508431,0.1,0.1,30.0,constrained_N24_N40_batch60,S3R48SPG_N40_B22_Mises_repair,False,NOT_RUN
R48_N40_C00072,N40_R48_N40_C00072_Mises_repair_candidates,40.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.6916920415481275,0.6947163676493767,0.6916920415481275,0.6916920415481275,0.6916920415481275,0.6929017719886272,0.6933554209038146,0.6916920415481275,0.6655628214246638,0.9217619986850756,0.6925993393785023,0.692818603020843,0.020406738856881605,0.026129220123463637,0.6,S3R39N2440B60_N40_B02_n40_u2_near,"[0,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-6-4-2-1-21-23-25-27-29-31-33-35-37-39,1a203774ce136c65,0.0,1.0,0.0782380013149244,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.10123209979173854,0.1,0.1,43.0,constrained_N24_N40_batch60,S3R48SPG_N40_B23_Mises_repair,False,NOT_RUN
R48_N40_C00204,N40_R48_N40_C00204_Mises_repair_candidates,40.0,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.6914562588904698,0.6945331819673929,0.6914562588904698,0.6914562588904698,0.6914562588904698,0.6926870281212391,0.6931485665827776,0.6914562588904698,0.6653364700733124,0.9230769230769231,0.6923793358135466,0.6926024127366237,0.005263767409673572,0.026119788817157374,0.55,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,17,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-23-25-27-29-31-33-35-37-39,6c5a8d174de781ff,0.0,1.0,0.07692307692307693,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.09922235097916361,0.1,0.0,45.0,constrained_N24_N40_batch60,S3R48SPG_N40_B24_Mises_repair,False,NOT_RUN
R48_N40_C04887,N40_R48_N40_C04887_U2_top_region_penalty_repair,40.0,U2_top_region_penalty_repair,offline_mutation_or_pointer_proxy,U2_top_region_penalty_repair,constrained_reward_balance,0.8391891891891899,0.8382687421148967,0.8391891891891899,0.8391891891891899,0.8391891891891899,0.8388210103594727,0.8386829432983287,0.8391891891891899,0.8061344421344429,0.925706771860618,0.838913055066902,0.8388463226540157,0.012720460841422018,0.03305474705474709,0.15,N40_A04_method_c_u2_first_engineering,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,32,34,36,38,30,28,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-32-34-36-38-30-28-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,cf8b5ecfe464199e,0.0,1.0,0.07429322813938198,0.5128205128205128,0.0,1.0,0.02564102564102564,0.0,2.0,1.0,0.02564102564102564,0.08145635564341792,0.1,0.0,3.0,constrained_N24_N40_batch60,S3R48SPG_N40_B25_U2_top_region_penalty_repair,False,NOT_RUN
R48_N40_C02891,N40_R48_N40_C02891_U2_top_region_penalty_repair,40.0,U2_top_region_penalty_repair,offline_mutation_or_pointer_proxy,U2_top_region_penalty_repair,constrained_reward_balance,0.8391891891891899,0.8382687421148967,0.8391891891891899,0.8391891891891899,0.8391891891891899,0.8388210103594727,0.8386829432983287,0.8391891891891899,0.8061344421344429,0.925706771860618,0.838913055066902,0.8340463226540157,0.006913009535231356,0.03305474705474709,0.1,S3R24L64_N40_B23_exploitation_reference,"[0,2,4,6,8,10,12,14,16,18,20,32,34,36,38,30,28,26,24,22,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-14-16-18-20-32-34-36-38-30-28-26-24-22-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,4ff1f1df43aa9b79,0.0,1.0,0.07429322813938198,0.5128205128205128,0.0,1.0,0.02564102564102564,0.0,2.0,1.0,0.02564102564102564,0.08510009433343574,0.1,0.0,5.0,constrained_N24_N40_batch60,S3R48SPG_N40_B26_U2_top_region_penalty_repair,False,NOT_RUN
R48_N40_C04855,N40_R48_N40_C04855_U2_top_region_penalty_repair,40.0,U2_top_region_penalty_repair,offline_mutation_or_pointer_proxy,U2_top_region_penalty_repair,constrained_reward_balance,0.8391891891891899,0.8382687421148967,0.8391891891891899,0.8391891891891899,0.8391891891891899,0.8388210103594727,0.8386829432983287,0.8391891891891899,0.8061344421344429,0.925706771860618,0.838913055066902,0.8220463226540157,0.017261601306805815,0.03305474705474709,0.0,S3R34N32INF_N40_B08_n40_best_near,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,3fe5f574be502d9c,0.0,1.0,0.07429322813938198,0.5128205128205128,0.0,1.0,0.02564102564102564,0.0,2.0,1.0,0.02564102564102564,0.08705852144410316,0.1,0.0,8.0,constrained_N24_N40_batch60,S3R48SPG_N40_B27_U2_top_region_penalty_repair,False,NOT_RUN
R48_N40_C04637,N40_R48_N40_C04637_constrained_surrogate_top,40.0,constrained_surrogate_top,existing_pool_selection,constrained_surrogate_top,constrained_reward_balance,0.7118895211000477,0.7150716381283185,0.7118895211000477,0.7118895211000477,0.7118895211000477,0.713162367911356,0.7136396854655966,0.7118895211000477,0.6849524017945072,0.925706771860618,0.7128441562085289,0.7082748596930785,0.010523894763817225,0.026937119305540436,0.1,S3R44CNS_N40_B01_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,24,26,28,38,36,34,32,30,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-24-26-28-38-36-34-32-30-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,74bbad03a74ea33d,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.082484652663049,0.1,0.1,31.0,constrained_N24_N40_batch60,S3R48SPG_N40_B28_constrsurrogate_top,False,NOT_RUN
R48_N40_C00315,N40_R48_N40_C00315_constrained_surrogate_top,40.0,constrained_surrogate_top,existing_pool_selection,constrained_surrogate_top,constrained_reward_balance,0.7118895211000477,0.7150716381283185,0.7118895211000477,0.7118895211000477,0.7118895211000477,0.713162367911356,0.7136396854655966,0.7118895211000477,0.6849524017945072,0.925706771860618,0.7128441562085289,0.7022748596930785,0.019666932447780918,0.026937119305540436,0.05,S3R44CNS_N40_B01_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,34,38,36,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-34-38-36-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,6bb0bc9629548df2,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08725194648877893,0.1,0.1,35.0,constrained_N24_N40_batch60,S3R48SPG_N40_B29_constrsurrogate_top,False,NOT_RUN
R48_N40_C04755,N40_R48_N40_C04755_constrained_surrogate_top,40.0,constrained_surrogate_top,existing_pool_selection,constrained_surrogate_top,constrained_reward_balance,0.7060022522522528,0.7091317723048498,0.7060022522522528,0.7060022522522528,0.7060022522522528,0.7072540602732916,0.7077234882811811,0.7060022522522528,0.6793006237006242,0.9243918474687706,0.7069411082680318,0.6963679984718452,0.009867748023341755,0.02670162855162861,0.05,S3R44CNS_N40_B01_reward_balanced,"[4,3,5,7,9,11,13,15,17,19,24,26,28,30,32,34,36,38,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39]",4-3-5-7-9-11-13-15-17-19-24-26-28-30-32-34-36-38-22-20-18-16-14-12-10-8-6-0-2-1-21-23-25-27-29-31-33-35-37-39,efba32d34429a6da,0.10256410256410256,1.0,0.07560815253122946,0.5128205128205128,2.0,1.0,0.07692307692307693,0.05128205128205128,5.0,3.0,0.023011176857330704,0.0928954764559109,0.0,0.1,41.0,constrained_N24_N40_batch60,S3R48SPG_N40_B30_constrsurrogate_top,False,NOT_RUN
