n,strategy_name,dataset_source,order_json,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,u2_rank_combined172_within_n,peeq_rank_combined172_within_n,surfaceT_rank_combined172_within_n,mises_rank_combined172_within_n,u2_cost_minmax_combined172_within_n,peeq_cost_minmax_combined172_within_n,surfaceT_cost_minmax_combined172_within_n,mises_cost_minmax_combined172_within_n,target_u2_score_combined172_rank,target_peeq_score_combined172_rank,target_surfaceT_score_combined172_rank,target_mises_score_combined172_rank,target_reward_combined172_u2_primary,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,teacher_validation_status
40,S3R19B28_N40_B04_method_c_inspired,batch28_run20,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3]",known_best_mutation,combined80_known_best_mutation,,method_c_or_known_best_inspired,exploitation,0.00014915617248334456,0.15665197372436523,583935936.0,583.935936,579926208.0,11.0,13.0,16.0,28.5,0.04440814013742185,0.22057118919600802,0.1617388748024841,0.4358974358974359,0.8113207547169812,0.7735849056603774,0.7169811320754718,0.4811320754716981,0.7778301886792452,7.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B05_diversity_top,batch28_run20,"[2,35,28,21,14,7,0,33,26,19,12,5,38,31,24,17,10,3,36,29,22,15,8,1,34,27,20,13,6,39,32,25,18,11,4,37,30,23,16,9]",regular_jump_coprime,regular_jump_sweep,,diversity_top,exploitation,0.0009652040533865147,0.14422382414340973,585249728.0,585.249728,579926016.0,32.0,1.0,29.0,21.0,0.44897470664680883,0.0,0.2371734097673906,0.3974358974358974,0.41509433962264153,1.0,0.4716981132075472,0.6226415094339622,0.5481132075471699,23.0,True,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B06_uncertainty_calibration,batch28_run20,"[19,37,15,33,11,29,7,25,3,21,39,17,35,13,31,9,27,5,23,1,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38]",regular_jump_non_coprime,regular_jump_sweep,,uncertainty_calibration,sentinel,0.0002895531576996291,0.15241271257400513,581119040.0,581.11904,579926528.0,24.0,3.0,1.0,35.5,0.11401180872897243,0.1453340135282626,0.0,0.5,0.5660377358490566,0.9622641509433962,1.0,0.34905660377358494,0.6778301886792453,16.0,True,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B07_control_sentinel,batch28_run20,"[28,5,22,39,16,33,10,27,4,21,38,15,32,9,26,3,20,37,14,31,8,25,2,19,36,13,30,7,24,1,18,35,12,29,6,23,0,17,34,11]",regular_jump_coprime,regular_jump_sweep,,negative_control_sentinel,exploitation,0.0017519929679110646,0.1497652232646942,589166208.0,589.166208,579925568.0,49.0,2.0,47.0,9.0,0.8390357522861324,0.09834714218956651,0.4620475508029251,0.3076923076923077,0.09433962264150941,0.9811320754716981,0.13207547169811318,0.8490566037735849,0.3132075471698113,41.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B08_known_best_mutation,batch28_run20,"[1,21,23,25,27,28,30,32,34,36,38,0,2,4,6,8,10,12,14,16,18,20,22,24,26,29,31,33,35,37,39,19,17,15,13,11,9,7,5,3]",known_best_mutation,combined80_known_best_mutation,,batch_fill,diversity,0.00021076443340461992,0.1547115296125412,585281536.0,585.281536,579926016.0,21.0,10.0,30.0,21.0,0.07495125307578178,0.18613275067179827,0.23899974276999963,0.3974358974358974,0.6226415094339622,0.8301886792452831,0.4528301886792453,0.6226415094339622,0.6471698113207548,18.0,False,True,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B09_known_best_mutation,batch28_run20,"[1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3]",known_best_mutation,combined80_known_best_mutation,,batch_fill,diversity,0.0001639029087527888,0.1643984466791153,587828288.0,587.828288,579925824.0,15.0,38.0,43.0,16.0,0.05171903034296411,0.35805334135180544,0.3852276485503252,0.358974358974359,0.7358490566037736,0.30188679245283023,0.2075471698113207,0.7169811320754718,0.5952830188679246,22.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
40,S3R19B28_N40_B10_known_best_mutation,batch28_run20,"[4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,0,2]",known_best_mutation,combined80_known_best_mutation,,batch_fill,diversity,0.00015046871885715518,0.1597595065832138,584999872.0,584.999872,579926208.0,12.0,22.0,24.0,28.5,0.045058852420687884,0.27572277983925503,0.2228273251754676,0.4358974358974359,0.7924528301886793,0.6037735849056604,0.5660377358490566,0.4811320754716981,0.7165094339622641,13.0,False,False,False,False,True,False,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B01_top_region,shortlist64_run27,"[1,11,9,5,7,3,2,0,4,6,8,10]",known_best_mutation,combined108_known_best_mutation,reverse_segment_065,top_region_local_search,top_region_local_search,3.981756117354962e-05,0.14761199057102203,581054144.0,581.054144,579938560.0,9.0,10.0,6.0,14.0,0.12195609550757683,0.208260787757684,0.058192425590823695,0.32142857142857145,0.7419354838709677,0.7096774193548387,0.8387096774193549,0.5806451612903225,0.7370967741935485,6.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B02_top_region,shortlist64_run27,"[0,4,6,8,10,2,1,3,5,7,9,11]",known_best_mutation,combined108_known_best_mutation,reverse_segment_065,top_region_local_search,top_region_local_search,4.7434456064365804e-05,0.14851117134094238,583104000.0,583.104,579939584.0,15.0,15.0,26.0,26.5,0.17837671659464346,0.23394851981483958,0.45408138040146345,0.8928571428571429,0.5483870967741935,0.5483870967741935,0.19354838709677424,0.17741935483870963,0.4943548387096774,18.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B03_model_disagreement,shortlist64_run27,"[1,5,7,9,11,3,2,0,4,6,8,10]",known_best_mutation,combined108_known_best_mutation,reverse_segment_025,model_disagreement,top_region_local_search,4.803386900675832e-05,0.14844942092895508,581267264.0,581.267264,579939776.0,16.0,13.0,11.0,32.0,0.18281674773360382,0.23218443845254647,0.09935231879758727,1.0,0.5161290322580645,0.6129032258064516,0.6774193548387097,0.0,0.5258064516129033,16.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B04_uncertainty_calibration,shortlist64_run27,"[0,10,8,6,4,3,1,2,5,7,9,11]",known_best_mutation,combined108_known_best_mutation,reverse_segment_081,uncertainty_calibration,model_disagreement,4.548148990579648e-05,0.1537710577249527,581128832.0,581.128832,579939520.0,14.0,19.0,8.0,20.0,0.16391051150608973,0.3842125786152813,0.07261692870562642,0.8571428571428571,0.5806451612903225,0.4193548387096774,0.7741935483870968,0.3870967741935484,0.5580645161290323,14.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B05_diversity_coverage,shortlist64_run27,"[8,11,6,9,1,4,7,10,2,5,0,3]",combined108_seed_mutation,combined108_known_best_mutation,swap_early_late_blocks_035,diversity_coverage,top_region_local_search,3.9774539800419006e-05,0.15218588709831238,583000640.0,583.00064,579939584.0,8.0,17.0,25.0,26.5,0.1216374233154511,0.3389275372930376,0.4341194502125976,0.8928571428571429,0.7741935483870968,0.4838709677419355,0.22580645161290325,0.17741935483870963,0.6314516129032258,11.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B06_tradeoff_probe,shortlist64_run27,"[10,3,6,7,8,5,0,9,4,11,2,1]",teacher_best_local_search,combined108_known_best_mutation,biased_random_perturbation_151,tradeoff_probe,model_disagreement,0.00011556239610399643,0.16311047971248627,582663488.0,582.663488,579938304.0,29.0,26.0,20.0,7.0,0.6830207671582075,0.6510205193653054,0.3690052407791951,0.17857142857142858,0.09677419354838712,0.19354838709677424,0.3870967741935484,0.8064516129032258,0.18064516129032263,30.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B07_sentinel_control,shortlist64_run27,"[7,11,8,6,9,0,2,10,3,1,4,5]",negative_control_low_adjacent,geometry_first_random_sweep,low_adjacent_seeded,sentinel_control,sentinel,8.973477179097245e-05,0.16364413499832153,582725376.0,582.725376,579938304.0,24.0,28.0,21.0,7.0,0.4917078206317667,0.6662659454820531,0.38095767823593396,0.17857142857142858,0.25806451612903225,0.12903225806451613,0.3548387096774194,0.8064516129032258,0.26935483870967747,25.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
12,S3R24L64_N12_B08_exploitation_reference,shortlist64_run27,"[1,9,11,7,5,3,2,0,4,6,8,10]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_028,exploitation_reference,diversity,4.4157836555314134e-05,0.1451154500246048,581017728.0,581.017728,579939456.0,13.0,5.0,4.0,18.0,0.154105814814235,0.13693979561516803,0.05115939879363196,0.8214285714285714,0.6129032258064516,0.8709677419354839,0.9032258064516129,0.4516129032258065,0.685483870967742,8.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B01_top_region,shortlist64_run27,"[0,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14]",known_best_mutation,combined108_known_best_mutation,rotate_sequence_210,top_region_local_search,top_region_local_search,5.932159001531545e-05,0.15644168853759766,585075776.0,585.075776,579948416.0,13.0,17.0,28.0,31.5,0.07798698126754991,0.24412903537482336,0.6015727996017295,1.0,0.6129032258064516,0.4838709677419355,0.12903225806451613,0.016129032258064502,0.5088709677419356,16.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B02_top_region,shortlist64_run27,"[8,6,4,2,10,12,14,0,1,3,5,7,9,11,13,15]",known_best_mutation,combined108_known_best_mutation,reverse_segment_225,top_region_local_search,top_region_local_search,4.0733349123911466e-05,0.1522163301706314,581438784.0,581.438784,579948416.0,1.0,10.0,7.0,31.5,0.0,0.10714235679174869,0.07766274235034895,1.0,1.0,0.7096774193548387,0.8064516129032258,0.016129032258064502,0.8733870967741937,1.0,True,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B03_model_disagreement,shortlist64_run27,"[0,2,4,6,8,14,12,10,9,5,3,1,7,11,13,15]",teacher_best_local_search,combined108_known_best_mutation,swap_two_positions_088,model_disagreement,diversity,7.121505268514738e-05,0.14964671432971954,581315072.0,581.315072,579948224.0,15.0,3.0,3.0,18.0,0.12788601452504444,0.023835070471865602,0.05984198250191299,0.8846153846153846,0.5483870967741935,0.935483870967742,0.935483870967742,0.4516129032258065,0.6596774193548388,12.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B04_uncertainty_calibration,shortlist64_run27,"[0,2,3,5,8,14,12,10,7,1,4,6,9,11,13,15]",known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_059,uncertainty_calibration,tradeoff,4.950354787069955e-05,0.15129896998405457,584900928.0,584.900928,579948288.0,7.0,7.0,27.0,22.5,0.03679537667788379,0.07740141789152043,0.5763858798366354,0.9230769230769231,0.8064516129032258,0.8064516129032258,0.16129032258064513,0.30645161290322576,0.7169354838709676,8.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B05_diversity_coverage,shortlist64_run27,"[13,15,4,6,10,12,14,8,7,5,3,1,9,11,0,2]",known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_203,diversity_coverage,diversity,8.254494787252042e-05,0.15683269500732422,583419776.0,583.419776,579948288.0,17.0,18.0,25.0,22.5,0.1754205999063633,0.2568055169748427,0.36302538052346756,0.9230769230769231,0.4838709677419355,0.4516129032258065,0.22580645161290325,0.30645161290322576,0.442741935483871,18.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B06_tradeoff_probe,shortlist64_run27,"[12,13,4,11,2,9,14,5,10,1,8,7,6,15,0,3]",known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_223,tradeoff_probe,diversity,0.00017390073617207236,0.16976995766162872,582733120.0,582.73312,579947136.0,25.0,27.0,21.0,6.0,0.5587038913389658,0.6762332878416406,0.2641123270243111,0.23076923076923078,0.22580645161290325,0.16129032258064513,0.3548387096774194,0.8387096774193549,0.2564516129032258,25.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B07_sentinel_control,shortlist64_run27,"[6,13,3,14,5,2,7,11,10,0,9,15,4,1,8,12]",combined108_seed_mutation,combined108_known_best_mutation,biased_random_perturbation_167,sentinel_control,uncertainty,0.00016095799151116807,0.157854363322258,581490432.0,581.490432,579947904.0,23.0,19.0,9.0,11.5,0.5044025945504461,0.28992813922873467,0.08510265605841301,0.6923076923076923,0.29032258064516125,0.4193548387096774,0.7419354838709677,0.6612903225806452,0.3798387096774194,22.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
16,S3R24L64_N16_B08_exploitation_reference,shortlist64_run27,"[2,4,6,8,10,14,12,0,1,3,5,7,9,11,13,15]",known_best_mutation,combined108_known_best_mutation,swap_two_positions_168,exploitation_reference,diversity,4.2947722249664366e-05,0.15227410197257996,581874176.0,581.874176,579948352.0,3.0,11.0,15.0,28.5,0.00929040442752804,0.10901532627205643,0.14038112271708966,0.9615384615384616,0.935483870967742,0.6774193548387097,0.5483870967741935,0.11290322580645162,0.8040322580645162,3.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B01_top_region,shortlist64_run27,"[0,2,4,6,8,22,20,18,16,14,12,10,11,9,7,5,3,1,13,15,17,23,21,19]",known_best_mutation,combined108_known_best_mutation,reverse_segment_305,top_region_local_search,top_region_local_search,7.369223112618783e-05,0.15675918757915497,581899200.0,581.8992,579943680.0,15.0,21.0,18.0,9.5,0.05742053010160148,0.18694505307652953,0.1053227931488801,0.42424242424242425,0.7358490566037736,0.6226415094339622,0.679245283018868,0.839622641509434,0.7127358490566038,10.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B02_top_region,shortlist64_run27,"[0,2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,23,21,19,17,15,13,11,9]",known_best_mutation,combined108_known_best_mutation,reverse_segment_225,top_region_local_search,top_region_local_search,8.462275673082331e-05,0.16258181631565094,586835584.0,586.835584,579944448.0,28.0,35.0,49.0,29.0,0.07605457019618558,0.33265008270601554,0.6134321475625824,0.7878787878787878,0.49056603773584906,0.3584905660377359,0.09433962264150941,0.4716981132075472,0.4235849056603774,35.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B03_top_region,shortlist64_run27,"[2,0,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_100,top_region_local_search,top_region_local_search,6.807913905504392e-05,0.15435466170310974,581713792.0,581.713792,579944640.0,10.0,13.0,12.0,42.0,0.047851495044043894,0.12677437590145083,0.08623847167325428,0.8787878787878788,0.8301886792452831,0.7735849056603774,0.7924528301886793,0.2264150943396226,0.7849056603773585,4.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B04_top_region,shortlist64_run27,"[0,2,4,6,8,10,12,14,16,18,20,22,23,21,19,3,5,7,9,11,17,15,13,1]",teacher_best_local_search,combined108_known_best_mutation,reverse_segment_289,top_region_local_search,tradeoff,8.125130443659145e-05,0.1610715538263321,583307264.0,583.307264,579944448.0,25.0,28.0,30.0,29.0,0.07030701701346842,0.2948573861916005,0.2502569169960474,0.7878787878787878,0.5471698113207547,0.49056603773584906,0.4528301886792453,0.4716981132075472,0.5226415094339624,30.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B05_top_region,shortlist64_run27,"[0,2,4,6,8,10,12,18,20,22,16,14,1,3,5,7,9,11,13,15,17,19,21,23]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_220,top_region_local_search,top_region_local_search,6.770852269255556e-05,0.15724237263202667,586670400.0,586.6704,579943872.0,9.0,22.0,47.0,13.0,0.04721967911788309,0.19903624000107392,0.596429512516469,0.5151515151515151,0.8490566037735849,0.6037735849056604,0.13207547169811318,0.7735849056603774,0.7245283018867925,9.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B06_model_disagreement,shortlist64_run27,"[11,21,7,17,9,13,23,3,19,5,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_188,model_disagreement,diversity,8.061707694650977e-05,0.1534445732831955,580875968.0,580.875968,579944640.0,24.0,5.0,1.0,42.0,0.06922580455335968,0.104000390784059,0.0,0.8787878787878788,0.5660377358490566,0.9245283018867925,1.0,0.2264150943396226,0.6641509433962264,17.5,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B07_model_disagreement,shortlist64_run27,"[11,5,7,17,3,13,23,9,19,21,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_268,model_disagreement,diversity,7.37363538974023e-05,0.15380693972110748,581218368.0,581.218368,579944576.0,17.0,7.0,6.0,34.5,0.057495749310414804,0.11306822164913856,0.035243741765480896,0.8484848484848485,0.6981132075471699,0.8867924528301887,0.9056603773584906,0.3679245283018868,0.7400943396226416,8.0,True,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B08_model_disagreement,shortlist64_run27,"[11,21,7,17,3,13,5,9,19,23,15,1,0,2,4,6,8,10,12,14,16,18,20,22]",known_best_mutation,combined108_known_best_mutation,swap_two_positions_104,model_disagreement,tradeoff,8.019874189812981e-05,0.1531224399805069,581032512.0,581.032512,579944640.0,22.0,3.0,3.0,42.0,0.06851263920830289,0.0959393509106611,0.0161133069828722,0.8787878787878788,0.6037735849056604,0.9622641509433962,0.9622641509433962,0.2264150943396226,0.6924528301886793,13.0,True,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B09_model_disagreement,shortlist64_run27,"[11,21,7,17,3,13,23,9,19,5,15,1,0,2,4,6,8,10,12,22,20,18,16,14]",known_best_mutation,combined108_known_best_mutation,seed_crossover_037,model_disagreement,uncertainty,6.930613835720578e-05,0.16270247101783752,587378304.0,587.378304,579943680.0,12.0,36.0,51.0,9.5,0.04994324753788687,0.3356693370244031,0.6692951251646904,0.42424242424242425,0.7924528301886793,0.339622641509434,0.05660377358490565,0.839622641509434,0.6306603773584906,19.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B10_uncertainty_calibration,shortlist64_run27,"[0,2,4,6,8,10,13,14,16,18,20,22,11,9,7,5,3,1,12,15,17,19,21,23]",known_best_mutation,combined108_known_best_mutation,swap_two_positions_272,uncertainty_calibration,uncertainty,7.942568845464848e-05,0.15425004065036774,581681088.0,581.681088,579944640.0,20.0,11.0,11.0,42.0,0.06719476032652447,0.124156346437526,0.08287220026350461,0.8787878787878788,0.6415094339622642,0.8113207547169812,0.8113207547169812,0.2264150943396226,0.6716981132075472,15.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B11_uncertainty_calibration,shortlist64_run27,"[11,21,7,17,3,13,23,9,19,5,15,1,0,2,20,6,8,10,12,14,16,18,4,22]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_076,uncertainty_calibration,model_disagreement,0.00011707830981322331,0.15435701608657837,581163200.0,581.1632,579943360.0,33.0,14.0,4.0,6.5,0.13138384705848638,0.1268332918187418,0.029565217391304348,0.2727272727272727,0.39622641509433965,0.7547169811320755,0.9433962264150944,0.8962264150943396,0.5476415094339623,26.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B12_uncertainty_calibration,shortlist64_run27,"[11,21,7,17,3,13,23,9,19,5,15,1,0,18,4,6,8,10,12,14,16,2,20,22]",known_best_mutation,combined108_known_best_mutation,swap_two_positions_072,uncertainty_calibration,uncertainty,0.00011106191414000932,0.15534788370132446,581244224.0,581.244224,579943488.0,32.0,18.0,7.0,8.0,0.12112727182554354,0.15162868951609895,0.03790513833992095,0.3333333333333333,0.41509433962264153,0.679245283018868,0.8867924528301887,0.8679245283018868,0.5377358490566038,27.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B13_uncertainty_calibration,shortlist64_run27,"[0,2,4,6,8,10,12,14,16,18,19,22,11,9,7,5,3,1,13,15,17,20,21,23]",known_best_mutation,combined108_known_best_mutation,swap_two_positions_312,uncertainty_calibration,uncertainty,7.370208913926035e-05,0.1641812026500702,581645440.0,581.64544,579944640.0,16.0,41.0,10.0,42.0,0.057437335753725685,0.3726730077097817,0.07920289855072464,0.8787878787878788,0.7169811320754718,0.24528301886792447,0.8301886792452831,0.2264150943396226,0.6094339622641509,23.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B14_diversity_coverage,shortlist64_run27,"[12,14,16,18,3,13,23,9,19,5,15,1,0,2,4,6,8,10,11,21,7,17,20,22]",known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_099,diversity_coverage,tradeoff,0.00020871601464023115,0.1766754388809204,581457152.0,581.457152,579944384.0,36.0,52.0,9.0,26.0,0.2876051238466737,0.6853278484354468,0.05982213438735178,0.7575757575757576,0.339622641509434,0.037735849056603765,0.8490566037735849,0.5283018867924528,0.339622641509434,40.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B15_diversity_coverage,shortlist64_run27,"[0,2,4,15,17,19,21,14,16,18,20,22,11,9,7,5,3,1,13,6,8,10,12,23]",known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_099,diversity_coverage,tradeoff,8.884969702194212e-05,0.16084113717079163,583299520.0,583.29952,579944384.0,30.0,27.0,29.0,26.0,0.08326053427431901,0.2890914568936844,0.24945981554677207,0.7575757575757576,0.4528301886792453,0.5094339622641509,0.4716981132075472,0.5283018867924528,0.469811320754717,32.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B16_diversity_coverage,shortlist64_run27,"[0,2,15,17,19,21,12,14,16,18,20,22,11,9,7,5,3,1,13,4,6,8,10,23]",known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_051,diversity_coverage,model_disagreement,8.727337626623921e-05,0.1625741869211197,583067200.0,583.0672,579944704.0,29.0,34.0,25.0,49.0,0.08057326879174821,0.3324591653031485,0.2255467720685112,0.9090909090909091,0.4716981132075472,0.37735849056603776,0.5471698113207547,0.09433962264150941,0.4415094339622641,33.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B17_diversity_coverage,shortlist64_run27,"[0,2,17,15,13,1,12,14,16,18,20,22,11,9,7,5,3,19,21,23,4,6,8,10]",teacher_best_local_search,combined108_known_best_mutation,swap_early_late_blocks_131,diversity_coverage,model_disagreement,0.00018645457521415665,0.16230599582195282,584355136.0,584.355136,579943296.0,34.0,33.0,35.0,5.0,0.249654473545584,0.325747971129709,0.3581159420289855,0.24242424242424243,0.37735849056603776,0.39622641509433965,0.3584905660377359,0.9245283018867925,0.4066037735849057,36.0,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B18_tradeoff_probe,shortlist64_run27,"[17,4,15,6,1,18,23,14,5,22,3,2,11,16,13,8,21,10,7,12,9,20,19,0]",known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_039,tradeoff_probe,tradeoff,0.00028991260455768497,0.16930793225765228,583853568.0,583.853568,579943168.0,43.0,49.0,31.0,3.5,0.426026693567318,0.500963909153147,0.30648880105401843,0.18181818181818182,0.2075471698113207,0.09433962264150941,0.4339622641509434,0.9528301886792453,0.24481132075471695,45.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B19_tradeoff_probe,shortlist64_run27,"[17,19,21,23,8,10,12,22,20,18,16,14,7,5,3,1,9,11,13,15,0,2,4,6]",known_best_mutation,combined108_known_best_mutation,reverse_segment_057,tradeoff_probe,uncertainty,5.9768303799501155e-05,0.16470889747142792,585381696.0,585.381696,579944000.0,8.0,43.0,41.0,18.0,0.033683426373531715,0.38587800377956794,0.46378129117259553,0.5757575757575758,0.8679245283018868,0.2075471698113207,0.24528301886792447,0.679245283018868,0.6641509433962264,17.5,False,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B20_tradeoff_probe,shortlist64_run27,"[17,19,21,23,8,10,12,22,20,18,16,14,3,1,5,7,9,11,13,15,0,2,4,6]",known_best_mutation,combined108_known_best_mutation,parity_preserving_swap_036,tradeoff_probe,model_disagreement,5.346994021238061e-05,0.16539084911346436,585390080.0,585.39008,579944832.0,3.0,45.0,42.0,52.5,0.022946160494670367,0.4029431110885722,0.46464426877470355,0.9696969696969697,0.9622641509433962,0.16981132075471694,0.2264150943396226,0.028301886792452824,0.6834905660377358,14.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B21_sentinel_control,shortlist64_run27,"[18,13,14,21,12,5,10,15,2,23,16,1,6,3,4,11,22,19,0,7,20,17,8,9]",known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_343,sentinel_control,diversity,0.0004048996659093973,0.1666337102651596,584805888.0,584.805888,579944128.0,47.0,48.0,39.0,21.0,0.6220532698810437,0.4340443763638289,0.4045125164690382,0.6363636363636364,0.13207547169811318,0.1132075471698113,0.28301886792452835,0.6226415094339622,0.16792452830188676,50.0,False,False,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B22_sentinel_control,shortlist64_run27,"[21,7,16,0,14,4,19,5,12,20,8,15,23,10,3,11,1,2,6,17,13,22,18,9]",known_best_mutation,combined108_known_best_mutation,biased_random_perturbation_367,sentinel_control,uncertainty,0.00028374255430207995,0.15257473289966583,582417280.0,582.41728,579944000.0,42.0,2.0,22.0,18.0,0.41550817250006167,0.0822335695439013,0.15864953886693017,0.5757575757575758,0.2264150943396226,0.9811320754716981,0.6037735849056604,0.679245283018868,0.43773584905660373,34.0,True,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
24,S3R24L64_N24_B23_exploitation_reference,shortlist64_run27,"[0,2,4,6,8,10,12,14,16,18,20,22,11,1,3,5,7,9,13,15,17,19,21,23]",known_best_mutation,combined108_known_best_mutation,reverse_segment_401,exploitation_reference,model_disagreement,5.36375810042955e-05,0.15432971715927124,586287680.0,586.28768,579944640.0,4.0,12.0,46.0,42.0,0.023231949609578542,0.12615016548660818,0.5570355731225296,0.8787878787878788,0.9433962264150944,0.7924528301886793,0.15094339622641506,0.2264150943396226,0.7981132075471697,3.0,True,True,False,False,False,True,PASS_TEACHER_FIELDS_EXTRACTED
