run_id,batch_name,n,handoff_strategy_name,job_name,case_dir,scan_order_json,cae_path,inp_path,jnl_path,generation_status,inp_check_status,teacher_validated,solver_status,notes
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B15_n40_penalty_top,J2D_S3R59N40PR40_N40_B15_n40_penalty_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B15_n40_penalty_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B15_n40_penalty_top\scan_order_S3R59N40PR40_N40_B15_n40_penalty_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B15_n40_penalty_top\J2D_S3R59N40PR40_N40_B15_n40_penalty_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B15_n40_penalty_top\J2D_S3R59N40PR40_N40_B15_n40_penalty_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B15_n40_penalty_top\J2D_S3R59N40PR40_N40_B15_n40_penalty_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B16_n40_two_stage,J2D_S3R59N40PR40_N40_B16_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B16_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B16_n40_two_stage\scan_order_S3R59N40PR40_N40_B16_n40_two_stage.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B16_n40_two_stage\J2D_S3R59N40PR40_N40_B16_n40_two_stage.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B16_n40_two_stage\J2D_S3R59N40PR40_N40_B16_n40_two_stage.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B16_n40_two_stage\J2D_S3R59N40PR40_N40_B16_n40_two_stage.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B17_n40_two_stage,J2D_S3R59N40PR40_N40_B17_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B17_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B17_n40_two_stage\scan_order_S3R59N40PR40_N40_B17_n40_two_stage.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B17_n40_two_stage\J2D_S3R59N40PR40_N40_B17_n40_two_stage.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B17_n40_two_stage\J2D_S3R59N40PR40_N40_B17_n40_two_stage.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B17_n40_two_stage\J2D_S3R59N40PR40_N40_B17_n40_two_stage.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B18_n40_two_stage,J2D_S3R59N40PR40_N40_B18_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B18_n40_two_stage,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B18_n40_two_stage\scan_order_S3R59N40PR40_N40_B18_n40_two_stage.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B18_n40_two_stage\J2D_S3R59N40PR40_N40_B18_n40_two_stage.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B18_n40_two_stage\J2D_S3R59N40PR40_N40_B18_n40_two_stage.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B18_n40_two_stage\J2D_S3R59N40PR40_N40_B18_n40_two_stage.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B19_n40_u2ret_repair,J2D_S3R59N40PR40_N40_B19_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B19_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B19_n40_u2ret_repair\scan_order_S3R59N40PR40_N40_B19_n40_u2ret_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B19_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B19_n40_u2ret_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B19_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B19_n40_u2ret_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B19_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B19_n40_u2ret_repair.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B20_n40_u2ret_repair,J2D_S3R59N40PR40_N40_B20_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B20_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B20_n40_u2ret_repair\scan_order_S3R59N40PR40_N40_B20_n40_u2ret_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B20_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B20_n40_u2ret_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B20_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B20_n40_u2ret_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B20_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B20_n40_u2ret_repair.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B21_n40_u2ret_repair,J2D_S3R59N40PR40_N40_B21_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B21_n40_u2ret_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B21_n40_u2ret_repair\scan_order_S3R59N40PR40_N40_B21_n40_u2ret_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B21_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B21_n40_u2ret_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B21_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B21_n40_u2ret_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B21_n40_u2ret_repair\J2D_S3R59N40PR40_N40_B21_n40_u2ret_repair.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B22_n40_u2ret_top,J2D_S3R59N40PR40_N40_B22_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B22_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B22_n40_u2ret_top\scan_order_S3R59N40PR40_N40_B22_n40_u2ret_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B22_n40_u2ret_top\J2D_S3R59N40PR40_N40_B22_n40_u2ret_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B22_n40_u2ret_top\J2D_S3R59N40PR40_N40_B22_n40_u2ret_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B22_n40_u2ret_top\J2D_S3R59N40PR40_N40_B22_n40_u2ret_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B23_n40_u2ret_top,J2D_S3R59N40PR40_N40_B23_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B23_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B23_n40_u2ret_top\scan_order_S3R59N40PR40_N40_B23_n40_u2ret_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B23_n40_u2ret_top\J2D_S3R59N40PR40_N40_B23_n40_u2ret_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B23_n40_u2ret_top\J2D_S3R59N40PR40_N40_B23_n40_u2ret_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B23_n40_u2ret_top\J2D_S3R59N40PR40_N40_B23_n40_u2ret_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_60_custom_N40_focused_calibrated_penalty_repair_batch40_cae_inp_generation,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B24_n40_u2ret_top,J2D_S3R59N40PR40_N40_B24_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B24_n40_u2ret_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B24_n40_u2ret_top\scan_order_S3R59N40PR40_N40_B24_n40_u2ret_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B24_n40_u2ret_top\J2D_S3R59N40PR40_N40_B24_n40_u2ret_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B24_n40_u2ret_top\J2D_S3R59N40PR40_N40_B24_n40_u2ret_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01\N40S3R59N40PR40_N40_B24_n40_u2ret_top\J2D_S3R59N40PR40_N40_B24_n40_u2ret_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run60 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
