raw_case_id,raw_N,raw_strategy_id,raw_strategy_code,raw_strategy_family,raw_job_name,raw_case_dir,raw_odb_path,raw_odb_size_bytes,raw_scan_order_json,raw_scan_order,raw_odb_extraction_status,raw_notes,raw_final_step_name,raw_final_frame_value,raw_final_frame_description,raw_u_node_count,raw_u2_min,raw_u2_max,raw_u2_range,raw_u2_abs_max,raw_u2_mean,raw_u2_mean_abs,raw_u2_rms,raw_u_magnitude_max,raw_peeq_value_count,raw_peeq_max,raw_peeq_mean,raw_peeq_fraction_gt_0p002,raw_peeq_count_gt_0p002,raw_s_value_count,raw_mises_max,raw_mises_mean,raw_max_principal_stress_max,raw_max_principal_stress_mean,raw_surface_t_proxy_max_tensile_pa,raw_surface_t_proxy_max_tensile_mpa,raw_nt11_node_count,raw_nt11_min,raw_nt11_max,raw_nt11_mean,raw_rank_within_N_u2_range,raw_rank_within_N_peeq_max,raw_rank_within_N_surface_t_proxy,raw_rank_within_N_mises_max,n,strategy_name,job_name_canonical,teacher_status_canonical,u2_range_canonical,peeq_max_canonical,surfaceT_proxy_canonical,surfaceT_proxy_source_column,n_prefix,action_id,strategy_core_name,strategy_family,candidate_group,policy_source,trained_policy_used,teacher_validated_from_run06,order_json,u2_rank_within_n,u2_percentile_within_n,u2_z_within_n,peeq_rank_within_n,peeq_percentile_within_n,peeq_z_within_n,surfaceT_rank_within_n,surfaceT_percentile_within_n,surfaceT_z_within_n,simple_mean_rank,constrained_rank_key,u2_peeq_feasible_relative,u2_surfaceT_tradeoff_flag,constrained_rank_within_n
N16_A11_graph_pointer_policy_diverse_01,N16,N16_A11,A11,graph_pointer_proxy,J2D_N16_N16_A11_graph_pointer_policy_diverse_01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A11_graph_pointer_policy_diverse_01,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A11_graph_pointer_policy_diverse_01\J2D_N16_N16_A11_graph_pointer_policy_diverse_01.odb,92724324,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A11_graph_pointer_policy_diverse_01\scan_order_N16_A11_graph_pointer_policy_diverse_01.json,"[0,5,15,10,1,14,4,2,9,13,3,12,8,11,7,6]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,511,-0.0001796115393517539,3.384015826668474e-06,0.00018299555517842236,0.0001796115393517539,-0.00011460891330752947,0.0001147028766729519,0.0001259571264891552,0.00018245693257317916,1728,0.17434175312519073,0.06388637583694179,1.0,1728,1728,579946944.0,579945715.5555556,582880128.0,579944048.6296296,582880128.0,582.880128,511,20.084957122802734,20.087812423706055,20.08680874400876,9,13,12,5,16,N16_A11_graph_pointer_policy_diverse_01,J2D_N16_N16_A11_graph_pointer_policy_diverse_01,PASS_ODB_EXTRACTED,0.00018299555517842236,0.17434175312519073,582880128.0,surface_t_proxy_max_tensile_pa,N16,A11,graph_pointer_policy_diverse_01,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,5,15,10,1,14,4,2,9,13,3,12,8,11,7,6]",9,0.5714285714285714,0.199826771268024,13,0.8571428571428571,1.1181131381663527,12,0.7857142857142857,0.166894958526564,11.333333333333334,09-13-12,False,none,9
N16_A12_graph_pointer_policy_diverse_02,N16,N16_A12,A12,graph_pointer_proxy,J2D_N16_N16_A12_graph_pointer_policy_diverse_02,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A12_graph_pointer_policy_diverse_02,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A12_graph_pointer_policy_diverse_02\J2D_N16_N16_A12_graph_pointer_policy_diverse_02.odb,92726332,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A12_graph_pointer_policy_diverse_02\scan_order_N16_A12_graph_pointer_policy_diverse_02.json,"[9,5,10,4,11,3,12,2,13,1,14,0,15,7,8,6]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,511,-0.00023723224876448512,2.5015808660100447e-06,0.00023973382963049517,0.00023723224876448512,-0.0001511507548660871,0.0001512204977713341,0.00016751912720907927,0.00024137051030074646,1728,0.16137175261974335,0.06674357165724763,1.0,1728,1728,579946816.0,579945621.4074074,581517248.0,579945125.925926,581517248.0,581.517248,511,20.08510398864746,20.08795738220215,20.0869561809383,12,6,5,3,16,N16_A12_graph_pointer_policy_diverse_02,J2D_N16_N16_A12_graph_pointer_policy_diverse_02,PASS_ODB_EXTRACTED,0.00023973382963049517,0.16137175261974335,581517248.0,surface_t_proxy_max_tensile_pa,N16,A12,graph_pointer_policy_diverse_02,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[9,5,10,4,11,3,12,2,13,1,14,0,15,7,8,6]",12,0.7857142857142857,0.9473938882209115,6,0.35714285714285715,-0.2573638346343301,5,0.2857142857142857,-0.5953903367810874,7.666666666666667,12-06-05,False,good_surfaceT_weak_u2,12
N16_A13_graph_pointer_policy_anti_odd_even_novelty,N16,N16_A13,A13,graph_pointer_proxy,J2D_N16_N16_A13_graph_pointer_policy_anti_odd_even_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A13_graph_pointer_policy_anti_odd_even_novelty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A13_graph_pointer_policy_anti_odd_even_novelty\J2D_N16_N16_A13_graph_pointer_policy_anti_odd_even_novelty.odb,95091196,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A13_graph_pointer_policy_anti_odd_even_novelty\scan_order_N16_A13_graph_pointer_policy_anti_odd_even_novelty.json,"[1,14,3,12,5,10,7,8,9,6,11,4,13,2,15,0]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     37: Step Time =    1200.,511,-0.00011468493903521448,2.805376880132826e-06,0.00011749031591534731,0.00011468493903521448,-6.735433456701588e-05,6.743309185691627e-05,7.450000883230336e-05,0.0001221071594083678,1728,0.15198101103305817,0.06650608589148356,1.0,1728,1728,579948288.0,579947060.4074074,581337280.0,579946491.8888888,581337280.0,581.33728,511,20.082853317260742,20.08563995361328,20.084659348728607,4,3,3,14,16,N16_A13_graph_pointer_policy_anti_odd_even_novelty,J2D_N16_N16_A13_graph_pointer_policy_anti_odd_even_novelty,PASS_ODB_EXTRACTED,0.00011749031591534731,0.15198101103305817,581337280.0,surface_t_proxy_max_tensile_pa,N16,A13,graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[1,14,3,12,5,10,7,8,9,6,11,4,13,2,15,0]",4,0.21428571428571427,-0.6632513419476154,3,0.14285714285714285,-1.2532580757010279,3,0.14285714285714285,-0.6960499399933493,3.3333333333333335,04-03-03,True,none,4
N16_A14_graph_pointer_policy_u2first_proxy,N16,N16_A14,A14,graph_pointer_proxy,J2D_N16_N16_A14_graph_pointer_policy_u2first_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A14_graph_pointer_policy_u2first_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A14_graph_pointer_policy_u2first_proxy\J2D_N16_N16_A14_graph_pointer_policy_u2first_proxy.odb,96564496,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A14_graph_pointer_policy_u2first_proxy\scan_order_N16_A14_graph_pointer_policy_u2first_proxy.json,"[0,7,2,8,4,6,9,5,10,12,14,11,1,3,13,15]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,511,-0.00015329434245359153,3.988396656495752e-06,0.00015728273911008728,0.00015329434245359153,-8.765799751815577e-05,8.774914642908574e-05,9.902730711057663e-05,0.0001588929431972397,1728,0.1641508787870407,0.06515146561799122,1.0,1728,1728,579947264.0,579946066.7407408,582433856.0,579944661.2222222,582433856.0,582.433856,511,20.084402084350586,20.087247848510742,20.086247561729117,6,7,10,6,16,N16_A14_graph_pointer_policy_u2first_proxy,J2D_N16_N16_A14_graph_pointer_policy_u2first_proxy,PASS_ODB_EXTRACTED,0.00015728273911008728,0.1641508787870407,582433856.0,surface_t_proxy_max_tensile_pa,N16,A14,graph_pointer_policy_u2first_proxy,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,7,2,8,4,6,9,5,10,12,14,11,1,3,13,15]",6,0.35714285714285715,-0.13895786683693176,7,0.42857142857142855,0.0373642994177729,10,0.6428571428571429,-0.08271365214167989,7.666666666666667,06-07-10,True,none,6
N16_A15_graph_pointer_policy_balanced_dispersion_proxy,N16,N16_A15,A15,graph_pointer_proxy,J2D_N16_N16_A15_graph_pointer_policy_balanced_dispersion_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A15_graph_pointer_policy_balanced_dispersion_proxy,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A15_graph_pointer_policy_balanced_dispersion_proxy\J2D_N16_N16_A15_graph_pointer_policy_balanced_dispersion_proxy.odb,95401168,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N16\N16_A15_graph_pointer_policy_balanced_dispersion_proxy\scan_order_N16_A15_graph_pointer_policy_balanced_dispersion_proxy.json,"[0,7,15,8,6,11,9,3,5,10,4,13,1,2,12,14]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,511,-0.00016977822815533727,3.833915343420813e-06,0.0001736121434987581,0.00016977822815533727,-0.00010149409362141229,0.00010159979914610746,0.00011297998569444508,0.00017498501588391298,1728,0.16458375751972198,0.06511326492828731,1.0,1728,1728,579947904.0,579946707.3703704,582198912.0,579945891.2222222,582198912.0,582.198912,511,20.083406448364258,20.086210250854492,20.085223741027473,8,8,9,9,16,N16_A15_graph_pointer_policy_balanced_dispersion_proxy,J2D_N16_N16_A15_graph_pointer_policy_balanced_dispersion_proxy,PASS_ODB_EXTRACTED,0.0001736121434987581,0.16458375751972198,582198912.0,surface_t_proxy_max_tensile_pa,N16,A15,graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,False,"[0,7,15,8,6,11,9,3,5,10,4,13,1,2,12,14]",8,0.5,0.07619364910682637,8,0.5,0.08327137001257832,9,0.5714285714285714,-0.2141224015699207,8.333333333333334,08-08-09,True,none,8
N24_A01_raster_left_to_right,N24,N24_A01,A01,raster,J2D_N24_N24_A01_raster_left_to_right,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A01_raster_left_to_right,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A01_raster_left_to_right\J2D_N24_N24_A01_raster_left_to_right.odb,202344592,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A01_raster_left_to_right\scan_order_N24_A01_raster_left_to_right.json,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.0005505711305886507,1.8010402982326923e-06,0.0005523721708868834,0.0005505711305886507,-0.00035062818144316775,0.0003506537370905377,0.00038970523869447815,0.0005533002143288815,2496,0.18925029039382935,0.07429665401249598,1.0,2496,2496,579944256.0,579942473.8461539,587159872.0,579938430.1538461,587159872.0,587.159872,735,20.08919906616211,20.09347915649414,20.091993565462072,12,15,12,11,24,N24_A01_raster_left_to_right,J2D_N24_N24_A01_raster_left_to_right,PASS_ODB_EXTRACTED,0.0005523721708868834,0.18925029039382935,587159872.0,surface_t_proxy_max_tensile_pa,N24,A01,raster_left_to_right,raster,engineering_baseline,engineering_baseline,False,False,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",12,0.7857142857142857,0.9632266291192865,15,1.0,2.2691931164378136,12,0.7857142857142857,0.8391462240690465,13.0,12-15-12,False,none,12
N24_A02_odd_even_interlaced,N24,N24_A02,A02,odd_even,J2D_N24_N24_A02_odd_even_interlaced,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A02_odd_even_interlaced,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A02_odd_even_interlaced\J2D_N24_N24_A02_odd_even_interlaced.odb,199045508,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A02_odd_even_interlaced\scan_order_N24_A02_odd_even_interlaced.json,"[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-1.5179472939053085e-05,6.842352740932256e-05,8.360300034837564e-05,6.842352740932256e-05,3.4813662769889745e-05,3.550211906127878e-05,4.189329170616043e-05,0.00011053277399121506,2496,0.15498611330986023,0.06836487273596084,1.0,2496,2496,579943936.0,579942113.9743589,586226112.0,579939510.0256411,586226112.0,586.226112,735,20.08976173400879,20.094051361083984,20.09256723105502,2,4,11,6,24,N24_A02_odd_even_interlaced,J2D_N24_N24_A02_odd_even_interlaced,PASS_ODB_EXTRACTED,8.360300034837564e-05,0.15498611330986023,586226112.0,surface_t_proxy_max_tensile_pa,N24,A02,odd_even_interlaced,odd_even,engineering_baseline,engineering_baseline,False,False,"[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23]",2,0.07142857142857142,-1.5246109206377176,4,0.21428571428571427,-1.0409525022457224,11,0.7142857142857143,0.49748409782881686,5.666666666666667,02-04-11,True,good_u2_weak_surfaceT,2
N24_A03_greedy_maximin_distance,N24,N24_A03,A03,maximin,J2D_N24_N24_A03_greedy_maximin_distance,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A03_greedy_maximin_distance,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A03_greedy_maximin_distance\J2D_N24_N24_A03_greedy_maximin_distance.odb,193066368,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A03_greedy_maximin_distance\scan_order_N24_A03_greedy_maximin_distance.json,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.00028999592177569866,3.506990879031946e-06,0.0002935029126547306,0.00028999592177569866,-0.0001813700361420773,0.00018143725939443028,0.00020098428665284886,0.00029523033349487023,2496,0.16460579633712769,0.07008722492266828,1.0,2496,2496,579944576.0,579942802.2564102,584637632.0,579941553.7692307,584637632.0,584.637632,735,20.088695526123047,20.092939376831055,20.091467638080623,7,10,9,13,24,N24_A03_greedy_maximin_distance,J2D_N24_N24_A03_greedy_maximin_distance,PASS_ODB_EXTRACTED,0.0002935029126547306,0.16460579633712769,584637632.0,surface_t_proxy_max_tensile_pa,N24,A03,greedy_maximin_distance,maximin,engineering_baseline,engineering_baseline,False,False,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22]",7,0.42857142857142855,-0.4106364608272136,10,0.6428571428571429,-0.11162764066217547,9,0.5714285714285714,-0.08373961521316406,8.666666666666666,07-10-09,False,none,7
N24_A04_method_c_u2_first_engineering,N24,N24_A04,A04,method_c,J2D_N24_N24_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A04_method_c_u2_first_engineering,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A04_method_c_u2_first_engineering\J2D_N24_N24_A04_method_c_u2_first_engineering.odb,199859556,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A04_method_c_u2_first_engineering\scan_order_N24_A04_method_c_u2_first_engineering.json,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-3.954344356316142e-05,1.6668280295562e-05,5.621172385872342e-05,3.954344356316142e-05,-6.828542038386051e-06,9.615888858969201e-06,1.2046676961659743e-05,9.826252852001186e-05,2496,0.15437763929367065,0.06751826967229135,1.0,2496,2496,579944640.0,579942873.3076923,581727232.0,579942194.2564102,581727232.0,581.727232,735,20.08858871459961,20.09282684326172,20.091354549174405,1,2,2,14,24,N24_A04_method_c_u2_first_engineering,J2D_N24_N24_A04_method_c_u2_first_engineering,PASS_ODB_EXTRACTED,5.621172385872342e-05,0.15437763929367065,581727232.0,surface_t_proxy_max_tensile_pa,N24,A04,method_c_u2_first_engineering,method_c,engineering_baseline,engineering_baseline,False,False,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",1,0.0,-1.6699810739446215,2,0.07142857142857142,-1.0997351075841426,2,0.07142857142857142,-1.1486529250674784,1.6666666666666667,01-02-02,True,none,1
N24_A05_center_out,N24,N24_A05,A05,center_out,J2D_N24_N24_A05_center_out,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A05_center_out,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A05_center_out\J2D_N24_N24_A05_center_out.odb,195248088,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A05_center_out\scan_order_N24_A05_center_out.json,"[11,12,10,13,9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     37: Step Time =    1200.,735,-0.0006261631497181952,4.3596460841399676e-07,0.0006265991143266092,0.0006261631497181952,-0.00041154716513954213,0.0004115537014724381,0.0004527778591577117,0.0006285925174337246,2496,0.17296180129051208,0.06787193503950197,1.0,2496,2496,579944128.0,579942359.1025641,588072192.0,579929020.1282052,588072192.0,588.072192,735,20.089401245117188,20.093645095825195,20.092177384564664,15,12,13,9,24,N24_A05_center_out,J2D_N24_N24_A05_center_out,PASS_ODB_EXTRACTED,0.0006265991143266092,0.17296180129051208,588072192.0,surface_t_proxy_max_tensile_pa,N24,A05,center_out,center_out,engineering_baseline,engineering_baseline,False,False,"[11,12,10,13,9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23]",15,1.0,1.3571616160999835,12,0.7857142857142857,0.6956175798595264,13,0.8571428571428571,1.1729634694120536,13.333333333333334,15-12-13,False,none,15
N24_A06_edge_in_alternating,N24,N24_A06,A06,edge_in,J2D_N24_N24_A06_edge_in_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A06_edge_in_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A06_edge_in_alternating\J2D_N24_N24_A06_edge_in_alternating.odb,195339472,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A06_edge_in_alternating\scan_order_N24_A06_edge_in_alternating.json,"[0,23,1,22,2,21,3,20,4,19,5,18,6,17,7,16,8,15,9,14,10,13,11,12]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.0005240718019194901,1.47513651427289e-06,0.000525546938433763,0.0005240718019194901,-0.0003540285124963768,0.0003540562099621061,0.0003878060044829679,0.0005270772329133965,2496,0.18484757840633392,0.06607120425234406,1.0,2496,2496,579942784.0,579940946.2564102,590591168.0,579917538.2051282,590591168.0,590.591168,735,20.091577529907227,20.095951080322266,20.094436116121255,10,14,15,1,24,N24_A06_edge_in_alternating,J2D_N24_N24_A06_edge_in_alternating,PASS_ODB_EXTRACTED,0.000525546938433763,0.18484757840633392,590591168.0,surface_t_proxy_max_tensile_pa,N24,A06,edge_in_alternating,edge_in,engineering_baseline,engineering_baseline,False,False,"[0,23,1,22,2,21,3,20,4,19,5,18,6,17,7,16,8,15,9,14,10,13,11,12]",10,0.6428571428571429,0.8208605675859141,14,0.9285714285714286,1.843862084555192,15,1.0,2.094655013393493,13.0,10-14-15,False,none,10
N24_A07_regular_jump_coprime,N24,N24_A07,A07,regular_jump,J2D_N24_N24_A07_regular_jump_coprime,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A07_regular_jump_coprime,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A07_regular_jump_coprime\J2D_N24_N24_A07_regular_jump_coprime.odb,191163772,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A07_regular_jump_coprime\scan_order_N24_A07_regular_jump_coprime.json,"[0,11,22,9,20,7,18,5,16,3,14,1,12,23,10,21,8,19,6,17,4,15,2,13]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.00023360105114988983,3.5331177059561014e-06,0.00023713416885584593,0.00023360105114988983,-0.0001447999069402387,0.00014486150763996596,0.00016064019704268854,0.00023915305997632372,2496,0.1627264767885208,0.06605411205927315,1.0,2496,2496,579943104.0,579941262.1794872,583243392.0,579940031.7435898,583243392.0,583.243392,735,20.091075897216797,20.095443725585938,20.093931665225906,6,7,6,2,24,N24_A07_regular_jump_coprime,J2D_N24_N24_A07_regular_jump_coprime,PASS_ODB_EXTRACTED,0.00023713416885584593,0.1627264767885208,583243392.0,surface_t_proxy_max_tensile_pa,N24,A07,regular_jump_coprime,regular_jump,engineering_baseline,engineering_baseline,False,False,"[0,11,22,9,20,7,18,5,16,3,14,1,12,23,10,21,8,19,6,17,4,15,2,13]",6,0.35714285714285715,-0.7097949513363024,7,0.42857142857142855,-0.29318231085554897,6,0.35714285714285715,-0.5938910490818003,6.333333333333333,06-07-06,True,none,6
N24_A08_block_interleaved_quarters,N24,N24_A08,A08,block_interleaved,J2D_N24_N24_A08_block_interleaved_quarters,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A08_block_interleaved_quarters,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A08_block_interleaved_quarters\J2D_N24_N24_A08_block_interleaved_quarters.odb,190261044,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A08_block_interleaved_quarters\scan_order_N24_A08_block_interleaved_quarters.json,"[0,6,12,18,1,7,13,19,2,8,14,20,3,9,15,21,4,10,16,22,5,11,17,23]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     38: Step Time =    1200.,735,-0.0006236991030164063,1.0406827186670853e-06,0.0006247397857350734,0.0006236991030164063,-0.0004054167496494439,0.000405434017380835,0.0004474449859038976,0.0006266710768014975,2496,0.15462736785411835,0.06384416626399168,1.0,2496,2496,579943744.0,579941918.9230769,584995648.0,579938860.8461539,584995648.0,584.995648,735,20.090063095092773,20.09436798095703,20.09287742303342,14,3,10,4,24,N24_A08_block_interleaved_quarters,J2D_N24_N24_A08_block_interleaved_quarters,PASS_ODB_EXTRACTED,0.0006247397857350734,0.15462736785411835,584995648.0,surface_t_proxy_max_tensile_pa,N24,A08,block_interleaved_quarters,block_interleaved,engineering_baseline,engineering_baseline,False,False,"[0,6,12,18,1,7,13,19,2,8,14,20,3,9,15,21,4,10,16,22,5,11,17,23]",14,0.9285714285714286,1.3472938436907063,3,0.14285714285714285,-1.0756096806637678,10,0.6428571428571429,0.047258186992993924,9.0,14-03-10,False,none,14
N24_A09_center_edge_alternating,N24,N24_A09,A09,center_edge,J2D_N24_N24_A09_center_edge_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A09_center_edge_alternating,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A09_center_edge_alternating\J2D_N24_N24_A09_center_edge_alternating.odb,189567728,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_true_variable_N_probe60_v01\N24\N24_A09_center_edge_alternating\scan_order_N24_A09_center_edge_alternating.json,"[11,0,12,23,10,1,13,22,9,2,14,21,8,3,15,20,7,4,16,19,6,5,17,18]",PASS_ODB_EXTRACTED,final_frame_metrics_extracted,step_final_cooling,1200.0,Increment     39: Step Time =    1200.,735,-0.000553090765606612,1.5462360352103133e-06,0.0005546370016418223,0.000553090765606612,-0.00035402394480518344,0.00035405295539660313,0.0003911708032614374,0.00055664880347364,2496,0.17539091408252716,0.06476880445216711,1.0,2496,2496,579943744.0,579941956.2307693,581775744.0,579941113.4358975,581775744.0,581.775744,735,20.090009689331055,20.09430503845215,20.09281718195701,13,13,3,5,24,N24_A09_center_edge_alternating,J2D_N24_N24_A09_center_edge_alternating,PASS_ODB_EXTRACTED,0.0005546370016418223,0.17539091408252716,581775744.0,surface_t_proxy_max_tensile_pa,N24,A09,center_edge_alternating,center_edge,engineering_baseline,engineering_baseline,False,False,"[11,0,12,23,10,1,13,22,9,2,14,21,8,3,15,20,7,4,16,19,6,5,17,18]",13,0.8571428571428571,0.9752464703334788,13,0.8571428571428571,0.9302859055009666,3,0.14285714285714285,-1.13090241844033,9.666666666666666,13-13-03,False,good_surfaceT_weak_u2,13
