n,strategy_name,job_name,strategy_id,strategy_family,candidate_group,policy_source,trained_policy_used,teacher_validated,u2_range,peeq_max,surfaceT_proxy,u2_rank_within_n,peeq_rank_within_n,surfaceT_rank_within_n,u2_percentile_within_n,peeq_percentile_within_n,surfaceT_percentile_within_n,u2_z_within_n,peeq_z_within_n,surfaceT_z_within_n,simple_mean_rank,constrained_rank_within_n,scan_order_compact,scan_order_json,order_length,scan_order_valid,pareto_overall_u2_peeq,pareto_overall_u2_peeq_surfaceT,pareto_within_n_u2_peeq,pareto_within_n_u2_peeq_surfaceT,u2_score_minmax,peeq_score_minmax,surfaceT_score_minmax,u2_score_rank,peeq_score_rank,surfaceT_score_rank,u2_score_z,peeq_score_z,surfaceT_score_z,u2_score_percentile,peeq_score_percentile,surfaceT_score_percentile,reward_v01_u2_primary,reward_v02_safety_weighted,reward_v03_surfaceT_aware,reward_v04_penalized,lexicographic_rank_within_n,reward_v05_lexicographic,reward_mean_all,reward_std_all,reward_consensus_rank_within_n,reward_uncertainty_flag,feature_n,feature_strategy_name,feature_strategy_family,feature_candidate_group,first_track,last_track,center_track_index,first_track_norm,last_track_norm,mean_jump,median_jump,max_jump,min_jump,std_jump,total_jump,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,jump_entropy,running_center_distance_mean,early_center_bias,late_center_bias,edge_early_count,center_early_count,odd_even_transition_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,is_raster_like,is_center_out_like,is_edge_in_like,is_odd_even_like,is_regular_jump_like,is_block_interleaved_like,target_u2_score_rank,target_peeq_score_rank,target_surfaceT_score_rank,target_reward_v01_u2_primary,target_reward_v02_safety_weighted,target_reward_v04_penalized,target_reward_v05_lexicographic,target_reward_mean_all
16,N16_A15_graph_pointer_policy_balanced_dispersion_proxy,J2D_N16_N16_A15_graph_pointer_policy_balanced_dispersion_proxy,N16_A15,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0001736121434987581,0.16458375751972198,582198912.0,8.0,8.0,9.0,0.5,0.5,0.5714285714285714,0.07619364910682637,0.08327137001257832,-0.2141224015699207,8.333333333333334,8.0,"0,7,15,8,6,11,9,3,5,10,4,13,1,2,12,14","[0,7,15,8,6,11,9,3,5,10,4,13,1,2,12,14]",16,True,False,False,False,False,0.45264510323676665,0.5195819989508641,0.8128405350837566,0.5,0.5,0.4285714285714286,-0.07619364910682637,-0.08327137001257832,0.2141224015699207,0.5,0.5,0.4285714285714286,0.4928571428571428,0.4928571428571428,0.48571428571428577,0.4928571428571429,8,0.5,0.4928571428571429,0.00451753951452624,8,False,16,N16_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,proxy_fallback_policy,0,14,7.5,0.0,0.9333333333333333,5.6,6,12,1,3.22076595444831,84,0.3733333333333333,0.8,1,4,2.9735572622751847,0.5333333333333333,0.5333333333333333,0.7666666666666666,2,2,6,0.4,0.42857142857142855,8,0.26953125,0.9375,False,False,False,False,False,False,0.5,0.5,0.4285714285714286,0.4928571428571428,0.4928571428571428,0.4928571428571429,0.5,0.4928571428571429
24,N24_A01_raster_left_to_right,J2D_N24_N24_A01_raster_left_to_right,N24_A01,raster,engineering_baseline,engineering_baseline,False,True,0.0005523721708868834,0.18925029039382935,587159872.0,12.0,15.0,12.0,0.7857142857142857,1.0,0.7857142857142857,0.9632266291192865,2.2691931164378136,0.8391462240690465,13.0,12.0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]",24,True,False,False,False,False,0.13013426432663222,0.0,0.3655566464844815,0.2142857142857143,0.0,0.2142857142857143,-0.9632266291192865,-2.2691931164378136,-0.8391462240690465,0.2142857142857143,0.0,0.2142857142857143,0.17142857142857143,0.15000000000000002,0.16071428571428573,0.0,12,0.2142857142857143,0.1392857142857143,0.07298308442539887,14,False,24,N24_A01_raster_left_to_right,raster,engineering_baseline,0,23,11.5,0.0,1.0,1.0,1,1,1,0.0,23,0.043478260869565216,0.043478260869565216,23,0,-0.0,0.5217391304347826,0.7826086956521738,0.7826086956521738,6,0,23,1.0,1.0,0,0.4791666666666667,0.9583333333333334,True,False,False,False,False,False,0.2142857142857143,0.0,0.2142857142857143,0.17142857142857143,0.15000000000000002,0.0,0.2142857142857143,0.1392857142857143
24,N24_A02_odd_even_interlaced,J2D_N24_N24_A02_odd_even_interlaced,N24_A02,odd_even,engineering_baseline,engineering_baseline,False,True,8.360300034837564e-05,0.15498611330986023,586226112.0,2.0,4.0,11.0,0.07142857142857142,0.21428571428571427,0.7142857142857143,-1.5246109206377176,-1.0409525022457224,0.49748409782881686,5.666666666666667,2.0,"0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23","[0,2,4,6,8,10,12,14,16,18,20,22,1,3,5,7,9,11,13,15,17,19,21,23]",24,True,False,False,False,False,0.9519777664313664,0.9764398839532008,0.46503572792232584,0.9285714285714286,0.7857142857142857,0.2857142857142857,1.5246109206377176,1.0409525022457224,-0.49748409782881686,0.9285714285714286,0.7857142857142857,0.2857142857142857,0.8357142857142857,0.8214285714285715,0.7642857142857143,0.7785714285714286,2,0.9285714285714286,0.8257142857142858,0.05778213833187624,3,False,24,N24_A02_odd_even_interlaced,odd_even,engineering_baseline,0,23,11.5,0.0,1.0,2.8260869565217392,2,21,2,3.8746912798541375,65,0.1228733459357278,0.9130434782608695,0,1,0.2580186686648155,0.5217391304347826,0.5652173913043478,0.5652173913043478,3,3,1,0.043478260869565216,0.9090909090909091,2,0.2690972222222222,0.9583333333333334,False,False,False,True,False,False,0.9285714285714286,0.7857142857142857,0.2857142857142857,0.8357142857142857,0.8214285714285715,0.7785714285714286,0.9285714285714286,0.8257142857142858
24,N24_A03_greedy_maximin_distance,J2D_N24_N24_A03_greedy_maximin_distance,N24_A03,maximin,engineering_baseline,engineering_baseline,False,True,0.0002935029126547306,0.16460579633712769,584637632.0,7.0,10.0,9.0,0.42857142857142855,0.6428571428571429,0.5714285714285714,-0.4106364608272136,-0.11162764066217547,-0.08373961521316406,8.666666666666666,7.0,"0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22","[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,10,12,13,15,16,18,19,21,22]",24,True,False,False,False,False,0.5839824078134713,0.702303950211303,0.6342660775650466,0.5714285714285714,0.3571428571428571,0.4285714285714286,0.4106364608272136,0.11162764066217547,0.08373961521316406,0.5714285714285714,0.3571428571428571,0.4285714285714286,0.5142857142857142,0.4928571428571428,0.4892857142857143,0.5035714285714286,7,0.5714285714285714,0.5142857142857142,0.029880715233359827,8,False,24,N24_A03_greedy_maximin_distance,maximin,engineering_baseline,0,22,11.5,0.0,0.9565217391304348,4.695652173913044,2,23,1,5.849078579301453,108,0.20415879017013233,1.0,8,4,2.33198056664107,0.5217391304347826,0.5652173913043478,0.608695652173913,3,3,10,0.43478260869565216,0.7272727272727273,6,0.19791666666666666,0.9583333333333334,False,False,False,False,False,False,0.5714285714285714,0.3571428571428571,0.4285714285714286,0.5142857142857142,0.4928571428571428,0.5035714285714286,0.5714285714285714,0.5142857142857142
24,N24_A04_method_c_u2_first_engineering,J2D_N24_N24_A04_method_c_u2_first_engineering,N24_A04,method_c,engineering_baseline,engineering_baseline,False,True,5.621172385872342e-05,0.15437763929367065,581727232.0,1.0,2.0,2.0,0.0,0.07142857142857142,0.07142857142857142,-1.6699810739446215,-1.0997351075841426,-1.1486529250674784,1.6666666666666667,1.0,"0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23","[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",24,True,False,False,True,True,1.0,0.9937798100311179,0.944328533246059,1.0,0.9285714285714286,0.9285714285714286,1.6699810739446215,1.0997351075841426,1.1486529250674784,1.0,0.9285714285714286,0.9285714285714286,0.9785714285714285,0.9714285714285714,0.967857142857143,0.975,1,1.0,0.9785714285714286,0.01129384878631562,1,False,24,N24_A04_method_c_u2_first_engineering,method_c,engineering_baseline,0,23,11.5,0.0,1.0,2.8260869565217392,2,12,2,2.680885219037912,65,0.1228733459357278,0.5217391304347826,0,1,0.5131851787372753,0.5217391304347826,0.5652173913043478,0.5652173913043478,3,3,1,0.043478260869565216,0.9090909090909091,2,0.2690972222222222,0.9583333333333334,False,False,False,False,False,False,1.0,0.9285714285714286,0.9285714285714286,0.9785714285714285,0.9714285714285714,0.975,1.0,0.9785714285714286
24,N24_A05_center_out,J2D_N24_N24_A05_center_out,N24_A05,center_out,engineering_baseline,engineering_baseline,False,True,0.0006265991143266092,0.17296180129051208,588072192.0,15.0,12.0,13.0,1.0,0.7857142857142857,0.8571428571428571,1.3571616160999835,0.6956175798595264,1.1729634694120536,13.333333333333334,15.0,"11,12,10,13,9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23","[11,12,10,13,9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23]",24,True,False,False,False,False,0.0,0.4641795532062345,0.26836169748540883,0.0,0.2142857142857143,0.1428571428571429,-1.3571616160999835,-0.6956175798595264,-1.1729634694120536,0.0,0.2142857142857143,0.1428571428571429,0.057142857142857155,0.07857142857142858,0.08214285714285716,0.0,15,0.0,0.04357142857142858,0.036589281356759144,15,False,24,N24_A05_center_out,center_out,engineering_baseline,11,23,11.5,0.4782608695652174,1.0,12.0,12,23,1,6.6332495807108,276,0.5217391304347826,1.0,1,12,4.523561956057013,0.5217391304347826,0.13043478260869565,0.9130434782608695,0,6,12,0.5217391304347826,0.0,22,0.25,0.5,False,True,False,False,False,False,0.0,0.2142857142857143,0.1428571428571429,0.057142857142857155,0.07857142857142858,0.0,0.0,0.04357142857142858
24,N24_A06_edge_in_alternating,J2D_N24_N24_A06_edge_in_alternating,N24_A06,edge_in,engineering_baseline,engineering_baseline,False,True,0.000525546938433763,0.18484757840633392,590591168.0,10.0,14.0,15.0,0.6428571428571429,0.9285714285714286,1.0,0.8208605675859141,1.843862084555192,2.094655013393493,13.0,10.0,"0,23,1,22,2,21,3,20,4,19,5,18,6,17,7,16,8,15,9,14,10,13,11,12","[0,23,1,22,2,21,3,20,4,19,5,18,6,17,7,16,8,15,9,14,10,13,11,12]",24,True,False,False,False,False,0.17716411263922516,0.12546583481675744,0.0,0.3571428571428571,0.0714285714285714,0.0,-0.8208605675859141,-1.843862084555192,-2.094655013393493,0.3571428571428571,0.0714285714285714,0.0,0.26428571428571423,0.23571428571428565,0.21428571428571427,0.04999999999999996,10,0.3571428571428571,0.22428571428571425,0.0998570406702931,11,True,24,N24_A06_edge_in_alternating,edge_in,engineering_baseline,0,12,11.5,0.0,0.5217391304347826,12.0,12,23,1,6.6332495807108,276,0.5217391304347826,1.0,1,12,4.523561956057013,0.5217391304347826,0.9130434782608695,0.13043478260869565,6,0,12,0.5217391304347826,0.0,22,0.4791666666666667,0.9583333333333334,False,False,True,False,False,False,0.3571428571428571,0.0714285714285714,0.0,0.26428571428571423,0.23571428571428565,0.04999999999999996,0.3571428571428571,0.22428571428571425
24,N24_A07_regular_jump_coprime,J2D_N24_N24_A07_regular_jump_coprime,N24_A07,regular_jump,engineering_baseline,engineering_baseline,False,True,0.00023713416885584593,0.1627264767885208,583243392.0,6.0,7.0,6.0,0.35714285714285715,0.42857142857142855,0.35714285714285715,-0.7097949513363024,-0.29318231085554897,-0.5938910490818003,6.333333333333333,6.0,"0,11,22,9,20,7,18,5,16,3,14,1,12,23,10,21,8,19,6,17,4,15,2,13","[0,11,22,9,20,7,18,5,16,3,14,1,12,23,10,21,8,19,6,17,4,15,2,13]",24,True,False,False,False,False,0.6828077758719162,0.7558596669429686,0.7828028691430753,0.6428571428571428,0.5714285714285714,0.6428571428571428,0.7097949513363024,0.29318231085554897,0.5938910490818003,0.6428571428571428,0.5714285714285714,0.6428571428571428,0.6285714285714284,0.6214285714285713,0.625,0.625,6,0.6428571428571428,0.6285714285714284,0.007491491772643934,6,False,24,N24_A07_regular_jump_coprime,regular_jump,engineering_baseline,0,13,11.5,0.0,0.5652173913043478,11.869565217391305,11,13,11,0.9914568913905548,273,0.5160680529300568,0.5652173913043478,0,10,0.9876925088958034,0.5217391304347826,0.5507246376811594,0.47826086956521735,3,3,23,1.0,0.09090909090909091,20,0.1840277777777778,0.9583333333333334,False,False,False,False,True,False,0.6428571428571428,0.5714285714285714,0.6428571428571428,0.6285714285714284,0.6214285714285713,0.625,0.6428571428571428,0.6285714285714284
24,N24_A08_block_interleaved_quarters,J2D_N24_N24_A08_block_interleaved_quarters,N24_A08,block_interleaved,engineering_baseline,engineering_baseline,False,True,0.0006247397857350734,0.15462736785411835,584995648.0,14.0,3.0,10.0,0.9285714285714286,0.14285714285714285,0.6428571428571429,1.3472938436907063,-1.0756096806637678,0.047258186992993924,9.0,14.0,"0,6,12,18,1,7,13,19,2,8,14,20,3,9,15,21,4,10,16,22,5,11,17,23","[0,6,12,18,1,7,13,19,2,8,14,20,3,9,15,21,4,10,16,22,5,11,17,23]",24,True,False,False,False,False,0.003259764543551036,0.9866631959071082,0.5961244749904544,0.0714285714285714,0.8571428571428572,0.3571428571428571,-1.3472938436907063,1.0756096806637678,-0.047258186992993924,0.0714285714285714,0.8571428571428572,0.3571428571428571,0.2571428571428571,0.3357142857142857,0.32499999999999996,0.09642857142857142,14,0.0714285714285714,0.21714285714285714,0.1123360483331243,12,True,24,N24_A08_block_interleaved_quarters,block_interleaved,engineering_baseline,0,23,11.5,0.0,1.0,8.391304347826088,6,17,6,4.5371809906763705,193,0.3648393194706995,0.7391304347826086,0,5,0.7553754125614288,0.5217391304347826,0.5652173913043478,0.5652173913043478,3,3,5,0.21739130434782608,0.5454545454545454,10,0.19270833333333334,0.9583333333333334,False,False,False,False,False,True,0.0714285714285714,0.8571428571428572,0.3571428571428571,0.2571428571428571,0.3357142857142857,0.09642857142857142,0.0714285714285714,0.21714285714285714
24,N24_A09_center_edge_alternating,J2D_N24_N24_A09_center_edge_alternating,N24_A09,center_edge,engineering_baseline,engineering_baseline,False,True,0.0005546370016418223,0.17539091408252716,581775744.0,13.0,13.0,3.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.9752464703334788,0.9302859055009666,-1.13090241844033,9.666666666666666,13.0,"11,0,12,23,10,1,13,22,9,2,14,21,8,3,15,20,7,4,16,19,6,5,17,18","[11,0,12,23,10,1,13,22,9,2,14,21,8,3,15,20,7,4,16,19,6,5,17,18]",24,True,False,False,False,False,0.1261635756459426,0.39495615972061804,0.9391602574592265,0.1428571428571429,0.1428571428571429,0.8571428571428572,-0.9752464703334788,-0.9302859055009666,1.13090241844033,0.1428571428571429,0.1428571428571429,0.8571428571428572,0.21428571428571436,0.21428571428571436,0.2857142857142858,0.0,13,0.1428571428571429,0.17142857142857149,0.096890428330361,13,True,24,N24_A09_center_edge_alternating,center_edge,engineering_baseline,11,18,11.5,0.4782608695652174,0.782608695652174,9.08695652173913,11,13,1,4.074448946238122,209,0.3950850661625709,0.5652173913043478,2,11,2.8227178048064157,0.5217391304347826,0.5217391304347826,0.5217391304347826,3,3,17,0.7391304347826086,0.5,11,0.2604166666666667,0.5,False,False,False,False,False,False,0.1428571428571429,0.1428571428571429,0.8571428571428572,0.21428571428571436,0.21428571428571436,0.0,0.1428571428571429,0.17142857142857149
24,N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,J2D_N24_N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,N24_A10,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.00018885933013734757,0.15415936708450317,583863616.0,3.0,1.0,7.0,0.14285714285714285,0.0,0.42857142857142855,-0.9659977138481295,-1.1208216433875706,-0.3669515243803565,3.6666666666666665,3.0,"0,23,2,11,4,17,6,5,8,10,14,12,20,16,1,18,3,22,7,9,13,15,19,21","[0,23,2,11,4,17,6,5,8,10,14,12,20,16,1,18,3,22,7,9,13,15,19,21]",24,True,False,False,True,True,0.7674429545684486,1.0,0.7167266677575956,0.8571428571428572,1.0,0.5714285714285714,0.9659977138481295,1.1208216433875706,0.3669515243803565,0.8571428571428572,1.0,0.5714285714285714,0.8571428571428572,0.8714285714285714,0.8357142857142859,0.8642857142857143,3,0.8571428571428572,0.8571428571428573,0.011952286093343895,2,False,24,N24_A10_graph_pointer_policy_zero_shot_or_proxy_best,graph_pointer_proxy,proxy_fallback_policy,0,21,11.5,0.0,0.9130434782608695,8.826086956521738,7,23,1,6.856619612766753,203,0.38374291115311904,1.0,1,8,3.4642346527265664,0.5217391304347826,0.6666666666666666,0.4202898550724638,4,2,13,0.5652173913043478,0.36363636363636365,14,0.24131944444444445,0.9583333333333334,False,False,False,False,False,False,0.8571428571428572,1.0,0.5714285714285714,0.8571428571428572,0.8714285714285714,0.8642857142857143,0.8571428571428572,0.8571428571428573
24,N24_A11_graph_pointer_policy_diverse_01,J2D_N24_N24_A11_graph_pointer_policy_diverse_01,N24_A11,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0002307547981672542,0.16373257339000702,589194880.0,4.0,8.0,14.0,0.21428571428571427,0.5,0.9285714285714286,-0.7436513543174664,-0.19598673983043624,1.5837542177675101,8.666666666666666,4.0,"0,11,23,22,1,9,20,2,7,21,18,3,5,16,4,19,14,12,6,17,10,8,15,13","[0,11,23,22,1,9,20,2,7,21,18,3,5,16,4,19,14,12,6,17,10,8,15,13]",24,True,False,False,False,False,0.6939920530757981,0.7271885318856925,0.14875497736322474,0.7857142857142857,0.5,0.0714285714285714,0.7436513543174664,0.19598673983043624,-1.5837542177675101,0.7857142857142857,0.5,0.0714285714285714,0.657142857142857,0.6285714285714286,0.5714285714285714,0.5928571428571427,4,0.7857142857142857,0.647142857142857,0.07526822784182567,5,False,24,N24_A11_graph_pointer_policy_diverse_01,graph_pointer_proxy,proxy_fallback_policy,0,13,11.5,0.0,0.5652173913043478,8.73913043478261,8,21,1,5.518485861210308,201,0.3799621928166352,0.9130434782608695,1,7,3.4800836951874485,0.5217391304347826,0.681159420289855,0.30434782608695654,4,2,13,0.5652173913043478,0.4090909090909091,13,0.2534722222222222,0.9583333333333334,False,False,False,False,False,False,0.7857142857142857,0.5,0.0714285714285714,0.657142857142857,0.6285714285714286,0.5928571428571427,0.7857142857142857,0.647142857142857
24,N24_A12_graph_pointer_policy_diverse_02,J2D_N24_N24_A12_graph_pointer_policy_diverse_02,N24_A12,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0005429062013035946,0.16415530443191528,583079232.0,11.0,9.0,4.0,0.7142857142857143,0.5714285714285714,0.21428571428571427,0.9129891219318784,-0.15514813154210688,-0.6539570774441164,8.0,11.0,"9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23,11,12,10,13","[9,14,8,15,7,16,6,17,5,18,4,19,3,20,2,21,1,22,0,23,11,12,10,13]",24,True,False,False,False,False,0.1467299495424711,0.7151417972306396,0.8002918234876998,0.2857142857142857,0.4285714285714286,0.7857142857142857,-0.9129891219318784,0.15514813154210688,0.6539570774441164,0.2857142857142857,0.4285714285714286,0.7857142857142857,0.36428571428571427,0.37857142857142856,0.42142857142857143,0.17142857142857143,11,0.2857142857142857,0.3242857142857143,0.08813255322964103,10,True,24,N24_A12_graph_pointer_policy_diverse_02,graph_pointer_proxy,proxy_fallback_policy,9,13,11.5,0.391304347826087,0.5652173913043478,12.347826086956522,12,23,1,6.410648041936192,284,0.5368620037807184,1.0,1,13,4.436605434317882,0.5217391304347826,0.30434782608695654,0.3913043478260869,0,6,12,0.5217391304347826,0.0,22,0.2152777777777778,0.5833333333333334,False,False,False,False,False,False,0.2857142857142857,0.4285714285714286,0.7857142857142857,0.36428571428571427,0.37857142857142856,0.17142857142857143,0.2857142857142857,0.3242857142857143
24,N24_A13_graph_pointer_policy_anti_odd_even_novelty,J2D_N24_N24_A13_graph_pointer_policy_anti_odd_even_novelty,N24_A13,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.0002316626496394747,0.16216421127319336,581204672.0,5.0,5.0,1.0,0.2857142857142857,0.2857142857142857,0.0,-0.738833232469569,-0.34750087007665414,-1.3398572609654547,3.6666666666666665,5.0,"1,22,3,20,5,18,7,16,9,14,11,12,13,10,15,8,17,6,19,4,21,2,23,0","[1,22,3,20,5,18,7,16,9,14,11,12,13,10,15,8,17,6,19,4,21,2,23,0]",24,True,False,False,False,True,0.6924004129249249,0.7718827709910179,1.0,0.7142857142857143,0.7142857142857143,1.0,0.738833232469569,0.34750087007665414,1.3398572609654547,0.7142857142857143,0.7142857142857143,1.0,0.7428571428571429,0.7428571428571428,0.7714285714285716,0.7428571428571429,5,0.7142857142857143,0.7428571428571429,0.018070158058105065,4,False,24,N24_A13_graph_pointer_policy_anti_odd_even_novelty,graph_pointer_proxy,proxy_fallback_policy,1,0,11.5,0.043478260869565216,0.0,11.521739130434783,11,23,1,6.6520318257061835,265,0.500945179584121,1.0,2,11,3.567040216926579,0.5217391304347826,0.7391304347826088,0.8260869565217391,6,0,23,1.0,0.045454545454545456,21,0.25,0.9166666666666666,False,False,False,True,False,False,0.7142857142857143,0.7142857142857143,1.0,0.7428571428571429,0.7428571428571428,0.7428571428571429,0.7142857142857143,0.7428571428571429
24,N24_A14_graph_pointer_policy_u2first_proxy,J2D_N24_N24_A14_graph_pointer_policy_u2first_proxy,N24_A14,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.00037357585802055837,0.1622905135154724,583235840.0,8.0,6.0,5.0,0.5,0.35714285714285715,0.2857142857142857,0.014324250586258283,-0.3352992399926935,-0.5966543205620161,6.333333333333333,8.0,"0,11,2,12,4,10,6,13,8,9,14,15,16,7,18,20,22,17,1,5,3,19,21,23","[0,11,2,12,4,10,6,13,8,9,14,15,16,7,18,20,22,17,1,5,3,19,21,23]",24,True,False,False,False,False,0.4435989654303143,0.7682834857523339,0.7836074292259859,0.5,0.6428571428571428,0.7142857142857143,-0.014324250586258283,0.3352992399926935,0.5966543205620161,0.5,0.6428571428571428,0.7142857142857143,0.5499999999999999,0.5642857142857143,0.5785714285714286,0.5571428571428572,8,0.5,0.55,0.02672612419124245,7,False,24,N24_A14_graph_pointer_policy_u2first_proxy,graph_pointer_proxy,proxy_fallback_policy,0,23,11.5,0.0,1.0,6.043478260869565,5,16,1,4.447551948711103,139,0.2627599243856333,0.6956521739130435,3,2,3.257500413502068,0.5217391304347826,0.4492753623188406,0.7826086956521738,3,3,11,0.4782608695652174,0.36363636363636365,14,0.2899305555555555,0.9583333333333334,False,False,False,False,False,False,0.5,0.6428571428571428,0.7142857142857143,0.5499999999999999,0.5642857142857143,0.5571428571428572,0.5,0.55
24,N24_A15_graph_pointer_policy_balanced_dispersion_proxy,J2D_N24_N24_A15_graph_pointer_policy_balanced_dispersion_proxy,N24_A15,graph_pointer_proxy,proxy_fallback_policy,proxy_policy,False,True,0.000441046652440491,0.1661432981491089,583990144.0,9.0,11.0,8.0,0.5714285714285714,0.7142857142857143,0.5,0.37240320803351423,0.036905180487312554,-0.32065501830928494,9.333333333333334,9.0,"0,11,23,12,10,17,13,5,9,8,14,20,15,2,7,1,16,3,6,4,18,19,21,22","[0,11,23,12,10,17,13,5,9,8,14,20,15,2,7,1,16,3,6,4,18,19,21,22]",24,True,False,False,False,False,0.3253095439818725,0.6584891494883885,0.7032468772159494,0.4285714285714286,0.2857142857142857,0.5,-0.37240320803351423,-0.036905180487312554,0.32065501830928494,0.4285714285714286,0.2857142857142857,0.5,0.40714285714285714,0.39285714285714285,0.40714285714285714,0.24999999999999997,9,0.4285714285714286,0.3771428571428571,0.0645865974597561,9,False,24,N24_A15_graph_pointer_policy_balanced_dispersion_proxy,graph_pointer_proxy,proxy_fallback_policy,0,22,11.5,0.0,0.9565217391304348,6.608695652173913,6,15,1,4.508341355414164,152,0.28733459357277885,0.6521739130434783,3,5,3.555533151426996,0.5217391304347826,0.4492753623188406,0.6811594202898551,2,4,12,0.5217391304347826,0.36363636363636365,14,0.22743055555555555,0.9583333333333334,False,False,False,False,False,False,0.4285714285714286,0.2857142857142857,0.5,0.40714285714285714,0.39285714285714285,0.24999999999999997,0.4285714285714286,0.3771428571428571
40,N40_A01_raster_left_to_right,J2D_N40_N40_A01_raster_left_to_right,N40_A01,raster,engineering_baseline,engineering_baseline,False,True,0.0015270577277988195,0.20001305639743805,585953088.0,8.0,14.0,8.0,0.5,0.9285714285714286,0.5,0.3756846603931606,2.0602119202364557,-0.42997243712859995,10.0,8.0,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]",40,True,False,False,False,False,0.27958078284620125,0.011928111051586532,0.6858231610038927,0.5,0.0714285714285714,0.5,-0.3756846603931606,-2.0602119202364557,0.42997243712859995,0.5,0.0714285714285714,0.5,0.41428571428571426,0.3714285714285714,0.3928571428571429,0.24285714285714285,8,0.5,0.3842857142857143,0.08310308326999422,8,False,40,N40_A01_raster_left_to_right,raster,engineering_baseline,0,39,19.5,0.0,1.0,1.0,1,1,1,0.0,39,0.02564102564102564,0.02564102564102564,39,0,-0.0,0.5128205128205129,0.7692307692307693,0.7692307692307693,10,0,39,1.0,1.0,0,0.4875,0.975,True,False,False,False,False,False,0.5,0.0714285714285714,0.5,0.41428571428571426,0.3714285714285714,0.24285714285714285,0.5,0.3842857142857143
40,N40_A02_odd_even_interlaced,J2D_N40_N40_A02_odd_even_interlaced,N40_A02,odd_even,engineering_baseline,engineering_baseline,False,True,0.00015956887364154682,0.15780819952487946,587307392.0,2.0,4.0,9.0,0.07142857142857142,0.21428571428571427,0.5714285714285714,-1.7590212194218318,-0.9325640054367221,-0.11495651980851025,5.0,2.0,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39","[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",40,True,False,False,False,False,0.9752016762441539,0.9172588582614244,0.5893675986617195,0.9285714285714286,0.7857142857142857,0.4285714285714286,1.7590212194218318,0.9325640054367221,0.11495651980851025,0.9285714285714286,0.7857142857142857,0.4285714285714286,0.85,0.8357142857142857,0.7928571428571429,0.8428571428571429,2,0.9285714285714286,0.85,0.04403152859263554,2,False,40,N40_A02_odd_even_interlaced,odd_even,engineering_baseline,0,39,19.5,0.0,1.0,2.8974358974358974,2,37,2,5.532166412920876,113,0.07429322813938198,0.9487179487179487,0,1,0.17203694935311378,0.5128205128205129,0.5384615384615385,0.5384615384615385,5,5,1,0.02564102564102564,0.9473684210526315,2,0.26187499999999997,0.975,False,False,False,True,False,False,0.9285714285714286,0.7857142857142857,0.4285714285714286,0.85,0.8357142857142857,0.8428571428571429,0.9285714285714286,0.85
