run_id,batch_option,batch_name,n,handoff_strategy_name,original_run63_candidate_id,original_run63_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,N12_recovery_prediction,N16_recovery_prediction,variable_N_recovery_prediction,N24_frozen_anchor_prediction,N40_followup_prediction,u2_primary_prediction,constrained_reward_prediction,strict_penalty_guard_prediction,penalty_repair_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,variable_N_recovery,smallN_recovery,frozen_anchor,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,24,S3R64VNR_N24_B04_n24_frozen_ref,R63_N24_C00651,N24_R63_N24_C00651_N24_frozen_reference_maintenance,N24_frozen_reference_maintenance,offline_mutation_or_pointer_proxy,N24_frozen_reference_maintenance,constrained_reward_balance,0.7158285714285715,0.7140626924115583,0.7138614636780989,0.7135887557385904,0.7151945355117473,0.7135220047934108,0.7164334863624089,0.7044940773359439,0.7132335808803674,0.7131730893869835,0.6889345590062111,0.8412098298676749,0.7150643937348097,0.0123309850866592,0.0268940124223603,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,False,True,"[22,23,15,13,9,7,5,3,1,11,19,21,17,0,2,4,6,8,10,12,14,16,18,20]",22-23-15-13-9-7-5-3-1-11-19-21-17-0-2-4-6-8-10-12-14-16-18-20,f71a3d4cd71aa3bc,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,24,S3R64VNR_N24_B05_n24_frozen_ref,R63_N24_C00076,N24_R63_N24_C00076_N24_frozen_reference_maintenance,N24_frozen_reference_maintenance,offline_mutation_or_pointer_proxy,N24_frozen_reference_maintenance,constrained_reward_balance,0.6848571428571426,0.6795139481501483,0.6790790710234942,0.6785619396435318,0.6817371334053467,0.6784909353902238,0.6841009991898458,0.6695752102011878,0.6778046853902239,0.6778802997569535,0.6592019875776395,0.8071833648393194,0.6823802997569536,0.0367957288989358,0.0256551552795031,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,False,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,12,8,10,6,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-12-8-10-6-14-16-18-20,503e5a1dc092b7f5,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,24,S3R64VNR_N24_B06_n24_frozen_ref,R63_N24_C01087,N24_R63_N24_C01087_N24_frozen_reference_maintenance,N24_frozen_reference_maintenance,offline_mutation_or_pointer_proxy,N24_frozen_reference_maintenance,constrained_reward_balance,0.6249714285714283,0.6202573453956248,0.6197982716716173,0.6192085504995946,0.6227394342425057,0.6190891530515794,0.6254251147718063,0.619442388165001,0.6184029030515795,0.6183575344315416,0.6017117018633538,0.8374291115311909,0.6228575344315417,0.0294253724450756,0.0232597267080745,0.3333333333333333,S3R44CNS_N24_B01_reward_balanced,True,True,False,True,"[22,18,16,14,12,10,8,6,4,2,0,23,21,19,11,1,3,5,7,9,13,15,17,20]",22-18-16-14-12-10-8-6-4-2-0-23-21-19-11-1-3-5-7-9-13-15-17-20,d83123af51daf0e5,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,24,S3R64VNR_N24_B07_n24_uncertainty,R63_N24_C00074,N24_R63_N24_C00074_N24_frozen_uncertainty_calibration,N24_frozen_uncertainty_calibration,offline_mutation_or_pointer_proxy,N24_frozen_uncertainty_calibration,constrained_reward_balance,0.6848571428571426,0.6795139481501483,0.6790790710234942,0.6785619396435318,0.6817371334053467,0.6784909353902238,0.6841009991898458,0.6695752102011878,0.6778046853902239,0.6778802997569535,0.6592019875776395,0.8071833648393194,0.6823802997569536,0.0380005209219234,0.0256551552795031,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,False,True,"[22,17,15,13,3,7,5,9,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-15-13-3-7-5-9-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,c5685341435dbba9,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,24,S3R64VNR_N24_B08_n24_uncertainty,R63_N24_C00202,N24_R63_N24_C00202_N24_frozen_uncertainty_calibration,N24_frozen_uncertainty_calibration,offline_mutation_or_pointer_proxy,N24_frozen_uncertainty_calibration,constrained_reward_balance,0.6848571428571426,0.6795139481501483,0.6790790710234942,0.6785619396435318,0.6817371334053467,0.6784909353902238,0.6841009991898458,0.6695752102011878,0.6778046853902239,0.6778802997569535,0.6592019875776395,0.8071833648393194,0.6823802997569536,0.0262170046761633,0.0256551552795031,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,False,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,18,14,16,12,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-18-14-16-12-20,252e5d5500b0b1c5,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B01_n40_median_anchor,R63_N40_C00896,N40_R63_N40_C00896_N40_followup_median_guard,N40_followup_median_guard,offline_mutation_or_pointer_proxy,N40_followup_median_guard,constrained_reward_balance,0.7968846604215458,0.7984846604215459,0.7984231219600074,0.798238506575392,0.7984231219600074,0.7978538911907767,0.7999615834984689,0.7847561988830843,0.7981154296523151,0.7978077373446227,0.7665477355431455,0.9230769230769232,0.7978077373446228,0.0136110526606777,0.0303369248784003,0.05,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,39,37,35]",0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-39-37-35,9b68daae308ba36c,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B02_n40_median_anchor,R63_N40_C00331,N40_R63_N40_C00331_N40_followup_median_guard,N40_followup_median_guard,offline_mutation_or_pointer_proxy,N40_followup_median_guard,constrained_reward_balance,0.6694805490502213,0.6711352499049221,0.6710716075643567,0.6708806805426603,0.6710716075643566,0.6704829159141266,0.6726626660784921,0.6573887213053166,0.6707533958615296,0.6704351841587024,0.6442397886266739,0.925706771860618,0.6704351841587024,0.0150882230453845,0.0252407604235473,0.05,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,1,3,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-1-3-21-23-25-27-29-31-33-35-37-39,a187fc41fdc14966,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B03_n40_penalty_anchor,R63_N40_C00185,N40_R63_N40_C00185_N40_followup_penalty_repair,N40_followup_penalty_repair,offline_mutation_or_pointer_proxy,N40_followup_penalty_repair,constrained_reward_balance,0.8347677595628419,0.8363951099901924,0.8363325195891405,0.8361447483859845,0.8363325195891405,0.83575355837941,0.8378972796154389,0.8226576149211587,0.8360195675838809,0.8357066155786208,0.8029155107187896,0.9243918474687706,0.835706615578621,0.0080426597185,0.0318522488440522,0.05,S3R59N40PR40_N40_B08_n40_penalty_repair,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,520a2adf7b065203,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B04_n40_penalty_anchor,R63_N40_C01228,N40_R63_N40_C01228_N40_followup_penalty_repair,N40_followup_penalty_repair,offline_mutation_or_pointer_proxy,N40_followup_penalty_repair,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6740253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.0121843216969536,0.0259062257717995,0.05,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,7ce8fea890686db6,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B05_n40_penalty_anchor,R63_N40_C01335,N40_R63_N40_C01335_N40_followup_penalty_repair,N40_followup_penalty_repair,offline_mutation_or_pointer_proxy,N40_followup_penalty_repair,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6740253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.006360827311831,0.0259062257717995,0.05,S3R59N40PR40_N40_B06_n40_no_median,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-28-30-32-38-36-34-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,ffa538795c04a1d8,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B06_n40_penalty_anchor,R63_N40_C01975,N40_R63_N40_C01975_N40_followup_penalty_repair,N40_followup_penalty_repair,offline_mutation_or_pointer_proxy,N40_followup_penalty_repair,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6740253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.016066003392414,0.0259062257717995,0.05,S3R59N40PR40_N40_B09_n40_penalty_repair,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,af289d6500456245,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B07_n40_penalty_anchor,R63_N40_C01065,N40_R63_N40_C01065_N40_followup_penalty_repair,N40_followup_penalty_repair,offline_mutation_or_pointer_proxy,N40_followup_penalty_repair,constrained_reward_balance,0.6694805490502213,0.6711352499049221,0.6710716075643567,0.6708806805426603,0.6710716075643566,0.6704829159141266,0.6726626660784921,0.6573887213053166,0.6707533958615296,0.6704351841587024,0.6442397886266739,0.925706771860618,0.6704351841587024,0.0199432601261683,0.0252407604235473,0.05,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-21-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-19-23-25-27-29-31-33-35-37-39,b1662aa1e4d829a4,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B08_n40_twostage_anchor,R63_N40_C00291,N40_R63_N40_C00291_N40_followup_two_stage_repair,N40_followup_two_stage_repair,offline_mutation_or_pointer_proxy,N40_followup_two_stage_repair,constrained_reward_balance,0.694535519125683,0.6961628695530335,0.6961002791519815,0.6959125079488256,0.6961002791519815,0.695521317942251,0.69766503917828,0.695625374484,0.6957873271467219,0.6954743751414622,0.6682925598991172,0.9243918474687706,0.6954743751414622,0.0055331318999169,0.0262429592265658,0.25,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,18,20,22,24,26,28,30,32,38,36,34,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-18-20-22-24-26-28-30-32-38-36-34-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,18a9955104c55198,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B09_n40_twostage_anchor,R63_N40_C02378,N40_R63_N40_C02378_N40_followup_two_stage_repair,N40_followup_two_stage_repair,offline_mutation_or_pointer_proxy,N40_followup_two_stage_repair,constrained_reward_balance,0.6861171827565273,0.6877718836112282,0.6877082412706628,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847982,0.6740253550116225,0.6873900295678357,0.6870718178650085,0.6602109569847278,0.925706771860618,0.6870718178650086,0.0205870802692218,0.0259062257717995,0.05,S3R59N40PR40_N40_B03_n40_surface_repair,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-32-38-36-34-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,e3f5a4e0efaed659,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B10_n40_twostage_anchor,R63_N40_C01096,N40_R63_N40_C01096_N40_followup_two_stage_repair,N40_followup_two_stage_repair,offline_mutation_or_pointer_proxy,N40_followup_two_stage_repair,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6800253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.0229945065060868,0.0259062257717995,0.1,S3R54CAL64_N40_B22_median_guard,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,30,32,38,36,34,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-30-32-38-36-34-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,d36104e8a0eb26b9,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B11_n40_twostage_anchor,R63_N40_C00186,N40_R63_N40_C00186_N40_followup_two_stage_repair,N40_followup_two_stage_repair,offline_mutation_or_pointer_proxy,N40_followup_two_stage_repair,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6740253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.0199637516188042,0.0259062257717995,0.05,S3R59N40PR40_N40_B07_n40_no_median,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,26,28,30,32,38,36,34,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-26-28-30-32-38-36-34-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,d77d6198e5ef70fc,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B12_n40_u2ret_anchor,R63_N40_C01168,N40_R63_N40_C01168_N40_followup_u2_reward_retention,N40_followup_u2_reward_retention,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,constrained_reward_balance,0.694535519125683,0.6961628695530335,0.6961002791519815,0.6959125079488256,0.6961002791519815,0.695521317942251,0.69766503917828,0.682425374484,0.6957873271467219,0.6954743751414622,0.6682925598991172,0.9243918474687706,0.6954743751414622,0.006311332258724,0.0262429592265658,0.05,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,6,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,4,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-6-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-4-5-3-1-21-23-25-27-29-31-33-35-37-39,d515702c8928ef8e,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B13_n40_u2ret_anchor,R63_N40_C01084,N40_R63_N40_C01084_N40_followup_u2_reward_retention,N40_followup_u2_reward_retention,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,constrained_reward_balance,0.6861171827565273,0.6877718836112282,0.6877082412706628,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847982,0.6740253550116225,0.6873900295678357,0.6870718178650085,0.6602109569847278,0.925706771860618,0.6870718178650086,0.0134108277705468,0.0259062257717995,0.05,S3R59N40PR40_N40_B11_n40_penalty_repair,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,87bdfcf1fc6af4d6,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B14_n40_u2ret_anchor,R63_N40_C00491,N40_R63_N40_C00491_N40_followup_u2_reward_retention,N40_followup_u2_reward_retention,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6740253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.0081211432426684,0.0259062257717995,0.05,S3R59N40PR40_N40_B04_n40_median,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-7-9-11-13-15-17-19-32-36-38-34-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,b2d0852871ae73a9,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B15_n40_u2ret_anchor,R63_N40_C01158,N40_R63_N40_C01158_N40_followup_u2_reward_retention,N40_followup_u2_reward_retention,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,constrained_reward_balance,0.6861171827565272,0.6877718836112281,0.6877082412706627,0.6875173142489663,0.6877082412706627,0.6871195496204325,0.6892992997847981,0.6740253550116225,0.6873900295678356,0.6870718178650085,0.6602109569847276,0.925706771860618,0.6870718178650085,0.0125582295918059,0.0259062257717995,0.05,S3R59N40PR40_N40_B17_n40_two_stage,True,True,False,True,"[0,2,4,6,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-7-5-3-1-21-23-25-27-29-31-33-35-37-39,d9c22149ede815b6,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
run_64_run63_variable_N_recovery_anchor_batch48_handoff_package,variable_N_recovery_anchor_batch48,stage3_run64_variable_N_recovery_anchor_batch48_v01,40,S3R64VNR_N40_B16_n40_u2ret_anchor,R63_N40_C00539,N40_R63_N40_C00539_N40_followup_u2_reward_retention,N40_followup_u2_reward_retention,offline_mutation_or_pointer_proxy,N40_followup_u2_reward_retention,constrained_reward_balance,0.6081439890710383,0.6086636471906964,0.6086436603399403,0.6085836997876721,0.6086436603399403,0.6084587819704466,0.6091433316088424,0.6084920101098286,0.6085437260861599,0.6084437918323795,0.5848438705338378,0.9224194608809994,0.6084437918323795,0.0172450298026331,0.0233001185372004,0.5,S3R19B28_N40_B06_uncertainty_calibration,True,True,False,True,"[0,2,4,7,9,11,13,15,17,19,39,37,35,33,31,29,27,25,23,21,1,3,5,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34]",0-2-4-7-9-11-13-15-17-19-39-37-35-33-31-29-27-25-23-21-1-3-5-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34,e9c2b38a026519d5,False,NOT_RUN,Run64 handoff only. Variable-N recovery anchor batch48 candidate is not teacher-validated.
