n,strategy_name,handoff_strategy_name,job_name,dataset_source,original_run23_candidate_id,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,final_step,final_frame_time,extracted_fields,teacher_validation_status,solver_audit_status,completion_status,odb_extraction_status,nonfatal_warning_flag,patched_after_cool_initialInc_failure,pred_reward_ET_F01,pred_reward_Ridge_F03,pred_reward_Ridge_F06,pred_reward_ET_F04,pred_reward_ET_F05,model_prediction_mean,model_prediction_std,pred_uncertainty_ET_F01_std,disagreement_ET_F01_vs_Ridge_F03,disagreement_ET_F01_vs_Ridge_F06,novelty_distance_to_combined108,nearest_existing_teacher_strategy,is_probe60,is_batch20,is_batch28,is_shortlist64_run27,u2_rank_combined172_within_n,target_u2_score_combined172_rank,u2_cost_minmax_combined172_within_n,peeq_rank_combined172_within_n,target_peeq_score_combined172_rank,peeq_cost_minmax_combined172_within_n,surfaceT_rank_combined172_within_n,target_surfaceT_score_combined172_rank,surfaceT_cost_minmax_combined172_within_n,mises_rank_combined172_within_n,target_mises_score_combined172_rank,mises_cost_minmax_combined172_within_n,target_reward_combined172_u2_primary,u2_percentile_combined172_within_n,reward_percentile_combined172_within_n,reward_rank_combined172_within_n,combined172_pareto_flag_u2_peeq,combined172_pareto_flag_u2_peeq_surfaceT_mises,is_new_best_u2_within_n,is_new_best_peeq_within_n,is_new_best_surfaceT_within_n,is_new_best_mises_within_n,is_new_best_combined_reward_within_n,rank_U2_run27_within_n,score_U2_run27_within_n,cost_u2_run27_within_n,rank_PEEQ_run27_within_n,score_PEEQ_run27_within_n,cost_peeq_run27_within_n,rank_SurfaceT_run27_within_n,score_SurfaceT_run27_within_n,cost_surfaceT_run27_within_n,rank_MISES_run27_within_n,score_MISES_run27_within_n,cost_mises_run27_within_n,reward_run27_u2_primary,rank_reward_run27_within_n,batch_name,N32_informed,native_validation_N,includes_N32_case,original_run33_candidate_id,surrogate_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance_to_combined172_plus_N32,metric_semantic_warning,legacy_compatibility_status,notes,rank_U2_run36_within_n,score_U2_run36_within_n,cost_u2_run36_within_n,rank_PEEQ_run36_within_n,score_PEEQ_run36_within_n,cost_peeq_run36_within_n,rank_SurfaceT_run36_within_n,score_SurfaceT_run36_within_n,cost_surfaceT_run36_within_n,rank_Mises_run36_within_n,score_Mises_run36_within_n,cost_mises_run36_within_n,reward_run36_u2_primary,rank_reward_run36_within_n,u2_rank_combined204_within_n,target_u2_score_combined204_rank,u2_cost_minmax_combined204_within_n,peeq_rank_combined204_within_n,target_peeq_score_combined204_rank,peeq_cost_minmax_combined204_within_n,surfaceT_rank_combined204_within_n,target_surfaceT_score_combined204_rank,surfaceT_cost_minmax_combined204_within_n,mises_rank_combined204_within_n,target_mises_score_combined204_rank,mises_cost_minmax_combined204_within_n,target_reward_combined204_u2_primary,reward_rank_combined204_within_n,combined204_pareto_flag_u2_peeq,combined204_pareto_flag_u2_peeq_surfaceT_mises,N24_N40_focused,overnight_batch60,includes_N12_case,includes_N16_case,original_run38_candidate_id,original_run38_strategy_name,novelty_distance,final_step_name,extracted_field_names,run_id,odb_path,missing_required_fields,u_node_count,u2_min,u2_max,u2_abs_max,u2_mean_abs,u2_rms,u_magnitude_max,peeq_value_count,peeq_mean,peeq_fraction_gt_0p002,peeq_count_gt_0p002,s_value_count,mises_mean,max_principal_stress_max,max_principal_stress_mean,surface_t_proxy_max_tensile_pa,surface_t_proxy_max_tensile_mpa,nt11_node_count,nt11_min,nt11_max,nt11_mean,rank_within_N_u2_range,rank_within_N_peeq_max,rank_within_N_surface_t_proxy,rank_within_N_mises_max,norm_cost_within_N_u2_range,norm_cost_within_N_peeq_max,norm_cost_within_N_surface_t_proxy,norm_cost_within_N_mises_max,run_id_run39,batch_option,batch_name_run39,teacher_validated,teacher_validation_status_run39,notes_run39,job_name_solver,completion_status_solver,lck_present,u2_rank_combined264_within_n,target_u2_score_combined264_rank,u2_cost_minmax_combined264_within_n,peeq_rank_combined264_within_n,target_peeq_score_combined264_rank,peeq_cost_minmax_combined264_within_n,surfaceT_rank_combined264_within_n,target_surfaceT_score_combined264_rank,surfaceT_cost_minmax_combined264_within_n,mises_rank_combined264_within_n,target_mises_score_combined264_rank,mises_cost_minmax_combined264_within_n,target_reward_combined264_u2_primary,reward_rank_combined264_within_n
40,S3R24L64_N40_B04_top_region,S3R24L64_N40_B04_top_region,J2D_S3R24L64_N40_B04_top_region,shortlist64_run27,R23_N40_C02219,known_best_mutation,combined108_known_best_mutation,rotate_sequence_050,top_region_local_search,top_region_local_search,"[31,33,35,37,39,0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29]",31-33-35-37-39-0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29,baa132a2934e1658,0.0001603593141226,0.1599376946687698,581768896.0,,579925632.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,1.0,0.7097113193406127,0.39071317711471576,0.373297483324777,0.27160840871582514,0.26388413363232427,0.40184290442565096,0.1623054645473721,0.041753947022280864,0.31899814222589695,0.3364138360158357,0.22435897435897437,S3B20_N40_B04_surrogate_top,0.0,0.0,0.0,1.0,14.0,0.7547169811320755,0.0499622462789658,23.0,0.5849056603773585,0.2788852102296874,4.0,0.9433962264150944,0.0373130489104472,12.0,0.7924528301886793,0.3205128205128205,0.7415094339622642,0.2452830188679245,0.7804034582132565,10.0,0.0,1.0,False,False,False,False,False,5.0,0.8260869565217391,0.0602983217065351,9.0,0.6521739130434783,0.2152723059217027,2.0,0.9565217391304348,0.0104740716678816,6.0,0.782608695652174,0.1969696969696969,0.8021739130434783,2.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,18.0,0.7384615384615385,0.0511922146220271,33.0,0.5076923076923077,0.2788852102296876,5.0,0.9384615384615383,0.0373130489104472,14.0,0.8,0.3205128205128205,0.7153846153846155,13.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.7578947368421053,0.051192214622027186,56.0,0.42105263157894735,0.2814163224044358,7.0,0.9368421052631579,0.03731304891044721,20.0,0.8,0.32051282051282054,0.7105263157894738,18.0
40,S3R24L64_N40_B05_top_region,S3R24L64_N40_B05_top_region,J2D_S3R24L64_N40_B05_top_region,shortlist64_run27,R23_N40_C01036,teacher_best_local_search,combined108_known_best_mutation,rotate_sequence_202,top_region_local_search,uncertainty,"[33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,38,36,34,32,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31]",33-35-37-39-0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-34-32-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31,742ef66aad688f36,8.880928180587944e-05,0.1641431897878646,595921664.0,,579925632.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,1.0,0.7094741100068475,0.3767498961228868,0.35869428194799935,0.2747832587907877,0.2657644281403606,0.39709319500177637,0.16228193238538233,0.036546516149101926,0.3327242138839607,0.3507798280588481,0.191025641025641,S3B20_N40_B05_surrogate_top,0.0,0.0,0.0,1.0,3.0,0.9622641509433962,0.0144903682367356,36.0,0.339622641509434,0.3535231161813666,53.0,0.0188679245283018,0.8499283430713263,12.0,0.7924528301886793,0.3205128205128205,0.7349056603773585,0.0377358490566037,0.7723342939481268,11.0,0.0,1.0,False,False,False,False,False,2.0,0.9565217391304348,0.017488102530584,16.0,0.3478260869565217,0.3624458384024955,23.0,0.0434782608695651,0.8457444598468739,6.0,0.782608695652174,0.1969696969696969,0.7347826086956523,5.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,5.0,0.9384615384615383,0.0157662603200864,48.0,0.2769230769230769,0.3535231161813658,65.0,0.0153846153846153,0.8499283430713263,14.0,0.8,0.3205128205128205,0.7069230769230769,15.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.9157894736842105,0.015766260320086413,72.0,0.25263157894736843,0.3557922493825415,95.0,0.010526315789473717,0.8499283430713263,20.0,0.8,0.32051282051282054,0.6868421052631579,21.0
40,S3R24L64_N40_B06_model_disagreement,S3R24L64_N40_B06_model_disagreement,J2D_S3R24L64_N40_B06_model_disagreement,shortlist64_run27,R23_N40_C01282,known_best_mutation,combined108_known_best_mutation,rotate_sequence_058,model_disagreement,diversity,"[8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6]",8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6,04fb04483e06ab57,0.0002016615144384,0.1611578613519668,583783872.0,,579927360.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7428809703297112,0.21430486709195787,0.19851184952073392,0.27411810802139214,0.26532833599782235,0.3390288261923235,0.20398176615537722,0.03833459186788311,0.5285761032377534,0.5443691208089774,0.18461538461538463,S3R19B28_N40_B04_method_c_inspired,0.0,0.0,0.0,1.0,19.0,0.6603773584905661,0.07043836019592,27.0,0.5094339622641509,0.3005403741442357,15.0,0.7358490566037736,0.1530077536471539,46.0,0.150943396226415,0.6666666666666666,0.6122641509433963,0.3396226415094339,0.622478386167147,21.0,0.0,0.0,False,False,False,False,False,8.0,0.6956521739130435,0.0850104873159499,11.0,0.5652173913043479,0.2579726862327203,8.0,0.6956521739130435,0.1293942564466721,19.0,0.217391304347826,0.6060606060606061,0.6456521739130436,8.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,24.0,0.6461538461538461,0.0716418190957236,37.0,0.4461538461538461,0.3005403741442353,24.0,0.6461538461538461,0.1530077536471539,54.0,0.1846153846153846,0.6666666666666666,0.583076923076923,29.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.6842105263157895,0.07164181909572363,61.0,0.368421052631579,0.3029954767157861,39.0,0.6,0.15300775364715394,78.0,0.18947368421052635,0.6666666666666666,0.5878947368421052,38.0
40,S3R24L64_N40_B07_model_disagreement,S3R24L64_N40_B07_model_disagreement,J2D_S3R24L64_N40_B07_model_disagreement,shortlist64_run27,R23_N40_C01497,known_best_mutation,combined108_known_best_mutation,rotate_sequence_378,model_disagreement,diversity,"[12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10]",12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6-8-10,42b2cce7b6cd3830,0.0002165191526728,0.1629427224397659,584747776.0,,579928896.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.74085388476007,0.21508850183673567,0.199363741611976,0.2721500872240985,0.26322325872876456,0.3381358948323289,0.20324673709438026,0.039738456953297745,0.5257653829233343,0.541490143148094,0.26153846153846155,S3R19B28_N40_B04_method_c_inspired,0.0,0.0,0.0,1.0,22.0,0.6037735849056604,0.0778042315223338,33.0,0.3962264150943396,0.3322175703447705,23.0,0.5849056603773585,0.2083526255833609,53.0,0.0188679245283018,0.9743589743589745,0.5311320754716982,0.3962264150943396,0.5233429394812681,25.0,0.0,0.0,False,False,False,False,False,10.0,0.6086956521739131,0.093900193283314,15.0,0.3913043478260869,0.3204348467726753,14.0,0.4347826086956522,0.1862821011599666,23.0,0.0434782608695651,0.9696969696969696,0.5195652173913043,11.5,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,27.0,0.6,0.0789981541815936,45.0,0.323076923076923,0.3322175703447707,34.0,0.4923076923076923,0.2083526255833609,65.0,0.0153846153846153,0.9743589743589745,0.5046153846153846,35.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.6526315789473685,0.0789981541815936,69.0,0.28421052631578947,0.3345614859900477,55.0,0.43157894736842106,0.2083526255833609,95.0,0.010526315789473717,0.9743589743589743,0.5247368421052632,52.0
40,S3R24L64_N40_B08_model_disagreement,S3R24L64_N40_B08_model_disagreement,J2D_S3R24L64_N40_B08_model_disagreement,shortlist64_run27,R23_N40_C00279,known_best_mutation,combined108_known_best_mutation,seed_crossover_453,model_disagreement,diversity,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,9,7,5,3,1,11,13,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-9-7-5-3-1-11-13-21-23-25-27-29-31-33-35-37-39,8a1c069e8cc3aab3,0.0001989352308555,0.1538123935461044,582634112.0,,579927424.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7793373847495568,0.30371504744015576,0.2861768997379988,0.2703047336302911,0.2658073573968861,0.38106828459097775,0.19957946784036382,0.03871730418937556,0.47562233730940107,0.493160485011558,0.014102564102564103,N40_A04_method_c_u2_first_engineering,0.0,0.0,0.0,1.0,18.0,0.679245283018868,0.0690867689299282,5.0,0.9245283018867924,0.170175144905057,9.0,0.8490566037735849,0.0869915114099878,47.0,0.1320754716981131,0.6794871794871795,0.7179245283018869,0.320754716981132,0.751585014409222,12.0,1.0,1.0,False,False,False,False,False,7.0,0.7391304347826086,0.0833792819350415,2.0,0.9565217391304348,0.0009141439925408,5.0,0.8260869565217391,0.0615375317753797,20.0,0.1739130434782608,0.6212121212121212,0.7630434782608695,4.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,23.0,0.6615384615384615,0.0702919776701541,11.0,0.8461538461538461,0.170175144905057,15.0,0.7846153846153846,0.0869915114099878,55.0,0.1692307692307691,0.6794871794871795,0.6861538461538461,16.0,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.6947368421052631,0.07029197767015412,26.0,0.736842105263158,0.17308782929793784,23.0,0.7684210526315789,0.08699151140998787,79.0,0.17894736842105263,0.6794871794871795,0.6847368421052632,22.0
40,S3R24L64_N40_B09_model_disagreement,S3R24L64_N40_B09_model_disagreement,J2D_S3R24L64_N40_B09_model_disagreement,shortlist64_run27,R23_N40_C01312,known_best_mutation,combined108_known_best_mutation,rotate_sequence_098,model_disagreement,diversity,"[14,16,18,20,22,24,26,28,30,32,34,36,38,19,1,21,23,25,27,29,31,33,35,37,39,17,15,13,11,9,7,5,3,0,2,4,6,8,10,12]",14-16-18-20-22-24-26-28-30-32-34-36-38-19-1-21-23-25-27-29-31-33-35-37-39-17-15-13-11-9-7-5-3-0-2-4-6-8-10-12,9416203917957318,0.0002083318340737,0.1643828004598617,585395200.0,,579929024.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.7400564469405181,0.2277330632490606,0.21199419635652333,0.27302538274941274,0.26455177716185574,0.3434721732914741,0.19957568255726452,0.03949186251720818,0.5123233836914575,0.5280622505839947,0.29615384615384616,S3R19B28_N40_B04_method_c_inspired,0.0,0.0,0.0,1.0,20.0,0.6415094339622642,0.0737452596751376,37.0,0.3207547169811321,0.3577756567966997,32.0,0.4150943396226415,0.2455260353507515,54.0,0.0,1.0,0.5226415094339624,0.3584905660377358,0.5129682997118157,27.0,0.0,0.0,False,False,False,False,False,9.0,0.6521739130434783,0.0890015106085312,17.0,0.3043478260869565,0.3708311409695558,16.0,0.3478260869565217,0.2244918772120008,24.0,0.0,1.0,0.5195652173913043,11.5,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,25.0,0.6307692307692307,0.0749444372906878,49.0,0.2615384615384615,0.3577756567966994,43.0,0.3538461538461538,0.2455260353507515,66.0,0.0,1.0,0.4976923076923077,36.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.6736842105263158,0.0749444372906878,73.0,0.2421052631578947,0.36002986358466355,65.0,0.3263157894736842,0.2455260353507515,96.0,0.0,1.0,0.5189473684210527,53.0
40,S3R24L64_N40_B10_uncertainty_calibration,S3R24L64_N40_B10_uncertainty_calibration,J2D_S3R24L64_N40_B10_uncertainty_calibration,shortlist64_run27,R23_N40_C02575,geometry_signal_center_bias,geometry_first_random_sweep,center_bias_seeded,uncertainty_calibration,calibration,"[19,20,18,21,17,22,23,16,15,24,25,14,13,26,27,12,28,11,29,10,9,30,31,8,7,32,6,33,34,5,4,35,36,3,2,37,38,1,0,39]",19-20-18-21-17-22-23-16-15-24-25-14-13-26-27-12-28-11-29-10-9-30-31-8-7-32-6-33-34-5-4-35-36-3-2-37-38-1-0-39,6cf61e7e1a0eea3f,0.001730911550112,0.1823613494634628,588479616.0,,579926720.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.25722255600783517,0.04849697115366941,0.02710733199399712,0.10094001001066244,0.10121626668054777,0.10699662716934237,0.08055114414052805,0.17451836161787865,0.20872558485416576,0.23011522401383805,0.011538461538461539,N40_A05_center_out,0.0,0.0,0.0,1.0,48.0,0.1132075471698113,0.8285843596464624,52.0,0.0377358490566037,0.6768537229168303,45.0,0.1698113207547169,0.4226252158894646,39.0,0.2830188679245283,0.5384615384615384,0.1122641509433962,0.8867924528301887,0.0115273775216138,52.0,0.0,0.0,False,False,False,False,False,24.0,0.0,1.0,24.0,0.0,1.0,21.0,0.1304347826086956,0.4065284476995192,16.0,0.3478260869565217,0.4545454545454545,0.0304347826086956,24.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,60.0,0.0923076923076923,0.8288062832598303,64.0,0.0307692307692307,0.6768537229168307,57.0,0.1384615384615384,0.4226252158894646,47.0,0.2923076923076922,0.5384615384615384,0.0946153846153846,65.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.06315789473684208,0.8288062832598303,91.0,0.052631578947368474,0.6779879660189729,85.0,0.11578947368421055,0.4226252158894646,69.0,0.28421052631578947,0.5384615384615384,0.07736842105263159,96.0
40,S3R24L64_N40_B11_uncertainty_calibration,S3R24L64_N40_B11_uncertainty_calibration,J2D_S3R24L64_N40_B11_uncertainty_calibration,shortlist64_run27,R23_N40_C02294,known_best_mutation,combined108_known_best_mutation,seed_crossover_173,uncertainty_calibration,diversity,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,39,19,29,9,34,21,11,31,36,1,3,5,7,13,15,17,23,25,27,32,33,35,37,38]",0-2-10-8-6-4-12-14-16-18-20-22-24-26-28-30-39-19-29-9-34-21-11-31-36-1-3-5-7-13-15-17-23-25-27-32-33-35-37-38,88607ff800752d0d,0.000554565707489,0.1629247218370437,586222784.0,,579926080.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.505392083182293,0.26725032953297734,0.24951193050408266,0.1757751084731693,0.175754012244051,0.27473669278731466,0.12123135700203708,0.17358646803669764,0.23814175364931567,0.25588015267821035,0.13205128205128205,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.0,0.0,0.0,1.0,25.0,0.5471698113207547,0.2453952971972344,32.0,0.4150943396226415,0.3318981008756584,38.0,0.3018867924528302,0.2930437658472054,25.5,0.5377358490566038,0.4102564102564102,0.4957547169811321,0.4528301886792453,0.4801152737752163,30.0,0.0,0.0,False,False,False,False,False,12.0,0.5217391304347826,0.2961621159515235,14.0,0.4347826086956522,0.3198049061320654,17.0,0.3043478260869565,0.2733343657577554,12.5,0.5,0.303030303030303,0.4815217391304348,13.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,31.0,0.5384615384615384,0.2463722477366656,44.0,0.3384615384615385,0.3318981008756581,50.0,0.2461538461538461,0.2930437658472054,28.5,0.5769230769230769,0.4102564102564102,0.4711538461538461,39.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.5894736842105264,0.24637224773666566,68.0,0.2947368421052632,0.33424313785844506,76.0,0.21052631578947367,0.2930437658472054,36.5,0.6263157894736842,0.41025641025641024,0.49447368421052634,57.0
40,S3R24L64_N40_B12_uncertainty_calibration,S3R24L64_N40_B12_uncertainty_calibration,J2D_S3R24L64_N40_B12_uncertainty_calibration,shortlist64_run27,R23_N40_C02985,diversity_random,geometry_first_random_sweep,random_seeded,uncertainty_calibration,diversity,"[25,29,21,5,30,20,32,16,34,36,22,2,14,18,27,39,13,23,6,37,9,3,8,26,4,0,24,35,10,12,33,1,11,28,17,7,15,19,31,38]",25-29-21-5-30-20-32-16-34-36-22-2-14-18-27-39-13-23-6-37-9-3-8-26-4-0-24-35-10-12-33-1-11-28-17-7-15-19-31-38,b001209498d8d80c,0.0010631986892377,0.1605686843395233,584326272.0,,579925952.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.31922261229837134,0.07568630726482489,0.057276819336883,0.12699107999993514,0.1281467985712918,0.14146472349426126,0.09316557707695901,0.17281673177779272,0.24353630503354645,0.26194579296148834,0.3923076923076923,S3R19B28_N40_B08_known_best_mutation,0.0,0.0,0.0,1.0,35.0,0.3584905660377359,0.4975568478304857,24.0,0.5660377358490566,0.290083831644879,19.0,0.6603773584905661,0.1841509572630728,17.5,0.6886792452830188,0.3846153846153846,0.4466981132075472,0.6415094339622641,0.4201729106628243,34.0,0.0,0.0,False,False,False,False,False,16.0,0.3478260869565217,0.6004902724000024,10.0,0.6086956521739131,0.2373541241556683,11.0,0.5652173913043479,0.1614057088034327,8.0,0.6956521739130435,0.2727272727272727,0.4391304347826087,15.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,47.0,0.2923076923076922,0.498207336896765,34.0,0.4923076923076923,0.2900838316448791,29.0,0.5692307692307692,0.1841509572630728,19.5,0.7153846153846154,0.3846153846153846,0.3811538461538461,46.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,0.27368421052631575,0.49820733689676505,58.0,0.4,0.2925756366699107,47.0,0.5157894736842106,0.1841509572630728,25.5,0.7421052631578947,0.38461538461538464,0.3465789473684211,69.0
40,S3R24L64_N40_B13_uncertainty_calibration,S3R24L64_N40_B13_uncertainty_calibration,J2D_S3R24L64_N40_B13_uncertainty_calibration,shortlist64_run27,R23_N40_C02057,known_best_mutation,combined108_known_best_mutation,swap_early_late_blocks_283,uncertainty_calibration,diversity,"[22,23,25,27,28,30,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,0,39,19,29,9,14,32,33,35,37,38]",22-23-25-27-28-30-24-34-4-2-6-26-21-16-11-31-36-1-3-5-7-8-10-12-13-15-17-18-20-0-39-19-29-9-14-32-33-35-37-38,b85ba16e4db50b3e,0.0009516127437336,0.1718923896551132,586396288.0,,579926912.0,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,0.0,0.39474721878459124,0.2020757522592787,0.1851508518108449,0.13315648403273855,0.13582337162342722,0.2101907357021761,0.09614439657058654,0.1713617513532535,0.19267146652531253,0.20959636697374634,0.3525641025641026,S3R19B28_N40_B08_known_best_mutation,0.0,0.0,0.0,1.0,31.0,0.4339622641509434,0.4422366345198043,46.0,0.150943396226415,0.4910536647881968,40.0,0.2641509433962264,0.3030059162900084,41.0,0.2452830188679244,0.5769230769230769,0.350943396226415,0.5660377358490566,0.3031700288184438,39.0,0.0,0.0,False,False,False,False,False,13.0,0.4782608695652174,0.5337255396764868,23.0,0.0434782608695651,0.6336331982889394,19.0,0.217391304347826,0.2835742533493988,17.0,0.3043478260869565,0.5,0.3565217391304348,18.0,,,,,,,,,,,,,False,NATIVE_STAGE3,,,,,,,,,,,,,,,,43.0,0.3538461538461538,0.442958744014672,58.0,0.123076923076923,0.491053664788197,52.0,0.2153846153846154,0.3030059162900084,49.0,0.2615384615384615,0.5769230769230769,0.2892307692307692,52.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.33684210526315794,0.442958744014672,83.0,0.13684210526315788,0.4928400659043888,78.0,0.18947368421052635,0.30300591629000845,72.0,0.25263157894736843,0.5769230769230769,0.2778947368421053,76.0
