candidate_id,strategy_name,n,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,predicted_u2_guarded_score,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,strict_penalty_guard_score,penalty_repair_score,two_stage_guarded_score,two_stage_penalty_repair_score,no_penalty_worse_than_median_score,N24_u2_retention_score,N40_strict_reward_retention_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,constrained_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,odd_even_transition_count,mean_signed_jump,jump_std_norm,edge_visit_early_fraction,center_visit_early_fraction,pred_rank_constrained_within_n,batch_option,handoff_strategy_name,teacher_validated,teacher_validation_status
R53_N40_C03658,N40_R53_N40_C03658_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6800974585208102,0.684883783307135,0.6781102790336306,0.6800974585208102,0.6800974585208102,0.6814158345891862,0.6809372021105538,0.682327533307135,0.6812560055293572,0.6781102790336306,0.6819938260421777,0.6812004499738016,0.6549448422312597,0.9145299145299145,0.6813346380079895,0.6686086337344853,0.011156373195745445,0.025152616289550456,0.05,S3R49SCN_N40_B09_median_guard,"[21,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,23,25,27,29,31,33,35,37,39]",21-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-0-23-25-27-29-31-33-35-37-39,c9e56eeb7dd667c4,0.5384615384615384,1.0,0.08547008547008547,0.5897435897435898,2.0,1.0,0.10256410256410256,0.05128205128205128,3.0,4.0,0.01183431952662722,0.11719067692993239,0.0,0.1,82.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B01_N40_strictret_top,False,NOT_RUN
R53_N40_C01085,N40_R53_N40_C01085_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6496427912331277,0.6521937445533118,0.6496427912331277,0.6496427912331277,0.6496427912331277,0.6506631725612014,0.650408077229183,0.651045815559229,0.6505356248951921,0.6496427912331277,0.6509182678932198,0.6505483796617932,0.625195541122264,0.9099276791584484,0.650408077229183,0.6496608714435157,0.007641625139083987,0.024447250110863683,0.15,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,20,22,24,26,28,30,32,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-20-22-24-26-28-30-32-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,d696218949f01a21,0.0,1.0,0.0900723208415516,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.11654711272142187,0.1,0.1,108.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B02_N40_strictret_top,False,NOT_RUN
R53_N40_C00745,N40_R53_N40_C00745_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6469161057016316,0.6493618650704679,0.6469161057016316,0.6469161057016316,0.6469161057016316,0.6478944094491661,0.6476498335122824,0.6482612733544916,0.6477721214807244,0.6469161057016316,0.6481389853860497,0.6477843502775684,0.6225779230120279,0.9072978303747534,0.6476498335122824,0.6480839558002509,0.017562144169212424,0.02433818268960375,0.2,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,10,12,14,16,18,20,22,24,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-10-12-14-16-18-20-22-24-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,44a141ef6ec7b0b6,0.0,1.0,0.09270216962524655,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.11622027505054226,0.1,0.1,121.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B03_N40_strictret_top,False,NOT_RUN
R53_N40_C01551,N40_R53_N40_C01551_N40_strict_reward_retention_top,40.0,N40_strict_reward_retention_top,existing_pool_selection,N40_strict_reward_retention_top,constrained_reward_balance,0.6476870078740165,0.6503431551455484,0.6476870078740165,0.6476870078740165,0.6476870078740165,0.6487494667826292,0.6484838520554761,0.6491478888733591,0.6486166594190526,0.6476870078740165,0.6490150815097824,0.6486299401554103,0.6233179890975172,0.9125575279421433,0.648483852055476,0.6477553181961729,0.010958774127444657,0.02436901877649922,0.15,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,4,6,8,10,12,14,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-4-6-8-10-12-14-2-1-21-23-25-27-29-31-33-35-37-39,0a8ab98fe4342e6f,0.0,1.0,0.08744247205785667,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.10333666116706641,0.1,0.1,151.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B04_N40_strictret_top,False,NOT_RUN
R53_N40_C03701,N40_R53_N40_C03701_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6491756889763776,0.6524629999559962,0.6491756889763776,0.6491756889763776,0.6491756889763776,0.6504906133682251,0.6501618822702632,0.6509837100151679,0.6503262478192441,0.6491756889763776,0.6508193444661869,0.6503426843741422,0.6247471229557839,0.928336620644313,0.6501618822702632,0.6507453799691455,0.016279453173722702,0.024428566020593623,0.65,S3R19B28_N40_B09_known_best_mutation,"[0,3,5,7,9,11,13,15,17,19,31,29,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-31-29-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-33-35-37-39,0dda4fe610a699b2,0.0,1.0,0.07166337935568705,0.5128205128205128,2.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.08398034110104281,0.1,0.1,97.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B05_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C04640,N40_R53_N40_C04640_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6565942904597863,0.658882258901601,0.6565942904597863,0.6565942904597863,0.6565942904597863,0.6575094778365123,0.6572806809923307,0.6578526731027845,0.6573950794144214,0.6565942904597863,0.6577382746806937,0.6574065192566306,0.6318689803798564,0.903353057199211,0.6572806809923308,0.6504867953907529,0.013940097852931151,0.024725310079929952,0.1,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,13,11,15,17,19,18,36,38,32,30,28,26,24,22,20,34,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-13-11-15-17-19-18-36-38-32-30-28-26-24-22-20-34-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,dff48f520bcc9f6a,0.0,1.0,0.09664694280078895,0.5128205128205128,2.0,1.0,0.07692307692307693,0.05128205128205128,8.0,3.0,0.02564102564102564,0.1221394190109993,0.1,0.1,99.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B06_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C02818,N40_R53_N40_C02818_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6496427912331277,0.6521937445533118,0.6496427912331277,0.6496427912331277,0.6496427912331277,0.6506631725612014,0.650408077229183,0.651045815559229,0.6505356248951921,0.6496427912331277,0.6509182678932198,0.6505483796617932,0.625195541122264,0.9099276791584484,0.650408077229183,0.6496608714435157,0.008014150873528185,0.024447250110863683,0.15,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,8,10,12,14,16,18,20,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-8-10-12-14-16-18-20-6-4-2-1-21-23-25-27-29-31-33-35-37-39,1484194e08c174f0,0.0,1.0,0.0900723208415516,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.1093840070642231,0.1,0.1,111.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B07_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C00718,N40_R53_N40_C00718_N40_strict_reward_local_repair,40.0,N40_strict_reward_local_repair,offline_mutation_or_pointer_proxy,N40_strict_reward_local_repair,constrained_reward_balance,0.6469161057016316,0.6493618650704679,0.6469161057016316,0.6469161057016316,0.6469161057016316,0.6478944094491661,0.6476498335122824,0.6482612733544916,0.6477721214807244,0.6469161057016316,0.6481389853860497,0.6477843502775684,0.6225779230120279,0.9072978303747534,0.6476498335122824,0.6480839558002509,0.010931500003309258,0.02433818268960375,0.2,S3R49SCN_N40_B09_median_guard,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,16,18,20,22,24,26,28,30,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-16-18-20-22-24-26-28-30-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,2d6feddc0b7ac7db,0.0,1.0,0.09270216962524655,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,4.0,3.0,0.02564102564102564,0.11622027505054226,0.1,0.1,120.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B08_N40_strict_rewardrepair,False,NOT_RUN
R53_N40_C05856,N40_R53_N40_C05856_penalty_repair_top,40.0,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.7118070336300586,0.012545681483350784,0.026873041371500928,0.175,S3R39N2440B60_N40_B06_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,22,24,26,28,30,32,38,36,34,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-38-36-34-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,e20eae4e5e79434d,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.0876375158603636,0.1,0.1,19.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B09_penalty_top,False,NOT_RUN
R53_N40_C02326,N40_R53_N40_C02326_penalty_repair_top,40.0,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.009153355122254512,0.026873041371500928,0.05,S3R44CNS_N40_B08_surfacet_guarded,"[0,3,5,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,11777ccc10473cce,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08916312167345002,0.1,0.1,34.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B10_penalty_top,False,NOT_RUN
R53_N40_C03842,N40_R53_N40_C03842_penalty_repair_top,40.0,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.01076789063950015,0.026873041371500928,0.05,S3R49SCN_N40_B09_median_guard,"[0,2,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,9511c31fe43af472,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08991621826313613,0.1,0.1,38.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B11_penalty_top,False,NOT_RUN
R53_N40_C01061,N40_R53_N40_C01061_penalty_repair_local_search,40.0,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.012062763024568912,0.026873041371500928,0.05,S3R44CNS_N40_B01_reward_balanced,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,3a8b37da73564a99,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.08410378115948654,0.1,0.1,30.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B12_penalty,False,NOT_RUN
R53_N40_C01423,N40_R53_N40_C01423_penalty_repair_local_search,40.0,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6986070336300586,0.020073164367072162,0.026873041371500928,0.05,S3R44CNS_N40_B07_surfacet_guarded,"[0,3,5,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-32-38-36-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,7e27767d6ecc1c1c,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.0856923222097626,0.1,0.1,32.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B13_penalty,False,NOT_RUN
R53_N40_C00124,N40_R53_N40_C00124_penalty_repair_local_search,40.0,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.7102875727490593,0.7134696897773302,0.7102875727490593,0.7102875727490593,0.7102875727490593,0.7115604195603678,0.7112422078575406,0.7120377371146083,0.7114013137089541,0.7102875727490593,0.7118786312631946,0.7114172242940955,0.6834145313775584,0.925706771860618,0.7112422078575407,0.6926070336300586,0.012432021143145199,0.026873041371500928,0.0,S3R39N2440B60_N40_B02_n40_u2_near,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,794b6cdf46f75221,0.0,1.0,0.07429322813938198,0.5128205128205128,1.0,1.0,0.07692307692307693,0.02564102564102564,2.0,3.0,0.02564102564102564,0.09918749331043321,0.1,0.1,40.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B14_penalty,False,NOT_RUN
R53_N40_C03594,N40_R53_N40_C03594_two_stage_penalty_repair,40.0,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.8314960629921251,0.8305756159178318,0.8314960629921251,0.8314960629921251,0.8314960629921251,0.8311278841624078,0.8312199288698371,0.8309898171012637,0.8311739065161224,0.8314960629921251,0.8310358394549785,0.831169304280751,0.7987490409852606,0.925706771860618,0.8312199288698372,0.81785654951415,0.0044185573081904385,0.03274702200686452,0.05,N40_A04_method_c_u2_first_engineering,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38,36,34,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38-36-34-19-17-15-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,857f02f48883c96c,0.0,1.0,0.07429322813938198,0.5128205128205128,0.0,1.0,0.02564102564102564,0.0,2.0,1.0,0.02564102564102564,0.08972853669093553,0.1,0.0,8.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B15_two_stage_penalty,False,NOT_RUN
R53_N40_C02114,N40_R53_N40_C02114_two_stage_penalty_repair,40.0,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.6734497811796963,0.6782361059660211,0.6727446529745681,0.6734497811796963,0.6734497811796963,0.6751527726326878,0.6746741401540552,0.6759394713506365,0.6749416615215766,0.6727446529745681,0.6756666615215767,0.6749373880173033,0.6485630719837905,0.9145299145299145,0.6748151657950809,0.6683314692138844,0.01689908168210308,0.024886709195905854,0.1,S3R49SCN_N40_B09_median_guard,"[21,23,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,0,3,25,27,29,31,33,35,37,39]",21-23-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-0-3-25-27-29-31-33-35-37-39,4cae344dba6cc65d,0.5384615384615384,1.0,0.08547008547008547,0.5641025641025641,2.0,1.0,0.10256410256410256,0.05128205128205128,4.0,4.0,0.01183431952662722,0.11427744553650282,0.0,0.1,83.0,native_recovery_batch40_with_anchors_REFERENCE,S3R53CAL_N40_B16_two_stage_penalty,False,NOT_RUN
