learned_strategy,learned_family,baseline_strategy,baseline_family,directed_adjacent_overlap,undirected_adjacent_overlap,kendall_distance,spearman_rank_distance
RL20_A01_V01,RL20,V02_M00_PGR_R24_V01,method_c,0.032258,0.096774,0.772177,0.885081
RL20_A01_V01,RL20,mc_cand_001,method_c,0.258065,0.483871,0.695565,0.834311
RL20_A01_V01,RL20,mc_cand_002,method_c,0.258065,0.451613,0.693548,0.833944
RL20_A01_V01,RL20,mc_cand_004,method_c,0.290323,0.483871,0.667339,0.818182
RL20_A01_V01,RL20,mc_cand_006,method_c,0.258065,0.483871,0.66129,0.81305
RL20_A01_V01,RL20,mc_cand_066,method_c,0.16129,0.290323,0.510081,0.544538
RL20_A01_V01,RL20,mc_cand_067,method_c,0.096774,0.225806,0.546371,0.567265
RL20_A01_V01,RL20,mc_cand_121,method_c,0.032258,0.064516,0.4375,0.418805
RL20_A01_V01,RL20,mc_cand_129,method_c,0.0,0.0,0.542339,0.598974
RL20_A01_V01,RL20,mc_extra_001,method_c,0.290323,0.516129,0.669355,0.818548
RL20_A01_V01,RL20,mc_extra_002,method_c,0.258065,0.354839,0.620968,0.739736
RL20_A01_V01,RL20,mc_extra_003,method_c,0.258065,0.451613,0.659274,0.812683
RL20_A01_V01,RL20,mc_extra_004,method_c,0.225806,0.354839,0.715726,0.776576
RL20_A01_V01,RL20,mc_extra_005,method_c,0.225806,0.483871,0.308468,0.178336
RL20_A01_V01,RL20,mc_extra_006,method_c,0.258065,0.419355,0.671371,0.821848
RL20_A01_V01,RL20,mc_extra_007,method_c,0.322581,0.387097,0.657258,0.710227
RL20_A01_V01,RL20,mc_extra_008,method_c,0.290323,0.483871,0.649194,0.808468
RL20_A01_V01,RL20,mc_extra_009,method_c,0.258065,0.354839,0.667339,0.715176
RL20_A01_V01,RL20,mc_extra_010,method_c,0.290323,0.451613,0.647177,0.808101
RL20_A01_V01,RL20,mc_extra_011,method_c,0.0,0.064516,0.566532,0.60099
RL20_A01_V01,RL20,mc_extra_012,method_c,0.0,0.129032,0.689516,0.7489
RL20_A01_V01,RL20,mc_extra_013,method_c,0.032258,0.032258,0.538306,0.535557
RL20_A01_V01,RL20,mc_extra_014,method_c,0.064516,0.129032,0.578629,0.629399
RL20_A01_V01,RL20,mc_extra_015,method_c,0.032258,0.096774,0.616935,0.671921
RL20_A01_V01,RL20,mc_extra_016,method_c,0.129032,0.419355,0.189516,0.070565
RL20_A01_V01,RL20,mc_extra_017,method_c,0.16129,0.516129,0.715726,0.837427
RL20_A01_V01,RL20,mc_extra_018,method_c,0.16129,0.387097,0.27621,0.153776
RL20_A01_V01,RL20,mc_extra_019,method_c,0.129032,0.16129,0.524194,0.520345
RL20_A01_V01,RL20,mc_extra_020,method_c,0.064516,0.096774,0.534274,0.552969
RL20_A01_V01,RL20,multi_lag_regular_jump,multi_lag,0.032258,0.096774,0.554435,0.588893
RL20_A01_V01,RL20,UPB_A03_V01,odd_even,0.387097,0.419355,0.635081,0.807551
RL20_A01_V01,RL20,odd_even_interlaced,odd_even,0.516129,0.516129,0.582661,0.785007
RL20_A01_V01,RL20,formal_raster_left_to_right,raster,0.0,0.032258,0.340726,0.342742
RL20_A01_V01,RL20,smartscan_proxy_variance,smartscan,0.0,0.032258,0.334677,0.193548
RL20_A01_V01,RL20,raster_left_to_right,unknown,0.0,0.032258,0.340726,0.342742
RL20_A01_V01,RL20,windowed_max_dispersion,windowed_max_dispersion,0.0,0.0,0.556452,0.584494
RL20_A02_V01,RL20,block_interleaved_quarters,block_interleaved,0.0,0.0,0.520161,0.564883
RL20_A02_V01,RL20,center_edge_alternating,center_edge,0.0,0.0,0.504032,0.510997
RL20_A02_V01,RL20,center_out,center_out,0.0,0.064516,0.495968,0.476173
RL20_A02_V01,RL20,edge_in,edge_in,0.032258,0.064516,0.504032,0.505499
RL20_A02_V01,RL20,edge_in_alternating_LHI,edge_in,0.032258,0.064516,0.504032,0.505499
RL20_A02_V01,RL20,UPB_A07_V01,maximin,0.225806,0.290323,0.254032,0.182551
RL20_A02_V01,RL20,greedy_maximin_distance,maximin,0.354839,0.354839,0.211694,0.169905
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.193548,0.258065,0.215726,0.170271
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.322581,0.354839,0.211694,0.169905
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.322581,0.387097,0.215726,0.170455
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.322581,0.354839,0.215726,0.171188
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.258065,0.290323,0.21371,0.167705
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.225806,0.258065,0.211694,0.167522
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.258065,0.290323,0.215726,0.170455
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.322581,0.354839,0.211694,0.170638
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.225806,0.258065,0.211694,0.167705
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.290323,0.290323,0.215726,0.170638
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.258065,0.290323,0.215726,0.170455
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.354839,0.354839,0.215726,0.170638
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.322581,0.354839,0.215726,0.170821
RL20_A02_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.193548,0.225806,0.215726,0.170455
RL20_A02_V01,RL20,V02_M00_NDK_R24_V01,method_c,0.064516,0.129032,0.540323,0.565066
RL20_A02_V01,RL20,V02_M00_PGJ_V01,method_c,0.096774,0.225806,0.762097,0.871518
RL20_A02_V01,RL20,V02_M00_PGN_R24_V01,method_c,0.032258,0.064516,0.78629,0.900843
RL20_A02_V01,RL20,V02_M00_PGR_R24_V01,method_c,0.032258,0.064516,0.766129,0.881232
RL20_A02_V01,RL20,mc_cand_001,method_c,0.354839,0.612903,0.709677,0.843842
RL20_A02_V01,RL20,mc_cand_002,method_c,0.322581,0.645161,0.711694,0.844025
RL20_A02_V01,RL20,mc_cand_004,method_c,0.354839,0.645161,0.681452,0.826246
RL20_A02_V01,RL20,mc_cand_006,method_c,0.419355,0.612903,0.655242,0.81305
RL20_A02_V01,RL20,mc_cand_066,method_c,0.129032,0.193548,0.540323,0.56085
RL20_A02_V01,RL20,mc_cand_067,method_c,0.064516,0.16129,0.576613,0.612903
RL20_A02_V01,RL20,mc_cand_121,method_c,0.032258,0.064516,0.471774,0.460044
RL20_A02_V01,RL20,mc_cand_129,method_c,0.0,0.0,0.58871,0.641679
RL20_A02_V01,RL20,mc_extra_001,method_c,0.387097,0.612903,0.679435,0.826063
RL20_A02_V01,RL20,mc_extra_002,method_c,0.354839,0.451613,0.671371,0.784457
RL20_A02_V01,RL20,mc_extra_003,method_c,0.387097,0.645161,0.657258,0.813233
RL20_A02_V01,RL20,mc_extra_004,method_c,0.354839,0.548387,0.729839,0.791422
RL20_A02_V01,RL20,mc_extra_005,method_c,0.354839,0.709677,0.314516,0.184934
RL20_A02_V01,RL20,mc_extra_006,method_c,0.322581,0.612903,0.689516,0.831928
RL20_A02_V01,RL20,mc_extra_007,method_c,0.451613,0.580645,0.671371,0.725257
RL20_A02_V01,RL20,mc_extra_008,method_c,0.387097,0.580645,0.659274,0.815982
RL20_A02_V01,RL20,mc_extra_009,method_c,0.387097,0.548387,0.681452,0.730389
RL20_A02_V01,RL20,mc_extra_010,method_c,0.354839,0.612903,0.66129,0.816166
RL20_A02_V01,RL20,mc_extra_011,method_c,0.032258,0.096774,0.556452,0.589809
RL20_A02_V01,RL20,mc_extra_012,method_c,0.064516,0.322581,0.6875,0.746884
RL20_A02_V01,RL20,mc_extra_013,method_c,0.064516,0.096774,0.58871,0.620051
RL20_A02_V01,RL20,mc_extra_014,method_c,0.064516,0.096774,0.592742,0.645528
RL20_A02_V01,RL20,mc_extra_015,method_c,0.032258,0.032258,0.647177,0.708394
RL20_A02_V01,RL20,mc_extra_016,method_c,0.258065,0.612903,0.195565,0.074597
RL20_A02_V01,RL20,mc_extra_017,method_c,0.322581,0.741935,0.71371,0.840359
RL20_A02_V01,RL20,mc_extra_018,method_c,0.225806,0.516129,0.270161,0.155975
RL20_A02_V01,RL20,mc_extra_019,method_c,0.096774,0.096774,0.522177,0.519978
RL20_A02_V01,RL20,mc_extra_020,method_c,0.096774,0.096774,0.483871,0.474523
RL20_A02_V01,RL20,multi_lag_regular_jump,multi_lag,0.032258,0.064516,0.560484,0.594758
RL20_A02_V01,RL20,UPB_A03_V01,odd_even,0.516129,0.580645,0.641129,0.812133
RL20_A02_V01,RL20,odd_even_interlaced,odd_even,0.709677,0.774194,0.580645,0.78794
RL20_A02_V01,RL20,formal_raster_left_to_right,raster,0.032258,0.032258,0.33871,0.348607
RL20_A02_V01,RL20,smartscan_proxy_variance,smartscan,0.0,0.032258,0.352823,0.243952
RL20_A02_V01,RL20,raster_left_to_right,unknown,0.032258,0.032258,0.33871,0.348607
RL20_A02_V01,RL20,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.064516,0.550403,0.571114
RL20_A03_V01,RL20,block_interleaved_quarters,block_interleaved,0.0,0.0,0.514113,0.559201
RL20_A03_V01,RL20,center_edge_alternating,center_edge,0.0,0.0,0.502016,0.503299
RL20_A03_V01,RL20,center_out,center_out,0.032258,0.096774,0.510081,0.491752
RL20_A03_V01,RL20,edge_in,edge_in,0.0,0.032258,0.489919,0.489553
RL20_A03_V01,RL20,edge_in_alternating_LHI,edge_in,0.0,0.032258,0.489919,0.489553
RL20_A03_V01,RL20,UPB_A07_V01,maximin,0.258065,0.322581,0.268145,0.1875
RL20_A03_V01,RL20,greedy_maximin_distance,maximin,0.354839,0.354839,0.21371,0.165323
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.258065,0.290323,0.217742,0.166606
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.290323,0.322581,0.217742,0.166422
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.258065,0.290323,0.217742,0.165872
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.322581,0.354839,0.217742,0.166056
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.354839,0.354839,0.211694,0.16239
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.225806,0.258065,0.21371,0.16349
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.354839,0.354839,0.217742,0.166789
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.290323,0.322581,0.217742,0.166056
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.225806,0.258065,0.21371,0.163306
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.258065,0.290323,0.217742,0.166422
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.290323,0.322581,0.217742,0.166422
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.354839,0.354839,0.217742,0.166606
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.322581,0.354839,0.217742,0.166239
RL20_A03_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.258065,0.290323,0.217742,0.166606
RL20_A03_V01,RL20,V02_M00_NDK_R24_V01,method_c,0.064516,0.096774,0.538306,0.57313
RL20_A03_V01,RL20,V02_M00_PGJ_V01,method_c,0.0,0.193548,0.77621,0.875733
RL20_A03_V01,RL20,V02_M00_PGN_R24_V01,method_c,0.032258,0.096774,0.780242,0.891679
RL20_A03_V01,RL20,V02_M00_PGR_R24_V01,method_c,0.0,0.032258,0.77621,0.88563
RL20_A03_V01,RL20,mc_cand_001,method_c,0.290323,0.580645,0.715726,0.844758
RL20_A03_V01,RL20,mc_cand_002,method_c,0.354839,0.612903,0.71371,0.844575
RL20_A03_V01,RL20,mc_cand_004,method_c,0.387097,0.612903,0.683468,0.826613
RL20_A03_V01,RL20,mc_cand_006,method_c,0.354839,0.580645,0.66129,0.8136
RL20_A03_V01,RL20,mc_cand_066,method_c,0.064516,0.193548,0.542339,0.563966
RL20_A03_V01,RL20,mc_cand_067,method_c,0.064516,0.129032,0.566532,0.605572
RL20_A03_V01,RL20,mc_cand_121,method_c,0.032258,0.096774,0.481855,0.471774
RL20_A03_V01,RL20,mc_cand_129,method_c,0.0,0.0,0.59879,0.653043
RL20_A03_V01,RL20,mc_extra_001,method_c,0.322581,0.580645,0.685484,0.826796
RL20_A03_V01,RL20,mc_extra_002,method_c,0.258065,0.387097,0.681452,0.78629
RL20_A03_V01,RL20,mc_extra_003,method_c,0.419355,0.612903,0.659274,0.813416
RL20_A03_V01,RL20,mc_extra_004,method_c,0.225806,0.451613,0.735887,0.787207
RL20_A03_V01,RL20,mc_extra_005,method_c,0.322581,0.677419,0.328629,0.190066
RL20_A03_V01,RL20,mc_extra_006,method_c,0.354839,0.580645,0.691532,0.832478
RL20_A03_V01,RL20,mc_extra_007,method_c,0.290323,0.516129,0.685484,0.721957
RL20_A03_V01,RL20,mc_extra_008,method_c,0.322581,0.548387,0.665323,0.816716
RL20_A03_V01,RL20,mc_extra_009,method_c,0.258065,0.451613,0.6875,0.725623
RL20_A03_V01,RL20,mc_extra_010,method_c,0.387097,0.580645,0.663306,0.816532
RL20_A03_V01,RL20,mc_extra_011,method_c,0.0,0.096774,0.5625,0.596041
RL20_A03_V01,RL20,mc_extra_012,method_c,0.096774,0.354839,0.685484,0.738636
RL20_A03_V01,RL20,mc_extra_013,method_c,0.064516,0.16129,0.586694,0.605938
RL20_A03_V01,RL20,mc_extra_014,method_c,0.032258,0.064516,0.594758,0.642229
RL20_A03_V01,RL20,mc_extra_015,method_c,0.0,0.032258,0.645161,0.693548
RL20_A03_V01,RL20,mc_extra_016,method_c,0.258065,0.580645,0.205645,0.077529
RL20_A03_V01,RL20,mc_extra_017,method_c,0.387097,0.741935,0.715726,0.840359
RL20_A03_V01,RL20,mc_extra_018,method_c,0.258065,0.483871,0.284274,0.162573
RL20_A03_V01,RL20,mc_extra_019,method_c,0.096774,0.096774,0.532258,0.536474
RL20_A03_V01,RL20,mc_extra_020,method_c,0.032258,0.064516,0.481855,0.47379
RL20_A03_V01,RL20,multi_lag_regular_jump,multi_lag,0.0,0.032258,0.566532,0.609787
RL20_A03_V01,RL20,UPB_A03_V01,odd_even,0.580645,0.580645,0.643145,0.814333
RL20_A03_V01,RL20,odd_even_interlaced,odd_even,0.741935,0.741935,0.582661,0.78794
RL20_A03_V01,RL20,formal_raster_left_to_right,raster,0.0,0.0,0.340726,0.348607
RL20_A03_V01,RL20,smartscan_proxy_variance,smartscan,0.0,0.0,0.346774,0.239919
RL20_A03_V01,RL20,raster_left_to_right,unknown,0.0,0.0,0.340726,0.348607
RL20_A03_V01,RL20,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.032258,0.560484,0.583028
RL20_A04_V01,RL20,block_interleaved_quarters,block_interleaved,0.032258,0.064516,0.489919,0.52456
RL20_A04_V01,RL20,center_edge_alternating,center_edge,0.0,0.0,0.506048,0.510447
RL20_A04_V01,RL20,center_out,center_out,0.032258,0.064516,0.485887,0.473424
RL20_A04_V01,RL20,edge_in,edge_in,0.064516,0.129032,0.514113,0.509348
RL20_A04_V01,RL20,edge_in_alternating_LHI,edge_in,0.064516,0.129032,0.514113,0.509348
RL20_A04_V01,RL20,UPB_A07_V01,maximin,0.064516,0.096774,0.22379,0.127016
RL20_A04_V01,RL20,greedy_maximin_distance,maximin,0.16129,0.193548,0.221774,0.135081
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.096774,0.16129,0.225806,0.13563
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.16129,0.16129,0.221774,0.133798
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.16129,0.225806,0.221774,0.134897
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.129032,0.193548,0.225806,0.136364
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.096774,0.129032,0.22379,0.135447
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.064516,0.129032,0.221774,0.132698
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.096774,0.16129,0.225806,0.13563
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.16129,0.193548,0.221774,0.134348
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.225806,0.258065,0.225806,0.13838
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.16129,0.193548,0.225806,0.135997
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.129032,0.16129,0.225806,0.135814
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.16129,0.16129,0.225806,0.135997
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.129032,0.193548,0.225806,0.135997
RL20_A04_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.096774,0.193548,0.225806,0.13563
RL20_A04_V01,RL20,V02_M00_NDK_R24_V01,method_c,0.064516,0.129032,0.534274,0.559934
RL20_A04_V01,RL20,V02_M00_PGJ_V01,method_c,0.0,0.096774,0.760081,0.867302
RL20_A04_V01,RL20,V02_M00_PGN_R24_V01,method_c,0.0,0.064516,0.760081,0.8761
RL20_A04_V01,RL20,V02_M00_PGR_R24_V01,method_c,0.032258,0.129032,0.77621,0.88838
RL20_A04_V01,RL20,mc_cand_001,method_c,0.193548,0.419355,0.703629,0.835777
RL20_A04_V01,RL20,mc_cand_002,method_c,0.193548,0.387097,0.701613,0.835411
RL20_A04_V01,RL20,mc_cand_004,method_c,0.193548,0.387097,0.671371,0.817632
RL20_A04_V01,RL20,mc_cand_006,method_c,0.193548,0.419355,0.665323,0.812317
RL20_A04_V01,RL20,mc_cand_066,method_c,0.096774,0.225806,0.506048,0.53684
RL20_A04_V01,RL20,mc_cand_067,method_c,0.064516,0.225806,0.550403,0.57368
RL20_A04_V01,RL20,mc_cand_121,method_c,0.032258,0.032258,0.4375,0.418255
RL20_A04_V01,RL20,mc_cand_129,method_c,0.0,0.032258,0.546371,0.61272
RL20_A04_V01,RL20,mc_extra_001,method_c,0.193548,0.419355,0.673387,0.817999
RL20_A04_V01,RL20,mc_extra_002,method_c,0.193548,0.290323,0.616935,0.728372
RL20_A04_V01,RL20,mc_extra_003,method_c,0.193548,0.387097,0.663306,0.81195
RL20_A04_V01,RL20,mc_extra_004,method_c,0.258065,0.387097,0.719758,0.780425
RL20_A04_V01,RL20,mc_extra_005,method_c,0.258065,0.451613,0.304435,0.179069
RL20_A04_V01,RL20,mc_extra_006,method_c,0.193548,0.354839,0.679435,0.823314
RL20_A04_V01,RL20,mc_extra_007,method_c,0.290323,0.387097,0.665323,0.714809
RL20_A04_V01,RL20,mc_extra_008,method_c,0.193548,0.387097,0.653226,0.807918
RL20_A04_V01,RL20,mc_extra_009,method_c,0.290323,0.387097,0.671371,0.719208
RL20_A04_V01,RL20,mc_extra_010,method_c,0.193548,0.354839,0.65121,0.807551
RL20_A04_V01,RL20,mc_extra_011,method_c,0.0,0.032258,0.570565,0.607038
RL20_A04_V01,RL20,mc_extra_012,method_c,0.0,0.064516,0.685484,0.748167
RL20_A04_V01,RL20,mc_extra_013,method_c,0.032258,0.032258,0.542339,0.540139
RL20_A04_V01,RL20,mc_extra_014,method_c,0.064516,0.129032,0.578629,0.631048
RL20_A04_V01,RL20,mc_extra_015,method_c,0.0,0.096774,0.620968,0.675953
RL20_A04_V01,RL20,mc_extra_016,method_c,0.16129,0.354839,0.185484,0.070198
RL20_A04_V01,RL20,mc_extra_017,method_c,0.129032,0.483871,0.719758,0.83816
RL20_A04_V01,RL20,mc_extra_018,method_c,0.16129,0.322581,0.272177,0.152309
RL20_A04_V01,RL20,mc_extra_019,method_c,0.096774,0.129032,0.524194,0.519245
RL20_A04_V01,RL20,mc_extra_020,method_c,0.064516,0.096774,0.52621,0.541972
RL20_A04_V01,RL20,multi_lag_regular_jump,multi_lag,0.064516,0.064516,0.550403,0.583211
RL20_A04_V01,RL20,UPB_A03_V01,odd_even,0.354839,0.387097,0.639113,0.807735
RL20_A04_V01,RL20,odd_even_interlaced,odd_even,0.483871,0.483871,0.586694,0.78574
RL20_A04_V01,RL20,formal_raster_left_to_right,raster,0.0,0.032258,0.344758,0.344208
RL20_A04_V01,RL20,smartscan_proxy_variance,smartscan,0.032258,0.064516,0.33871,0.20143
RL20_A04_V01,RL20,raster_left_to_right,unknown,0.0,0.032258,0.344758,0.344208
RL20_A04_V01,RL20,windowed_max_dispersion,windowed_max_dispersion,0.032258,0.032258,0.560484,0.589626
RL20_A05_V01,RL20,block_interleaved_quarters,block_interleaved,0.0,0.0,0.479839,0.509897
RL20_A05_V01,RL20,center_edge_alternating,center_edge,0.0,0.0,0.508065,0.503849
RL20_A05_V01,RL20,center_out,center_out,0.032258,0.096774,0.483871,0.471957
RL20_A05_V01,RL20,edge_in,edge_in,0.0,0.064516,0.516129,0.509348
RL20_A05_V01,RL20,edge_in_alternating_LHI,edge_in,0.0,0.064516,0.516129,0.509348
RL20_A05_V01,RL20,UPB_A07_V01,maximin,0.16129,0.258065,0.225806,0.120601
RL20_A05_V01,RL20,greedy_maximin_distance,maximin,0.225806,0.290323,0.215726,0.120784
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0002,maximin,0.225806,0.290323,0.215726,0.120968
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0009,maximin,0.193548,0.258065,0.215726,0.119501
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0021,maximin,0.193548,0.290323,0.219758,0.121334
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0023,maximin,0.225806,0.258065,0.219758,0.122067
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0029,maximin,0.290323,0.322581,0.21371,0.120235
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0045,maximin,0.129032,0.225806,0.215726,0.118768
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0046,maximin,0.225806,0.290323,0.219758,0.122434
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0050,maximin,0.193548,0.258065,0.215726,0.119868
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0054,maximin,0.096774,0.225806,0.219758,0.121151
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0055,maximin,0.225806,0.290323,0.219758,0.122434
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0066,maximin,0.225806,0.290323,0.215726,0.119685
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0072,maximin,0.225806,0.290323,0.219758,0.121518
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0073,maximin,0.225806,0.258065,0.219758,0.122067
RL20_A05_V01,RL20,run36_greedy_maximin_distance_adjacent_swap_0081,maximin,0.225806,0.290323,0.219758,0.12335
RL20_A05_V01,RL20,V02_M00_NDK_R24_V01,method_c,0.096774,0.16129,0.524194,0.539223
RL20_A05_V01,RL20,V02_M00_PGJ_V01,method_c,0.0,0.225806,0.741935,0.852089
RL20_A05_V01,RL20,V02_M00_PGN_R24_V01,method_c,0.0,0.032258,0.766129,0.883431
RL20_A05_V01,RL20,V02_M00_PGR_R24_V01,method_c,0.032258,0.032258,0.75,0.869501
RL20_A05_V01,RL20,mc_cand_001,method_c,0.290323,0.483871,0.709677,0.841276
RL20_A05_V01,RL20,mc_cand_002,method_c,0.354839,0.516129,0.707661,0.841092
RL20_A05_V01,RL20,mc_cand_004,method_c,0.354839,0.516129,0.673387,0.818732
RL20_A05_V01,RL20,mc_cand_006,method_c,0.322581,0.451613,0.65121,0.804252
RL20_A05_V01,RL20,mc_cand_066,method_c,0.096774,0.16129,0.532258,0.559201
RL20_A05_V01,RL20,mc_cand_067,method_c,0.064516,0.129032,0.552419,0.581745
RL20_A05_V01,RL20,mc_cand_121,method_c,0.032258,0.064516,0.423387,0.404326
RL20_A05_V01,RL20,mc_cand_129,method_c,0.032258,0.032258,0.540323,0.565799
RL20_A05_V01,RL20,mc_extra_001,method_c,0.290323,0.483871,0.675403,0.818915
RL20_A05_V01,RL20,mc_extra_002,method_c,0.290323,0.419355,0.643145,0.750367
RL20_A05_V01,RL20,mc_extra_003,method_c,0.387097,0.483871,0.649194,0.804069
RL20_A05_V01,RL20,mc_extra_004,method_c,0.258065,0.419355,0.709677,0.77401
RL20_A05_V01,RL20,mc_extra_005,method_c,0.387097,0.548387,0.310484,0.183651
RL20_A05_V01,RL20,mc_extra_006,method_c,0.354839,0.516129,0.685484,0.826979
RL20_A05_V01,RL20,mc_extra_007,method_c,0.258065,0.451613,0.659274,0.700147
RL20_A05_V01,RL20,mc_extra_008,method_c,0.290323,0.451613,0.655242,0.808834
RL20_A05_V01,RL20,mc_extra_009,method_c,0.290323,0.451613,0.66129,0.707111
RL20_A05_V01,RL20,mc_extra_010,method_c,0.354839,0.483871,0.653226,0.808651
RL20_A05_V01,RL20,mc_extra_011,method_c,0.0,0.096774,0.564516,0.581745
RL20_A05_V01,RL20,mc_extra_012,method_c,0.16129,0.387097,0.683468,0.743952
RL20_A05_V01,RL20,mc_extra_013,method_c,0.032258,0.129032,0.520161,0.503482
RL20_A05_V01,RL20,mc_extra_014,method_c,0.064516,0.064516,0.568548,0.613636
RL20_A05_V01,RL20,mc_extra_015,method_c,0.0,0.0,0.582661,0.638196
RL20_A05_V01,RL20,mc_extra_016,method_c,0.322581,0.483871,0.175403,0.065433
RL20_A05_V01,RL20,mc_extra_017,method_c,0.322581,0.580645,0.705645,0.829545
RL20_A05_V01,RL20,mc_extra_018,method_c,0.322581,0.483871,0.266129,0.154326
RL20_A05_V01,RL20,mc_extra_019,method_c,0.129032,0.129032,0.485887,0.467742
