strategy_name,block_interleaved_quarters,center_edge_alternating,center_out,edge_in,edge_in_alternating_LHI,UPB_A07_V01,greedy_maximin_distance,run36_greedy_maximin_distance_adjacent_swap_0002,run36_greedy_maximin_distance_adjacent_swap_0009,run36_greedy_maximin_distance_adjacent_swap_0021,run36_greedy_maximin_distance_adjacent_swap_0023,run36_greedy_maximin_distance_adjacent_swap_0029,run36_greedy_maximin_distance_adjacent_swap_0045,run36_greedy_maximin_distance_adjacent_swap_0046,run36_greedy_maximin_distance_adjacent_swap_0050,run36_greedy_maximin_distance_adjacent_swap_0054,run36_greedy_maximin_distance_adjacent_swap_0055,run36_greedy_maximin_distance_adjacent_swap_0066,run36_greedy_maximin_distance_adjacent_swap_0072,run36_greedy_maximin_distance_adjacent_swap_0073,run36_greedy_maximin_distance_adjacent_swap_0081,V02_M00_NDK_R24_V01,V02_M00_PGJ_V01,V02_M00_PGN_R24_V01,V02_M00_PGR_R24_V01,mc_cand_001,mc_cand_002,mc_cand_004,mc_cand_006,mc_cand_066,mc_cand_067,mc_cand_121,mc_cand_129,mc_extra_001,mc_extra_002,mc_extra_003,mc_extra_004,mc_extra_005,mc_extra_006,mc_extra_007,mc_extra_008,mc_extra_009,mc_extra_010,mc_extra_011,mc_extra_012,mc_extra_013,mc_extra_014,mc_extra_015,mc_extra_016,mc_extra_017,mc_extra_018,mc_extra_019,mc_extra_020,multi_lag_regular_jump,UPB_A03_V01,odd_even_interlaced,formal_raster_left_to_right,smartscan_proxy_variance,raster_left_to_right,windowed_max_dispersion,GNNU_A01_V01,GNNU_A02_V01,GNNU_A03_V01,GNNU_A04_V01,RL20_A01_V01,RL20_A02_V01,RL20_A03_V01,RL20_A04_V01,RL20_A05_V01,RL20_A06_V01,RL20_A07_V01,RL20_A08_V01,RL20_A09_V01,RL20_A10_V01,RL20_A11_V01,RL20_A12_V01,RL20_A13_V01,RL20_A14_V01,RL20_A15_V01,RL20_A16_V01,RL20_A17_V01,RL20_A18_V01,RL20_A19_V01,RL20_A20_V01,RLU2_A01_V01,RLU2_A02_V01,RLU2_A03_V01,RLU2_A04_V01,RLU2_A05_V01,RLU2_A06_V01,RLU2_A07_V01,RLU2_A08_V01,RLU2_A09_V01,RLU2_A10_V01,RLU2_A11_V01,RLU2_A12_V01,RLU2_A13_V01,RLU2_A14_V01,RLU2_A15_V01,RLU2_A16_V01,RLU2_A17_V01,RLU2_A18_V01,RLU2_A19_V01,RLU2_A20_V01,RLU2M_A01_V01,RLU2M_A02_V01,RLU2M_A03_V01,RLU2M_A04_V01,RLU2M_A05_V01,RLU2M_A06_V01,RLU2M_A07_V01,RLU2M_A08_V01,RLU2M_A09_V01,RLU2M_A10_V01,RLU2M_A11_V01,RLU2M_A12_V01,RLU2M_A13_V01,RLU2M_A14_V01,RLU2M_A15_V01,RLU2M_A16_V01,RLU2M_A17_V01,RLU2M_A18_V01,RLU2M_A19_V01,RLU2M_A20_V01,RLU2M_A21_V01,RLU2M_A22_V01,RLU2M_A23_V01,RLU2M_A24_V01,RLU2M_A25_V01,RLU2M_A26_V01,RLU2M_A27_V01,RLU2M_A28_V01,RLU2M_A29_V01,RLU2M_A30_V01,RLU2M_A31_V01,RLU2M_A32_V01,RLU2M_A33_V01,RLU2M_A34_V01,RLU2M_A35_V01,RLU2M_A36_V01,RLU2M_A37_V01,RLU2M_A38_V01,RLU2M_A39_V01,RLU2M_A40_V01,RLV2C_A01_V01,RLV2C_A02_V01,RLV2C_A03_V01,RLV2C_A04_V01,RLV2C_A05_V01,RLV2C_A06_V01,RLV2C_A07_V01,RLV2C_A08_V01,RLV2C_A09_V01,RLV2C_A10_V01,RLV2C_A11_V01,RLV2C_A12_V01,RLV2C_A13_V01,RLV2C_A14_V01,RLV2C_A15_V01,RLV2C_A16_V01,RLV2C_A17_V01,RLV2C_A18_V01,RLV2C_A19_V01,RLV2C_A20_V01,RLV2C_A21_V01,RLV2C_A22_V01,RLV2C_A23_V01,RLV2C_A24_V01,RLV2C_A25_V01,RLV2C_A26_V01,RLV2C_A27_V01,RLV2C_A28_V01,RLV2C_A29_V01,RLV2C_A30_V01,RLV2O_A001_V01,RLV2O_A002_V01,RLV2O_A003_V01,RLV2O_A004_V01,RLV2O_A005_V01,RLV2O_A006_V01
RLU2M_A29_V01,0.360887,0.497984,0.52621,0.47379,0.47379,0.663306,0.612903,0.616935,0.616935,0.616935,0.616935,0.618952,0.612903,0.612903,0.616935,0.612903,0.616935,0.616935,0.616935,0.612903,0.616935,0.47379,0.239919,0.235887,0.243952,0.159274,0.157258,0.122984,0.096774,0.493952,0.453629,0.578629,0.445565,0.125,0.254032,0.094758,0.3125,0.881048,0.135081,0.318548,0.104839,0.320565,0.102823,0.397177,0.439516,0.445565,0.409274,0.362903,0.709677,0.122984,0.820565,0.572581,0.52621,0.538306,0.0625,0.030242,0.272177,0.778226,0.272177,0.419355,0.241935,0.163306,0.217742,0.165323,0.604839,0.602823,0.600806,0.608871,0.610887,0.606855,0.596774,0.594758,0.608871,0.606855,0.600806,0.592742,0.606855,0.604839,0.58871,0.612903,0.610887,0.602823,0.633065,0.596774,0.169355,0.163306,0.163306,0.167339,0.169355,0.171371,0.177419,0.028226,0.114919,0.03629,0.03629,0.032258,0.03629,0.032258,0.173387,0.173387,0.173387,0.167339,0.469758,0.58871,0.171371,0.173387,0.167339,0.171371,0.171371,0.177419,0.171371,0.171371,0.171371,0.175403,0.175403,0.171371,0.171371,0.171371,0.167339,0.171371,0.167339,0.171371,0.167339,0.169355,0.177419,0.167339,0.173387,0.173387,0.171371,0.044355,0.179435,0.548387,0.0,0.185484,0.185484,0.183468,0.189516,0.110887,0.207661,0.455645,0.610887,0.395161,0.46371,0.558468,0.487903,0.629032,0.594758,0.560484,0.504032,0.469758,0.618952,0.570565,0.524194,0.502016,0.453629,0.485887,0.540323,0.495968,0.510081,0.512097,0.429435,0.41129,0.46371,0.471774,0.512097,0.518145,0.516129,0.457661,0.487903,0.451613,0.495968,0.534274,0.475806,0.516129,0.584677,0.493952,0.641129,0.649194,0.47379,0.489919
RLU2M_A30_V01,0.409274,0.582661,0.497984,0.510081,0.510081,0.550403,0.520161,0.524194,0.524194,0.524194,0.524194,0.52621,0.520161,0.520161,0.524194,0.524194,0.524194,0.524194,0.524194,0.520161,0.524194,0.530242,0.300403,0.364919,0.328629,0.256048,0.254032,0.235887,0.225806,0.594758,0.453629,0.570565,0.461694,0.237903,0.350806,0.22379,0.393145,0.715726,0.247984,0.419355,0.233871,0.417339,0.231855,0.284274,0.387097,0.457661,0.308468,0.362903,0.633065,0.199597,0.679435,0.516129,0.489919,0.433468,0.183468,0.179435,0.364919,0.669355,0.364919,0.439516,0.290323,0.038306,0.096774,0.028226,0.560484,0.558468,0.560484,0.564516,0.554435,0.554435,0.548387,0.542339,0.556452,0.554435,0.552419,0.540323,0.554435,0.548387,0.53629,0.572581,0.566532,0.558468,0.580645,0.544355,0.016129,0.030242,0.030242,0.030242,0.032258,0.030242,0.032258,0.181452,0.199597,0.185484,0.177419,0.185484,0.177419,0.185484,0.03629,0.03629,0.03629,0.042339,0.506048,0.512097,0.018145,0.020161,0.018145,0.018145,0.018145,0.028226,0.022177,0.022177,0.022177,0.014113,0.02621,0.030242,0.018145,0.018145,0.018145,0.018145,0.018145,0.014113,0.018145,0.020161,0.024194,0.02621,0.020161,0.024194,0.030242,0.181452,0.022177,0.504032,0.185484,0.0,0.032258,0.038306,0.217742,0.147177,0.038306,0.41129,0.602823,0.491935,0.439516,0.506048,0.467742,0.516129,0.481855,0.608871,0.516129,0.502016,0.558468,0.643145,0.479839,0.477823,0.47379,0.485887,0.508065,0.479839,0.554435,0.560484,0.429435,0.427419,0.431452,0.46371,0.443548,0.413306,0.443548,0.441532,0.512097,0.447581,0.467742,0.465726,0.504032,0.447581,0.459677,0.489919,0.512097,0.552419,0.481855,0.485887
RLU2M_A31_V01,0.397177,0.594758,0.52621,0.481855,0.481855,0.582661,0.552419,0.552419,0.556452,0.556452,0.556452,0.558468,0.552419,0.548387,0.556452,0.556452,0.556452,0.552419,0.556452,0.552419,0.552419,0.534274,0.332661,0.352823,0.340726,0.264113,0.262097,0.243952,0.233871,0.594758,0.457661,0.586694,0.469758,0.245968,0.350806,0.231855,0.40121,0.739919,0.252016,0.423387,0.237903,0.421371,0.235887,0.288306,0.407258,0.469758,0.324597,0.379032,0.665323,0.231855,0.707661,0.520161,0.502016,0.4375,0.171371,0.179435,0.364919,0.685484,0.364919,0.455645,0.290323,0.038306,0.096774,0.028226,0.548387,0.558468,0.560484,0.552419,0.554435,0.542339,0.548387,0.534274,0.552419,0.550403,0.552419,0.532258,0.550403,0.548387,0.532258,0.572581,0.554435,0.546371,0.576613,0.53629,0.016129,0.030242,0.030242,0.030242,0.032258,0.034274,0.040323,0.181452,0.211694,0.173387,0.185484,0.181452,0.185484,0.185484,0.032258,0.03629,0.03629,0.046371,0.497984,0.495968,0.018145,0.020161,0.018145,0.018145,0.014113,0.028226,0.022177,0.022177,0.022177,0.022177,0.02621,0.030242,0.018145,0.018145,0.018145,0.018145,0.018145,0.018145,0.018145,0.020161,0.028226,0.030242,0.020161,0.024194,0.02621,0.197581,0.022177,0.5,0.185484,0.032258,0.0,0.038306,0.217742,0.147177,0.058468,0.407258,0.59879,0.479839,0.443548,0.514113,0.455645,0.53629,0.502016,0.625,0.516129,0.493952,0.546371,0.631048,0.483871,0.493952,0.485887,0.469758,0.508065,0.479839,0.546371,0.552419,0.433468,0.431452,0.46371,0.487903,0.435484,0.409274,0.431452,0.433468,0.495968,0.443548,0.459677,0.465726,0.528226,0.471774,0.467742,0.485887,0.520161,0.53629,0.497984,0.485887
RLU2M_A32_V01,0.391129,0.580645,0.504032,0.504032,0.504032,0.564516,0.546371,0.550403,0.550403,0.550403,0.550403,0.548387,0.542339,0.546371,0.550403,0.546371,0.550403,0.550403,0.550403,0.546371,0.550403,0.532258,0.326613,0.354839,0.334677,0.245968,0.243952,0.237903,0.231855,0.600806,0.455645,0.592742,0.467742,0.239919,0.344758,0.229839,0.383065,0.721774,0.237903,0.409274,0.235887,0.407258,0.233871,0.282258,0.393145,0.451613,0.322581,0.352823,0.639113,0.21371,0.685484,0.518145,0.495968,0.439516,0.165323,0.185484,0.370968,0.671371,0.370968,0.4375,0.292339,0.044355,0.106855,0.034274,0.558468,0.564516,0.566532,0.566532,0.564516,0.556452,0.554435,0.548387,0.5625,0.560484,0.558468,0.546371,0.560484,0.554435,0.542339,0.574597,0.564516,0.556452,0.582661,0.550403,0.022177,0.03629,0.03629,0.03629,0.038306,0.040323,0.046371,0.183468,0.197581,0.191532,0.191532,0.191532,0.191532,0.191532,0.038306,0.042339,0.034274,0.052419,0.491935,0.502016,0.024194,0.02621,0.024194,0.024194,0.024194,0.034274,0.028226,0.028226,0.028226,0.028226,0.032258,0.03629,0.024194,0.024194,0.024194,0.024194,0.024194,0.024194,0.024194,0.02621,0.034274,0.032258,0.022177,0.030242,0.03629,0.203629,0.032258,0.510081,0.183468,0.038306,0.038306,0.0,0.22379,0.153226,0.064516,0.4375,0.584677,0.47379,0.425403,0.508065,0.461694,0.542339,0.5,0.614919,0.518145,0.483871,0.552419,0.641129,0.47379,0.495968,0.459677,0.475806,0.510081,0.481855,0.53629,0.554435,0.431452,0.425403,0.453629,0.47379,0.4375,0.415323,0.421371,0.427419,0.497984,0.445565,0.469758,0.479839,0.52621,0.461694,0.477823,0.483871,0.534274,0.530242,0.495968,0.475806
RLU2M_A33_V01,0.413306,0.546371,0.52621,0.47379,0.47379,0.631048,0.616935,0.620968,0.616935,0.616935,0.616935,0.622984,0.620968,0.616935,0.612903,0.620968,0.620968,0.620968,0.620968,0.616935,0.620968,0.453629,0.304435,0.243952,0.268145,0.239919,0.237903,0.227823,0.225806,0.546371,0.453629,0.5625,0.385081,0.229839,0.302419,0.22379,0.360887,0.747984,0.239919,0.399194,0.233871,0.393145,0.231855,0.40121,0.41129,0.413306,0.397177,0.423387,0.745968,0.252016,0.735887,0.524194,0.441532,0.510081,0.195565,0.191532,0.385081,0.701613,0.385081,0.395161,0.314516,0.207661,0.197581,0.209677,0.633065,0.667339,0.665323,0.625,0.647177,0.631048,0.665323,0.618952,0.645161,0.643145,0.66129,0.620968,0.643145,0.673387,0.620968,0.677419,0.627016,0.631048,0.705645,0.665323,0.201613,0.211694,0.211694,0.207661,0.21371,0.215726,0.221774,0.193548,0.231855,0.197581,0.197581,0.197581,0.197581,0.197581,0.217742,0.217742,0.217742,0.215726,0.550403,0.556452,0.203629,0.205645,0.203629,0.203629,0.203629,0.209677,0.207661,0.207661,0.207661,0.207661,0.211694,0.215726,0.203629,0.203629,0.203629,0.203629,0.203629,0.203629,0.203629,0.201613,0.209677,0.211694,0.201613,0.209677,0.211694,0.209677,0.211694,0.629032,0.189516,0.217742,0.217742,0.22379,0.0,0.199597,0.243952,0.395161,0.610887,0.439516,0.516129,0.522177,0.46371,0.592742,0.538306,0.657258,0.504032,0.477823,0.546371,0.546371,0.508065,0.465726,0.449597,0.465726,0.596774,0.568548,0.534274,0.504032,0.397177,0.435484,0.495968,0.528226,0.528226,0.518145,0.512097,0.381048,0.540323,0.443548,0.491935,0.493952,0.524194,0.508065,0.548387,0.47379,0.576613,0.600806,0.413306,0.485887
RLU2M_A34_V01,0.318548,0.508065,0.532258,0.46371,0.46371,0.600806,0.574597,0.578629,0.574597,0.578629,0.578629,0.580645,0.574597,0.578629,0.578629,0.578629,0.574597,0.574597,0.574597,0.578629,0.578629,0.483871,0.298387,0.28629,0.306452,0.197581,0.199597,0.169355,0.143145,0.520161,0.512097,0.5,0.370968,0.167339,0.280242,0.145161,0.342742,0.822581,0.181452,0.352823,0.15121,0.354839,0.153226,0.366935,0.485887,0.483871,0.407258,0.413306,0.6875,0.21371,0.774194,0.570565,0.479839,0.46371,0.141129,0.080645,0.294355,0.731855,0.294355,0.372984,0.27621,0.125,0.199597,0.139113,0.578629,0.572581,0.582661,0.582661,0.580645,0.576613,0.570565,0.564516,0.578629,0.576613,0.574597,0.5625,0.576613,0.574597,0.558468,0.594758,0.584677,0.576613,0.606855,0.5625,0.131048,0.141129,0.141129,0.141129,0.143145,0.145161,0.15121,0.082661,0.177419,0.086694,0.086694,0.086694,0.086694,0.078629,0.147177,0.147177,0.147177,0.141129,0.46371,0.550403,0.133065,0.135081,0.133065,0.133065,0.133065,0.131048,0.129032,0.129032,0.129032,0.137097,0.141129,0.145161,0.133065,0.133065,0.133065,0.133065,0.133065,0.133065,0.133065,0.131048,0.131048,0.141129,0.135081,0.139113,0.141129,0.09879,0.141129,0.530242,0.110887,0.147177,0.147177,0.153226,0.199597,0.0,0.173387,0.409274,0.552419,0.453629,0.421371,0.532258,0.481855,0.570565,0.540323,0.546371,0.469758,0.46371,0.596774,0.568548,0.510081,0.487903,0.467742,0.455645,0.534274,0.493952,0.491935,0.514113,0.455645,0.364919,0.502016,0.502016,0.542339,0.512097,0.510081,0.443548,0.534274,0.477823,0.510081,0.53629,0.461694,0.441532,0.570565,0.46371,0.59879,0.606855,0.479839,0.46371
RLU2M_A35_V01,0.403226,0.556452,0.479839,0.528226,0.528226,0.564516,0.558468,0.5625,0.5625,0.5625,0.5625,0.564516,0.558468,0.558468,0.5625,0.5625,0.5625,0.5625,0.5625,0.558468,0.5625,0.516129,0.282258,0.366935,0.330645,0.266129,0.264113,0.258065,0.260081,0.592742,0.459677,0.568548,0.479839,0.260081,0.364919,0.258065,0.383065,0.697581,0.266129,0.417339,0.264113,0.415323,0.262097,0.270161,0.372984,0.471774,0.290323,0.368952,0.606855,0.197581,0.66129,0.497984,0.5,0.451613,0.197581,0.205645,0.391129,0.683468,0.391129,0.457661,0.296371,0.064516,0.106855,0.054435,0.582661,0.584677,0.586694,0.586694,0.580645,0.576613,0.574597,0.568548,0.578629,0.576613,0.578629,0.566532,0.576613,0.574597,0.5625,0.594758,0.58871,0.580645,0.59879,0.570565,0.042339,0.056452,0.056452,0.056452,0.058468,0.060484,0.066532,0.207661,0.193548,0.211694,0.203629,0.211694,0.211694,0.211694,0.0625,0.0625,0.0625,0.072581,0.512097,0.497984,0.044355,0.046371,0.044355,0.044355,0.044355,0.054435,0.048387,0.048387,0.048387,0.048387,0.052419,0.056452,0.044355,0.044355,0.040323,0.044355,0.040323,0.044355,0.040323,0.046371,0.054435,0.056452,0.046371,0.050403,0.048387,0.215726,0.040323,0.530242,0.207661,0.038306,0.058468,0.064516,0.243952,0.173387,0.0,0.413306,0.584677,0.481855,0.453629,0.475806,0.457661,0.497984,0.512097,0.622984,0.502016,0.491935,0.564516,0.641129,0.477823,0.487903,0.46371,0.459677,0.502016,0.489919,0.53629,0.554435,0.41129,0.40121,0.453629,0.481855,0.429435,0.41129,0.4375,0.427419,0.522177,0.453629,0.469758,0.487903,0.514113,0.461694,0.461694,0.467742,0.489919,0.554435,0.508065,0.471774
RLU2M_A36_V01,0.570565,0.506048,0.534274,0.47379,0.47379,0.558468,0.592742,0.592742,0.58871,0.58871,0.592742,0.594758,0.592742,0.592742,0.58871,0.592742,0.592742,0.58871,0.58871,0.596774,0.596774,0.477823,0.425403,0.397177,0.40121,0.445565,0.447581,0.449597,0.439516,0.461694,0.546371,0.461694,0.449597,0.447581,0.423387,0.441532,0.485887,0.566532,0.445565,0.471774,0.447581,0.477823,0.449597,0.506048,0.346774,0.493952,0.489919,0.483871,0.649194,0.449597,0.590726,0.451613,0.506048,0.397177,0.449597,0.457661,0.610887,0.560484,0.610887,0.407258,0.370968,0.429435,0.41129,0.419355,0.616935,0.635081,0.657258,0.612903,0.639113,0.618952,0.645161,0.618952,0.641129,0.639113,0.641129,0.620968,0.639113,0.645161,0.633065,0.669355,0.614919,0.618952,0.653226,0.641129,0.419355,0.417339,0.417339,0.417339,0.423387,0.417339,0.419355,0.459677,0.457661,0.451613,0.455645,0.455645,0.46371,0.451613,0.41129,0.415323,0.419355,0.413306,0.429435,0.471774,0.421371,0.423387,0.417339,0.421371,0.417339,0.427419,0.413306,0.413306,0.413306,0.425403,0.421371,0.417339,0.421371,0.417339,0.417339,0.421371,0.417339,0.421371,0.417339,0.419355,0.419355,0.413306,0.419355,0.415323,0.417339,0.455645,0.421371,0.657258,0.455645,0.41129,0.407258,0.4375,0.395161,0.409274,0.413306,0.0,0.578629,0.455645,0.544355,0.522177,0.512097,0.483871,0.4375,0.508065,0.491935,0.558468,0.582661,0.554435,0.516129,0.441532,0.40121,0.485887,0.556452,0.552419,0.570565,0.504032,0.514113,0.491935,0.532258,0.544355,0.495968,0.506048,0.524194,0.522177,0.467742,0.528226,0.487903,0.469758,0.524194,0.423387,0.459677,0.52621,0.443548,0.604839,0.493952,0.502016
RLU2M_A37_V01,0.516129,0.467742,0.508065,0.508065,0.508065,0.5,0.522177,0.52621,0.522177,0.522177,0.518145,0.516129,0.52621,0.52621,0.522177,0.518145,0.518145,0.522177,0.518145,0.518145,0.522177,0.520161,0.580645,0.568548,0.616935,0.548387,0.550403,0.58871,0.594758,0.600806,0.548387,0.508065,0.471774,0.586694,0.582661,0.596774,0.46371,0.403226,0.564516,0.485887,0.582661,0.479839,0.584677,0.471774,0.606855,0.604839,0.483871,0.518145,0.441532,0.625,0.419355,0.65121,0.455645,0.572581,0.616935,0.604839,0.592742,0.457661,0.592742,0.433468,0.550403,0.604839,0.622984,0.590726,0.489919,0.451613,0.453629,0.493952,0.487903,0.483871,0.445565,0.495968,0.481855,0.487903,0.449597,0.497984,0.483871,0.433468,0.497984,0.449597,0.491935,0.491935,0.421371,0.481855,0.594758,0.58871,0.592742,0.592742,0.590726,0.592742,0.586694,0.606855,0.620968,0.606855,0.610887,0.59879,0.59879,0.606855,0.594758,0.59879,0.586694,0.58871,0.447581,0.445565,0.592742,0.590726,0.592742,0.592742,0.592742,0.59879,0.58871,0.58871,0.58871,0.58871,0.584677,0.592742,0.592742,0.596774,0.592742,0.592742,0.592742,0.592742,0.592742,0.594758,0.602823,0.600806,0.59879,0.594758,0.592742,0.602823,0.58871,0.481855,0.610887,0.602823,0.59879,0.584677,0.610887,0.552419,0.584677,0.578629,0.0,0.582661,0.352823,0.512097,0.497984,0.530242,0.560484,0.493952,0.425403,0.435484,0.451613,0.532258,0.481855,0.560484,0.471774,0.512097,0.52621,0.52621,0.383065,0.389113,0.516129,0.457661,0.510081,0.485887,0.497984,0.58871,0.453629,0.483871,0.461694,0.514113,0.574597,0.596774,0.52621,0.461694,0.506048,0.431452,0.514113,0.413306,0.532258,0.423387
RLU2M_A38_V01,0.433468,0.530242,0.465726,0.534274,0.534274,0.703629,0.685484,0.685484,0.685484,0.685484,0.685484,0.6875,0.685484,0.685484,0.681452,0.685484,0.689516,0.685484,0.685484,0.689516,0.689516,0.417339,0.389113,0.372984,0.393145,0.381048,0.379032,0.356855,0.375,0.542339,0.465726,0.52621,0.441532,0.358871,0.387097,0.372984,0.417339,0.614919,0.356855,0.387097,0.375,0.385081,0.372984,0.514113,0.375,0.409274,0.489919,0.451613,0.641129,0.372984,0.622984,0.487903,0.518145,0.522177,0.389113,0.393145,0.534274,0.641129,0.534274,0.5,0.346774,0.477823,0.451613,0.483871,0.649194,0.679435,0.673387,0.649194,0.627016,0.647177,0.677419,0.639113,0.629032,0.631048,0.673387,0.637097,0.631048,0.625,0.641129,0.677419,0.65121,0.65121,0.645161,0.66129,0.483871,0.485887,0.481855,0.481855,0.483871,0.477823,0.479839,0.391129,0.368952,0.387097,0.391129,0.395161,0.395161,0.399194,0.475806,0.483871,0.479839,0.477823,0.47379,0.596774,0.485887,0.483871,0.485887,0.485887,0.481855,0.487903,0.485887,0.485887,0.485887,0.485887,0.481855,0.477823,0.485887,0.481855,0.485887,0.485887,0.485887,0.481855,0.485887,0.487903,0.479839,0.47379,0.483871,0.487903,0.481855,0.387097,0.489919,0.669355,0.395161,0.491935,0.479839,0.47379,0.439516,0.453629,0.481855,0.455645,0.582661,0.0,0.479839,0.655242,0.41129,0.5,0.481855,0.528226,0.439516,0.493952,0.514113,0.417339,0.459677,0.469758,0.489919,0.4375,0.439516,0.423387,0.445565,0.5,0.493952,0.479839,0.568548,0.584677,0.455645,0.453629,0.479839,0.546371,0.455645,0.46371,0.431452,0.457661,0.504032,0.560484,0.524194,0.469758,0.524194,0.540323,0.514113,0.502016
RLU2M_A39_V01,0.485887,0.497984,0.522177,0.469758,0.469758,0.489919,0.5,0.504032,0.5,0.504032,0.5,0.502016,0.5,0.5,0.504032,0.5,0.495968,0.5,0.5,0.495968,0.5,0.497984,0.493952,0.461694,0.493952,0.477823,0.475806,0.465726,0.447581,0.671371,0.514113,0.497984,0.393145,0.467742,0.552419,0.445565,0.413306,0.542339,0.461694,0.370968,0.451613,0.372984,0.449597,0.364919,0.564516,0.441532,0.4375,0.455645,0.508065,0.489919,0.542339,0.637097,0.574597,0.433468,0.489919,0.469758,0.441532,0.508065,0.441532,0.41129,0.443548,0.429435,0.504032,0.435484,0.504032,0.522177,0.516129,0.512097,0.510081,0.497984,0.516129,0.506048,0.512097,0.514113,0.520161,0.504032,0.510081,0.46371,0.528226,0.504032,0.510081,0.502016,0.471774,0.487903,0.431452,0.433468,0.4375,0.4375,0.435484,0.433468,0.427419,0.467742,0.497984,0.471774,0.475806,0.467742,0.46371,0.471774,0.435484,0.431452,0.427419,0.425403,0.368952,0.455645,0.429435,0.431452,0.429435,0.433468,0.429435,0.431452,0.425403,0.425403,0.425403,0.425403,0.425403,0.429435,0.429435,0.433468,0.433468,0.429435,0.433468,0.429435,0.433468,0.431452,0.431452,0.429435,0.431452,0.427419,0.433468,0.467742,0.433468,0.479839,0.46371,0.439516,0.443548,0.425403,0.516129,0.421371,0.453629,0.544355,0.352823,0.479839,0.0,0.534274,0.479839,0.508065,0.417339,0.512097,0.423387,0.481855,0.489919,0.578629,0.451613,0.550403,0.530242,0.477823,0.548387,0.53629,0.558468,0.58871,0.469758,0.399194,0.520161,0.483871,0.487903,0.518145,0.447581,0.554435,0.443548,0.556452,0.540323,0.546371,0.532258,0.46371,0.5,0.409274,0.512097,0.403226,0.453629,0.461694
RLU2M_A40_V01,0.443548,0.419355,0.459677,0.53629,0.53629,0.310484,0.316532,0.320565,0.320565,0.316532,0.320565,0.318548,0.320565,0.316532,0.320565,0.316532,0.316532,0.320565,0.320565,0.320565,0.316532,0.415323,0.552419,0.556452,0.548387,0.600806,0.602823,0.592742,0.574597,0.46371,0.455645,0.435484,0.508065,0.590726,0.578629,0.576613,0.641129,0.41129,0.616935,0.639113,0.590726,0.637097,0.592742,0.41129,0.522177,0.467742,0.427419,0.52621,0.364919,0.508065,0.370968,0.377016,0.504032,0.53629,0.548387,0.564516,0.46371,0.397177,0.46371,0.570565,0.631048,0.5,0.510081,0.502016,0.417339,0.41129,0.417339,0.413306,0.431452,0.423387,0.413306,0.419355,0.433468,0.431452,0.417339,0.417339,0.431452,0.441532,0.417339,0.421371,0.415323,0.415323,0.4375,0.413306,0.506048,0.504032,0.5,0.504032,0.506048,0.5,0.502016,0.5625,0.5,0.566532,0.566532,0.558468,0.570565,0.558468,0.510081,0.493952,0.510081,0.495968,0.524194,0.445565,0.508065,0.506048,0.508065,0.504032,0.504032,0.506048,0.508065,0.508065,0.508065,0.512097,0.508065,0.508065,0.504032,0.504032,0.504032,0.504032,0.504032,0.508065,0.504032,0.502016,0.502016,0.5,0.506048,0.502016,0.495968,0.574597,0.495968,0.385081,0.558468,0.506048,0.514113,0.508065,0.522177,0.532258,0.475806,0.522177,0.512097,0.655242,0.534274,0.0,0.497984,0.425403,0.508065,0.538306,0.489919,0.471774,0.520161,0.58871,0.506048,0.479839,0.495968,0.403226,0.586694,0.610887,0.528226,0.530242,0.479839,0.469758,0.550403,0.542339,0.469758,0.524194,0.485887,0.495968,0.522177,0.52621,0.546371,0.556452,0.606855,0.586694,0.514113,0.459677,0.368952,0.429435,0.471774,0.467742
RLV2C_A01_V01,0.530242,0.570565,0.570565,0.433468,0.433468,0.554435,0.520161,0.520161,0.524194,0.524194,0.520161,0.514113,0.520161,0.516129,0.520161,0.520161,0.520161,0.524194,0.524194,0.520161,0.516129,0.453629,0.481855,0.461694,0.485887,0.409274,0.41129,0.441532,0.471774,0.52621,0.465726,0.453629,0.542339,0.439516,0.439516,0.47379,0.489919,0.550403,0.421371,0.516129,0.459677,0.506048,0.461694,0.493952,0.552419,0.546371,0.453629,0.596774,0.576613,0.469758,0.566532,0.600806,0.457661,0.522177,0.461694,0.489919,0.542339,0.524194,0.542339,0.560484,0.443548,0.461694,0.483871,0.467742,0.560484,0.578629,0.568548,0.560484,0.582661,0.558468,0.572581,0.5625,0.584677,0.586694,0.576613,0.560484,0.582661,0.544355,0.580645,0.556452,0.558468,0.5625,0.548387,0.552419,0.46371,0.469758,0.461694,0.469758,0.467742,0.465726,0.471774,0.491935,0.47379,0.491935,0.487903,0.491935,0.491935,0.491935,0.471774,0.467742,0.467742,0.469758,0.52621,0.600806,0.465726,0.467742,0.465726,0.465726,0.461694,0.467742,0.465726,0.465726,0.465726,0.465726,0.465726,0.461694,0.465726,0.465726,0.461694,0.461694,0.461694,0.461694,0.461694,0.467742,0.459677,0.461694,0.46371,0.471774,0.457661,0.483871,0.461694,0.552419,0.487903,0.467742,0.455645,0.461694,0.46371,0.481855,0.457661,0.512097,0.497984,0.41129,0.479839,0.497984,0.0,0.439516,0.40121,0.548387,0.649194,0.497984,0.489919,0.433468,0.495968,0.493952,0.5625,0.574597,0.431452,0.423387,0.457661,0.383065,0.449597,0.471774,0.564516,0.544355,0.451613,0.413306,0.532258,0.4375,0.471774,0.451613,0.544355,0.570565,0.580645,0.629032,0.479839,0.610887,0.431452,0.572581,0.425403,0.65121
