strategy_name,block_interleaved_quarters,center_edge_alternating,center_out,edge_in,edge_in_alternating_LHI,UPB_A07_V01,greedy_maximin_distance,run36_greedy_maximin_distance_adjacent_swap_0002,run36_greedy_maximin_distance_adjacent_swap_0009,run36_greedy_maximin_distance_adjacent_swap_0021,run36_greedy_maximin_distance_adjacent_swap_0023,run36_greedy_maximin_distance_adjacent_swap_0029,run36_greedy_maximin_distance_adjacent_swap_0045,run36_greedy_maximin_distance_adjacent_swap_0046,run36_greedy_maximin_distance_adjacent_swap_0050,run36_greedy_maximin_distance_adjacent_swap_0054,run36_greedy_maximin_distance_adjacent_swap_0055,run36_greedy_maximin_distance_adjacent_swap_0066,run36_greedy_maximin_distance_adjacent_swap_0072,run36_greedy_maximin_distance_adjacent_swap_0073,run36_greedy_maximin_distance_adjacent_swap_0081,V02_M00_NDK_R24_V01,V02_M00_PGJ_V01,V02_M00_PGN_R24_V01,V02_M00_PGR_R24_V01,mc_cand_001,mc_cand_002,mc_cand_004,mc_cand_006,mc_cand_066,mc_cand_067,mc_cand_121,mc_cand_129,mc_extra_001,mc_extra_002,mc_extra_003,mc_extra_004,mc_extra_005,mc_extra_006,mc_extra_007,mc_extra_008,mc_extra_009,mc_extra_010,mc_extra_011,mc_extra_012,mc_extra_013,mc_extra_014,mc_extra_015,mc_extra_016,mc_extra_017,mc_extra_018,mc_extra_019,mc_extra_020,multi_lag_regular_jump,UPB_A03_V01,odd_even_interlaced,formal_raster_left_to_right,smartscan_proxy_variance,raster_left_to_right,windowed_max_dispersion,GNNU_A01_V01,GNNU_A02_V01,GNNU_A03_V01,GNNU_A04_V01,RL20_A01_V01,RL20_A02_V01,RL20_A03_V01,RL20_A04_V01,RL20_A05_V01,RL20_A06_V01,RL20_A07_V01,RL20_A08_V01,RL20_A09_V01,RL20_A10_V01,RL20_A11_V01,RL20_A12_V01,RL20_A13_V01,RL20_A14_V01,RL20_A15_V01,RL20_A16_V01,RL20_A17_V01,RL20_A18_V01,RL20_A19_V01,RL20_A20_V01,RLU2_A01_V01,RLU2_A02_V01,RLU2_A03_V01,RLU2_A04_V01,RLU2_A05_V01,RLU2_A06_V01,RLU2_A07_V01,RLU2_A08_V01,RLU2_A09_V01,RLU2_A10_V01,RLU2_A11_V01,RLU2_A12_V01,RLU2_A13_V01,RLU2_A14_V01,RLU2_A15_V01,RLU2_A16_V01,RLU2_A17_V01,RLU2_A18_V01,RLU2_A19_V01,RLU2_A20_V01,RLU2M_A01_V01,RLU2M_A02_V01,RLU2M_A03_V01,RLU2M_A04_V01,RLU2M_A05_V01,RLU2M_A06_V01,RLU2M_A07_V01,RLU2M_A08_V01,RLU2M_A09_V01,RLU2M_A10_V01,RLU2M_A11_V01,RLU2M_A12_V01,RLU2M_A13_V01,RLU2M_A14_V01,RLU2M_A15_V01,RLU2M_A16_V01,RLU2M_A17_V01,RLU2M_A18_V01,RLU2M_A19_V01,RLU2M_A20_V01,RLU2M_A21_V01,RLU2M_A22_V01,RLU2M_A23_V01,RLU2M_A24_V01,RLU2M_A25_V01,RLU2M_A26_V01,RLU2M_A27_V01,RLU2M_A28_V01,RLU2M_A29_V01,RLU2M_A30_V01,RLU2M_A31_V01,RLU2M_A32_V01,RLU2M_A33_V01,RLU2M_A34_V01,RLU2M_A35_V01,RLU2M_A36_V01,RLU2M_A37_V01,RLU2M_A38_V01,RLU2M_A39_V01,RLU2M_A40_V01,RLV2C_A01_V01,RLV2C_A02_V01,RLV2C_A03_V01,RLV2C_A04_V01,RLV2C_A05_V01,RLV2C_A06_V01,RLV2C_A07_V01,RLV2C_A08_V01,RLV2C_A09_V01,RLV2C_A10_V01,RLV2C_A11_V01,RLV2C_A12_V01,RLV2C_A13_V01,RLV2C_A14_V01,RLV2C_A15_V01,RLV2C_A16_V01,RLV2C_A17_V01,RLV2C_A18_V01,RLV2C_A19_V01,RLV2C_A20_V01,RLV2C_A21_V01,RLV2C_A22_V01,RLV2C_A23_V01,RLV2C_A24_V01,RLV2C_A25_V01,RLV2C_A26_V01,RLV2C_A27_V01,RLV2C_A28_V01,RLV2C_A29_V01,RLV2C_A30_V01,RLV2O_A001_V01,RLV2O_A002_V01,RLV2O_A003_V01,RLV2O_A004_V01,RLV2O_A005_V01,RLV2O_A006_V01
RL20_A16_V01,0.553336,0.504765,0.504582,0.478922,0.478922,0.18695,0.167339,0.168805,0.168438,0.167889,0.168072,0.164406,0.165506,0.168988,0.168072,0.166972,0.168438,0.168438,0.168622,0.168255,0.168805,0.557001,0.878116,0.879949,0.895161,0.835777,0.835594,0.817449,0.818915,0.555169,0.586877,0.453996,0.654509,0.817632,0.777309,0.818732,0.778409,0.184384,0.823497,0.712977,0.807551,0.716642,0.807368,0.577896,0.738453,0.594941,0.639846,0.700513,0.084494,0.845308,0.172654,0.534091,0.502933,0.58926,0.814883,0.792889,0.358504,0.240286,0.358504,0.584128,0.816899,0.720858,0.756782,0.726356,0.060484,0.012647,0.006598,0.059201,0.057918,0.061584,0.011364,0.063966,0.053702,0.057368,0.011913,0.06415,0.054069,0.044905,0.060301,0.0,0.059384,0.060667,0.02456,0.058468,0.727089,0.72654,0.726723,0.72654,0.72434,0.727089,0.728189,0.793072,0.839809,0.793622,0.793622,0.789223,0.793622,0.793622,0.730205,0.727823,0.730389,0.73772,0.583578,0.493035,0.727273,0.722507,0.727273,0.722141,0.727273,0.709494,0.728922,0.728922,0.728922,0.727823,0.723607,0.728556,0.727273,0.727273,0.727273,0.727273,0.727273,0.727273,0.727273,0.72489,0.717559,0.733871,0.727456,0.728006,0.733871,0.795455,0.729106,0.043072,0.793988,0.731488,0.734238,0.732038,0.839993,0.779326,0.739736,0.74945,0.417155,0.748167,0.515946,0.383248,0.577713,0.33926,0.401576,0.385997,0.539223,0.497434,0.394978,0.428702,0.517412,0.59934,0.552053,0.503299,0.372801,0.396628,0.490836,0.530975,0.550403,0.585227,0.483688,0.43585,0.464443,0.469575,0.556452,0.583944,0.443732,0.499267,0.445565,0.422837,0.424304,0.455095,0.475623,0.536107,0.335594,0.287023,0.488087,0.52346
RL20_A17_V01,0.527493,0.507515,0.471957,0.510814,0.510814,0.127383,0.135447,0.13618,0.134164,0.135264,0.13673,0.135814,0.133248,0.135997,0.134714,0.138563,0.136364,0.13618,0.136364,0.136364,0.135997,0.559751,0.866386,0.876833,0.888196,0.835411,0.835044,0.819282,0.81415,0.536657,0.576063,0.421371,0.613453,0.819648,0.730022,0.813783,0.780059,0.177236,0.822947,0.714443,0.809567,0.718842,0.809201,0.603922,0.747801,0.538123,0.633981,0.67577,0.069648,0.838526,0.151943,0.52456,0.546738,0.583944,0.808651,0.786107,0.344941,0.200513,0.344941,0.58926,0.804069,0.69868,0.720858,0.718842,0.000916,0.059018,0.06305,0.000183,0.038673,0.002749,0.0636,0.004399,0.038856,0.038123,0.059384,0.004582,0.037023,0.071114,0.031342,0.059384,0.0,0.001283,0.075696,0.031158,0.706012,0.719025,0.719208,0.717009,0.719758,0.719575,0.720674,0.78629,0.833028,0.782075,0.78684,0.786474,0.78684,0.78574,0.721591,0.720308,0.721041,0.72434,0.642412,0.478372,0.706195,0.705828,0.706195,0.703079,0.703812,0.684934,0.707111,0.707111,0.707111,0.706745,0.706928,0.707478,0.706195,0.706195,0.706195,0.706378,0.706195,0.706195,0.706195,0.705828,0.695748,0.717559,0.705828,0.706928,0.715176,0.788673,0.705645,0.033908,0.791972,0.710411,0.703629,0.710411,0.768695,0.756415,0.719941,0.700513,0.480022,0.719941,0.504765,0.37555,0.572031,0.329729,0.406158,0.396444,0.542705,0.517229,0.353372,0.377933,0.504216,0.582478,0.547287,0.443182,0.44978,0.476723,0.530059,0.572947,0.495968,0.559751,0.559751,0.512647,0.456745,0.447581,0.552603,0.555535,0.453262,0.500733,0.440616,0.391862,0.472507,0.523094,0.464993,0.507515,0.312133,0.250733,0.481305,0.541789
RL20_A18_V01,0.522361,0.495601,0.478006,0.504399,0.504399,0.120235,0.1261,0.12665,0.12445,0.12665,0.127383,0.126833,0.1239,0.12665,0.125,0.129032,0.126833,0.126833,0.127016,0.127016,0.126466,0.559934,0.868768,0.871701,0.882698,0.832478,0.832111,0.816166,0.81085,0.545821,0.565066,0.417155,0.594208,0.816532,0.737903,0.810484,0.774927,0.179985,0.820015,0.708394,0.806452,0.713343,0.806085,0.595858,0.7511,0.533908,0.625,0.670271,0.069648,0.835044,0.154692,0.515579,0.555169,0.592559,0.805169,0.782625,0.337977,0.188233,0.337977,0.585594,0.79857,0.694098,0.722324,0.714809,0.000183,0.060667,0.064516,0.001466,0.034274,0.001466,0.065249,0.003116,0.034457,0.033724,0.061034,0.003299,0.032258,0.07313,0.027859,0.060667,0.001283,0.0,0.077713,0.035007,0.702529,0.714993,0.715176,0.71261,0.715726,0.715543,0.716642,0.782808,0.829545,0.778959,0.783358,0.782991,0.783358,0.782258,0.717192,0.716276,0.716642,0.719208,0.636913,0.471408,0.702713,0.701979,0.702713,0.699413,0.700513,0.681452,0.703629,0.703629,0.703629,0.703262,0.703079,0.703996,0.702713,0.702713,0.702713,0.702713,0.702713,0.702713,0.702713,0.702346,0.692265,0.714076,0.703079,0.703446,0.711877,0.785191,0.702346,0.030425,0.788306,0.706928,0.700513,0.706928,0.768145,0.752933,0.715909,0.70143,0.480022,0.719208,0.495235,0.370968,0.577163,0.325513,0.409457,0.402859,0.542705,0.517962,0.353189,0.379582,0.506415,0.595308,0.543805,0.434567,0.451979,0.480938,0.535924,0.585044,0.495235,0.553336,0.568365,0.522727,0.456195,0.453996,0.557185,0.560667,0.453446,0.515213,0.441349,0.389113,0.478739,0.52346,0.468842,0.509714,0.315066,0.244685,0.493952,0.543988
RL20_A19_V01,0.584494,0.495968,0.512647,0.472324,0.472324,0.209677,0.192632,0.192999,0.193182,0.193365,0.193548,0.190433,0.190616,0.193182,0.193548,0.192999,0.193182,0.193182,0.193548,0.193548,0.192999,0.57368,0.884164,0.878482,0.912757,0.843109,0.842925,0.82533,0.830279,0.616569,0.592375,0.456195,0.654875,0.825513,0.784641,0.830095,0.785191,0.182918,0.830828,0.720308,0.817449,0.723974,0.817265,0.569831,0.739919,0.632331,0.620418,0.717559,0.094575,0.855938,0.172654,0.540872,0.526393,0.553336,0.82368,0.803886,0.380499,0.237353,0.380499,0.61327,0.815799,0.724157,0.756415,0.720674,0.077346,0.031342,0.031342,0.07533,0.077896,0.075696,0.030059,0.080462,0.072581,0.077346,0.030609,0.079545,0.07313,0.011913,0.07533,0.02456,0.075696,0.077713,0.0,0.073314,0.721591,0.720858,0.721041,0.720858,0.721224,0.721408,0.722507,0.804069,0.850806,0.804619,0.804252,0.801686,0.804619,0.804619,0.724523,0.722507,0.725073,0.733138,0.537757,0.55077,0.721774,0.713893,0.721774,0.716276,0.721774,0.710044,0.722324,0.722324,0.722324,0.722324,0.709494,0.723057,0.721957,0.721774,0.721774,0.721774,0.721774,0.721774,0.721774,0.723057,0.716826,0.730572,0.721957,0.722874,0.730205,0.806085,0.723607,0.053336,0.807185,0.72599,0.723607,0.727089,0.862903,0.778776,0.733504,0.730572,0.381598,0.705279,0.470674,0.416056,0.549487,0.352823,0.384531,0.424853,0.509714,0.534824,0.390029,0.431818,0.535557,0.578629,0.569831,0.524927,0.401576,0.431452,0.504032,0.550037,0.540689,0.562867,0.540139,0.478922,0.45088,0.440982,0.518145,0.613453,0.410007,0.533908,0.458761,0.435484,0.431085,0.444282,0.492119,0.508981,0.345491,0.252749,0.503849,0.519795
RL20_A20_V01,0.495601,0.493218,0.485154,0.496151,0.496151,0.133431,0.129399,0.129765,0.132148,0.127749,0.130315,0.129765,0.127383,0.129949,0.132698,0.131782,0.129765,0.129765,0.129949,0.130499,0.129765,0.588343,0.866019,0.887647,0.905792,0.834677,0.834494,0.816532,0.803519,0.538856,0.620051,0.407441,0.618768,0.816716,0.717559,0.803336,0.746334,0.188416,0.822397,0.681085,0.806635,0.682551,0.806452,0.579545,0.753482,0.556635,0.59934,0.652493,0.074047,0.832295,0.157258,0.559384,0.539589,0.563783,0.803336,0.777859,0.328446,0.207845,0.328446,0.628849,0.800037,0.678336,0.732955,0.705279,0.034824,0.059201,0.055352,0.030792,0.054069,0.037207,0.055352,0.031708,0.057918,0.053519,0.058468,0.029326,0.056085,0.062867,0.05132,0.058468,0.031158,0.035007,0.073314,0.0,0.692999,0.705645,0.705645,0.707845,0.705828,0.706012,0.707111,0.778043,0.826246,0.774194,0.778592,0.778226,0.778592,0.778592,0.706195,0.706745,0.706745,0.710227,0.602273,0.485887,0.693182,0.692449,0.693365,0.689883,0.690982,0.671921,0.693365,0.693365,0.693365,0.693732,0.693548,0.694465,0.693182,0.693182,0.693182,0.693182,0.693182,0.693182,0.693182,0.692815,0.682735,0.704545,0.691166,0.694098,0.702346,0.780425,0.692815,0.026943,0.78574,0.697397,0.692082,0.698497,0.81305,0.739003,0.707845,0.721041,0.471408,0.726356,0.478556,0.370968,0.561584,0.326796,0.409824,0.375916,0.573497,0.535374,0.385447,0.418072,0.471041,0.573497,0.603739,0.469941,0.451979,0.466276,0.496518,0.5636,0.531158,0.560117,0.512463,0.456378,0.508614,0.503666,0.500183,0.541972,0.438416,0.493952,0.516496,0.464076,0.438966,0.508798,0.441166,0.542339,0.343475,0.275293,0.497434,0.579729
RLU2_A01_V01,0.391496,0.638196,0.500367,0.493035,0.493035,0.629399,0.645711,0.646078,0.646261,0.646261,0.646078,0.65176,0.644245,0.640946,0.646078,0.646444,0.646261,0.646261,0.646444,0.641312,0.646078,0.553702,0.211144,0.285924,0.242485,0.203812,0.203629,0.20088,0.203079,0.63893,0.453262,0.62665,0.459677,0.201063,0.313966,0.202896,0.30077,0.755682,0.209128,0.338343,0.208578,0.33651,0.208394,0.203629,0.3114,0.421738,0.247067,0.318915,0.728189,0.158174,0.750916,0.519611,0.492485,0.433468,0.157808,0.208028,0.359238,0.716826,0.359238,0.414956,0.213343,0.004399,0.032441,0.001833,0.704912,0.707845,0.722141,0.705645,0.693365,0.699963,0.706562,0.694648,0.693548,0.692815,0.707111,0.691899,0.691349,0.706745,0.687683,0.727089,0.706012,0.702529,0.721591,0.692999,0.0,0.002016,0.002933,0.002016,0.002383,0.002566,0.003666,0.208211,0.172837,0.208761,0.208761,0.209494,0.208761,0.208761,0.002749,0.003299,0.003299,0.004399,0.502016,0.515213,0.000183,0.00055,0.000183,0.000183,0.000183,0.001833,0.000733,0.000733,0.000733,0.000733,0.00165,0.002933,0.000183,0.000183,0.000183,0.000183,0.000183,0.000183,0.000183,0.000367,0.001466,0.00165,0.000367,0.000916,0.00165,0.211694,0.002016,0.676136,0.191166,0.004399,0.003482,0.005499,0.166056,0.159274,0.014846,0.398644,0.63673,0.454912,0.385814,0.512097,0.434567,0.552603,0.4989,0.68695,0.508248,0.484971,0.583394,0.712243,0.469025,0.493768,0.463526,0.464443,0.502016,0.475073,0.582845,0.589809,0.378299,0.384897,0.422837,0.471774,0.423754,0.377749,0.389479,0.398827,0.51393,0.414223,0.456012,0.464626,0.52346,0.460044,0.449963,0.466826,0.508614,0.549853,0.490103,0.466826
RLU2_A02_V01,0.401576,0.63563,0.503482,0.490286,0.490286,0.630865,0.647177,0.647544,0.647544,0.647727,0.647544,0.653226,0.645711,0.642595,0.647544,0.646811,0.647544,0.647544,0.647727,0.642595,0.647544,0.552236,0.209128,0.285924,0.234421,0.203262,0.203079,0.20033,0.202529,0.637647,0.451613,0.631965,0.46261,0.200513,0.311217,0.202346,0.300403,0.758065,0.208578,0.33816,0.208028,0.336144,0.207845,0.198497,0.308284,0.433468,0.243768,0.319648,0.732955,0.156342,0.753849,0.508431,0.489919,0.443548,0.158358,0.208578,0.366019,0.712427,0.366019,0.410924,0.211694,0.007515,0.033541,0.000183,0.717925,0.706562,0.721224,0.718658,0.699597,0.712243,0.705279,0.707111,0.69978,0.699047,0.705828,0.704912,0.697581,0.710411,0.694098,0.72654,0.719025,0.714993,0.720858,0.705645,0.002016,0.0,0.000916,0.000367,0.000733,0.000916,0.002016,0.208761,0.171921,0.210411,0.209311,0.208944,0.209311,0.209311,0.0011,0.00165,0.00165,0.002383,0.481672,0.508065,0.002199,0.001466,0.001833,0.001833,0.002749,0.004949,0.002383,0.002383,0.002383,0.002749,0.002199,0.004216,0.002199,0.002199,0.002199,0.002199,0.002199,0.002199,0.002199,0.002016,0.003849,0.002199,0.002383,0.002566,0.002749,0.211694,0.004582,0.683468,0.190066,0.006415,0.006598,0.007515,0.172287,0.161657,0.016862,0.391862,0.624633,0.464626,0.392045,0.51118,0.445381,0.554619,0.51173,0.687683,0.504949,0.487537,0.586327,0.721224,0.478372,0.500733,0.452896,0.473424,0.497801,0.473424,0.578629,0.581195,0.387647,0.38838,0.41294,0.462793,0.426136,0.382881,0.38838,0.403409,0.516496,0.42577,0.457845,0.467742,0.520711,0.448864,0.458761,0.470125,0.51338,0.551503,0.505865,0.458761
RLU2_A03_V01,0.403043,0.637097,0.501283,0.492485,0.492485,0.629765,0.646078,0.646444,0.646628,0.646628,0.646811,0.652126,0.644245,0.641312,0.646444,0.645711,0.646628,0.646628,0.646811,0.642045,0.646444,0.551686,0.209494,0.28629,0.235337,0.202713,0.202529,0.19978,0.201979,0.630132,0.450696,0.620784,0.46316,0.199963,0.300037,0.201796,0.305352,0.757515,0.208028,0.343109,0.207478,0.340726,0.207295,0.203079,0.307001,0.432001,0.243402,0.319648,0.732405,0.156158,0.753299,0.507331,0.48882,0.444098,0.158541,0.208761,0.366386,0.711327,0.366386,0.414773,0.210044,0.007698,0.033174,0.000733,0.718109,0.706745,0.721408,0.718842,0.69978,0.712427,0.705462,0.707295,0.699963,0.69923,0.706012,0.705095,0.697764,0.710594,0.694282,0.726723,0.719208,0.715176,0.721041,0.705645,0.002933,0.000916,0.0,0.000916,0.001283,0.001466,0.003666,0.208944,0.172104,0.210594,0.209494,0.209128,0.210227,0.209494,0.00165,0.002199,0.002199,0.003299,0.488087,0.509897,0.003482,0.002749,0.003116,0.003116,0.003666,0.005499,0.003666,0.003666,0.003666,0.004399,0.003482,0.003666,0.003116,0.003116,0.003116,0.003116,0.003116,0.003116,0.003116,0.002933,0.004032,0.002383,0.003299,0.003849,0.002933,0.211144,0.005499,0.683651,0.189883,0.008065,0.007515,0.008431,0.17577,0.16184,0.018878,0.391312,0.631782,0.456745,0.397177,0.508431,0.432185,0.547654,0.506232,0.686584,0.512463,0.486987,0.58761,0.720125,0.478372,0.499267,0.458578,0.478372,0.489553,0.465726,0.583394,0.581378,0.389663,0.389113,0.415689,0.46426,0.421921,0.378482,0.388013,0.409824,0.518878,0.422837,0.452346,0.462243,0.524927,0.457845,0.455645,0.478372,0.506782,0.553336,0.508981,0.466459
RLU2_A04_V01,0.401576,0.63563,0.502016,0.491752,0.491752,0.632515,0.649194,0.64956,0.649377,0.649927,0.64956,0.655242,0.647727,0.644428,0.649194,0.648827,0.649743,0.649743,0.649927,0.644795,0.64956,0.550587,0.210227,0.284274,0.232405,0.203262,0.203079,0.20033,0.202529,0.63893,0.446664,0.631782,0.460227,0.200513,0.313416,0.202346,0.302969,0.757698,0.208578,0.340726,0.208028,0.338893,0.207845,0.199413,0.307185,0.431452,0.244685,0.320015,0.732405,0.156708,0.753299,0.504216,0.484421,0.442815,0.158358,0.208578,0.366019,0.713526,0.366019,0.410007,0.211694,0.008065,0.031525,0.000183,0.715543,0.706012,0.721224,0.716642,0.697764,0.709677,0.705279,0.704729,0.697581,0.697214,0.705279,0.702713,0.695381,0.710411,0.692082,0.72654,0.717009,0.71261,0.720858,0.707845,0.002016,0.000367,0.000916,0.0,0.000733,0.000916,0.002016,0.208761,0.171921,0.210411,0.209311,0.208944,0.209311,0.209311,0.0011,0.00165,0.00165,0.002749,0.48717,0.512463,0.002199,0.001466,0.002199,0.001833,0.002749,0.004949,0.002749,0.002749,0.002749,0.002749,0.002199,0.004216,0.002199,0.002199,0.002199,0.002199,0.002199,0.002199,0.002199,0.002016,0.003849,0.002199,0.002566,0.002933,0.002749,0.211694,0.004582,0.683468,0.190433,0.006415,0.006598,0.007515,0.168805,0.161657,0.016862,0.394062,0.627383,0.460777,0.394245,0.509531,0.443548,0.553702,0.509164,0.687867,0.504399,0.488087,0.585594,0.718475,0.482955,0.498167,0.451613,0.469025,0.497801,0.474523,0.583394,0.585411,0.382515,0.384164,0.418255,0.469575,0.42412,0.378849,0.391862,0.402859,0.521444,0.425037,0.450513,0.46206,0.526943,0.455279,0.461877,0.469941,0.51173,0.546921,0.503666,0.457295
RLU2_A05_V01,0.398827,0.638013,0.504949,0.48882,0.48882,0.633248,0.64956,0.650293,0.65011,0.65011,0.649927,0.655059,0.648094,0.645161,0.649927,0.649194,0.65011,0.65011,0.650293,0.645161,0.650293,0.55187,0.207661,0.283174,0.232771,0.203629,0.203446,0.200696,0.202896,0.633798,0.451613,0.631415,0.465543,0.20088,0.311584,0.202713,0.30077,0.758431,0.208944,0.338526,0.208394,0.33651,0.208211,0.20088,0.304435,0.428152,0.244318,0.313783,0.733321,0.157075,0.754949,0.508065,0.482405,0.439333,0.159274,0.208944,0.366752,0.715176,0.366752,0.410374,0.21206,0.007881,0.031891,0.00055,0.718658,0.706928,0.719391,0.719391,0.695748,0.712793,0.705645,0.707478,0.695931,0.695198,0.706195,0.705279,0.693915,0.710777,0.692449,0.72434,0.719758,0.715726,0.721224,0.705828,0.002383,0.000733,0.001283,0.000733,0.0,0.001283,0.002383,0.209128,0.172287,0.211144,0.209677,0.209677,0.209677,0.209677,0.001466,0.002016,0.002016,0.003116,0.490652,0.51118,0.002566,0.001833,0.002566,0.002199,0.003299,0.005315,0.003116,0.003116,0.003116,0.003116,0.002933,0.004582,0.002566,0.002566,0.002566,0.002566,0.002566,0.002566,0.002566,0.002383,0.004216,0.002566,0.002749,0.003299,0.003299,0.21206,0.005132,0.683468,0.190799,0.006782,0.009164,0.007881,0.172654,0.162023,0.017229,0.400293,0.625733,0.462793,0.390946,0.509897,0.443548,0.554435,0.506965,0.677419,0.502749,0.480938,0.590359,0.719575,0.483688,0.496884,0.451796,0.476356,0.495601,0.470125,0.583211,0.582478,0.378666,0.380499,0.407991,0.460777,0.429619,0.383614,0.391862,0.403959,0.528226,0.419538,0.459494,0.471957,0.517045,0.447947,0.462793,0.467742,0.515396,0.555352,0.50055,0.454912
RLU2_A06_V01,0.394611,0.635264,0.499817,0.493952,0.493952,0.633065,0.649377,0.649743,0.649927,0.649927,0.65011,0.655425,0.647911,0.644611,0.649743,0.64901,0.649927,0.649927,0.65011,0.645345,0.649743,0.545455,0.207661,0.282625,0.229839,0.208211,0.208028,0.199413,0.201613,0.638196,0.452163,0.632881,0.461327,0.199597,0.310667,0.20143,0.310484,0.757148,0.209494,0.33871,0.207111,0.336694,0.206928,0.191349,0.307735,0.426136,0.249633,0.32478,0.732038,0.155792,0.752933,0.501466,0.495051,0.440799,0.158908,0.209128,0.367119,0.713893,0.367119,0.410007,0.210777,0.008798,0.033541,0.000733,0.718475,0.707111,0.721774,0.719208,0.699047,0.712793,0.705828,0.707661,0.70033,0.699597,0.706378,0.705462,0.69813,0.71096,0.694648,0.727089,0.719575,0.715543,0.721408,0.706012,0.002566,0.000916,0.001466,0.000916,0.001283,0.0,0.0011,0.209311,0.169538,0.21096,0.209861,0.209494,0.209861,0.209861,0.00165,0.000733,0.002199,0.001833,0.480389,0.512463,0.003116,0.002016,0.002749,0.002383,0.003299,0.006598,0.003299,0.003299,0.003299,0.003299,0.002749,0.006232,0.003116,0.002383,0.002749,0.002749,0.002749,0.002383,0.002749,0.002933,0.002933,0.001283,0.002933,0.003482,0.004032,0.21261,0.006598,0.684018,0.190982,0.006598,0.007148,0.008431,0.172837,0.162207,0.017412,0.391312,0.631415,0.456378,0.390946,0.505499,0.439883,0.55022,0.502933,0.685117,0.510997,0.491386,0.579545,0.711694,0.473607,0.488636,0.462243,0.47434,0.505315,0.480022,0.582661,0.583944,0.395161,0.391312,0.419355,0.47489,0.417522,0.37445,0.388013,0.401393,0.522544,0.423937,0.456012,0.467009,0.527859,0.459677,0.452713,0.478739,0.510814,0.552603,0.498717,0.465359
RLU2_A07_V01,0.397727,0.641679,0.495418,0.49835,0.49835,0.632881,0.649194,0.64956,0.649743,0.649743,0.649194,0.655242,0.648277,0.644428,0.64956,0.648827,0.649743,0.649743,0.649927,0.644428,0.64956,0.537023,0.207111,0.284457,0.22654,0.210044,0.209861,0.198314,0.200513,0.643878,0.451246,0.63728,0.455279,0.198497,0.319098,0.20033,0.299853,0.756048,0.209311,0.323314,0.206012,0.321298,0.205828,0.1886,0.302969,0.420638,0.243035,0.316349,0.730938,0.154692,0.751833,0.502749,0.488636,0.43695,0.161657,0.210227,0.369318,0.715543,0.369318,0.411474,0.208028,0.01063,0.035557,0.001833,0.719575,0.708211,0.722874,0.720308,0.700147,0.713893,0.706928,0.708761,0.70143,0.700696,0.707478,0.706562,0.69923,0.71206,0.695748,0.728189,0.720674,0.716642,0.722507,0.707111,0.003666,0.002016,0.003666,0.002016,0.002383,0.0011,0.0,0.210411,0.169172,0.21206,0.21096,0.210594,0.209494,0.21096,0.002749,0.002199,0.003299,0.002933,0.469208,0.508431,0.003482,0.003116,0.003849,0.003482,0.004399,0.007698,0.004399,0.004399,0.004399,0.002933,0.003849,0.006598,0.004399,0.003482,0.003849,0.003849,0.003849,0.003482,0.003849,0.004216,0.005132,0.002383,0.004032,0.004949,0.005499,0.212427,0.008431,0.685117,0.192632,0.006965,0.008248,0.009897,0.173937,0.164406,0.018512,0.391862,0.625367,0.457478,0.380315,0.505865,0.44923,0.554435,0.507331,0.677236,0.501283,0.489919,0.580828,0.720308,0.478006,0.480205,0.459128,0.468292,0.509714,0.481855,0.584311,0.583761,0.390213,0.384164,0.414773,0.470125,0.420455,0.37335,0.385447,0.399927,0.520161,0.415872,0.452896,0.464626,0.525477,0.455828,0.460227,0.470491,0.514479,0.547471,0.499084,0.457111
RLU2_A08_V01,0.319648,0.478006,0.489003,0.487537,0.487537,0.767412,0.750367,0.750733,0.750916,0.7511,0.751466,0.756782,0.74835,0.750733,0.751466,0.750733,0.750916,0.750916,0.751283,0.751283,0.750733,0.448497,0.111804,0.130499,0.130315,0.06415,0.063966,0.043622,0.028226,0.468109,0.4364,0.607221,0.397911,0.043805,0.1875,0.028043,0.179069,0.956195,0.05187,0.199413,0.033724,0.197214,0.033541,0.358688,0.366935,0.412207,0.388196,0.316532,0.810301,0.052236,0.917339,0.588343,0.527126,0.558284,0.022544,0.000183,0.227639,0.839993,0.227639,0.388563,0.165506,0.181085,0.208211,0.208578,0.785191,0.788123,0.788123,0.785924,0.778409,0.785007,0.78684,0.779692,0.778592,0.777859,0.78739,0.777309,0.776393,0.792155,0.773094,0.793072,0.78629,0.782808,0.804069,0.778043,0.208211,0.208761,0.208944,0.208761,0.209128,0.209311,0.210411,0.0,0.047104,0.000916,0.000916,0.000916,0.000916,0.000916,0.209494,0.210044,0.210044,0.195198,0.456928,0.640762,0.208394,0.209128,0.208394,0.208761,0.208394,0.210411,0.208944,0.208944,0.208944,0.208944,0.210227,0.209677,0.208394,0.208394,0.208394,0.208394,0.208394,0.208394,0.208394,0.208211,0.209677,0.208028,0.208578,0.209128,0.208394,0.002749,0.210411,0.752383,0.004399,0.21261,0.211694,0.212427,0.158358,0.083761,0.223974,0.455645,0.652309,0.325513,0.447214,0.597507,0.472507,0.691166,0.642045,0.586694,0.508798,0.47654,0.695381,0.574597,0.520711,0.481672,0.438416,0.471591,0.534274,0.485704,0.51228,0.527676,0.403409,0.3761,0.438233,0.468842,0.546004,0.52511,0.514113,0.444831,0.506415,0.429802,0.495968,0.545271,0.436767,0.525477,0.633431,0.489736,0.703996,0.708578,0.44813,0.495601
