category,path,source_root,suffix,size_bytes,modified_utc,matched_terms,match_location,notes
run29_hybrid_surrogate_gnn,outputs\stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking\run41_native_N24_N40_focused_batch60_teacher_dataset_enriched.json,outputs,.json,279979,2026-06-14T06:33:15.289337+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking\run41_prediction_audit_for_run38_batch60.csv,outputs,.csv,1482,2026-06-14T06:33:16.561365+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_42_native_N24_N40_focused_batch60_teacher_metrics_ingestion_and_combined264_ranking\run41_prediction_audit_for_run38_batch60_summary.json,outputs,.json,1089,2026-06-14T06:33:16.562366+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\combined264_plus_N32_scan_order_features.csv,outputs,.csv,1036498,2026-06-14T06:50:00.167745+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\combined264_scan_order_features.csv,outputs,.csv,496748,2026-06-14T06:50:00.099735+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\run43_batch_options_comparison_summary.json,outputs,.json,2877,2026-06-14T07:01:01.746810+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\run43_batch_options_comparison_to_previous.csv,outputs,.csv,1587,2026-06-14T07:01:01.745826+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\run43_candidate_pool_scored.csv,outputs,.csv,6921104,2026-06-14T07:01:01.494882+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\run43_constrained_N24_N40_batch32_candidate_orders.csv,outputs,.csv,27576,2026-06-14T07:01:01.680677+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\run43_constrained_N24_N40_batch60_candidate_orders.csv,outputs,.csv,51447,2026-06-14T07:01:01.682182+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_43_combined264_constrained_N24_N40_reward_balanced_candidate_generation\run43_native_recovery_batch40_with_anchors_candidate_orders.csv,outputs,.csv,33908,2026-06-14T07:01:01.685999+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\constrained_N24_N40_batch32_review_summary.csv,outputs,.csv,674,2026-06-14T07:08:16.596285+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\constrained_N24_N40_batch32_review_summary.json,outputs,.json,2574,2026-06-14T07:08:16.598252+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\constrained_N24_N40_batch32_review_summary.md,outputs,.md,967,2026-06-14T07:08:16.598252+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\run44_claim_boundary.json,outputs,.json,1155,2026-06-14T07:08:16.599253+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\run44_claim_boundary.md,outputs,.md,999,2026-06-14T07:08:16.598252+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B01_reward_balanced.json,outputs,.json,1693,2026-06-14T07:08:16.565688+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B02_reward_balanced.json,outputs,.json,1695,2026-06-14T07:08:16.566687+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B03_constr_surrogate.json,outputs,.json,1687,2026-06-14T07:08:16.566687+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B04_constr_surrogate.json,outputs,.json,1680,2026-06-14T07:08:16.567688+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B05_peeq_guarded.json,outputs,.json,1692,2026-06-14T07:08:16.568686+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B06_peeq_guarded.json,outputs,.json,1692,2026-06-14T07:08:16.568686+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B07_surfacet_guarded.json,outputs,.json,1708,2026-06-14T07:08:16.569687+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B08_surfacet_guarded.json,outputs,.json,1708,2026-06-14T07:08:16.569687+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B09_u2_guarded.json,outputs,.json,1690,2026-06-14T07:08:16.570684+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B10_u2_guarded.json,outputs,.json,1671,2026-06-14T07:08:16.570684+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B11_hybrid_agree.json,outputs,.json,1667,2026-06-14T07:08:16.571687+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B12_hybrid_agree.json,outputs,.json,1675,2026-06-14T07:08:16.572695+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B13_hybrid_disagree.json,outputs,.json,1688,2026-06-14T07:08:16.572695+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B14_hybrid_disagree.json,outputs,.json,1685,2026-06-14T07:08:16.573693+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B15_uncertainty.json,outputs,.json,1695,2026-06-14T07:08:16.573693+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N24_B16_uncertainty.json,outputs,.json,1695,2026-06-14T07:08:16.574695+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B01_reward_balanced.json,outputs,.json,1833,2026-06-14T07:08:16.575696+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B02_reward_balanced.json,outputs,.json,1835,2026-06-14T07:08:16.575696+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B03_constr_surrogate.json,outputs,.json,1818,2026-06-14T07:08:16.576696+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B04_constr_surrogate.json,outputs,.json,1819,2026-06-14T07:08:16.577695+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B05_peeq_guarded.json,outputs,.json,1819,2026-06-14T07:08:16.578695+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B06_peeq_guarded.json,outputs,.json,1821,2026-06-14T07:08:16.578695+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B07_surfacet_guarded.json,outputs,.json,1832,2026-06-14T07:08:16.579696+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B08_surfacet_guarded.json,outputs,.json,1833,2026-06-14T07:08:16.580693+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B09_u2_guarded.json,outputs,.json,1818,2026-06-14T07:08:16.581694+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B10_u2_guarded.json,outputs,.json,1819,2026-06-14T07:08:16.581694+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B11_hybrid_agree.json,outputs,.json,1813,2026-06-14T07:08:16.582693+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B12_hybrid_agree.json,outputs,.json,1807,2026-06-14T07:08:16.583695+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B13_hybrid_disagree.json,outputs,.json,1821,2026-06-14T07:08:16.583695+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B14_hybrid_disagree.json,outputs,.json,1809,2026-06-14T07:08:16.584694+00:00,hybrid,path+text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B15_uncertainty.json,outputs,.json,1814,2026-06-14T07:08:16.585694+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R44CNS_N40_B16_uncertainty.json,outputs,.json,1815,2026-06-14T07:08:16.585694+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\stage3_run44_constrained_N24_N40_batch32_abqjobpilot_commands_TEMPLATE.txt,outputs,.txt,9058,2026-06-14T07:08:16.592252+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\stage3_run44_constrained_N24_N40_batch32_candidate_orders.csv,outputs,.csv,28420,2026-06-14T07:08:16.564687+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_44_run43_constrained_N24_N40_batch32_handoff_package\stage3_run44_constrained_N24_N40_batch32_future_cae_handoff_manifest_TEMPLATE.csv,outputs,.csv,34601,2026-06-14T07:08:16.590253+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\run45_generation_plan.csv,outputs,.csv,59231,2026-06-14T07:29:32.532997+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\run45_generation_summary.json,outputs,.json,15587,2026-06-14T07:30:54.269994+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\run45_preflight_cases.csv,outputs,.csv,59231,2026-06-14T07:29:32.530982+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\stage3_run45_constrained_N24_N40_batch32_abqjobpilot_command_validation.csv,outputs,.csv,12047,2026-06-14T07:31:24.199387+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\stage3_run45_constrained_N24_N40_batch32_abqjobpilot_commands_READY_TO_RUN.txt,outputs,.txt,8900,2026-06-14T07:31:24.197389+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\stage3_run45_constrained_N24_N40_batch32_cae_generation_manifest.csv,outputs,.csv,33269,2026-06-14T07:32:42.742008+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\stage3_run45_constrained_N24_N40_batch32_cae_generation_manifest.json,outputs,.json,46349,2026-06-14T07:32:42.743037+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_45_constrained_N24_N40_batch32_cae_inp_generation\stage3_run45_constrained_N24_N40_batch32_generated_inp_check.csv,outputs,.csv,11547,2026-06-14T07:31:08.849255+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation\run46_constrained_N24_N40_batch32_odb_extraction_summary.csv,outputs,.csv,17322,2026-06-14T17:49:21.397507+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation\run46_constrained_N24_N40_batch32_solver_completion_audit.csv,outputs,.csv,94114,2026-06-14T17:48:51.469875+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation\run46_constrained_N24_N40_batch32_solver_completion_audit.json,outputs,.json,122698,2026-06-14T17:48:51.471901+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_46_constrained_N24_N40_batch32_odb_teacher_validation\run46_constrained_N24_N40_batch32_teacher_metrics.csv,outputs,.csv,32068,2026-06-14T17:49:21.401504+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_per_N_leaderboard.csv,outputs,.csv,1691,2026-06-14T18:03:28.235109+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_plus_N32_per_N_leaderboard.csv,outputs,.csv,1950,2026-06-14T18:03:28.491780+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_plus_N32_RL_ready_dataset.csv,outputs,.csv,1091626,2026-06-14T18:03:28.477096+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_plus_N32_summary.json,outputs,.json,4398,2026-06-14T18:03:28.493780+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_plus_N32_teacher_dataset.csv,outputs,.csv,1091626,2026-06-14T18:03:28.397638+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_RL_ready_dataset.csv,outputs,.csv,586014,2026-06-14T18:03:28.223298+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_summary.json,outputs,.json,3577,2026-06-14T18:03:28.237153+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\combined296_teacher_dataset.csv,outputs,.csv,586014,2026-06-14T18:03:28.176887+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_constrained_batch32_effectiveness_audit.csv,outputs,.csv,1630,2026-06-14T18:03:28.561128+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_constrained_batch32_effectiveness_summary.json,outputs,.json,9522,2026-06-14T18:03:28.564159+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_constrained_N24_N40_batch32_per_N_leaderboard.csv,outputs,.csv,1130,2026-06-14T18:03:28.094451+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_constrained_N24_N40_batch32_ranked_within_batch.csv,outputs,.csv,75369,2026-06-14T18:03:28.088079+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_constrained_N24_N40_batch32_teacher_dataset_enriched.csv,outputs,.csv,68889,2026-06-14T18:03:28.049900+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_constrained_N24_N40_batch32_teacher_dataset_enriched.json,outputs,.json,156110,2026-06-14T18:03:28.061225+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_prediction_audit_for_run43_batch32.csv,outputs,.csv,1332,2026-06-14T18:03:29.485731+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_u2_gain_vs_penalty_analysis.csv,outputs,.csv,192,2026-06-14T18:03:29.488769+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_vs_combined264_best_comparison.csv,outputs,.csv,4127,2026-06-14T18:03:28.522125+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_vs_combined264_best_comparison.json,outputs,.json,9175,2026-06-14T18:03:28.523642+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_vs_prior_key_records.csv,outputs,.csv,2503,2026-06-14T18:03:28.543182+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_47_constrained_N24_N40_batch32_teacher_metrics_ingestion_and_combined296_ranking\run46_vs_prior_key_records_summary.json,outputs,.json,6194,2026-06-14T18:03:28.544699+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_48_combined296_stricter_constrained_N24_N40_candidate_generation\combined296_plus_N32_scan_order_features.csv,outputs,.csv,1240381,2026-06-14T18:35:11.949985+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_48_combined296_stricter_constrained_N24_N40_candidate_generation\combined296_scan_order_features.csv,outputs,.csv,657535,2026-06-14T18:35:11.847597+00:00,combined172; hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_48_combined296_stricter_constrained_N24_N40_candidate_generation\run48_candidate_pool_scored.csv,outputs,.csv,9231041,2026-06-14T18:45:09.393122+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_48_combined296_stricter_constrained_N24_N40_candidate_generation\run48_native_recovery_batch40_with_anchors_candidate_orders.csv,outputs,.csv,37468,2026-06-14T18:45:09.611905+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_48_combined296_stricter_constrained_N24_N40_candidate_generation\run48_stricter_constrained_N24_N40_batch32_candidate_orders.csv,outputs,.csv,30514,2026-06-14T18:45:09.606400+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_48_combined296_stricter_constrained_N24_N40_candidate_generation\run48_stricter_constrained_N24_N40_batch60_candidate_orders.csv,outputs,.csv,56326,2026-06-14T18:45:09.609401+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package\run49_claim_boundary.json,outputs,.json,1166,2026-06-15T01:34:30.168692+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package\run49_claim_boundary.md,outputs,.md,1001,2026-06-15T01:34:30.167188+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R49SCN_N24_B01_strict_guard.json,outputs,.json,1944,2026-06-15T01:34:30.120193+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
run29_hybrid_surrogate_gnn,outputs\stage3_run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package\scan_orders\scan_order_S3R49SCN_N24_B02_strict_guard.json,outputs,.json,1939,2026-06-15T01:34:30.121166+00:00,hybrid,text_sample,text sample capped; no ODB/CAE/INP/JNL content opened
