dataset_source,n,strategy_name,handoff_strategy_name,job_name,candidate_id,candidate_family,selection_bucket,predicted_reward_mean_all,predicted_rank_within_n,predicted_uncertainty_std,novelty_distance_to_teacher,nearest_existing_teacher_strategy,order_json,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,teacher_validation_status,final_step,final_frame_time,extracted_fields,previous_reward_mean_all,u2_rank_combined80_within_n,u2_score_combined80_rank,u2_cost_minmax_combined80_within_n,peeq_rank_combined80_within_n,peeq_score_combined80_rank,peeq_cost_minmax_combined80_within_n,surfaceT_rank_combined80_within_n,surfaceT_score_combined80_rank,surfaceT_cost_minmax_combined80_within_n,mises_rank_combined80_within_n,mises_score_combined80_rank,mises_cost_minmax_combined80_within_n,reward_combined80_u2_primary,combined80_constrained_rank_within_n,combined80_pareto_flag_u2_peeq,combined80_pareto_flag_u2_peeq_surfaceT_mises,is_new_best_u2_within_n,is_new_best_peeq_within_n,is_new_best_surfaceT_within_n,is_new_best_combined_reward_within_n,original_run12_candidate_id,u2_rank_batch20_within_n,u2_cost_minmax_batch20_within_n,u2_score_batch20_rank,peeq_rank_batch20_within_n,peeq_cost_minmax_batch20_within_n,peeq_score_batch20_rank,surfaceT_rank_batch20_within_n,surfaceT_cost_minmax_batch20_within_n,surfaceT_score_batch20_rank,mises_rank_batch20_within_n,mises_cost_minmax_batch20_within_n,mises_score_batch20_rank,reward_batch20_u2_primary,batch20_constrained_rank_within_n,batch20_pareto_flag_u2_peeq,batch20_pareto_flag_u2_peeq_surfaceT_mises
batch20_run14,24,S3B20_N24_B01_surrogate_top,S3B20_N24_B01_surrogate_top,J2D_S3B20_N24_B01_surrogate_top,RUN12_N24_C03770,mutation,surrogate_top,0.8347378384911193,2.0,0.10394682141434419,0.036231884057971016,N24_A02_odd_even_interlaced,"[0,2,4,6,8,10,12,22,20,18,16,14,1,3,5,7,9,11,13,15,17,19,21,23]",7.634673784195911e-05,0.16024285554885864,586730944.0,586.730944,579944704.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,4.0,0.8421052631578947,0.03530059450774157,8.0,0.631578947368421,0.18449743471370467,16.0,0.21052631578947367,0.5887470681285114,19.0,0.052631578947368474,0.9375,0.6973684210526316,7,False,False,False,False,False,False,RUN12_N24_C03770,3.0,0.09644316242309893,0.5,4.0,0.5757292912654993,0.25,5.0,1.0,0.0,4.0,0.6,0.25,0.3875,4,False,False
batch20_run14,24,S3B20_N24_B02_diversity_top,S3B20_N24_B02_diversity_top,J2D_S3B20_N24_B02_diversity_top,RUN12_N24_C03804,mutation,diversity_top,0.719315156280346,169.0,0.1942215495915949,0.358695652173913,N24_A01_raster_left_to_right,"[3,5,7,9,11,13,15,17,19,21,23,0,2,4,6,8,10,12,14,16,18,20,22,1]",7.592932161060162e-05,0.15607720613479614,581836224.0,581.836224,579944512.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,3.0,0.8947368421052632,0.0345687826929413,6.0,0.736842105263158,0.06738615612574951,6.0,0.736842105263158,0.06728304150984564,13.0,0.368421052631579,0.84375,0.8210526315789475,3,False,True,False,False,False,False,RUN12_N24_C03804,2.0,0.0943165309861841,0.75,2.0,0.21028034328816728,0.75,3.0,0.022144939395489182,0.5,1.0,0.0,1.0,0.7375000000000002,2,True,True
batch20_run14,24,S3B20_N24_B03_method_c_inspired,S3B20_N24_B03_method_c_inspired,J2D_S3B20_N24_B03_method_c_inspired,RUN12_N24_C03389,method_c_inspired,method_c_inspired,0.5489598384131847,560.0,0.10997570694666914,0.0036231884057971015,N24_A03_greedy_maximin_distance,"[0,23,11,17,5,8,14,20,2,1,3,4,6,7,9,12,10,13,15,16,18,19,21,22]",0.00025369730428792536,0.1650789976119995,584643072.0,584.643072,579944576.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,11.0,0.4736842105263158,0.34623062102969276,15.0,0.26315789473684215,0.32045865567854726,13.0,0.368421052631579,0.3663134784268805,14.5,0.2894736842105263,0.875,0.4118421052631579,12,False,False,False,False,False,False,RUN12_N24_C03389,5.0,1.0,0.0,5.0,1.0,0.0,4.0,0.5828900935917762,0.25,2.0,0.2,0.75,0.0625,5,False,False
batch20_run14,24,S3B20_N24_B04_surrogate_top,S3B20_N24_B04_surrogate_top,J2D_S3B20_N24_B04_surrogate_top,RUN12_N24_C03428,mutation,surrogate_top,0.82620638507642,3.0,0.11953695102806776,0.010869565217391304,N24_A04_method_c_u2_first_engineering,"[0,2,4,6,8,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,23,21,19]",5.741682798543479e-05,0.1594105213880539,581725376.0,581.725376,579944832.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,2.0,0.9473684210526316,0.0021127818511605515,7.0,0.6842105263157895,0.1610975495828975,2.0,0.9473684210526316,0.05547373588610702,20.0,0.0,1.0,0.8473684210526315,2,False,True,False,False,False,False,RUN12_N24_C03428,1.0,0.0,1.0,3.0,0.5027093096979561,0.5,1.0,0.0,1.0,5.0,1.0,0.0,0.85,1,True,True
batch20_run14,24,S3B20_N24_B05_surrogate_top,S3B20_N24_B05_surrogate_top,J2D_S3B20_N24_B05_surrogate_top,RUN12_N24_C03479,mutation,surrogate_top,0.8222931238041691,4.0,0.12347004929761034,0.010869565217391304,N24_A04_method_c_u2_first_engineering,"[0,4,8,2,6,10,12,14,16,18,20,22,11,9,7,5,3,1,13,15,17,19,21,23]",9.08282927412074e-05,0.15368027985095978,581741824.0,581.741824,579944640.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,6.0,0.736842105263158,0.06068957599867031,1.0,1.0,0.0,4.0,0.8421052631578947,0.057226040473463156,17.0,0.1578947368421053,0.90625,0.7710526315789475,4,True,True,False,True,False,False,RUN12_N24_C03479,4.0,0.17022306744498492,0.25,1.0,0.0,1.0,2.0,0.003285940776351455,0.75,3.0,0.4,0.5,0.4625000000000001,3,True,True
batch20_run14,40,S3B20_N40_B01_surrogate_top,S3B20_N40_B01_surrogate_top,J2D_S3B20_N40_B01_surrogate_top,RUN12_N40_C06776,mutation,surrogate_top,0.8395447829355638,2.0,0.10432136796679892,0.02564102564102564,N40_A02_odd_even_interlaced,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,38,36,34,32,30,9,7,5,3,1,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]",0.00011389043356757611,0.16068832576274872,582971072.0,582.971072,579927616.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,4.0,0.8421052631578947,0.012408508828426599,9.0,0.5789473684210527,0.1445223449508581,5.0,0.7894736842105263,0.10179318643851476,18.0,0.10526315789473684,0.8,0.7473684210526317,5,False,False,False,False,False,False,RUN12_N40_C06776,3.0,0.041626451103898066,0.5,4.0,0.8197005818130902,0.25,3.0,0.19701728191662804,0.5,5.0,1.0,0.0,0.425,4,False,False
batch20_run14,40,S3B20_N40_B02_diversity_top,S3B20_N40_B02_diversity_top,J2D_S3B20_N40_B02_diversity_top,RUN12_N40_C06615,mutation,diversity_top,0.7894239870934516,153.0,0.11669547856068888,0.40897435897435896,N40_A04_method_c_u2_first_engineering,"[1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3]",8.922922461351845e-05,0.15504635870456696,585152448.0,585.152448,579926080.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,1.0,1.0,0.0,3.0,0.8947368421052632,0.023497263218189467,8.0,0.631578947368421,0.2571540572324579,9.0,0.5789473684210527,0.45714285714285713,0.9210526315789473,2,True,True,True,False,False,False,RUN12_N40_C06615,1.0,0.0,1.0,2.0,0.12214021732321763,0.75,4.0,0.7819595325130001,0.25,1.0,0.0,1.0,0.8750000000000001,1,True,True
batch20_run14,40,S3B20_N40_B03_method_c_inspired,S3B20_N40_B03_method_c_inspired,J2D_S3B20_N40_B03_method_c_inspired,RUN12_N40_C06558,method_c_inspired,method_c_inspired,0.5629030228423816,643.0,0.12999538322163598,0.007692307692307693,N40_A03_greedy_maximin_distance,"[0,39,19,29,9,14,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]",0.0006816700476974802,0.16214661300182343,585965568.0,585.965568,579926656.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,8.0,0.631578947368421,0.2980919223081359,10.0,0.5263157894736843,0.17580386972381581,13.0,0.368421052631579,0.3150656833161642,13.5,0.3421052631578947,0.5857142857142857,0.5697368421052632,10,False,False,False,False,False,False,RUN12_N40_C06558,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,3.0,0.375,0.5,0.025,5,False,False
batch20_run14,40,S3B20_N40_B04_surrogate_top,S3B20_N40_B04_surrogate_top,J2D_S3B20_N40_B04_surrogate_top,RUN12_N40_C06588,mutation,surrogate_top,0.838407207071885,3.0,0.11608152927012619,0.007692307692307693,N40_A04_method_c_u2_first_engineering,"[0,2,10,8,6,4,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",0.00018071313115797238,0.15405847132205963,582236352.0,582.236352,579926464.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,6.0,0.736842105263158,0.04603094942062979,2.0,0.9473684210526316,0.002306222934244358,3.0,0.8947368421052632,0.049465325955165784,11.0,0.4736842105263158,0.5428571428571428,0.7815789473684212,4,False,True,False,False,False,False,RUN12_N40_C06588,4.0,0.15441864061330673,0.25,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.25,0.75,0.5,3,True,True
batch20_run14,40,S3B20_N40_B05_surrogate_top,S3B20_N40_B05_surrogate_top,J2D_S3B20_N40_B05_surrogate_top,RUN12_N40_C06597,mutation,surrogate_top,0.838407207071885,4.0,0.11608152927012619,0.019230769230769232,N40_A04_method_c_u2_first_engineering,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,1,21,23,35,33,31,29,27,25,37,39]",0.00011205847840756178,0.1585296392440796,582652032.0,582.652032,579927296.0,PASS_TEACHER_FIELDS_EXTRACTED,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,,3.0,0.8947368421052632,0.011486744132354013,7.0,0.6842105263157895,0.09821664878797837,4.0,0.8421052631578947,0.07907067907706053,17.0,0.1578947368421053,0.7285714285714285,0.8105263157894738,3,False,False,False,False,False,False,RUN12_N40_C06597,2.0,0.038534234820627684,0.75,3.0,0.5528053413315746,0.5,2.0,0.11146578798331874,0.75,4.0,0.7916666666666666,0.25,0.675,2,False,True
