n,order_json,order_compact,order_hash,ppo_checkpoint,ppo_seed,rollout_seed,ppo_generation_mode,predicted_reward,mean_pred_reward,std_pred_reward,conservative_reward,duplicate_vs_combined552_plus_v01_training,duplicate_vs_stageK_N40_selected,minimum_hamming_to_training_reference,minimum_hamming_to_stageK_N40,candidate_source,teacher_validated,abaqus_validated,mean_abs_jump,max_abs_jump,adjacent_fraction,parity_switch_fraction,early_center_bias,early_edge_bias,early_spread_proxy
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,6,2,8,0,4,10,12,16,14,18,15,21,22,28,32,34,38,36,31,27,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,5,3,1,6,2,8,0,4,10,12,16,14,18,15,21,22,28,32,34,38,36,31,27,33,39",d693af4bb4f4f0ee,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522340,stochastic,0.5219536482785603,0.6478636178157138,0.07752341409191241,0.6091019107697576,False,False,33,35,PPO_v02K2_checkpoint_inference,False,False,3.8461538461538463,9.0,0.02564102564102564,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,1,3,0,4,2,10,8,6,12,18,14,16,15,21,22,28,32,34,38,36,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,1,3,0,4,2,10,8,6,12,18,14,16,15,21,22,28,32,34,38,36,27,31,33,39",9ae44128a4b47335,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522341,stochastic,0.512549344679186,0.6313612077562012,0.06996016536305719,0.5963811250746726,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,9,11,7,5,1,3,4,6,2,0,10,8,14,18,16,12,15,21,22,28,34,38,36,32,31,27,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,9,11,7,5,1,3,4,6,2,0,10,8,14,18,16,12,15,21,22,28,34,38,36,32,31,27,33,39",e658e944c29e0525,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522342,stochastic,0.5136931827073551,0.6280685220551184,0.06645088752010583,0.5948430782950656,False,False,32,33,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,10.0,0.10256410256410256,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,26,24,30,25,23,19,17,13,11,9,5,3,1,7,0,2,4,8,6,10,14,12,16,18,15,21,22,28,38,36,34,32,27,31,33,39]","37,35,29,20,26,24,30,25,23,19,17,13,11,9,5,3,1,7,0,2,4,8,6,10,14,12,16,18,15,21,22,28,38,36,34,32,27,31,33,39",d47bf57a57b42d83,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522343,stochastic,0.5156302327856025,0.6281534858016218,0.06540505622682441,0.5954509576882095,False,False,35,34,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,10.0,0.02564102564102564,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,9,11,7,5,3,1,2,0,4,6,8,10,12,14,16,18,15,22,21,28,32,34,38,36,33,31,27,39]","37,35,29,24,20,30,26,25,23,19,17,13,9,11,7,5,3,1,2,0,4,6,8,10,12,14,16,18,15,22,21,28,32,34,38,36,33,31,27,39",77c80325a40eb7cf,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522344,stochastic,0.49215957550860734,0.5995945921160915,0.0651579714165207,0.5670156064078311,False,False,34,35,PPO_v02K2_checkpoint_inference,False,False,3.3846153846153846,12.0,0.07692307692307693,0.20512820512820512,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,2,0,4,6,8,10,16,18,14,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,3,1,2,0,4,6,8,10,16,18,14,12,15,21,22,28,34,38,36,32,27,31,33,39",68869761b160b3e1,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522345,stochastic,0.5532901310641628,0.6392616226262661,0.051302727722146446,0.6136102587651928,False,False,34,32,PPO_v02K2_checkpoint_inference,False,False,3.3846153846153846,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,1,3,4,0,2,6,10,8,18,14,16,12,15,21,22,28,32,38,36,34,27,31,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,1,3,4,0,2,6,10,8,18,14,16,12,15,21,22,28,32,38,36,34,27,31,33,39",83412a92b861b35e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522346,stochastic,0.5184664417057901,0.6451257944227289,0.08328453604808886,0.6034835263986844,False,False,32,33,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,10.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,3,5,1,4,2,0,6,10,8,14,18,16,12,15,21,22,28,34,38,36,32,31,27,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,3,5,1,4,2,0,6,10,8,14,18,16,12,15,21,22,28,34,38,36,32,31,27,33,39",2c9347aab586dfc2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522347,stochastic,0.5187077464788731,0.6281490498042284,0.06343220824475108,0.5964329456818528,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,7,9,5,1,3,6,10,2,0,4,8,12,18,16,14,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,7,9,5,1,3,6,10,2,0,4,8,12,18,16,14,15,21,22,28,34,38,36,32,27,31,33,39",b7516e32a55e3c1f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522348,stochastic,0.5361969581377151,0.647717869447183,0.06981065853769029,0.6128125401783379,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,3,5,1,2,4,0,6,8,10,14,18,12,16,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,3,5,1,2,4,0,6,8,10,14,18,12,16,15,21,22,28,34,38,36,32,27,31,33,39",4fffb8a9c9957683,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522349,stochastic,0.5202013106416277,0.6242907716849306,0.06111333921506,0.5937341020774006,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.641025641025641,6.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,11,13,9,5,1,3,7,6,0,2,4,18,16,10,8,14,12,15,21,22,28,32,34,38,36,31,27,33,39]","37,35,29,20,24,30,26,25,23,19,17,11,13,9,5,1,3,7,6,0,2,4,18,16,10,8,14,12,15,21,22,28,32,34,38,36,31,27,33,39",2c05a1aac639b82a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522350,stochastic,0.5119067586071988,0.593618477675166,0.04835549723747385,0.5694407290564291,False,False,35,33,PPO_v02K2_checkpoint_inference,False,False,4.051282051282051,14.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[35,37,29,24,20,30,26,17,23,25,19,13,11,9,7,5,1,3,2,0,4,8,12,6,10,14,18,16,15,21,28,22,32,34,38,36,31,27,33,39]","35,37,29,24,20,30,26,17,23,25,19,13,11,9,7,5,1,3,2,0,4,8,12,6,10,14,18,16,15,21,28,22,32,34,38,36,31,27,33,39",b61b0582f9ce8fe6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522351,stochastic,0.4815967331768387,0.5529734747294216,0.04645502747713247,0.5297459609908554,False,False,35,35,PPO_v02K2_checkpoint_inference,False,False,4.358974358974359,10.0,0.05128205128205128,0.15384615384615385,0.3897435897435897,0.6102564102564102,0.5128205128205128
40,"[37,35,29,24,20,30,26,23,25,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,16,18,14,12,15,21,22,28,32,34,38,36,31,27,33,39]","37,35,29,24,20,30,26,23,25,19,17,13,11,9,7,5,3,1,0,2,4,6,8,10,16,18,14,12,15,21,22,28,32,34,38,36,31,27,33,39",dc51104f8c7c59d7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522352,stochastic,0.554867928403756,0.6358389615910535,0.0501809263558111,0.6107484984131479,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.4358974358974357,10.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,23,25,19,17,11,13,9,7,5,3,1,6,0,2,4,8,10,16,18,12,14,15,21,22,28,32,38,36,34,31,27,33,39]","37,35,29,24,20,30,26,23,25,19,17,11,13,9,7,5,3,1,6,0,2,4,8,10,16,18,12,14,15,21,22,28,32,38,36,34,31,27,33,39",8b9af9bb0b988b32,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522353,stochastic,0.5197489534428796,0.6338428519919681,0.06839524112704352,0.5996452314284464,False,False,32,33,PPO_v02K2_checkpoint_inference,False,False,3.7948717948717947,10.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,18,16,14,15,21,22,28,34,38,36,32,31,27,33,39]","37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,12,18,16,14,15,21,22,28,34,38,36,32,31,27,33,39",c524314e233b65bf,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522354,stochastic,0.5538385465571206,0.6342718511616952,0.04995279393617715,0.6092954541936065,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.3333333333333335,6.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,26,30,25,19,23,17,13,11,9,7,5,1,3,0,4,2,6,8,10,14,16,18,12,15,21,22,28,32,36,38,34,33,27,31,39]","37,35,29,20,24,26,30,25,19,23,17,13,11,9,7,5,1,3,0,4,2,6,8,10,14,16,18,12,15,21,22,28,32,36,38,34,33,27,31,39",4e0b0def5e01f697,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522355,stochastic,0.5176734937402189,0.6322412508768247,0.07122226733518647,0.5966301172092314,False,False,33,33,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,8,14,18,16,12,15,21,22,28,32,34,38,36,31,27,33,39]","37,35,29,24,20,26,30,25,23,19,17,13,11,9,7,5,3,1,0,2,4,6,10,8,14,18,16,12,15,21,22,28,32,34,38,36,31,27,33,39",4f6b756be49bc3b8,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522356,stochastic,0.5542280027386542,0.6398829289383117,0.05123756801968584,0.6142641449284687,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.4358974358974357,6.0,0.05128205128205128,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,6,0,2,4,8,10,12,18,16,14,15,21,22,28,32,36,38,34,31,27,33,39]","37,35,29,20,24,30,26,25,23,19,17,13,11,9,7,5,3,1,6,0,2,4,8,10,12,18,16,14,15,21,22,28,32,36,38,34,31,27,33,39",8cf23ada5d1ee5fb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522357,stochastic,0.5549925371674492,0.6364511370509718,0.04936021769234761,0.611771028204798,False,False,35,33,PPO_v02K2_checkpoint_inference,False,False,3.4871794871794872,9.0,0.07692307692307693,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,26,24,20,30,25,23,19,17,13,9,11,5,1,3,7,2,0,4,6,8,10,14,18,16,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,26,24,20,30,25,23,19,17,13,9,11,5,1,3,7,2,0,4,6,8,10,14,18,16,12,15,21,22,28,34,38,36,32,27,31,33,39",bcba4d14f5231e7e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522358,stochastic,0.5368978775430359,0.6327945814196956,0.05622557687922202,0.6046817929800846,False,False,35,32,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,10.0,0.02564102564102564,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,14,16,18,12,15,21,22,28,32,34,38,36,31,27,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,5,1,3,0,2,4,6,8,10,14,16,18,12,15,21,22,28,32,34,38,36,31,27,33,39",1b57416d166aa39e,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522359,stochastic,0.5546971341940533,0.6356993068570942,0.0501559804592764,0.610621316627456,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.4358974358974357,10.0,0.05128205128205128,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,24,30,26,20,25,23,19,17,13,11,9,7,5,3,1,2,6,0,4,8,10,14,18,15,16,12,21,22,28,32,34,38,36,27,31,33,39]","37,35,29,24,30,26,20,25,23,19,17,13,11,9,7,5,3,1,2,6,0,4,8,10,14,18,15,16,12,21,22,28,32,34,38,36,27,31,33,39",e7c14a4b10f23c9d,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522360,stochastic,0.4856388204225353,0.6078247488257058,0.08111324630217583,0.5672681256746179,False,False,33,33,PPO_v02K2_checkpoint_inference,False,False,3.6923076923076925,9.0,0.07692307692307693,0.20512820512820512,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,3,5,1,6,0,2,4,8,10,12,16,18,14,15,21,22,28,38,36,34,32,27,31,33,39]","37,35,29,20,24,26,30,25,23,19,17,13,11,9,7,3,5,1,6,0,2,4,8,10,12,16,18,14,15,21,22,28,38,36,34,32,27,31,33,39",0f32baa86c001172,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522361,stochastic,0.5394039417057903,0.6310458071649605,0.05367653476330881,0.6042075397833061,False,False,34,34,PPO_v02K2_checkpoint_inference,False,False,3.58974358974359,10.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,30,26,25,23,17,19,13,11,9,7,5,1,3,0,2,4,10,6,8,12,16,18,14,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,30,26,25,23,17,19,13,11,9,7,5,1,3,0,2,4,10,6,8,12,16,18,14,15,21,22,28,34,38,36,32,27,31,33,39",d175ab421c02d5cb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522362,stochastic,0.5150124902190923,0.6146375821294541,0.060761164900646765,0.5842569996791307,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.641025641025641,9.0,0.07692307692307693,0.15384615384615385,0.38974358974358975,0.6102564102564102,0.5128205128205128
40,"[35,37,29,20,24,26,30,25,23,19,17,13,11,9,7,5,1,3,6,4,2,0,10,8,12,18,16,14,15,21,28,22,32,38,36,34,31,27,33,39]","35,37,29,20,24,26,30,25,23,19,17,13,11,9,7,5,1,3,6,4,2,0,10,8,12,18,16,14,15,21,28,22,32,38,36,34,31,27,33,39",681b4bccf4007275,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522363,stochastic,0.5102108470266039,0.6169558365144667,0.06413852268084225,0.5848865751740456,False,False,31,33,PPO_v02K2_checkpoint_inference,False,False,3.948717948717949,10.0,0.02564102564102564,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,20,24,30,26,23,25,19,17,13,11,9,7,5,3,1,0,4,2,6,10,8,12,18,16,14,15,21,22,28,34,38,36,32,31,27,33,39]","37,35,29,20,24,30,26,23,25,19,17,13,11,9,7,5,3,1,0,4,2,6,10,8,12,18,16,14,15,21,22,28,34,38,36,32,31,27,33,39",21d8527449207d5c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522364,stochastic,0.5152859154929577,0.6257007484495165,0.06427059667995505,0.593565450109539,False,False,34,32,PPO_v02K2_checkpoint_inference,False,False,3.5384615384615383,9.0,0.10256410256410256,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,25,30,26,23,19,17,13,9,11,7,5,1,3,2,4,0,8,10,6,12,16,18,14,15,21,22,28,38,36,34,33,32,31,27,39]","37,35,29,24,20,25,30,26,23,19,17,13,9,11,7,5,1,3,2,4,0,8,10,6,12,16,18,14,15,21,22,28,38,36,34,33,32,31,27,39",e7b1ad4fe75406eb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522365,stochastic,0.4413360035211268,0.5771103394594079,0.07897482774135134,0.5376229255887323,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,12.0,0.15384615384615385,0.2564102564102564,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,13,17,9,11,7,5,1,3,4,0,6,2,8,10,15,12,16,14,18,21,22,28,32,38,36,34,31,27,33,39]","37,35,29,24,20,30,26,25,23,19,13,17,9,11,7,5,1,3,4,0,6,2,8,10,15,12,16,14,18,21,22,28,32,38,36,34,31,27,33,39",449cc58b6af70750,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522366,stochastic,0.46605064553990616,0.5902374773695613,0.07452435866500272,0.55297529803706,False,False,32,34,PPO_v02K2_checkpoint_inference,False,False,3.948717948717949,10.0,0.07692307692307693,0.20512820512820512,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,24,26,30,19,23,25,17,13,11,9,7,5,3,1,0,4,2,6,8,10,14,18,16,12,15,21,22,28,34,38,36,32,27,31,33,39]","37,35,29,20,24,26,30,19,23,25,17,13,11,9,7,5,3,1,0,4,2,6,8,10,14,18,16,12,15,21,22,28,34,38,36,32,27,31,33,39",e5ab6dd1d26b09f2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522367,stochastic,0.5358121576682315,0.627219742328585,0.055183485548518506,0.5996279995543258,False,False,35,32,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,11.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,26,20,30,25,23,19,17,13,11,9,7,5,3,1,4,0,2,6,8,10,12,16,18,15,14,21,22,28,32,38,36,34,31,27,33,39]","37,35,29,24,26,20,30,25,23,19,17,13,11,9,7,5,3,1,4,0,2,6,8,10,12,16,18,15,14,21,22,28,32,38,36,34,31,27,33,39",d863342c814d6432,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522368,stochastic,0.5091277582159626,0.6051747289510973,0.05880948757934359,0.5757699851614254,False,False,33,33,PPO_v02K2_checkpoint_inference,False,False,3.4871794871794872,10.0,0.05128205128205128,0.20512820512820512,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,26,24,20,25,30,23,19,17,13,11,9,7,5,1,3,4,8,10,0,2,6,14,16,15,18,12,21,22,28,34,38,36,32,31,27,33,39]","37,35,29,26,24,20,25,30,23,19,17,13,11,9,7,5,1,3,4,8,10,0,2,6,14,16,15,18,12,21,22,28,34,38,36,32,31,27,33,39",5723a1fc878ce4f0,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522369,stochastic,0.47463495696400626,0.5831733068698427,0.063729591704406,0.5513085110176397,False,False,34,33,PPO_v02K2_checkpoint_inference,False,False,3.8461538461538463,10.0,0.10256410256410256,0.2564102564102564,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,35,29,26,24,20,30,25,23,19,13,17,11,5,1,9,3,7,0,4,8,6,2,10,14,18,16,12,15,21,22,28,32,36,38,34,27,31,33,39]","37,35,29,26,24,20,30,25,23,19,13,17,11,5,1,9,3,7,0,4,8,6,2,10,14,18,16,12,15,21,22,28,32,36,38,34,27,31,33,39",cac6f403a45e880c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522370,stochastic,0.4997448258998436,0.5716195955751374,0.04568965599521102,0.5487747675775319,False,False,34,32,PPO_v02K2_checkpoint_inference,False,False,4.461538461538462,10.0,0.02564102564102564,0.15384615384615385,0.3794871794871794,0.6205128205128205,0.46153846153846156
40,"[37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,3,5,1,4,2,0,6,10,8,14,16,12,18,15,21,22,28,38,36,34,32,31,27,33,39]","37,35,29,24,20,30,26,25,23,19,17,13,11,9,7,3,5,1,4,2,0,6,10,8,14,16,12,18,15,21,22,28,38,36,34,32,31,27,33,39",a90dd4bf3adf06fe,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522371,stochastic,0.5153849276212832,0.6284531802963271,0.06589086703995976,0.5955077467763472,False,False,33,34,PPO_v02K2_checkpoint_inference,False,False,3.7435897435897436,10.0,0.07692307692307693,0.15384615384615385,0.3794871794871794,0.6205128205128204,0.46153846153846156
40,"[37,35,29,20,26,24,30,25,23,19,17,13,11,9,7,5,1,3,2,0,4,6,10,8,12,14,16,18,15,21,22,28,32,38,36,34,31,27,33,39]","37,35,29,20,26,24,30,25,23,19,17,13,11,9,7,5,1,3,2,0,4,6,10,8,12,14,16,18,15,21,22,28,32,38,36,34,31,27,33,39",4170635bf86abc5f,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\stageK2_n40_completion\checkpoints\N40_seed20260624_maskable_ppo_v02_K2.zip,20260624,40522372,stochastic,0.5202973787167446,0.6271491785513073,0.06214464857912172,0.5960768542617464,False,False,33,33,PPO_v02K2_checkpoint_inference,False,False,3.4871794871794872,9.0,0.05128205128205128,0.15384615384615385,0.37948717948717947,0.6205128205128205,0.46153846153846156
