run_id,batch_option,batch_name,n,handoff_strategy_name,original_run68_candidate_id,original_run68_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,N12_recovery_prediction,N16_recovery_prediction,smallN_recovery_prediction,variable_N_balanced_prediction,N24_anchor_prediction,N40_anchor_prediction,u2_primary_prediction,constrained_reward_prediction,strict_penalty_guard_prediction,penalty_repair_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,smallN_recovery,variable_N_recovery,anchor_case,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B05_n16_penalty,R68_N16_C04893,N16_R68_N16_C04893_N16_recovery_penalty_aware,N16_recovery_penalty_aware,offline_mutation_or_pointer_proxy,N16_recovery_penalty_aware,constrained_reward_balance,0.9093617021276597,0.9080905910165484,0.9080905910165484,0.9080905910165488,0.9080905910165488,0.908206146572104,0.9084372576832151,0.9070505910165484,0.9081252576832152,0.9084372576832151,0.9086683687943262,0.8743205673758865,0.8088888888888889,0.9086683687943264,0.0222058283395323,0.0350411347517731,0.1875,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[8,10,6,14,12,4,2,0,1,3,5,7,9,11,13,15]",8-10-6-14-12-4-2-0-1-3-5-7-9-11-13-15,cc4d67e1e5ec43e9,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B06_n16_penalty,R68_N16_C00738,N16_R68_N16_C00738_N16_recovery_penalty_aware,N16_recovery_penalty_aware,offline_mutation_or_pointer_proxy,N16_recovery_penalty_aware,constrained_reward_balance,0.8913829787234043,0.8889452009456266,0.8889452009456266,0.8889452009456267,0.8889452009456267,0.8887690898345154,0.8888864509456266,0.8890718676122932,0.8889393259456265,0.8887085342789599,0.888939645390071,0.8570609929078015,0.8088888888888889,0.8901063120567376,0.0151932651067368,0.0343219858156028,0.25,N16_A02_odd_even_interlaced,True,True,True,False,"[12,14,4,6,8,10,2,0,1,3,5,7,9,11,13,15]",12-14-4-6-8-10-2-0-1-3-5-7-9-11-13-15,5fe14c9fb0609eea,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B07_n16_reward_bal,R68_N16_C00035,N16_R68_N16_C00035_N16_recovery_reward_balanced,N16_recovery_reward_balanced,offline_mutation_or_pointer_proxy,N16_recovery_reward_balanced,constrained_reward_balance,0.9276595744680852,0.926388463356974,0.926388463356974,0.926388463356974,0.926388463356974,0.9265040189125296,0.9267351300236408,0.925348463356974,0.9222231300236406,0.9267351300236408,0.926966241134752,0.891886524822695,0.8088888888888889,0.9269662411347518,0.0123138107703618,0.0357730496453901,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[8,4,6,14,12,10,2,0,1,3,5,7,9,11,13,15]",8-4-6-14-12-10-2-0-1-3-5-7-9-11-13-15,8bea2ff6edbe5fae,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B08_n16_reward_bal,R68_N16_C01446,N16_R68_N16_C01446_N16_recovery_reward_balanced,N16_recovery_reward_balanced,offline_mutation_or_pointer_proxy,N16_recovery_reward_balanced,constrained_reward_balance,0.8782978723404256,0.8769946183721715,0.8769946183721715,0.8769946183721715,0.8769946183721715,0.8771101739277272,0.8773304636102668,0.8759867612293144,0.8770282028959808,0.8773305707531239,0.8775509675785207,0.8444992907801419,0.8088888888888889,0.8775831104356635,0.0053084675932441,0.0337985815602837,0.1875,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[8,6,14,10,12,4,2,0,1,3,5,7,9,11,13,15]",8-6-14-10-12-4-2-0-1-3-5-7-9-11-13-15,9f2affc6293807d3,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B09_n16_recovery_top,R68_N16_C00007,N16_R68_N16_C00007_N16_recovery_surrogate_top,N16_recovery_surrogate_top,existing_pool_selection,N16_recovery_surrogate_top,constrained_reward_balance,0.8204255319148936,0.8175645001688618,0.8175645001688618,0.8175645001688618,0.8175645001688618,0.8174239446133063,0.8176015954069571,0.8174033096926714,0.8133682096926714,0.8174237858831476,0.8177152938196556,0.7889418439716311,0.7911111111111111,0.8189141033434651,0.0103826399416782,0.0314836879432625,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[8,6,4,14,12,10,2,0,1,3,7,5,9,11,13,15]",8-6-4-14-12-10-2-0-1-3-7-5-9-11-13-15,fddaa8419eb1b748,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B10_n16_recovery_top,R68_N16_C00097,N16_R68_N16_C00097_N16_recovery_surrogate_top,N16_recovery_surrogate_top,existing_pool_selection,N16_recovery_surrogate_top,constrained_reward_balance,0.8011880323603835,0.7985546990270502,0.7985546990270502,0.7985546990270502,0.7985546990270502,0.7983963656937167,0.7985492823603835,0.7985213656937168,0.7943541573603834,0.7983713656937169,0.7986380323603834,0.7704738443993014,0.8,0.7998046990270502,0.0193464725011296,0.030714187961082,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[2,6,4,14,12,10,8,0,1,3,5,7,9,11,13,15]",2-6-4-14-12-10-8-0-1-3-5-7-9-11-13-15,6eb261be32d96110,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B11_n16_recovery_top,R68_N16_C03171,N16_R68_N16_C03171_N16_recovery_surrogate_top,N16_recovery_surrogate_top,existing_pool_selection,N16_recovery_surrogate_top,constrained_reward_balance,0.7625531914893617,0.7560477152988856,0.7560477152988856,0.7560477152988856,0.7560477152988856,0.7553293819655522,0.7554248105369809,0.7577531914893617,0.7559854248226952,0.7548403343465047,0.7553096200607903,0.7333843971631205,0.7466666666666667,0.7591750962512666,0.0156605005203902,0.0291687943262412,0.1875,S3R24L64_N16_B02_top_region,True,True,True,False,"[10,6,4,2,12,8,14,0,1,3,5,7,9,11,13,15]",10-6-4-2-12-8-14-0-1-3-5-7-9-11-13-15,882426842e8b3d2a,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B12_n16_recovery_top,R68_N16_C02912,N16_R68_N16_C02912_N16_recovery_surrogate_top,N16_recovery_surrogate_top,existing_pool_selection,N16_recovery_surrogate_top,constrained_reward_balance,0.7303191489361702,0.7294391489361702,0.7294391489361702,0.7294391489361702,0.7294391489361702,0.7295191489361702,0.7296791489361703,0.7287191489361702,0.7294631489361701,0.7296791489361703,0.7298391489361702,0.7024397163120567,0.8266666666666667,0.7298391489361702,0.0163149314021171,0.0278794326241135,0.25,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[4,6,8,12,14,10,2,0,1,3,5,7,9,11,13,15]",4-6-8-12-14-10-2-0-1-3-5-7-9-11-13-15,bb779f485a46041c,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B13_n16_u2_safe,R68_N16_C00334,N16_R68_N16_C00334_N16_recovery_u2_safe,N16_recovery_u2_safe,offline_mutation_or_pointer_proxy,N16_recovery_u2_safe,constrained_reward_balance,0.8561702127659576,0.8533413238770687,0.8533413238770687,0.8533413238770688,0.8533413238770688,0.8532007683215131,0.8533892405437353,0.8531479905437354,0.8491461155437354,0.8532113238770688,0.8535135460992909,0.8232567375886526,0.7911111111111111,0.8546802127659577,0.0052588408504063,0.032913475177305,0.125,S3R64VNR_N16_B06_n16_anchor_top,True,True,True,False,"[8,2,4,6,14,12,10,0,1,3,5,7,9,11,13,15]",8-2-4-6-14-12-10-0-1-3-5-7-9-11-13-15,3b3ae5288880f748,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B14_n16_u2_safe,R68_N16_C00787,N16_R68_N16_C00787_N16_recovery_u2_safe,N16_recovery_u2_safe,offline_mutation_or_pointer_proxy,N16_recovery_u2_safe,constrained_reward_balance,0.8561702127659576,0.8533413238770687,0.8533413238770687,0.8533413238770688,0.8533413238770688,0.8532007683215131,0.8533892405437353,0.8531479905437354,0.8491461155437354,0.8532113238770688,0.8535135460992909,0.8232567375886526,0.7911111111111111,0.8546802127659577,0.0175074111820313,0.032913475177305,0.125,S3R64VNR_N16_B06_n16_anchor_top,True,True,True,False,"[8,6,2,4,14,12,10,0,1,3,5,7,9,11,13,15]",8-6-2-4-14-12-10-0-1-3-5-7-9-11-13-15,2560f6743bb87472,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B15_n16_u2_safe,R68_N16_C01109,N16_R68_N16_C01109_N16_recovery_u2_safe,N16_recovery_u2_safe,offline_mutation_or_pointer_proxy,N16_recovery_u2_safe,constrained_reward_balance,0.8561702127659576,0.8533413238770687,0.8533413238770687,0.8533413238770688,0.8533413238770688,0.8532007683215131,0.8533892405437353,0.8531479905437354,0.8491461155437354,0.8532113238770688,0.8535135460992909,0.8232567375886526,0.7911111111111111,0.8546802127659577,0.0066636616542499,0.032913475177305,0.125,S3R64VNR_N16_B06_n16_anchor_top,True,True,True,False,"[8,6,4,2,12,14,10,0,1,3,5,7,9,11,13,15]",8-6-4-2-12-14-10-0-1-3-5-7-9-11-13-15,e65f19f9bc0a9b62,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B16_n16_uncertainty,R68_N16_C00126,N16_R68_N16_C00126_N16_recovery_uncertainty,N16_recovery_uncertainty,offline_mutation_or_pointer_proxy,N16_recovery_uncertainty,constrained_reward_balance,0.9276595744680852,0.926388463356974,0.926388463356974,0.926388463356974,0.926388463356974,0.9265040189125296,0.9267351300236408,0.925348463356974,0.9222231300236406,0.9267351300236408,0.926966241134752,0.891886524822695,0.8088888888888889,0.9269662411347518,0.0143781670377678,0.0357730496453901,0.125,S3R64VNR_N16_B12_n16_uncertainty,True,True,True,False,"[8,6,4,12,14,10,2,0,1,3,5,7,9,11,13,15]",8-6-4-12-14-10-2-0-1-3-5-7-9-11-13-15,cac603eae21fc23f,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B01_n24_anchor_ref,R68_N24_C00015,N24_R68_N24_C00015_N24_frozen_top_density_reference,N24_frozen_top_density_reference,offline_mutation_or_pointer_proxy,N24_frozen_top_density_reference,constrained_reward_balance,0.6761080752884031,0.6711921962713899,0.6711921962713899,0.6698128720747926,0.6698128720747926,0.6729880658366072,0.6697418678214845,0.6753519316211063,0.6610195689084409,0.6690556178214844,0.6691312321882141,0.6508028827116495,0.8071833648393194,0.6736312321882141,0.0217795000970476,0.0253051925767535,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,16,12,14,10,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-16-12-14-10-18-20,00675d2f78e22071,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B02_n24_anchor_ref,R68_N24_C00373,N24_R68_N24_C00373_N24_frozen_top_density_reference,N24_frozen_top_density_reference,offline_mutation_or_pointer_proxy,N24_frozen_top_density_reference,constrained_reward_balance,0.6259139962105611,0.6211644688003531,0.6211644688003531,0.6197518742823946,0.6197518742823946,0.6230159905394835,0.6196687717304098,0.625460310010183,0.6159673423825837,0.6189825217304099,0.6190278903504476,0.6026165667969212,0.8147448015122873,0.6235278903504476,0.0310173231421078,0.0232974294136398,0.125,S3R54CAL64_N24_B02_n24_u2ret_top,True,True,True,True,"[22,17,19,21,9,7,5,3,1,11,15,13,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-19-21-9-7-5-3-1-11-15-13-23-0-2-4-6-8-10-12-14-16-18-20,fb07af83facabb20,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B03_n24_uncertainty,R68_N24_C00782,N24_R68_N24_C00782_N24_uncertainty_anchor,N24_uncertainty_anchor,offline_mutation_or_pointer_proxy,N24_uncertainty_anchor,constrained_reward_balance,0.6969945355191258,0.6922450081089179,0.6922450081089179,0.6908324135909594,0.6908324135909594,0.6940965298480483,0.6907493110389745,0.6965408493187477,0.6912478816911483,0.6900630610389745,0.6901084296590123,0.6708538845331433,0.8147448015122873,0.6946084296590124,0.0340888347202592,0.0261406509859825,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,6,4,2,10,8,12,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-6-4-2-10-8-12-14-16-18-20,078633e14ca02b45,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B04_n24_uncertainty,R68_N24_C00806,N24_R68_N24_C00806_N24_uncertainty_anchor,N24_uncertainty_anchor,offline_mutation_or_pointer_proxy,N24_uncertainty_anchor,constrained_reward_balance,0.6969945355191258,0.6922450081089179,0.6922450081089179,0.6908324135909594,0.6908324135909594,0.6940965298480483,0.6907493110389745,0.6965408493187477,0.6870478816911483,0.6900630610389745,0.6901084296590123,0.6708538845331433,0.8147448015122873,0.6946084296590124,0.0257986625832283,0.0261406509859825,0.125,S3R54CAL64_N24_B15_two_stage_repair,True,True,True,True,"[22,17,15,13,9,5,7,3,1,11,19,21,23,0,6,4,2,8,10,12,14,16,18,20]",22-17-15-13-9-5-7-3-1-11-19-21-23-0-6-4-2-8-10-12-14-16-18-20,03078ca2a17672da,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B01_n40_anchor_ref,R68_N40_C00128,N40_R68_N40_C00128_N40_frozen_u2_reward_reference,N40_frozen_u2_reward_reference,offline_mutation_or_pointer_proxy,N40_frozen_u2_reward_reference,constrained_reward_balance,0.853601340033501,0.8553225760624293,0.8553225760624293,0.8549783288566436,0.8549783288566436,0.8551661000597994,0.854587138850069,0.856730860086098,0.8414911953918178,0.8548531480545398,0.8545401960492801,0.8209957479706224,0.9243918474687706,0.85454019604928,0.0081851062484129,0.0326055920628786,0.05,S3R64VNR_N40_B03_n40_penalty_anchor,True,True,True,True,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",0-2-4-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,98dc290342f4d5f2,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B02_n40_anchor_ref,R68_N40_C00675,N40_R68_N40_C00675_N40_frozen_u2_reward_reference,N40_frozen_u2_reward_reference,offline_mutation_or_pointer_proxy,N40_frozen_u2_reward_reference,constrained_reward_balance,0.853601340033501,0.8553225760624293,0.8553225760624293,0.8549783288566436,0.8549783288566436,0.8551661000597994,0.854587138850069,0.856730860086098,0.8414911953918178,0.8548531480545398,0.8545401960492801,0.8209957479706224,0.9243918474687706,0.85454019604928,0.0154977900526846,0.0326055920628786,0.05,S3R64VNR_N40_B03_n40_penalty_anchor,True,True,True,True,"[0,2,4,7,9,11,13,15,17,21,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,19,23,25,27,29,31,33,35,39,37]",0-2-4-7-9-11-13-15-17-21-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-19-23-25-27-29-31-33-35-39-37,df79a1d21e244f9f,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B03_n40_sentinel,R68_N40_C00005,N40_R68_N40_C00005_N40_sentinel_control,N40_sentinel_control,offline_mutation_or_pointer_proxy,N40_sentinel_control,constrained_reward_balance,0.0699364307878188,0.1133723282237163,0.1133723282237163,0.1046851487365368,0.1046851487365368,0.1094236102749983,0.0812542941694601,0.1489107897621778,0.0899817684682343,0.1015261743775624,0.0936287384801265,0.0871389735563061,0.9743589743589745,0.0936287384801265,0.0940535775034901,0.0172025427684872,0.5,N40_A13_graph_pointer_policy_anti_odd_even_novelty,True,True,True,True,"[39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0]",39-38-37-36-35-34-33-32-31-30-29-28-27-26-25-24-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0,7bfd40e7a6537db1,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
run_69_run68_smallN_recovery_focused_batch40_handoff_package,smallN_recovery_focused_batch40,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B04_n40_uncertainty,R68_N40_C00498,N40_R68_N40_C00498_N40_uncertainty_anchor,N40_uncertainty_anchor,offline_mutation_or_pointer_proxy,N40_uncertainty_anchor,constrained_reward_balance,0.6435175879396986,0.645238823968627,0.645238823968627,0.6448945767628412,0.6448945767628412,0.6450823479659971,0.6445033867562666,0.6466471079922956,0.6446074432980156,0.6447693959607375,0.6444564439554776,0.6193153459605721,0.9243918474687706,0.6444564439554776,0.0193171338502822,0.0242022419791264,0.25,S3R64VNR_N40_B03_n40_penalty_anchor,True,True,True,True,"[0,2,4,7,9,11,13,15,17,19,20,22,24,26,28,30,32,38,36,34,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",0-2-4-7-9-11-13-15-17-19-20-22-24-26-28-30-32-38-36-34-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,7fe0a8bda43590a7,False,NOT_RUN,Run69 handoff only. Small-N recovery-focused batch40 candidate is not teacher-validated.
