N_label,scope,strategy_id,U2,PEEQ,SurfaceT,Mises,include_in_u2_panel,include_in_peeq_panel,include_in_surfacet_panel,include_in_mises_panel,stress_semantics_note
N24,native_stage3_combined552,S3R54CAL64_N24_B15_two_stage_repair,7.469321303688048e-05,0.1526153534650802,581.062208,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B16_two_stage_repair,4.948670630255947e-05,0.1542716473340988,582.011648,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B17_two_stage_repair,9.987347061723996e-05,0.1600515097379684,581.655296,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B18_two_stage_repair,5.0446637033019215e-05,0.1521572768688202,581.864384,579.944448,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B19_two_stage_repair,6.479929743363755e-05,0.1539067775011062,582.573696,579.943616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B20_median_guard,6.590890006918926e-05,0.1517210751771927,581.88352,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B21_median_guard,9.798179462450209e-05,0.1573436856269836,581.945664,579.944512,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B22_median_guard,4.008693713331013e-05,0.1542789340019226,582.290048,579.944448,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B23_median_guard,6.063666432964965e-05,0.1637037992477417,581.895936,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B24_peeq_repair,3.964457823713019e-05,0.1587646901607513,582.724224,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B25_peeq_repair,5.010639870306477e-05,0.1528097093105316,581.532736,579.944512,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B26_peeq_repair,0.0001247750460606,0.1524152755737304,585.72544,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B27_surfacet_repair,0.0001000396232484,0.1550983041524887,581.992512,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B28_surfacet_repair,4.585263968692743e-05,0.1616981476545334,582.08672,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B29_mises_repair,9.80179215730459e-05,0.1689051240682602,582.624256,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B30_mises_repair,4.534141999101848e-05,0.1563042402267456,582.024128,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B31_uncertainty,3.905796711478615e-05,0.1588879376649856,582.282304,579.944512,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R54CAL64_N24_B32_sentinel,0.0005523721131339,0.1892505139112472,587.159872,579.944256,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B01_n24_diversity,0.0005571060927422,0.1560344099998474,582.79872,579.942912,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B02_n24_penalty,5.120022228766175e-05,0.1552595496177673,581.886656,579.943616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B03_n24_penalty,4.353990880190395e-05,0.1583101451396942,581.887232,579.943616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B04_n24_sentinel,0.0005523721708868,0.1892502903938293,587.159872,579.944256,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B05_n24_maint,0.0001478826186485,0.1537696421146392,581.987584,579.944256,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B06_n24_maint,0.0001314417468165,0.1638735681772232,583.40736,579.94336,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B07_n24_maint,9.493010861660878e-05,0.162030279636383,582.790336,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B08_n24_uncertainty,8.273991306850803e-05,0.1774685978889465,581.879872,579.943488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B09_n24_diversity,0.0003836987480099,0.1492166519165039,581.968448,579.943936,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B10_n24_penalty,0.0001191965059206,0.1768487840890884,582.971264,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B11_n24_penalty,0.0001428459177077,0.1672333478927612,583.388352,579.943744,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B12_n24_maint,0.0001125989701904,0.1554912030696869,582.126336,579.944832,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B13_n24_maint,9.104845275942353e-05,0.1580812186002731,581.61792,579.943872,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B14_n24_maint,0.000118070066037,0.157501682639122,582.9824,579.94464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B15_n24_maint,0.0001111758224396,0.1559894531965255,582.88608,579.944576,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R59N40PR40_N24_B16_n24_uncertainty,0.0001070608966529,0.1637184023857116,582.191552,579.94368,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B01_n24_diversity,0.0005476717965393,0.1511800736188888,581.92224,579.943744,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B02_n24_penalty_diag,5.817346982439631e-05,0.1540863960981369,581.98528,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B03_n24_penalty_diag,7.998157980182441e-05,0.1573197245597839,584.3872,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B04_n24_frozen_ref,4.555185842036735e-05,0.1563369333744049,581.9392,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B05_n24_frozen_ref,8.479232792524272e-05,0.1526632010936737,581.8976,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B06_n24_frozen_ref,5.291443812893704e-05,0.1540330648422241,584.86016,579.944576,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B07_n24_uncertainty,4.171763998783717e-05,0.1558772623538971,582.083072,579.944448,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R64VNR_N24_B08_n24_uncertainty,6.466203285526717e-05,0.1559343636035919,581.858048,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R69SNR_N24_B01_n24_anchor_ref,5.2054501793463714e-05,0.1573824286460876,581.868672,579.943616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R69SNR_N24_B02_n24_anchor_ref,5.223163771006512e-05,0.1590837091207504,582.15488,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R69SNR_N24_B03_n24_uncertainty,7.800453818163078e-05,0.152449369430542,581.06944,579.943488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R69SNR_N24_B04_n24_uncertainty,5.831045632476162e-05,0.1526206135749817,581.044032,579.943552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R74FSD_N24_B01_n24_anchor_ref,4.495266580306634e-05,0.1542437821626663,582.44448,579.944384,true,true,true,true,native Stage 3 MPa-scale stress definitions
N24,native_stage3_combined552,S3R74FSD_N24_B02_n24_anchor_ref,4.6763470891164616e-05,0.1578554660081863,582.119488,579.944448,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A01_raster_left_to_right,0.0015270577277988,0.200013056397438,585.953088,579.928512,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A02_odd_even_interlaced,0.0001595688736415,0.1578081995248794,587.307392,579.927744,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A03_greedy_maximin_distance,0.0006838651936504,0.1606565862894058,585.288896,579.926656,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A04_method_c_u2_first_engineering,0.0001108189990191,0.153950959444046,582.221504,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A05_center_out,0.0018341616960242,0.1796219497919082,588.607232,579.925632,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A06_edge_in_alternating,0.0016398808220401,0.2005691230297088,595.55648,579.9264,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A07_regular_jump_coprime,0.0020766726229339,0.1631038337945938,595.582528,579.924032,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A08_block_interleaved_quarters,0.0020561176352202,0.1575537621974945,594.139136,579.924416,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A09_center_edge_alternating,0.0018988421652466,0.177616149187088,588.119552,579.924096,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.000760835359415,0.1565078347921371,585.9216,579.925632,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A11_graph_pointer_policy_diverse_01,0.0017065715510398,0.1783028244972229,591.114368,579.925952,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A12_graph_pointer_policy_diverse_02,0.0017555009108036,0.172971487045288,584.625472,579.9248,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A13_graph_pointer_policy_anti_odd_even_novelty,0.0006711278786042,0.1731724888086319,581.541824,579.92576,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A14_graph_pointer_policy_u2first_proxy,0.0011768606042323,0.1633206307888031,585.949184,579.927232,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,0.0012380398286495,0.1692227870225906,585.095872,579.926784,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3B20_N40_B01_surrogate_top,0.0001138904335675,0.1606883257627487,582.971072,579.927616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3B20_N40_B02_diversity_top,8.922922461351845e-05,0.1550463587045669,585.152448,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3B20_N40_B03_method_c_inspired,0.0006816700476974,0.1621466130018234,585.965568,579.926656,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3B20_N40_B04_surrogate_top,0.0001807131311579,0.1540584713220596,582.236352,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3B20_N40_B05_surrogate_top,0.0001120584784075,0.1585296392440796,582.652032,579.927296,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B01_surrogate_top,8.087984315352514e-05,0.1614688634872436,585.938752,579.92704,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B02_u2_primary_top,0.0001381478778057,0.1691655367612838,583.121664,579.926336,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B03_geometry_signal_top,0.0007239246517656,0.1577377021312713,585.212224,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B04_method_c_inspired,0.0001491561724833,0.1566519737243652,583.935936,579.926208,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B05_diversity_top,0.0009652040533865,0.1442238241434097,585.249728,579.926016,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B06_uncertainty_calibration,0.0002895531576996,0.1524127125740051,581.11904,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B07_control_sentinel,0.001751992967911,0.1497652232646942,589.166208,579.925568,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B08_known_best_mutation,0.0002107644334046,0.1547115296125412,585.281536,579.926016,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B09_known_best_mutation,0.0001639029087527,0.1643984466791153,587.828288,579.925824,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R19B28_N40_B10_known_best_mutation,0.0001504687188571,0.1597595065832138,584.999872,579.926208,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B01_top_region,0.0001945985031852,0.162837952375412,581.591424,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B02_top_region,0.0001227253760589,0.1667737364768982,598.53536,579.92704,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B03_top_region,0.0001059363503372,0.1590581983327865,592.25824,579.925632,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B04_top_region,0.0001603593141226,0.1599376946687698,581.768896,579.925632,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B05_top_region,8.880928180587944e-05,0.1641431897878646,595.921664,579.925632,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B06_model_disagreement,0.0002016615144384,0.1611578613519668,583.783872,579.92736,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B07_model_disagreement,0.0002165191526728,0.1629427224397659,584.747776,579.928896,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B08_model_disagreement,0.0001989352308555,0.1538123935461044,582.634112,579.927424,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B09_model_disagreement,0.0002083318340737,0.1643828004598617,585.3952,579.929024,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B10_uncertainty_calibration,0.001730911550112,0.1823613494634628,588.479616,579.92672,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B11_uncertainty_calibration,0.000554565707489,0.1629247218370437,586.222784,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B12_uncertainty_calibration,0.0010631986892377,0.1605686843395233,584.326272,579.925952,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B13_uncertainty_calibration,0.0009516127437336,0.1718923896551132,586.396288,579.926912,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B14_diversity_coverage,0.0011485806799669,0.1689211428165435,583.96736,579.925056,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B15_diversity_coverage,0.0010186854147491,0.1579287350177765,583.294976,579.926016,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B16_diversity_coverage,0.0011747723910957,0.1691029071807861,586.287488,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B17_diversity_coverage,0.001036680686127,0.1692833453416824,584.457024,579.925184,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B18_tradeoff_probe,0.0011591740185394,0.1659919619560241,584.591488,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B19_tradeoff_probe,0.0010814771626144,0.1590977013111114,583.097088,579.926016,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B20_tradeoff_probe,0.0013657823437824,0.1546751409769058,584.047232,579.9248,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B21_sentinel_control,0.0012227803235873,0.1619139313697815,587.438016,579.9248,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B22_sentinel_control,0.0011096128518488,0.1586716175079345,585.093632,579.926016,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B23_exploitation_reference,5.95808796788333e-05,0.1540761291980743,581.783552,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R24L64_N40_B24_exploitation_reference,0.0002177569813284,0.1537862718105316,582.096064,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B01_graph_pointer,0.0002823198738042,0.156105950474739,582.261824,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B02_surrogate_top,0.0006737644011991,0.1560283899307251,584.05056,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B03_hybrid_agree,0.0007187606411207,0.1526638865470886,583.502784,579.925376,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B04_hybrid_disagree,0.0007251808672208,0.1524647027254104,582.093376,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B05_uncertainty,0.0007050070043987,0.1488805264234542,583.35712,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B06_diversity,0.0006026536907484,0.1472502499818802,585.62464,579.92512,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B07_sentinel,0.0006454233700878,0.1492619067430496,583.033216,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B08_n40_best_near,5.696606240235269e-05,0.1578764021396637,582.174208,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B09_n40_best_near,9.528287046123296e-05,0.162568524479866,581.909696,579.928064,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B10_n40_best_near,6.680645856249612e-05,0.1554957032203674,581.764736,579.927616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B11_n40_best_near,0.0001003126781142,0.1535033136606216,582.332992,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R34N32INF_N40_B12_n40_best_near,0.0001675558778515,0.1616613566875457,584.678912,579.927808,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B01_n40_u2_near,7.611840919707902e-05,0.1559313535690307,581.616832,579.927616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B02_n40_u2_near,7.798989645380061e-05,0.1534222960472107,582.003392,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B03_n40_u2_near,7.676980362703034e-05,0.1560160666704177,581.629376,579.927616,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B04_n40_u2_near,6.792713247705251e-05,0.1540291607379913,582.070784,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B05_n40_u2_near,0.0002428228326607,0.1591205149888992,590.43264,579.926016,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B06_n40_u2_near,0.000113214871817,0.1534597277641296,582.466304,579.927488,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B07_n40_u2_near,0.0001306445738009,0.1540696173906326,582.282304,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B08_n40_u2_near,0.0001928622095874,0.1534249633550644,585.483904,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B09_hybrid_agree,0.0006667709956218,0.1507769972085952,583.664832,579.926272,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B10_surrogate_top,0.000756842054443,0.1440253555774688,585.08192,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B11_hybrid_agree,0.000611297203477,0.1557230949401855,584.742592,579.926144,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B12_surrogate_top,0.0006855806161638,0.1531218141317367,582.76128,579.924928,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B13_surrogate_top,0.000712705689466,0.1485017389059066,583.88032,579.926208,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B14_surrogate_top,0.0007329207660404,0.1494819819927215,583.389952,579.926336,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B15_surrogate_top,0.0006783864921544,0.1501979976892471,583.375872,579.92608,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B16_surrogate_top,0.0007221903101708,0.1534849256277084,582.250112,579.925248,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B17_hybrid_disagree,0.0006556917066973,0.1520021110773086,586.977024,579.926464,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B18_hybrid_disagree,0.0006658899808371,0.1504225730895996,586.057792,579.92544,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B19_graph_pointer,0.0008066147593126,0.1601115763187408,584.511872,579.926208,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B20_graph_pointer,0.0011065203616453,0.1594207733869552,584.42688,579.926144,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B21_graph_pointer,0.0009024734640661,0.1595761924982071,588.98208,579.926592,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B22_graph_pointer,0.0005406145585311,0.1649311333894729,586.05504,579.926272,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B23_graph_pointer,0.0009651494526679,0.1746424287557602,585.990976,579.926272,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B24_diversity,0.0016101131914183,0.1509619206190109,584.1056,579.924416,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B25_diversity,0.0016184808919206,0.1511107385158538,583.522176,579.924352,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B26_diversity,0.0009517180171201,0.1489430516958236,583.896832,579.9248,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B27_uncertainty,0.0014474944910034,0.1996921449899673,582.660608,579.928448,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B28_uncertainty,0.0014474942581728,0.1996921747922897,582.660608,579.928448,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B29_uncertainty,0.0014238423900678,0.1987344920635223,581.84512,579.927104,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R39N2440B60_N40_B30_sentinel,0.0016625018324702,0.1820260882377624,587.521984,579.926784,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B01_reward_balanced,5.7689914683578536e-05,0.1536730527877807,582.304448,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B02_reward_balanced,0.0001113880189222,0.1612332165241241,583.227008,579.929472,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B03_constr_surrogate,8.460062599624507e-05,0.1540468335151672,582.112768,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B04_constr_surrogate,0.00011603438179,0.1540671288967132,582.302528,579.926528,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B05_peeq_guarded,5.861056888534222e-05,0.1551127731800079,581.921728,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B06_peeq_guarded,0.0002057177935057,0.1589284688234329,590.467712,579.92736,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B07_surfacet_guarded,7.249316331581213e-05,0.1534713059663772,582.016448,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B08_surfacet_guarded,7.398942761938088e-05,0.1534235626459121,582.003712,579.927552,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B09_u2_guarded,0.0001972049140022,0.1585531830787658,589.71008,579.927296,true,true,true,true,native Stage 3 MPa-scale stress definitions
N40,native_stage3_combined552,S3R44CNS_N40_B10_u2_guarded,0.0001929459795064,0.1585217863321304,589.70848,579.927232,true,true,true,true,native Stage 3 MPa-scale stress definitions
