N_label,scope,strategy_id,U2,PEEQ,SurfaceT,Mises,include_in_u2_panel,include_in_peeq_panel,include_in_surfacet_panel,include_in_mises_panel,stress_semantics_note,U2_within_N_minmax_cost,PEEQ_within_N_minmax_cost,SurfaceT_within_N_minmax_cost,Mises_within_N_minmax_cost
N24,native_stage3_combined552,S3R34N32INF_N24_B08_n24_calibration,5.9892929130000994e-05,0.1561369895935058,581.614144,579.944768,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05086429420098322,0.1728621055323262,0.06614859633527906,0.9393939393857835
N24,native_stage3_combined552,S3R34N32INF_N24_B09_n24_calibration,6.351935553539079e-05,0.1581111848354339,584.158592,579.944832,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.056937936726366566,0.22217524055255794,0.29415880480601253,0.9696969697198062
N24,native_stage3_combined552,S3R34N32INF_N24_B10_n24_calibration,3.273940910730744e-05,0.1578422635793686,583.110016,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.005386803280840621,0.21545789571831178,0.20019499326126305,0.7575757575969629
N24,native_stage3_combined552,S3R34N32INF_N24_B11_n24_calibration,4.1137876905850135e-05,0.1561603546142578,583.126336,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.019452797035319897,0.17344573697800278,0.20165744272073602,0.3939393939654928
N24,native_stage3_combined552,S3R34N32INF_N24_B12_n24_calibration,5.430529381555971e-05,0.1596519500017166,585.878784,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.04150596297670004,0.26066178892715697,0.4483067129297742,0.33333333335127635
N24,native_stage3_combined552,S3R39N2440B60_N24_B01_n24_u2_near,6.897021739860065e-05,0.1602467745542526,582.333952,579.944704,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06606719586786657,0.2755198246723491,0.13065122014165656,0.9090909091055898
N24,native_stage3_combined552,S3R39N2440B60_N24_B02_n24_u2_near,8.142532624333398e-05,0.1593355387449264,583.416192,579.944448,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08692736791636547,0.2527581982910159,0.22763169214005607,0.7878787878771567
N24,native_stage3_combined552,S3R39N2440B60_N24_B03_n24_u2_near,4.4721904259859e-05,0.1561453342437744,583.116032,579.94432,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.02545542841840614,0.17307054533435373,0.20073409227769815,0.7272727272629402
N24,native_stage3_combined552,S3R39N2440B60_N24_B04_n24_u2_near,4.713229418484843e-05,0.1570424288511276,582.759168,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.02949241831275856,0.19547894069403712,0.16875519743068454,0.3939393939654928
N24,native_stage3_combined552,S3R39N2440B60_N24_B05_n24_u2_near,6.92875792083214e-05,0.1577739268541336,582.638016,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06659872249159392,0.21375092262528472,0.15789866085510576,0.7575757575969629
N24,native_stage3_combined552,S3R39N2440B60_N24_B06_n24_u2_near,8.698377223481657e-05,0.1596149206161499,583.114752,579.943744,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.09623681202882264,0.2597368373056628,0.2006193903593027,0.45454545457970935
N24,native_stage3_combined552,S3R39N2440B60_N24_B07_n24_u2_near,5.00061778438976e-05,0.1556139588356018,581.409152,579.944832,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03430568075168819,0.1597973965124301,0.04777908410518171,0.9696969697198062
N24,native_stage3_combined552,S3R39N2440B60_N24_B08_n24_u2_near,3.7988751273587695e-05,0.1621344983577728,592.035328,579.944576,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.014178551477914742,0.3226730022440776,1.0,0.8484848484913732
N24,native_stage3_combined552,S3R39N2440B60_N24_B09_hybrid_agree,0.000202524353881,0.1511734724044799,583.692736,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.2897474783560928,0.04887913357529519,0.2524130416081207,0.8181818182111794
N24,native_stage3_combined552,S3R39N2440B60_N24_B10_surrogate_top,0.0001885180240606,0.1577580869197845,582.958208,579.944256,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.26628927711001443,0.2133552592153645,0.18659134574026198,0.6969696969827465
N24,native_stage3_combined552,S3R39N2440B60_N24_B11_hybrid_agree,0.0001821464500153,0.1570386588573455,582.195008,579.944128,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.255617982907643,0.19538477056919146,0.11820032690047402,0.6363636363685299
N24,native_stage3_combined552,S3R39N2440B60_N24_B12_surrogate_top,0.0002064426553261,0.1496064215898513,583.212096,579.94432,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.2963099615348111,0.009735999824312957,0.20934247125283245,0.7272727272629402
N24,native_stage3_combined552,S3R39N2440B60_N24_B13_surrogate_top,0.0002815967886817,0.1499830037355423,581.6896,579.944064,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.42218025070667686,0.019142590318641208,0.07291027442434782,0.6060606060883361
N24,native_stage3_combined552,S3R39N2440B60_N24_B14_surrogate_top,0.0002263255041725,0.1560091227293014,582.624064,579.944064,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.32961032469667817,0.16966813778019685,0.15664840994465773,0.6060606060883361
N24,native_stage3_combined552,S3R39N2440B60_N24_B15_surrogate_top,0.0002380475223162,0.1531964242458343,581.450688,579.943296,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3492426954998129,0.09941015258165598,0.051501161356929503,0.24242424245686606
N24,native_stage3_combined552,S3R39N2440B60_N24_B16_surrogate_top,0.0001946740942457,0.1556887030601501,585.390848,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.276599639291885,0.16166442159629785,0.4045823416396656,0.8181818182111794
N24,native_stage3_combined552,S3R39N2440B60_N24_B17_diversity,0.0005505187583594,0.1519718170166015,581.337792,579.942848,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8725784467425252,0.06882086720635076,0.04138445215497018,0.030303030334022756
N24,native_stage3_combined552,S3R39N2440B60_N24_B18_graph_pointer,0.0002313458730895,0.1603628247976303,585.9248,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.33801858195569356,0.2784186267762518,0.4524302468958805,0.3636363636314701
N24,native_stage3_combined552,S3R39N2440B60_N24_B19_graph_pointer,0.0002318852484677,0.1731639057397842,582.702336,579.944256,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3389219432452847,0.5981749606476822,0.1636624322541781,0.6969696969827465
N24,native_stage3_combined552,S3R39N2440B60_N24_B20_graph_pointer,0.0001901917951272,0.1607173234224319,584.00064,579.943424,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.2690925567002879,0.2872735962230698,0.28000458807673584,0.3030303030710826
N24,native_stage3_combined552,S3R39N2440B60_N24_B21_graph_pointer,0.0002189582201026,0.1719127595424652,581.9344,579.943808,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.3172713869046359,0.5669227622591458,0.09484701631635048,0.4848484848599031
N24,native_stage3_combined552,S3R39N2440B60_N24_B22_diversity,0.000534943341222,0.1557627022266388,581.765824,579.943808,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8464922932400859,0.16351283598355879,0.07974077366443957,0.4848484848599031
N24,native_stage3_combined552,S3R39N2440B60_N24_B23_graph_pointer,0.000382078932489,0.1633279919624328,585.695104,579.942976,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5904706152271458,0.3524851049289677,0.4318469876408706,0.09090909094823926
N24,native_stage3_combined552,S3R39N2440B60_N24_B24_hybrid_disagree,0.0002786342520266,0.1609224379062652,583.029184,579.943104,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.4172185096977653,0.2923971209996763,0.19295156711496203,0.1515151515086268
N24,native_stage3_combined552,S3R39N2440B60_N24_B25_hybrid_disagree,0.0003401456374376,0.1549776643514633,582.068544,579.944192,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5202395349341337,0.14390348939394962,0.10686777736357816,0.6666666667025527
N24,native_stage3_combined552,S3R39N2440B60_N24_B26_uncertainty,0.0004649620168493,0.1795306205749511,584.25216,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.7292855723037514,0.7572082019573232,0.30254351504029153,0.7575757575969629
N24,native_stage3_combined552,S3R39N2440B60_N24_B27_uncertainty,0.0004528175495579,0.1783385276794433,583.16992,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.7089456716016315,0.727431087382059,0.20556304304190223,0.3636363636314701
N24,native_stage3_combined552,S3R39N2440B60_N24_B28_diversity,0.0003291523960342,0.1738174110651016,582.4224,579.944064,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5018277402317072,0.6144987748578423,0.13857712270238443,0.6060606060883361
N24,native_stage3_combined552,S3R39N2440B60_N24_B29_uncertainty,0.0005198504350119,0.1779865622520446,583.366784,579.944704,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8212142628206509,0.7186393943037114,0.2232041980902207,0.9090909091055898
N24,native_stage3_combined552,S3R39N2440B60_N24_B30_sentinel,0.0006249901030059,0.1726419776678085,588.270592,579.944192,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.9973051818818929,0.5851377954587668,0.662638717632548,0.6666666667025527
N24,native_stage3_combined552,S3R44CNS_N24_B01_reward_balanced,8.221834741561906e-05,0.1547531485557556,587.291584,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08825554242677645,0.13829534207763067,0.5749089553522728,0.7575757575969629
N24,native_stage3_combined552,S3R44CNS_N24_B02_reward_balanced,9.935419961948357e-05,0.1561643928289413,583.612288,579.94432,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11695515714924548,0.1735466069536251,0.24520402603734134,0.7272727272629402
N24,native_stage3_combined552,S3R44CNS_N24_B03_constr_surrogate,0.0001122188934914,0.1531748324632644,588.1008,579.94336,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.13850131390024994,0.09887081459391149,0.6474235081581773,0.2727272727370598
N24,native_stage3_combined552,S3R44CNS_N24_B04_constr_surrogate,5.257469592834241e-05,0.1561311483383178,582.559488,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.038607508204111934,0.1727161976709067,0.15086169816190428,0.3636363636314701
N24,native_stage3_combined552,S3R44CNS_N24_B05_peeq_guarded,6.712235335726291e-05,0.1560048609972,582.841408,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06297234039088376,0.16956168459559165,0.17612479568721137,0.3939393939654928
N24,native_stage3_combined552,S3R44CNS_N24_B06_peeq_guarded,4.9224905524170026e-05,0.1578666418790817,582.979392,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03299718355512307,0.21606683771137525,0.18848966248960497,0.3636363636314701
N24,native_stage3_combined552,S3R44CNS_N24_B07_surfacet_guarded,5.1857334256055765e-05,0.1529116183519363,581.497728,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.037406050385361045,0.0922960276956937,0.05571645685775013,0.8181818182111794
N24,native_stage3_combined552,S3R44CNS_N24_B08_surfacet_guarded,5.260491616354557e-05,0.1565234214067459,582.976896,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03865812191721093,0.18251472943583189,0.18826599374874967,0.3939393939654928
N24,native_stage3_combined552,S3R44CNS_N24_B09_u2_guarded,5.306650928105228e-05,0.1572708636522293,582.79648,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03943121125489782,0.20118498027452295,0.17209875835173455,0.7575757575969629
N24,native_stage3_combined552,S3R44CNS_N24_B10_u2_guarded,0.0001133658831804,0.1534914821386337,582.30944,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.14042232499285967,0.10678036065296691,0.12845467840449973,0.33333333335127635
N24,native_stage3_combined552,S3R44CNS_N24_B11_hybrid_agree,4.1137876905850135e-05,0.1561603546142578,583.126336,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.019452797035319897,0.17344573697800278,0.20165744272073602,0.3939393939654928
N24,native_stage3_combined552,S3R44CNS_N24_B12_hybrid_agree,9.841837027124713e-05,0.1562879681587219,583.137728,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11538780342672049,0.17663337709328417,0.2026782897944034,0.33333333335127635
N24,native_stage3_combined552,S3R44CNS_N24_B13_hybrid_disagree,6.410576179405325e-05,0.1573743671178817,583.10752,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.057920066677899514,0.20377037824751823,0.19997132452040778,0.7575757575969629
N24,native_stage3_combined552,S3R44CNS_N24_B14_hybrid_disagree,3.166340729876538e-05,0.1589813828468322,583.410432,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0035846847180490537,0.24391178976463623,0.2271155335073021,0.3636363636314701
N24,native_stage3_combined552,S3R44CNS_N24_B15_uncertainty,0.0001223413189563,0.1578767299652099,584.749312,579.943424,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.15545464119575633,0.21631882654346773,0.3470937401428085,0.3030303030710826
N24,native_stage3_combined552,S3R44CNS_N24_B16_uncertainty,4.176994571025716e-05,0.1528085321187973,581.864512,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.020511403922725373,0.08972105171279837,0.08858429157227993,0.3939393939654928
N24,native_stage3_combined552,S3R49SCN_N24_B01_strict_guard,3.737566112249624e-05,0.1608438491821289,582.61664,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.013151730581169557,0.29043406472130334,0.15598313881799683,0.3939393939654928
N24,native_stage3_combined552,S3R49SCN_N24_B02_strict_guard,7.155505159062159e-05,0.1542517393827438,581.955392,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07039635000329586,0.12577071547334207,0.09672812777793771,0.7575757575969629
N24,native_stage3_combined552,S3R49SCN_N24_B03_strict_guard,7.330715288844658e-05,0.1600374281406402,581.865344,579.944576,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07333081930217177,0.27029059113899967,0.08865884781923848,0.8484848484913732
N24,native_stage3_combined552,S3R49SCN_N24_B04_strict_guard,6.822838622611016e-05,0.1598436385393142,581.867008,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0648247558312518,0.2654499489508575,0.08880796031314542,0.3636363636314701
N24,native_stage3_combined552,S3R49SCN_N24_B05_two_stage,9.631485067984612e-05,0.1584233194589615,581.878656,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11186476873220091,0.22997200579016025,0.08985174777048371,0.7575757575969629
N24,native_stage3_combined552,S3R49SCN_N24_B06_two_stage,4.07822008128278e-05,0.1586619615554809,581.970688,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.018857100555547977,0.2359330119141947,0.09809881570269637,0.3939393939654928
N24,native_stage3_combined552,S3R49SCN_N24_B07_two_stage,5.806214721815195e-05,0.1539869755506515,583.663808,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.04779804836238505,0.11915721832617505,0.24982077825252053,0.3939393939654928
N24,native_stage3_combined552,S3R49SCN_N24_B08_two_stage,9.06418699742062e-05,0.1556643545627594,581.956096,579.94432,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.1023634986090174,0.16105622403109945,0.09679121383305571,0.7272727272629402
N24,native_stage3_combined552,S3R49SCN_N24_B09_median_guard,2.9523077955673216e-05,0.1587531119585037,582.666368,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0,0.23820984453740657,0.1604393083474387,0.3636363636314701
N24,native_stage3_combined552,S3R49SCN_N24_B10_median_guard,6.728811672473967e-05,0.154089018702507,581.91136,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06324996561343377,0.12170613933381842,0.09278238178533463,0.7575757575969629
N24,native_stage3_combined552,S3R49SCN_N24_B11_peeq_repair,2.9894891213189112e-05,0.1571119129657745,583.4896,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0006227234637916557,0.19721457425984287,0.2342098471596962,0.7575757575969629
N24,native_stage3_combined552,S3R49SCN_N24_B12_peeq_repair,3.772677086999465e-05,0.1601821333169937,583.289408,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.013739779215029465,0.27390516063450604,0.2162704671235639,0.3636363636314701
N24,native_stage3_combined552,S3R49SCN_N24_B13_surfacet_repair,4.335154699219856e-05,0.1574961096048355,582.160896,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.023160314925006573,0.20681136607351924,0.11514352077538713,0.3939393939654928
N24,native_stage3_combined552,S3R49SCN_N24_B14_surfacet_repair,9.57650804593868e-05,0.1556143164634704,581.893504,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11094399786388594,0.1598063296468013,0.0911822900238055,0.7575757575969629
N24,native_stage3_combined552,S3R49SCN_N24_B15_mises_repair,8.137980603351025e-05,0.1623269319534301,581.893952,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0868511293687587,0.3274797729643883,0.09122243569524237,0.33333333335127635
N24,native_stage3_combined552,S3R49SCN_N24_B16_mises_repair,7.775182257319102e-05,0.1623154729604721,583.680896,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08077487904330537,0.3271935404505356,0.2513520488630165,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B01_n24_u2ret_top,3.827916589216329e-05,0.1594891101121902,582.395136,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.01466494617621943,0.2565942350761744,0.13613397184068096,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B02_n24_u2ret_top,3.386501202840009e-05,0.1574332565069198,582.002752,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.007271995203688755,0.205241367707537,0.10097209875835465,0.3939393939654928
N24,native_stage3_combined552,S3R54CAL64_N24_B03_n24_u2ret_top,5.342099871086248e-05,0.1587450951337814,582.636416,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.040024920277227385,0.23800959344188793,0.15775528345712422,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B04_n24_u2ret_top,3.356376646479475e-05,0.1568998396396637,582.660032,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.00676746052928392,0.19191722557690394,0.15987153385140732,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B05_n24_u2ret_repair,5.23158641954069e-05,0.1588590741157531,582.37952,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0381740094247794,0.24085665780921406,0.134734608436326,0.7575757575969629
N24,native_stage3_combined552,S3R54CAL64_N24_B06_n24_u2ret_repair,4.610596806742251e-05,0.1529955714941024,581.577856,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.027773498016335326,0.09439308098965535,0.06289679694893317,0.8181818182111794
N24,native_stage3_combined552,S3R54CAL64_N24_B07_n24_u2ret_repair,9.015049431582156e-05,0.1592183411121368,581.862912,579.94432,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.10154052862118929,0.2498307357143359,0.08844091417429838,0.7272727272629402
N24,native_stage3_combined552,S3R54CAL64_N24_B08_n24_u2ret_repair,3.7965415458529606e-05,0.1582574993371963,583.471872,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.014139467988314443,0.2258300091527395,0.23262122558999745,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B09_penalty_repair,4.8556980800640304e-05,0.1524872630834579,581.862976,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0318785241502181,0.0816961193347631,0.08844664927021356,0.3939393939654928
N24,native_stage3_combined552,S3R54CAL64_N24_B10_penalty_repair,6.516764369735029e-05,0.1524514555931091,580.972224,579.944448,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.059698536820079785,0.08080168925570927,0.008625584262900247,0.7878787878771567
N24,native_stage3_combined552,S3R54CAL64_N24_B11_penalty_repair,8.067023327384959e-05,0.1522239595651626,581.904768,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08566271664334855,0.07511909915295147,0.0921916669056323,0.7575757575969629
N24,native_stage3_combined552,S3R54CAL64_N24_B12_penalty_repair,7.648990981579118e-05,0.1547069251537323,581.938112,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07866139151319138,0.13714073445997546,0.09517965187968601,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B13_penalty_repair,6.85549239278771e-05,0.1568982601165771,581.86176,579.944576,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06537165050106916,0.19187777090009034,0.08833768244774351,0.8484848484913732
N24,native_stage3_combined552,S3R54CAL64_N24_B14_penalty_repair,9.317355693383432e-05,0.1518133282661438,581.927936,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.10660364024159054,0.06486199982357069,0.0942677716284887,0.33333333335127635
N24,native_stage3_combined552,S3R54CAL64_N24_B15_two_stage_repair,7.469321303688048e-05,0.1526153534650802,581.062208,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.07565223242881218,0.0848956702958753,0.016689129125694473,0.7575757575969629
N24,native_stage3_combined552,S3R54CAL64_N24_B16_two_stage_repair,4.948670630255947e-05,0.1542716473340988,582.011648,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03343565497658672,0.126267993286749,0.10176927709116672,0.7575757575969629
N24,native_stage3_combined552,S3R54CAL64_N24_B17_two_stage_repair,9.987347061723996e-05,0.1600515097379684,581.655296,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11782484704822813,0.27064233330492,0.06983626301150517,0.7575757575969629
N24,native_stage3_combined552,S3R54CAL64_N24_B18_two_stage_repair,5.0446637033019215e-05,0.1521572768688202,581.864384,579.944448,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03504337438246722,0.07345344180639898,0.08857282138043937,0.7878787878771567
N24,native_stage3_combined552,S3R54CAL64_N24_B19_two_stage_repair,6.479929743363755e-05,0.1539067775011062,582.573696,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.05908161997653742,0.11715396294312412,0.15213488945603343,0.3939393939654928
N24,native_stage3_combined552,S3R54CAL64_N24_B20_median_guard,6.590890006918926e-05,0.1517210751771927,581.88352,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.06094001416414535,0.06255762336937738,0.09028761506036394,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B21_median_guard,9.798179462450209e-05,0.1573436856269836,581.945664,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.1146566140636394,0.20300398976113804,0.09585639319817728,0.8181818182111794
N24,native_stage3_combined552,S3R54CAL64_N24_B22_median_guard,4.008693713331013e-05,0.1542789340019226,582.290048,579.944448,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.01769265308627164,0.126450005899591,0.12671694434089403,0.7878787878771567
N24,native_stage3_combined552,S3R54CAL64_N24_B23_median_guard,6.063666432964965e-05,0.1637037992477417,581.895936,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.052109923156667216,0.3618723402988213,0.0914002236687456,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B24_peeq_repair,3.964457823713019e-05,0.1587646901607513,582.724224,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.01695177777184999,0.23849905476271815,0.16562383505864928,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B25_peeq_repair,5.010639870306477e-05,0.1528097093105316,581.532736,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.0344735335092303,0.08975045661344075,0.058853554325700594,0.8181818182111794
N24,native_stage3_combined552,S3R54CAL64_N24_B26_peeq_repair,0.0001247750460606,0.1524152755737304,585.72544,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.1595307168645981,0.07989795382834929,0.43456542310670676,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B27_surfacet_repair,0.0001000396232484,0.1550983041524887,581.992512,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11810312422071345,0.1469169333889671,0.10005448341124216,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B28_surfacet_repair,4.585263968692743e-05,0.1616981476545334,582.08672,579.944384,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.027349216408862304,0.31177346166773473,0.1084965446047138,0.7575757575969629
N24,native_stage3_combined552,S3R54CAL64_N24_B29_mises_repair,9.80179215730459e-05,0.1689051240682602,582.624256,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.11471712050895479,0.49179547439968474,0.15666561523241349,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B30_mises_repair,4.534141999101848e-05,0.1563042402267456,582.024128,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.02649301106018312,0.17703983470723725,0.10288762079546358,0.3636363636314701
N24,native_stage3_combined552,S3R54CAL64_N24_B31_uncertainty,3.905796711478615e-05,0.1588879376649856,582.282304,579.944512,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.01596930470877162,0.24157763619586833,0.12602299773463682,0.8181818182111794
N24,native_stage3_combined552,S3R54CAL64_N24_B32_sentinel,0.0005523721131339,0.1892505139112472,587.159872,579.944256,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.87568249825624,1.0,0.5631061279499853,0.6969696969827465
N24,native_stage3_combined552,S3R59N40PR40_N24_B01_n24_diversity,0.0005571060927422,0.1560344099998474,582.79872,579.942912,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8836111025209054,0.17029978482312605,0.1722994867089189,0.060606060614216514
N24,native_stage3_combined552,S3R59N40PR40_N24_B02_n24_penalty,5.120022228766175e-05,0.1552595496177673,581.886656,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.03630550049160214,0.15094466034920317,0.09056863476042204,0.3939393939654928
N24,native_stage3_combined552,S3R59N40PR40_N24_B03_n24_penalty,4.353990880190395e-05,0.1583101451396942,581.887232,579.943616,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.023475788664080524,0.22714504097517105,0.09062025062369947,0.3939393939654928
N24,native_stage3_combined552,S3R59N40PR40_N24_B04_n24_sentinel,0.0005523721708868,0.1892502903938293,587.159872,579.944256,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.8756825949824466,0.9999944167910172,0.5631061279499853,0.6969696969827465
N24,native_stage3_combined552,S3R59N40PR40_N24_B05_n24_maint,0.0001478826186485,0.1537696421146392,581.987584,579.944256,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.19823193945653053,0.1137284781251714,0.09961288102543657,0.6969696969827465
N24,native_stage3_combined552,S3R59N40PR40_N24_B06_n24_maint,0.0001314417468165,0.1638735681772232,583.40736,579.94336,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.1706962977115882,0.3661129736282712,0.22684024890316937,0.2727272727370598
N24,native_stage3_combined552,S3R59N40PR40_N24_B07_n24_maint,9.493010861660878e-05,0.162030279636383,582.790336,579.943552,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.10954556317229616,0.32006973800233435,0.1715481891434691,0.3636363636314701
N24,native_stage3_combined552,S3R59N40PR40_N24_B08_n24_uncertainty,8.273991306850803e-05,0.1774685978889465,581.879872,579.943488,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.08912907547971739,0.7057012380207601,0.08996071459295377,0.33333333335127635
N24,native_stage3_combined552,S3R59N40PR40_N24_B09_n24_diversity,0.0003836987480099,0.1492166519165039,581.968448,579.943936,True,True,True,True,native Stage 3 MPa-scale stress definitions,0.5931835285283483,0.0,0.097898087345512,0.5454545454741196
