final_expansion_batch,strategy_name,n,order_json,source_order_json,scan_order,order_compact,order_hash,candidate_source,ppo_checkpoint,ppo_version_source,ppo_generation_mode,selected_by_bucket,global_candidate_index,case_dir,job_name,expected_cae,expected_inp,expected_jnl,generation_log,base_cae,batch_name,teacher_validated,abaqus_validated,notes,predicted_quality_score,mean_abs_jump,max_abs_jump,long_jump_count,adjacent_fraction,total_travel_proxy,jump_variance,local_continuity_score,path_complexity_score,novelty_distance_score,min_hamming_to_combined552_sameN,min_hamming_to_conventional_baseline,nearest_conventional_baseline
final_expansion_batch05,PPOFINAL_N24_B138_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B138_baseline_proximity\scan_order_PPOFINAL_N24_B138_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B138_baseline_proximity.json,"[11,1,3,15,21,23,9,13,17,19,7,5,0,2,4,6,8,10,12,16,18,20,22,14]","11,1,3,15,21,23,9,13,17,19,7,5,0,2,4,6,8,10,12,16,18,20,22,14",74155c768b5f71dc,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,138,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B138_baseline_proximity,J2D_PPOFINAL_N24_B138_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B138_baseline_proximity\J2D_PPOFINAL_N24_B138_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B138_baseline_proximity\J2D_PPOFINAL_N24_B138_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B138_baseline_proximity\J2D_PPOFINAL_N24_B138_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B138_baseline_proximity\J2D_PPOFINAL_N24_B138_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8481401831980366,4.565217391304348,14.0,5,0.0,105.0,14.332703213610582,-0.1984877126654064,0.2173113482298876,15.0,15,15.0,odd_even
final_expansion_batch05,PPOFINAL_N24_B139_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B139_baseline_proximity\scan_order_PPOFINAL_N24_B139_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B139_baseline_proximity.json,"[11,1,3,15,23,21,13,19,17,9,7,5,0,2,4,6,8,10,12,16,18,20,22,14]","11,1,3,15,23,21,13,19,17,9,7,5,0,2,4,6,8,10,12,16,18,20,22,14",9510cf8a7cfe7d1b,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,139,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B139_baseline_proximity,J2D_PPOFINAL_N24_B139_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B139_baseline_proximity\J2D_PPOFINAL_N24_B139_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B139_baseline_proximity\J2D_PPOFINAL_N24_B139_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B139_baseline_proximity\J2D_PPOFINAL_N24_B139_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B139_baseline_proximity\J2D_PPOFINAL_N24_B139_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8418586676921151,4.217391304347826,12.0,6,0.0,97.0,9.735349716446123,-0.1833648393194707,0.1941279452736851,15.0,15,15.0,odd_even
final_expansion_batch05,PPOFINAL_N24_B140_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity\scan_order_PPOFINAL_N24_B140_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B140_baseline_proximity.json,"[11,3,1,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,12,16,18,20,22,14]","11,3,1,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,12,16,18,20,22,14",59c9eb57a42f582f,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,140,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity,J2D_PPOFINAL_N24_B140_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity\J2D_PPOFINAL_N24_B140_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity\J2D_PPOFINAL_N24_B140_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity\J2D_PPOFINAL_N24_B140_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B140_baseline_proximity\J2D_PPOFINAL_N24_B140_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8402260811624043,4.043478260869565,14.0,5,0.0,93.0,9.780718336483927,-0.1758034026465028,0.1869673314489299,15.0,15,15.0,odd_even
final_expansion_batch05,PPOFINAL_N24_B141_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity\scan_order_PPOFINAL_N24_B141_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B141_baseline_proximity.json,"[11,3,1,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,16,22,20,18,14,12]","11,3,1,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,16,22,20,18,14,12",dad66d54b04ad6a1,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,141,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity,J2D_PPOFINAL_N24_B141_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity\J2D_PPOFINAL_N24_B141_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity\J2D_PPOFINAL_N24_B141_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity\J2D_PPOFINAL_N24_B141_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B141_baseline_proximity\J2D_PPOFINAL_N24_B141_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8251805104343142,4.130434782608695,14.0,4,0.0,95.0,9.243856332703215,-0.1795841209829867,0.1895756578437993,14.0,14,15.0,odd_even
final_expansion_batch05,PPOFINAL_N24_B142_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity\scan_order_PPOFINAL_N24_B142_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B142_baseline_proximity.json,"[11,1,3,15,23,21,9,19,17,7,13,5,0,2,4,6,8,10,12,16,18,22,20,14]","11,1,3,15,23,21,9,19,17,7,13,5,0,2,4,6,8,10,12,16,18,22,20,14",2a46a71eef951480,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,142,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity,J2D_PPOFINAL_N24_B142_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity\J2D_PPOFINAL_N24_B142_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity\J2D_PPOFINAL_N24_B142_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity\J2D_PPOFINAL_N24_B142_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B142_baseline_proximity\J2D_PPOFINAL_N24_B142_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8146525693711313,5.086956521739131,12.0,7,0.0,117.0,12.7750472589792,-0.22117202268431,0.2361059494498661,15.0,15,15.0,odd_even
final_expansion_batch05,PPOFINAL_N24_B143_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity\scan_order_PPOFINAL_N24_B143_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B143_baseline_proximity.json,"[1,11,3,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,12,18,20,22,16,14]","1,11,3,15,23,21,19,13,17,9,7,5,0,2,4,6,8,10,12,18,20,22,16,14",89c07a565a906e8d,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,143,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity,J2D_PPOFINAL_N24_B143_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity\J2D_PPOFINAL_N24_B143_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity\J2D_PPOFINAL_N24_B143_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity\J2D_PPOFINAL_N24_B143_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B143_baseline_proximity\J2D_PPOFINAL_N24_B143_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.8061521813853235,4.304347826086956,12.0,5,0.0,99.0,9.168241965973532,-0.1871455576559546,0.1966790963439953,14.0,14,15.0,odd_even
final_expansion_batch05,PPOFINAL_N24_B144_baseline_proximity,24,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity\scan_order_PPOFINAL_N24_B144_baseline_proximity.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N24_B144_baseline_proximity.json,"[11,1,3,15,23,21,19,13,17,9,7,5,0,2,6,4,8,10,12,16,14,18,20,22]","11,1,3,15,23,21,19,13,17,9,7,5,0,2,6,4,8,10,12,16,14,18,20,22",52a7ce5fadecac65,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,baseline_proximity,144,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity,J2D_PPOFINAL_N24_B144_baseline_proximity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity\J2D_PPOFINAL_N24_B144_baseline_proximity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity\J2D_PPOFINAL_N24_B144_baseline_proximity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity\J2D_PPOFINAL_N24_B144_baseline_proximity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N24\PPOFINAL_N24_B144_baseline_proximity\J2D_PPOFINAL_N24_B144_baseline_proximity_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7886386782357744,4.043478260869565,12.0,4,0.0,93.0,8.041587901701321,-0.1758034026465028,0.1836797502867699,15.0,15,15.0,odd_even
final_expansion_batch05,PPOFINAL_N40_B145_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality\scan_order_PPOFINAL_N40_B145_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B145_quality.json,"[11,3,1,15,21,23,19,25,37,29,13,33,39,35,31,27,17,7,5,0,20,9,26,24,32,22,34,36,38,30,28,14,12,6,4,8,2,10,16,18]","11,3,1,15,21,23,19,25,37,29,13,33,39,35,31,27,17,7,5,0,20,9,26,24,32,22,34,36,38,30,28,14,12,6,4,8,2,10,16,18",de85307460f4c766,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,145,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality,J2D_PPOFINAL_N40_B145_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality\J2D_PPOFINAL_N40_B145_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality\J2D_PPOFINAL_N40_B145_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality\J2D_PPOFINAL_N40_B145_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B145_quality\J2D_PPOFINAL_N40_B145_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7721556561260406,7.358974358974359,20.0,6,0.0,287.0,26.0249835634451,-0.1886916502301117,0.2010848018168607,35.0,35,39.0,raster
final_expansion_batch05,PPOFINAL_N40_B146_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality\scan_order_PPOFINAL_N40_B146_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B146_quality.json,"[11,3,1,15,21,23,37,39,31,27,35,25,29,13,9,17,33,7,19,5,0,20,24,22,34,38,36,32,30,26,28,18,6,4,2,8,10,16,14,12]","11,3,1,15,21,23,37,39,31,27,35,25,29,13,9,17,33,7,19,5,0,20,24,22,34,38,36,32,30,26,28,18,6,4,2,8,10,16,14,12",dc97a259ffd0da41,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,146,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality,J2D_PPOFINAL_N40_B146_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality\J2D_PPOFINAL_N40_B146_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality\J2D_PPOFINAL_N40_B146_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality\J2D_PPOFINAL_N40_B146_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B146_quality\J2D_PPOFINAL_N40_B146_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7665883154028267,7.256410256410256,26.0,7,0.0,283.0,33.42143326758712,-0.1860618014464168,0.2033835853172828,36.0,36,37.0,odd_even
final_expansion_batch05,PPOFINAL_N40_B147_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality\scan_order_PPOFINAL_N40_B147_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B147_quality.json,"[11,3,1,15,21,17,23,37,29,35,39,31,25,33,19,27,9,7,5,0,13,20,36,24,32,38,30,22,34,28,26,4,6,2,8,10,12,16,18,14]","11,3,1,15,21,17,23,37,29,35,39,31,25,33,19,27,9,7,5,0,13,20,36,24,32,38,30,22,34,28,26,4,6,2,8,10,12,16,18,14",50eead2e9fe64fb2,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,147,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality,J2D_PPOFINAL_N40_B147_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality\J2D_PPOFINAL_N40_B147_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality\J2D_PPOFINAL_N40_B147_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality\J2D_PPOFINAL_N40_B147_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B147_quality\J2D_PPOFINAL_N40_B147_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.743179382572766,7.410256410256411,22.0,6,0.0,289.0,23.523997370151207,-0.1900065746219592,0.200722549224294,35.0,35,37.0,edge_in
final_expansion_batch05,PPOFINAL_N40_B148_quality,40,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality\scan_order_PPOFINAL_N40_B148_quality.json,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_final_expansion_224_to_320\selected_candidates\scan_orders\scan_order_PPOFINAL_N40_B148_quality.json,"[11,1,15,3,17,21,23,31,37,29,33,39,35,25,27,13,19,7,0,5,9,22,24,26,36,32,20,38,30,34,28,18,6,16,12,14,4,2,8,10]","11,1,15,3,17,21,23,31,37,29,33,39,35,25,27,13,19,7,0,5,9,22,24,26,36,32,20,38,30,34,28,18,6,16,12,14,4,2,8,10",3b9411f7a1944cd1,PPO_final_expansion_checkpoint_inference,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v01\ppo_training\checkpoints\maskable_ppo_lam_scan_order_final.zip,v01,stochastic,quality,148,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality,J2D_PPOFINAL_N40_B148_quality,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality\J2D_PPOFINAL_N40_B148_quality.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality\J2D_PPOFINAL_N40_B148_quality.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality\J2D_PPOFINAL_N40_B148_quality.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_ppo_final_expansion_224_to_320_batch224_v01\final_expansion_batch05\N40\PPOFINAL_N40_B148_quality\J2D_PPOFINAL_N40_B148_quality_stageU_generation_log.json,E:\Projects\RL-LAM-ScanOpt\cae_model\40track_full\sanity_base\40track_sanity_base.cae,stage3_ppo_final_expansion_224_to_320_batch224_v01,False,False,final expansion PPO candidate; not physically validated yet.,0.7423334056551164,7.410256410256411,18.0,4,0.0,289.0,17.985535831689674,-0.1900065746219592,0.1970812201391779,35.0,35,36.0,center_out
