run_id,batch_name,n,handoff_strategy_name,job_name,case_dir,scan_order_json,cae_path,inp_path,jnl_path,generation_status,inp_check_status,teacher_validated,solver_status,notes
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B06_n16_penalty,J2D_S3R69SNR_N16_B06_n16_penalty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B06_n16_penalty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B06_n16_penalty\scan_order_S3R69SNR_N16_B06_n16_penalty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B06_n16_penalty\J2D_S3R69SNR_N16_B06_n16_penalty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B06_n16_penalty\J2D_S3R69SNR_N16_B06_n16_penalty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B06_n16_penalty\J2D_S3R69SNR_N16_B06_n16_penalty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B07_n16_reward_bal,J2D_S3R69SNR_N16_B07_n16_reward_bal,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B07_n16_reward_bal,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B07_n16_reward_bal\scan_order_S3R69SNR_N16_B07_n16_reward_bal.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B07_n16_reward_bal\J2D_S3R69SNR_N16_B07_n16_reward_bal.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B07_n16_reward_bal\J2D_S3R69SNR_N16_B07_n16_reward_bal.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B07_n16_reward_bal\J2D_S3R69SNR_N16_B07_n16_reward_bal.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B08_n16_reward_bal,J2D_S3R69SNR_N16_B08_n16_reward_bal,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B08_n16_reward_bal,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B08_n16_reward_bal\scan_order_S3R69SNR_N16_B08_n16_reward_bal.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B08_n16_reward_bal\J2D_S3R69SNR_N16_B08_n16_reward_bal.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B08_n16_reward_bal\J2D_S3R69SNR_N16_B08_n16_reward_bal.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B08_n16_reward_bal\J2D_S3R69SNR_N16_B08_n16_reward_bal.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B09_n16_recovery_top,J2D_S3R69SNR_N16_B09_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B09_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B09_n16_recovery_top\scan_order_S3R69SNR_N16_B09_n16_recovery_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B09_n16_recovery_top\J2D_S3R69SNR_N16_B09_n16_recovery_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B09_n16_recovery_top\J2D_S3R69SNR_N16_B09_n16_recovery_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B09_n16_recovery_top\J2D_S3R69SNR_N16_B09_n16_recovery_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B10_n16_recovery_top,J2D_S3R69SNR_N16_B10_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B10_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B10_n16_recovery_top\scan_order_S3R69SNR_N16_B10_n16_recovery_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B10_n16_recovery_top\J2D_S3R69SNR_N16_B10_n16_recovery_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B10_n16_recovery_top\J2D_S3R69SNR_N16_B10_n16_recovery_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B10_n16_recovery_top\J2D_S3R69SNR_N16_B10_n16_recovery_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B11_n16_recovery_top,J2D_S3R69SNR_N16_B11_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B11_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B11_n16_recovery_top\scan_order_S3R69SNR_N16_B11_n16_recovery_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B11_n16_recovery_top\J2D_S3R69SNR_N16_B11_n16_recovery_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B11_n16_recovery_top\J2D_S3R69SNR_N16_B11_n16_recovery_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B11_n16_recovery_top\J2D_S3R69SNR_N16_B11_n16_recovery_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B12_n16_recovery_top,J2D_S3R69SNR_N16_B12_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B12_n16_recovery_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B12_n16_recovery_top\scan_order_S3R69SNR_N16_B12_n16_recovery_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B12_n16_recovery_top\J2D_S3R69SNR_N16_B12_n16_recovery_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B12_n16_recovery_top\J2D_S3R69SNR_N16_B12_n16_recovery_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B12_n16_recovery_top\J2D_S3R69SNR_N16_B12_n16_recovery_top.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B13_n16_u2_safe,J2D_S3R69SNR_N16_B13_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B13_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B13_n16_u2_safe\scan_order_S3R69SNR_N16_B13_n16_u2_safe.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B13_n16_u2_safe\J2D_S3R69SNR_N16_B13_n16_u2_safe.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B13_n16_u2_safe\J2D_S3R69SNR_N16_B13_n16_u2_safe.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B13_n16_u2_safe\J2D_S3R69SNR_N16_B13_n16_u2_safe.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B14_n16_u2_safe,J2D_S3R69SNR_N16_B14_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B14_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B14_n16_u2_safe\scan_order_S3R69SNR_N16_B14_n16_u2_safe.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B14_n16_u2_safe\J2D_S3R69SNR_N16_B14_n16_u2_safe.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B14_n16_u2_safe\J2D_S3R69SNR_N16_B14_n16_u2_safe.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B14_n16_u2_safe\J2D_S3R69SNR_N16_B14_n16_u2_safe.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B15_n16_u2_safe,J2D_S3R69SNR_N16_B15_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B15_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B15_n16_u2_safe\scan_order_S3R69SNR_N16_B15_n16_u2_safe.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B15_n16_u2_safe\J2D_S3R69SNR_N16_B15_n16_u2_safe.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B15_n16_u2_safe\J2D_S3R69SNR_N16_B15_n16_u2_safe.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B15_n16_u2_safe\J2D_S3R69SNR_N16_B15_n16_u2_safe.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,16,S3R69SNR_N16_B16_n16_uncertainty,J2D_S3R69SNR_N16_B16_n16_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B16_n16_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B16_n16_uncertainty\scan_order_S3R69SNR_N16_B16_n16_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B16_n16_uncertainty\J2D_S3R69SNR_N16_B16_n16_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B16_n16_uncertainty\J2D_S3R69SNR_N16_B16_n16_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N16S3R69SNR_N16_B16_n16_uncertainty\J2D_S3R69SNR_N16_B16_n16_uncertainty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B01_n24_anchor_ref,J2D_S3R69SNR_N24_B01_n24_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B01_n24_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B01_n24_anchor_ref\scan_order_S3R69SNR_N24_B01_n24_anchor_ref.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B01_n24_anchor_ref\J2D_S3R69SNR_N24_B01_n24_anchor_ref.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B01_n24_anchor_ref\J2D_S3R69SNR_N24_B01_n24_anchor_ref.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B01_n24_anchor_ref\J2D_S3R69SNR_N24_B01_n24_anchor_ref.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B02_n24_anchor_ref,J2D_S3R69SNR_N24_B02_n24_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B02_n24_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B02_n24_anchor_ref\scan_order_S3R69SNR_N24_B02_n24_anchor_ref.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B02_n24_anchor_ref\J2D_S3R69SNR_N24_B02_n24_anchor_ref.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B02_n24_anchor_ref\J2D_S3R69SNR_N24_B02_n24_anchor_ref.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B02_n24_anchor_ref\J2D_S3R69SNR_N24_B02_n24_anchor_ref.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B03_n24_uncertainty,J2D_S3R69SNR_N24_B03_n24_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B03_n24_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B03_n24_uncertainty\scan_order_S3R69SNR_N24_B03_n24_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B03_n24_uncertainty\J2D_S3R69SNR_N24_B03_n24_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B03_n24_uncertainty\J2D_S3R69SNR_N24_B03_n24_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B03_n24_uncertainty\J2D_S3R69SNR_N24_B03_n24_uncertainty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,24,S3R69SNR_N24_B04_n24_uncertainty,J2D_S3R69SNR_N24_B04_n24_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B04_n24_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B04_n24_uncertainty\scan_order_S3R69SNR_N24_B04_n24_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B04_n24_uncertainty\J2D_S3R69SNR_N24_B04_n24_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B04_n24_uncertainty\J2D_S3R69SNR_N24_B04_n24_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N24S3R69SNR_N24_B04_n24_uncertainty\J2D_S3R69SNR_N24_B04_n24_uncertainty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B01_n40_anchor_ref,J2D_S3R69SNR_N40_B01_n40_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B01_n40_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B01_n40_anchor_ref\scan_order_S3R69SNR_N40_B01_n40_anchor_ref.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B01_n40_anchor_ref\J2D_S3R69SNR_N40_B01_n40_anchor_ref.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B01_n40_anchor_ref\J2D_S3R69SNR_N40_B01_n40_anchor_ref.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B01_n40_anchor_ref\J2D_S3R69SNR_N40_B01_n40_anchor_ref.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B02_n40_anchor_ref,J2D_S3R69SNR_N40_B02_n40_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B02_n40_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B02_n40_anchor_ref\scan_order_S3R69SNR_N40_B02_n40_anchor_ref.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B02_n40_anchor_ref\J2D_S3R69SNR_N40_B02_n40_anchor_ref.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B02_n40_anchor_ref\J2D_S3R69SNR_N40_B02_n40_anchor_ref.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B02_n40_anchor_ref\J2D_S3R69SNR_N40_B02_n40_anchor_ref.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B03_n40_sentinel,J2D_S3R69SNR_N40_B03_n40_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B03_n40_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B03_n40_sentinel\scan_order_S3R69SNR_N40_B03_n40_sentinel.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B03_n40_sentinel\J2D_S3R69SNR_N40_B03_n40_sentinel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B03_n40_sentinel\J2D_S3R69SNR_N40_B03_n40_sentinel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B03_n40_sentinel\J2D_S3R69SNR_N40_B03_n40_sentinel.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
run_70_smallN_recovery_focused_batch40_cae_inp_generation,stage3_run69_smallN_recovery_focused_batch40_v01,40,S3R69SNR_N40_B04_n40_uncertainty,J2D_S3R69SNR_N40_B04_n40_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B04_n40_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B04_n40_uncertainty\scan_order_S3R69SNR_N40_B04_n40_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B04_n40_uncertainty\J2D_S3R69SNR_N40_B04_n40_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B04_n40_uncertainty\J2D_S3R69SNR_N40_B04_n40_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run69_smallN_recovery_focused_batch40_v01\N40S3R69SNR_N40_B04_n40_uncertainty\J2D_S3R69SNR_N40_B04_n40_uncertainty.jnl,GENERATED,PASS,False,NOT_SUBMITTED,run70 constrained N24/N40 batch32 CAE/INP generation only; not teacher-validated.
