n,strategy_name,order_hash,order_compact,dataset_source,candidate_source,ppo_checkpoint,ppo_seed,predicted_reward,conservative_reward,teacher_metrics_extracted,teacher_validation_status,stageM_metric_source_file,u2_range,peeq_max,surface_t_proxy,mises_max,ppo_generation_mode,selection_tag,selected_by,final_step_name,final_frame_time,extracted_field_names,completion_status,odb_extraction_status,is_ppo_v01,is_ppo_v02K2
24,S3R39N2440B60_N24_B24_hybrid_disagree,246ba306ff780a9a,0-17-23-16-19-4-15-9-12-14-10-3-5-1-21-18-7-2-20-22-11-6-8-13,stage3_native_combined552,hybrid_gnn_surrogate_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002786342520266,0.1609224379062652,583029184.0,579943104.0,,,,,,,,,False,False
24,S3R39N2440B60_N24_B25_hybrid_disagree,1d6fc56e589607e8,23-20-9-8-0-11-15-10-17-21-14-5-7-3-12-16-18-22-6-2-19-1-4-13,stage3_native_combined552,hybrid_gnn_surrogate_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0003401456374376,0.1549776643514633,582068544.0,579944192.0,,,,,,,,,False,False
24,S3R39N2440B60_N24_B26_uncertainty,d7c971333572de00,6-5-4-3-2-1-0-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0004649620168493,0.1795306205749511,584252160.0,579944384.0,,,,,,,,,False,False
24,S3R39N2440B60_N24_B27_uncertainty,55ff1ca1e18b999a,14-15-16-17-18-19-20-21-22-23-0-1-2-3-4-5-6-7-8-9-10-11-12-13,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0004528175495579,0.1783385276794433,583169920.0,579943552.0,,,,,,,,,False,False
24,S3R39N2440B60_N24_B28_diversity,895920409a1f0e2a,19-20-4-16-23-1-14-11-12-15-17-3-10-2-13-18-22-8-7-6-9-21-5-0,stage3_native_combined552,diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0003291523960342,0.1738174110651016,582422400.0,579944064.0,,,,,,,,,False,False
24,S3R39N2440B60_N24_B29_uncertainty,2f697e9d0f89d8b9,19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0-23-22-21-20,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005198504350119,0.1779865622520446,583366784.0,579944704.0,,,,,,,,,False,False
24,S3R39N2440B60_N24_B30_sentinel,6ade7040546e76c8,12-11-13-10-14-9-15-8-16-7-17-6-18-5-19-4-20-3-21-2-1-22-0-23,stage3_native_combined552,sentinel_control,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0006249901030059,0.1726419776678085,588270592.0,579944192.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B01_n40_u2_near,2be93a3db4bceb7f,0-2-4-6-7-9-11-13-15-17-19-32-34-36-38-30-28-26-24-22-20-18-16-14-12-10-8-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.611840919707902e-05,0.1559313535690307,581616832.0,579927616.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B02_n40_u2_near,57d732db8ce53de8,0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.798989645380061e-05,0.1534222960472107,582003392.0,579926528.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B03_n40_u2_near,9be5805c286ff5e5,0-2-4-6-8-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.676980362703034e-05,0.1560160666704177,581629376.0,579927616.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B04_n40_u2_near,9b691e899f606246,0-2-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-14-12-10-8-6-4-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.792713247705251e-05,0.1540291607379913,582070784.0,579926528.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B05_n40_u2_near,5d9e68cb25610b72,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-39-37-35-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-38-36-34-32,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002428228326607,0.1591205149888992,590432640.0,579926016.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B06_n40_u2_near,05712ac7b315fe45,4-2-0-7-9-11-13-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000113214871817,0.1534597277641296,582466304.0,579927488.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B07_n40_u2_near,6651abff5496dcd0,4-2-0-6-8-10-12-14-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001306445738009,0.1540696173906326,582282304.0,579926528.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B08_n40_u2_near,f0613bea802663bb,17-15-13-10-8-6-4-2-0-18-20-22-24-26-28-30-32-34-36-38-19-16-14-12-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,N40_new_best_neighborhood,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001928622095874,0.1534249633550644,585483904.0,579927552.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B09_hybrid_agree,55e8df5bc6f54fb1,10-6-0-32-30-4-14-12-16-18-28-2-26-20-24-22-36-38-34-8-3-11-39-33-21-5-37-23-7-35-13-15-25-27-9-1-17-29-31-19,stage3_native_combined552,hybrid_gnn_surrogate_agreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0006667709956218,0.1507769972085952,583664832.0,579926272.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B10_surrogate_top,ea73009f75c06ec9,14-30-20-8-2-24-32-28-26-0-34-18-16-36-12-4-10-22-38-6-19-23-29-31-37-13-7-27-35-39-9-1-21-11-5-17-25-15-3-33,stage3_native_combined552,surrogate_top_predicted,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000756842054443,0.1440253555774688,585081920.0,579926080.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B11_hybrid_agree,8e5b471c1c405535,28-24-0-10-32-30-26-6-2-8-38-16-4-34-36-12-14-20-22-18-5-3-9-15-35-25-37-33-23-13-11-21-39-7-31-27-1-29-17-19,stage3_native_combined552,hybrid_gnn_surrogate_agreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000611297203477,0.1557230949401855,584742592.0,579926144.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B12_surrogate_top,367933903c9838b9,24-20-26-38-32-16-2-4-30-36-18-8-14-34-22-12-28-6-10-0-1-37-35-11-19-29-33-5-15-27-9-17-39-31-3-25-7-21-23-13,stage3_native_combined552,surrogate_top_predicted,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0006855806161638,0.1531218141317367,582761280.0,579924928.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B13_surrogate_top,7f87762ecbab35eb,4-20-16-32-22-30-34-36-8-10-26-28-6-0-14-2-24-18-12-38-1-25-29-31-27-33-37-21-13-5-39-19-11-3-17-23-7-15-35-9,stage3_native_combined552,surrogate_top_predicted,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.000712705689466,0.1485017389059066,583880320.0,579926208.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B14_surrogate_top,3d03251ef34b012e,20-6-8-24-36-38-32-0-34-28-30-26-12-14-18-22-10-4-2-16-5-21-27-25-1-35-37-19-31-7-11-39-15-13-29-33-9-3-17-23,stage3_native_combined552,surrogate_top_predicted,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0007329207660404,0.1494819819927215,583389952.0,579926336.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B15_surrogate_top,f56019e173d68856,16-28-38-32-24-10-4-30-26-6-22-14-34-12-0-8-2-36-20-18-15-5-21-33-19-39-37-1-17-23-13-27-35-11-9-7-31-25-29-3,stage3_native_combined552,surrogate_top_predicted,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0006783864921544,0.1501979976892471,583375872.0,579926080.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B16_surrogate_top,2b92b665b6093bfa,6-2-30-26-14-38-32-22-34-18-36-12-28-16-0-8-10-4-20-24-19-27-23-15-17-7-29-3-1-13-9-25-37-35-21-39-33-5-11-31,stage3_native_combined552,surrogate_top_predicted,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0007221903101708,0.1534849256277084,582250112.0,579925248.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B17_hybrid_disagree,d032c614efa09504,19-16-13-10-7-4-1-38-35-32-29-26-23-20-17-14-11-8-5-2-39-36-33-30-27-24-21-18-15-12-9-6-3-0-37-34-31-28-25-22,stage3_native_combined552,hybrid_gnn_surrogate_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0006556917066973,0.1520021110773086,586977024.0,579926464.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B18_hybrid_disagree,04fa25261336523f,22-19-16-13-10-7-4-1-38-35-32-29-26-23-20-17-14-11-8-5-2-39-36-33-30-27-24-21-18-15-12-9-6-3-0-37-34-31-28-25,stage3_native_combined552,hybrid_gnn_surrogate_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0006658899808371,0.1504225730895996,586057792.0,579925440.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B19_graph_pointer,199e37c74020b979,2-8-23-3-35-26-21-25-32-29-13-30-5-34-20-16-38-36-10-4-7-0-6-18-27-17-31-24-11-14-22-15-19-9-12-33-28-39-37-1,stage3_native_combined552,graph_pointer_temperature_sampled,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0008066147593126,0.1601115763187408,584511872.0,579926208.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B20_graph_pointer,27e24af2e7d7d8cc,10-6-20-1-27-22-28-33-14-17-12-2-32-24-29-5-7-13-31-35-18-26-8-19-25-9-0-37-11-21-15-23-38-3-30-39-4-34-16-36,stage3_native_combined552,graph_pointer_temperature_sampled,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0011065203616453,0.1594207733869552,584426880.0,579926144.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B21_graph_pointer,596144a9d57e815c,4-21-12-24-22-11-8-14-18-23-20-10-16-31-30-26-39-37-27-19-0-2-5-25-6-3-13-34-32-28-17-15-9-7-1-36-38-35-29-33,stage3_native_combined552,graph_pointer_temperature_sampled,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0009024734640661,0.1595761924982071,588982080.0,579926592.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B22_graph_pointer,e6598f941ef3987c,4-2-14-12-0-6-8-10-26-34-32-9-36-30-29-24-16-19-17-20-25-22-28-11-13-15-21-23-18-7-1-3-5-38-35-33-31-37-39-27,stage3_native_combined552,graph_pointer_temperature_sampled,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0005406145585311,0.1649311333894729,586055040.0,579926272.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B23_graph_pointer,38293769eddd5944,3-17-8-2-19-11-18-4-12-6-39-29-34-32-35-7-22-15-5-21-31-28-16-1-13-20-10-24-30-37-25-27-23-26-0-9-38-33-36-14,stage3_native_combined552,graph_pointer_temperature_sampled,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0009651494526679,0.1746424287557602,585990976.0,579926272.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B24_diversity,8b25246ab5066fef,3-20-37-14-31-8-25-2-19-36-13-30-7-24-1-18-35-12-29-6-23-0-17-34-11-28-5-22-39-16-33-10-27-4-21-38-15-32-9-26,stage3_native_combined552,diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0016101131914183,0.1509619206190109,584105600.0,579924416.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B25_diversity,4fc7da5367ae2426,9-32-15-38-21-4-27-10-33-16-39-22-5-28-11-34-17-0-23-6-29-12-35-18-1-24-7-30-13-36-19-2-25-8-31-14-37-20-3-26,stage3_native_combined552,diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0016184808919206,0.1511107385158538,583522176.0,579924352.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B26_diversity,937d4e4b74447bfc,4-33-22-11-0-29-18-7-36-25-14-3-32-21-10-39-28-17-6-35-24-13-2-31-20-9-38-27-16-5-34-23-12-1-30-19-8-37-26-15,stage3_native_combined552,diversity_coverage,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0009517180171201,0.1489430516958236,583896832.0,579924800.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B27_uncertainty,cd739c49d4437e67,5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-0-1-2-3-4,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0014474944910034,0.1996921449899673,582660608.0,579928448.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B28_uncertainty,2ae9e78e381bb797,34-33-32-31-30-29-28-27-26-25-24-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0-39-38-37-36-35,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0014474942581728,0.1996921747922897,582660608.0,579928448.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B29_uncertainty,489f719e45047f35,31-30-29-28-27-26-25-24-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6-5-4-3-2-1-0-39-38-37-36-35-34-33-32,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0014238423900678,0.1987344920635223,581845120.0,579927104.0,,,,,,,,,False,False
40,S3R39N2440B60_N40_B30_sentinel,9081766457a797b5,19-20-21-18-17-22-23-16-24-15-14-25-26-13-27-12-11-28-29-10-30-9-8-31-32-7-6-33-5-34-4-35-36-3-2-37-38-1-0-39,stage3_native_combined552,sentinel_control,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0016625018324702,0.1820260882377624,587521984.0,579926784.0,,,,,,,,,False,False
24,S3R44CNS_N24_B01_reward_balanced,27f393f0ce2b144d,22-18-16-14-12-10-8-6-4-2-0-23-21-19-17-15-13-9-7-5-3-1-11-20,stage3_native_combined552,reward_balanced_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.221834741561906e-05,0.1547531485557556,587291584.0,579944384.0,,,,,,,,,False,False
24,S3R44CNS_N24_B02_reward_balanced,5e49df6c5764087a,22-12-10-8-6-4-2-0-23-21-19-17-15-13-9-7-5-3-1-11-14-16-18-20,stage3_native_combined552,reward_balanced_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.935419961948357e-05,0.1561643928289413,583612288.0,579944320.0,,,,,,,,,False,False
24,S3R44CNS_N24_B03_constr_surrogate,07cf5c27c902a338,22-16-14-12-10-8-6-4-2-0-23-21-19-17-15-13-9-7-5-3-1-11-18-20,stage3_native_combined552,constrained_surrogate_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001122188934914,0.1531748324632644,588100800.0,579943360.0,,,,,,,,,False,False
24,S3R44CNS_N24_B04_constr_surrogate,f5438f0035e62bba,22-13-9-7-5-3-1-11-15-17-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,constrained_surrogate_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.257469592834241e-05,0.1561311483383178,582559488.0,579943552.0,,,,,,,,,False,False
24,S3R44CNS_N24_B05_peeq_guarded,d9d5f9a5686b82cc,20-22-19-17-15-13-9-7-5-3-1-11-21-23-0-2-4-6-8-10-12-14-16-18,stage3_native_combined552,PEEQ_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.712235335726291e-05,0.1560048609972,582841408.0,579943616.0,,,,,,,,,False,False
24,S3R44CNS_N24_B06_peeq_guarded,06f645fb52070d94,20-22-11-5-3-1-7-9-13-15-17-19-21-23-0-2-4-6-8-10-12-14-16-18,stage3_native_combined552,PEEQ_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.9224905524170026e-05,0.1578666418790817,582979392.0,579943552.0,,,,,,,,,False,False
24,S3R44CNS_N24_B07_surfacet_guarded,becba9e1bda98c89,22-19-17-15-13-9-7-5-3-1-11-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,SurfaceT_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.1857334256055765e-05,0.1529116183519363,581497728.0,579944512.0,,,,,,,,,False,False
24,S3R44CNS_N24_B08_surfacet_guarded,bdb39323d541aaf9,22-11-5-3-1-7-9-13-15-17-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,SurfaceT_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.260491616354557e-05,0.1565234214067459,582976896.0,579943616.0,,,,,,,,,False,False
24,S3R44CNS_N24_B09_u2_guarded,22a6b4960952d7f0,20-22-11-7-5-3-1-9-13-15-17-19-21-23-0-2-4-6-8-10-12-14-16-18,stage3_native_combined552,U2_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.306650928105228e-05,0.1572708636522293,582796480.0,579944384.0,,,,,,,,,False,False
24,S3R44CNS_N24_B10_u2_guarded,1e362efc7d9e4c81,20-16-14-12-10-8-6-4-2-0-23-21-19-17-15-13-9-7-5-3-1-11-22-18,stage3_native_combined552,U2_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001133658831804,0.1534914821386337,582309440.0,579943488.0,,,,,,,,,False,False
24,S3R44CNS_N24_B11_hybrid_agree,ef5b52a6c4974983,22-11-1-3-5-7-9-13-15-17-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,hybrid_agreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.1137876905850135e-05,0.1561603546142578,583126336.0,579943616.0,,,,,,,,,False,False
24,S3R44CNS_N24_B12_hybrid_agree,ab0e387202f74240,22-11-1-3-5-7-9-13-15-17-19-21-23-0-2-4-6-8-14-16-10-12-18-20,stage3_native_combined552,hybrid_agreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.841837027124713e-05,0.1562879681587219,583137728.0,579943488.0,,,,,,,,,False,False
24,S3R44CNS_N24_B13_hybrid_disagree,c1332fba36b90abd,22-11-3-1-5-7-9-13-15-17-19-21-23-0-2-4-10-8-6-12-14-16-18-20,stage3_native_combined552,hybrid_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,6.410576179405325e-05,0.1573743671178817,583107520.0,579944384.0,,,,,,,,,False,False
24,S3R44CNS_N24_B14_hybrid_disagree,d63892d73d8f6895,22-11-1-3-5-7-9-17-19-13-15-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,hybrid_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,3.166340729876538e-05,0.1589813828468322,583410432.0,579943552.0,,,,,,,,,False,False
24,S3R44CNS_N24_B15_uncertainty,fdc5cd1a38164304,22-14-12-10-8-6-4-2-0-23-21-19-17-15-13-9-7-5-3-1-11-16-18-20,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001223413189563,0.1578767299652099,584749312.0,579943424.0,,,,,,,,,False,False
24,S3R44CNS_N24_B16_uncertainty,e72abd003436348f,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,4.176994571025716e-05,0.1528085321187973,581864512.0,579943616.0,,,,,,,,,False,False
40,S3R44CNS_N40_B01_reward_balanced,a1e9edd6ef516a17,0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-34-36-38-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,reward_balanced_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.7689914683578536e-05,0.1536730527877807,582304448.0,579927552.0,,,,,,,,,False,False
40,S3R44CNS_N40_B02_reward_balanced,f0204b8923e1e79d,0-3-5-7-9-11-13-15-17-19-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-23-25-27-29-31-33-35-37-39,stage3_native_combined552,reward_balanced_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001113880189222,0.1612332165241241,583227008.0,579929472.0,,,,,,,,,False,False
40,S3R44CNS_N40_B03_constr_surrogate,dfe0bd5bc70aa06b,0-2-4-6-8-9-11-13-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-14-12-10-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,constrained_surrogate_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,8.460062599624507e-05,0.1540468335151672,582112768.0,579926528.0,,,,,,,,,False,False
40,S3R44CNS_N40_B04_constr_surrogate,df273e7f87400b11,0-2-4-6-8-10-12-14-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-13-11-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,constrained_surrogate_top,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.00011603438179,0.1540671288967132,582302528.0,579926528.0,,,,,,,,,False,False
40,S3R44CNS_N40_B05_peeq_guarded,087c34237d82f774,0-2-4-6-8-11-13-15-17-19-32-34-36-38-30-28-26-24-22-20-18-16-14-12-10-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,PEEQ_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,5.861056888534222e-05,0.1551127731800079,581921728.0,579927552.0,,,,,,,,,False,False
40,S3R44CNS_N40_B06_peeq_guarded,95c326e80ea13aa5,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-35-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-32-34-37-39,stage3_native_combined552,PEEQ_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002057177935057,0.1589284688234329,590467712.0,579927360.0,,,,,,,,,False,False
40,S3R44CNS_N40_B07_surfacet_guarded,04aa032631bc52ca,0-3-5-7-9-11-13-15-17-19-32-34-36-38-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,SurfaceT_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.249316331581213e-05,0.1534713059663772,582016448.0,579927552.0,,,,,,,,,False,False
40,S3R44CNS_N40_B08_surfacet_guarded,0b49f63af998a626,0-3-5-7-9-11-13-15-17-19-36-38-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,SurfaceT_guarded_candidates,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,7.398942761938088e-05,0.1534235626459121,582003712.0,579927552.0,,,,,,,,,False,False
40,S3R44CNS_N40_B09_u2_guarded,b6a2782f36a193eb,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-35-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-32-34-36-37-39,stage3_native_combined552,U2_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001972049140022,0.1585531830787658,589710080.0,579927296.0,,,,,,,,,False,False
40,S3R44CNS_N40_B10_u2_guarded,b9c546662110237e,0-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-38-36-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-32-34-35-37-39,stage3_native_combined552,U2_guarded_local_search,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001929459795064,0.1585217863321304,589708480.0,579927232.0,,,,,,,,,False,False
40,S3R44CNS_N40_B11_hybrid_agree,8dfc3e85e48b24b8,0-2-4-6-8-10-12-14-16-18-20-38-36-34-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-35-37-39,stage3_native_combined552,hybrid_agreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0002118816822473,0.159995436668396,588094016.0,579927552.0,,,,,,,,,False,False
40,S3R44CNS_N40_B12_hybrid_agree,10d97dc93331e61c,0-2-4-6-8-10-11-13-15-17-19-22-24-26-28-30-32-34-36-38-20-18-16-14-12-9-7-5-3-1-21-23-25-27-29-31-33-35-37-39,stage3_native_combined552,hybrid_agreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,9.455671170144342e-05,0.1537016928195953,582178496.0,579926592.0,,,,,,,,,False,False
40,S3R44CNS_N40_B13_hybrid_disagree,f135cbfebb299cef,0-2-4-6-8-10-12-14-16-18-20-38-36-34-32-30-28-26-24-23-21-1-3-5-7-9-11-13-15-17-19-22-25-27-29-31-33-35-37-39,stage3_native_combined552,hybrid_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001436858278793,0.1631214767694473,588100800.0,579927616.0,,,,,,,,,False,False
40,S3R44CNS_N40_B14_hybrid_disagree,8653ef26da9a1483,0-2-4-6-8-10-12-14-16-18-20-38-36-34-32-30-27-25-23-21-1-3-5-7-9-11-13-15-17-19-22-24-26-28-29-31-33-35-37-39,stage3_native_combined552,hybrid_disagreement,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001575493377004,0.1639321446418762,587675520.0,579927808.0,,,,,,,,,False,False
40,S3R44CNS_N40_B15_uncertainty,e249716940a38589,0-2-4-6-8-10-12-14-16-18-20-38-35-33-31-29-27-25-23-21-1-3-5-7-9-11-13-15-17-19-22-24-26-28-30-32-34-36-37-39,stage3_native_combined552,uncertainty_calibration,,,,,True,PASS_TEACHER_FIELDS_EXTRACTED,,0.0001939518444942,0.1578126698732376,587682048.0,579927808.0,,,,,,,,,False,False
