n,order_json,order_compact,order_hash,ppo_v02_checkpoint,ppo_seed,rollout_seed,ppo_generation_mode,predicted_reward,mean_pred_reward,std_pred_reward,conservative_reward,duplicate_vs_training_reference,minimum_hamming_distance_to_training_reference,mean_hamming_distance_to_training_reference,candidate_source,teacher_validated,abaqus_validated,mean_abs_jump,max_abs_jump,adjacent_fraction,parity_switch_fraction,early_center_bias,early_edge_bias,early_spread_proxy
40,"[5,13,29,35,26,20,8,7,23,3,17,30,37,11,15,4,2,21,16,1,6,19,24,12,9,0,22,14,18,10,25,34,32,36,39,38,33,27,31,28]","5,13,29,35,26,20,8,7,23,3,17,30,37,11,15,4,2,21,16,1,6,19,24,12,9,0,22,14,18,10,25,34,32,36,39,38,33,27,31,28",60d4d8350a06360c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260667,stochastic,0.216008548513302,0.3834792402460862,0.10200802142654165,0.3324752295328154,False,36,38.6588785046729,PPO_v02_checkpoint_inference,False,False,9.0,26.0,0.05128205128205128,0.48717948717948717,0.49743589743589733,0.5025641025641026,0.8205128205128205
40,"[6,13,7,5,35,29,37,23,30,20,25,4,2,0,10,15,17,3,16,1,14,26,21,12,9,11,19,8,18,22,24,33,38,32,39,34,36,27,31,28]","6,13,7,5,35,29,37,23,30,20,25,4,2,0,10,15,17,3,16,1,14,26,21,12,9,11,19,8,18,22,24,33,38,32,39,34,36,27,31,28",84fa49e4a144ef82,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260668,stochastic,0.23452249608763684,0.3879762237560758,0.09884518881459173,0.33855362934877997,False,37,39.17289719626168,PPO_v02_checkpoint_inference,False,False,7.897435897435898,30.0,0.0,0.46153846153846156,0.5333333333333332,0.4666666666666667,0.8205128205128205
40,"[35,29,37,30,23,20,26,11,13,8,3,9,1,7,17,5,4,12,15,6,16,2,22,21,18,14,0,39,19,10,25,24,33,36,34,32,38,31,28,27]","35,29,37,30,23,20,26,11,13,8,3,9,1,7,17,5,4,12,15,6,16,2,22,21,18,14,0,39,19,10,25,24,33,36,34,32,38,31,28,27",eecd5b42251fb27b,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260669,stochastic,0.21204757433489818,0.3920411310029841,0.1131244568890011,0.33547890255848356,False,37,39.5,PPO_v02_checkpoint_inference,False,False,7.948717948717949,39.0,0.10256410256410256,0.5128205128205128,0.4615384615384615,0.5384615384615385,0.7435897435897436
40,"[23,13,35,30,37,29,26,5,0,11,10,24,8,3,9,2,7,6,4,14,1,12,16,20,17,19,18,15,22,25,21,28,34,38,36,33,32,39,31,27]","23,13,35,30,37,29,26,5,0,11,10,24,8,3,9,2,7,6,4,14,1,12,16,20,17,19,18,15,22,25,21,28,34,38,36,33,32,39,31,27",caa687563e35ffae,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260670,stochastic,0.27177007042253487,0.4070089886442906,0.08977158559728847,0.36212319584564634,False,36,38.94859813084112,PPO_v02_checkpoint_inference,False,False,6.564102564102564,22.0,0.10256410256410256,0.5641025641025641,0.5743589743589743,0.4256410256410256,0.9487179487179487
40,"[23,29,26,4,13,35,30,5,7,19,36,21,37,20,11,14,6,9,2,3,12,1,8,0,17,22,24,16,18,10,25,15,28,39,32,38,34,27,33,31]","23,29,26,4,13,35,30,5,7,19,36,21,37,20,11,14,6,9,2,3,12,1,8,0,17,22,24,16,18,10,25,15,28,39,32,38,34,27,33,31",a4d8cc04f2a8329a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260671,stochastic,0.2102030712050079,0.4009848249415056,0.11855394288501947,0.3417078534989959,False,37,39.205607476635514,PPO_v02_checkpoint_inference,False,False,9.23076923076923,25.0,0.02564102564102564,0.5641025641025641,0.4871794871794871,0.5128205128205129,0.7948717948717948
40,"[23,17,13,7,4,3,8,11,6,1,35,26,37,29,16,14,10,2,12,0,18,30,20,9,34,19,5,15,22,21,24,25,39,38,28,36,33,32,27,31]","23,17,13,7,4,3,8,11,6,1,35,26,37,29,16,14,10,2,12,0,18,30,20,9,34,19,5,15,22,21,24,25,39,38,28,36,33,32,27,31",b04072eed576dfd2,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260672,stochastic,0.23982770931142386,0.3805683409065904,0.09148739108603098,0.3348246453635749,False,36,38.0,PPO_v02_checkpoint_inference,False,False,8.256410256410257,34.0,0.1282051282051282,0.5128205128205128,0.558974358974359,0.44102564102564096,0.5641025641025641
40,"[29,35,30,13,24,37,23,5,11,15,1,3,19,17,8,6,9,4,2,14,18,7,0,12,16,21,26,10,22,20,25,39,32,38,36,33,34,31,28,27]","29,35,30,13,24,37,23,5,11,15,1,3,19,17,8,6,9,4,2,14,18,7,0,12,16,21,26,10,22,20,25,39,32,38,36,33,34,31,28,27",67a4adaf3d28bc53,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260673,stochastic,0.248250674882629,0.40450930353873654,0.10346208438988952,0.35277826134379175,False,36,38.89252336448598,PPO_v02_checkpoint_inference,False,False,7.282051282051282,18.0,0.05128205128205128,0.46153846153846156,0.4871794871794871,0.5128205128205128,0.8205128205128205
40,"[35,19,29,37,0,9,13,8,17,11,30,4,7,1,6,3,14,26,20,23,33,25,2,5,16,12,10,18,22,15,21,24,28,38,32,39,36,34,27,31]","35,19,29,37,0,9,13,8,17,11,30,4,7,1,6,3,14,26,20,23,33,25,2,5,16,12,10,18,22,15,21,24,28,38,32,39,36,34,27,31",8929d6c7c4bac927,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260674,stochastic,0.2230021713615022,0.4133979139182936,0.12072183513713329,0.35303699634972696,False,36,38.228971962616825,PPO_v02_checkpoint_inference,False,False,8.461538461538462,37.0,0.0,0.46153846153846156,0.5230769230769232,0.47692307692307684,0.9487179487179487
40,"[37,35,29,23,20,13,30,19,22,26,8,6,3,9,7,2,11,16,1,0,5,15,12,14,10,34,18,17,25,21,4,28,33,32,24,36,38,27,31,39]","37,35,29,23,20,13,30,19,22,26,8,6,3,9,7,2,11,16,1,0,5,15,12,14,10,34,18,17,25,21,4,28,33,32,24,36,38,27,31,39",432fef68f7e2d888,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260675,stochastic,0.21104126564945205,0.20935219626297266,0.024379879919898206,0.19716225630302356,False,35,38.64018691588785,PPO_v02_checkpoint_inference,False,False,7.538461538461538,24.0,0.07692307692307693,0.46153846153846156,0.37435897435897436,0.6256410256410256,0.6153846153846154
40,"[37,35,29,26,13,23,22,19,8,5,6,12,39,20,30,25,9,2,3,0,1,7,11,4,17,14,10,18,15,16,24,21,28,38,36,32,34,33,31,27]","37,35,29,26,13,23,22,19,8,5,6,12,39,20,30,25,9,2,3,0,1,7,11,4,17,14,10,18,15,16,24,21,28,38,36,32,34,33,31,27",ec0b1e321d9f1f90,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260676,stochastic,0.27621622652582134,0.41458430393046974,0.08978187890490613,0.3696933644780167,False,36,39.191588785046726,PPO_v02_checkpoint_inference,False,False,6.153846153846154,27.0,0.15384615384615385,0.5641025641025641,0.4512820512820513,0.5487179487179488,0.8205128205128205
40,"[8,13,29,37,23,30,35,11,2,7,5,3,6,17,24,26,16,10,19,20,4,1,9,12,0,22,14,18,15,21,33,25,32,38,39,36,34,31,27,28]","8,13,29,37,23,30,35,11,2,7,5,3,6,17,24,26,16,10,19,20,4,1,9,12,0,22,14,18,15,21,33,25,32,38,39,36,34,31,27,28",e5259bc6571a8bf9,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260677,stochastic,0.258786404538341,0.3754525001389083,0.07317871252447414,0.3388631438766712,False,36,38.86448598130841,PPO_v02_checkpoint_inference,False,False,7.128205128205129,24.0,0.07692307692307693,0.46153846153846156,0.5794871794871795,0.42051282051282046,0.8974358974358975
40,"[24,30,35,29,23,37,26,8,13,5,1,0,7,19,27,9,6,3,11,12,4,15,2,22,17,14,20,16,10,18,21,25,34,38,39,36,32,33,31,28]","24,30,35,29,23,37,26,8,13,5,1,0,7,19,27,9,6,3,11,12,4,15,2,22,17,14,20,16,10,18,21,25,34,38,39,36,32,33,31,28",f96c5c250ac3e793,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260678,stochastic,0.2707156494522689,0.39334696647602324,0.076701911420701,0.3549960107656727,False,36,39.11682242990654,PPO_v02_checkpoint_inference,False,False,6.717948717948718,20.0,0.10256410256410256,0.46153846153846156,0.5128205128205128,0.4871794871794872,0.8205128205128205
40,"[37,29,35,30,23,19,8,13,4,10,2,3,1,7,5,11,6,17,16,26,0,9,12,24,18,20,15,22,14,25,33,28,21,32,34,38,36,39,27,31]","37,29,35,30,23,19,8,13,4,10,2,3,1,7,5,11,6,17,16,26,0,9,12,24,18,20,15,22,14,25,33,28,21,32,34,38,36,39,27,31",3dededd61328eecb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260679,stochastic,0.29303930946791823,0.43084260506337063,0.09608581546789853,0.3827996973294214,False,36,39.49065420560748,PPO_v02_checkpoint_inference,False,False,6.666666666666667,26.0,0.05128205128205128,0.46153846153846156,0.5128205128205129,0.4871794871794871,0.8461538461538461
40,"[12,11,13,23,15,0,35,29,10,4,17,7,2,19,26,30,37,20,8,3,27,16,6,9,18,14,1,5,21,22,34,25,36,32,33,24,38,39,31,28]","12,11,13,23,15,0,35,29,10,4,17,7,2,19,26,30,37,20,8,3,27,16,6,9,18,14,1,5,21,22,34,25,36,32,33,24,38,39,31,28",f61689e5b546d742,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260680,stochastic,0.19901158059467916,0.37592581996787966,0.11154273991083735,0.320154450012461,False,36,38.90654205607477,PPO_v02_checkpoint_inference,False,False,9.384615384615385,35.0,0.10256410256410256,0.5641025641025641,0.5128205128205128,0.4871794871794872,0.8974358974358975
40,"[35,29,30,26,13,14,24,37,23,19,2,7,6,11,9,1,3,0,8,20,17,16,12,4,18,5,15,10,22,25,39,32,34,36,38,21,33,27,28,31]","35,29,30,26,13,14,24,37,23,19,2,7,6,11,9,1,3,0,8,20,17,16,12,4,18,5,15,10,22,25,39,32,34,36,38,21,33,27,28,31",f77937a948b137c7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260681,stochastic,0.26212961658841916,0.41035647498589684,0.09172445213996408,0.3644942489159148,False,35,38.004672897196265,PPO_v02_checkpoint_inference,False,False,6.871794871794871,17.0,0.1282051282051282,0.46153846153846156,0.41025641025641024,0.5897435897435896,0.6153846153846154
40,"[29,37,23,13,24,30,35,26,11,20,3,6,9,7,4,0,17,14,16,8,1,5,18,12,2,15,25,19,10,21,22,38,36,32,39,34,33,27,28,31]","29,37,23,13,24,30,35,26,11,20,3,6,9,7,4,0,17,14,16,8,1,5,18,12,2,15,25,19,10,21,22,38,36,32,39,34,33,27,28,31",6b6e5f2488c211d7,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260682,stochastic,0.245361903364632,0.3811934176254152,0.08238330033108886,0.34000176745987076,False,36,38.61682242990654,PPO_v02_checkpoint_inference,False,False,7.282051282051282,17.0,0.07692307692307693,0.5641025641025641,0.4256410256410256,0.5743589743589743,0.6666666666666666
40,"[24,35,20,30,37,29,5,2,13,23,11,6,3,1,17,16,4,7,9,15,10,8,26,19,12,14,0,22,18,25,38,34,32,21,33,36,39,31,28,27]","24,35,20,30,37,29,5,2,13,23,11,6,3,1,17,16,4,7,9,15,10,8,26,19,12,14,0,22,18,25,38,34,32,21,33,36,39,31,28,27",dd4520dc21917155,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260683,stochastic,0.22481454420970262,0.3829747208244319,0.10101440343522264,0.3324675191068206,False,36,39.51401869158879,PPO_v02_checkpoint_inference,False,False,7.923076923076923,24.0,0.05128205128205128,0.48717948717948717,0.5128205128205128,0.4871794871794872,0.8974358974358975
40,"[29,30,37,35,26,24,16,13,5,17,19,11,4,6,2,3,1,0,9,20,7,12,8,14,18,10,23,21,22,15,28,36,32,25,33,38,34,39,31,27]","29,30,37,35,26,24,16,13,5,17,19,11,4,6,2,3,1,0,9,20,7,12,8,14,18,10,23,21,22,15,28,36,32,25,33,38,34,39,31,27",3f2cfdacf6e92cb6,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260684,stochastic,0.32922229068857567,0.446165622419217,0.07557867059197673,0.4083762871232286,False,35,39.10747663551402,PPO_v02_checkpoint_inference,False,False,5.846153846153846,13.0,0.10256410256410256,0.46153846153846156,0.4666666666666666,0.5333333333333334,0.8205128205128205
40,"[35,29,37,23,30,26,6,13,17,19,3,11,8,4,5,2,1,12,7,9,0,16,14,18,20,21,24,22,15,10,34,39,38,32,25,28,36,27,31,33]","35,29,37,23,30,26,6,13,17,19,3,11,8,4,5,2,1,12,7,9,0,16,14,18,20,21,24,22,15,10,34,39,38,32,25,28,36,27,31,33",53269f231108e85a,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260685,stochastic,0.27558405712050055,0.4270500059355048,0.09683170224238545,0.37863415481431206,False,35,38.16355140186916,PPO_v02_checkpoint_inference,False,False,6.3076923076923075,24.0,0.10256410256410256,0.46153846153846156,0.4410256410256409,0.558974358974359,0.7948717948717948
40,"[23,37,25,26,17,35,29,30,11,13,8,6,7,3,9,1,12,5,2,14,15,0,16,4,19,22,20,18,10,21,36,27,39,28,24,32,34,38,31,33]","23,37,25,26,17,35,29,30,11,13,8,6,7,3,9,1,12,5,2,14,15,0,16,4,19,22,20,18,10,21,36,27,39,28,24,32,34,38,31,33",e0f7a6eff10d67df,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260686,stochastic,0.23647673122065707,0.3800135813904444,0.08971912545070226,0.33515401866509326,False,36,39.518691588785046,PPO_v02_checkpoint_inference,False,False,7.6923076923076925,19.0,0.10256410256410256,0.46153846153846156,0.44102564102564096,0.558974358974359,0.6666666666666666
40,"[13,37,33,35,16,29,30,6,11,7,17,5,19,23,34,20,22,0,4,1,2,3,8,24,26,25,18,10,9,12,14,15,21,39,38,36,32,31,27,28]","13,37,33,35,16,29,30,6,11,7,17,5,19,23,34,20,22,0,4,1,2,3,8,24,26,25,18,10,9,12,14,15,21,39,38,36,32,31,27,28",835020e73716a8cd,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260687,stochastic,0.21730273865414712,0.23296306451443846,0.02481024633199895,0.22055794134843898,False,36,39.38317757009346,PPO_v02_checkpoint_inference,False,False,7.102564102564102,24.0,0.23076923076923078,0.4358974358974359,0.5692307692307692,0.43076923076923074,0.7948717948717948
40,"[1,13,29,35,30,23,19,2,3,28,37,26,8,0,11,7,6,5,17,22,20,4,12,24,18,9,14,15,16,10,27,39,21,34,36,38,25,33,32,31]","1,13,29,35,30,23,19,2,3,28,37,26,8,0,11,7,6,5,17,22,20,4,12,24,18,9,14,15,16,10,27,39,21,34,36,38,25,33,32,31",9681a2f5f2c91522,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260688,stochastic,0.2275739241001562,0.3852470866449101,0.09665577270676218,0.336919200291529,False,36,39.299065420560744,PPO_v02_checkpoint_inference,False,False,8.35897435897436,25.0,0.1794871794871795,0.5128205128205128,0.5487179487179487,0.4512820512820512,0.8717948717948718
40,"[25,29,30,35,11,18,23,13,9,28,8,1,3,5,16,26,37,20,6,7,12,17,0,4,2,15,14,10,19,24,22,21,34,36,38,33,32,39,27,31]","25,29,30,35,11,18,23,13,9,28,8,1,3,5,16,26,37,20,6,7,12,17,0,4,2,15,14,10,19,24,22,21,34,36,38,33,32,39,27,31",3a6a1d6e78338e55,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260689,stochastic,0.23287270148669795,0.3865921302720604,0.09595970329852627,0.3386122786227973,False,37,39.467289719626166,PPO_v02_checkpoint_inference,False,False,7.384615384615385,24.0,0.1282051282051282,0.5641025641025641,0.41025641025641024,0.5897435897435898,0.6666666666666666
40,"[5,13,35,29,37,26,20,19,30,23,3,8,17,11,7,6,2,16,9,0,12,15,14,1,4,24,22,10,18,21,25,28,34,36,38,32,33,39,27,31]","5,13,35,29,37,26,20,19,30,23,3,8,17,11,7,6,2,16,9,0,12,15,14,1,4,24,22,10,18,21,25,28,34,36,38,32,33,39,27,31",21a7cf42844367e4,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260690,stochastic,0.25712249608763665,0.39367515813993537,0.08566865822131217,0.35084082902927927,False,35,38.64018691588785,PPO_v02_checkpoint_inference,False,False,7.230769230769231,22.0,0.10256410256410256,0.41025641025641024,0.43589743589743585,0.5641025641025641,0.8205128205128205
40,"[37,30,29,35,26,5,23,8,13,4,7,3,1,9,11,17,19,10,6,0,14,2,18,20,12,15,16,21,22,24,25,33,34,32,38,36,39,27,31,28]","37,30,29,35,26,5,23,8,13,4,7,3,1,9,11,17,19,10,6,0,14,2,18,20,12,15,16,21,22,24,25,33,34,32,38,36,39,27,31,28",74a8b06cff33daff,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260691,stochastic,0.2781940434272297,0.41738751175514033,0.08955277233748359,0.37261112558639853,False,35,39.56542056074766,PPO_v02_checkpoint_inference,False,False,6.230769230769231,21.0,0.1282051282051282,0.4358974358974359,0.5692307692307692,0.43076923076923074,0.8461538461538461
40,"[11,9,13,30,29,35,24,37,17,19,26,25,23,16,2,5,7,3,1,12,6,0,8,4,10,14,22,20,18,15,21,28,34,36,38,33,32,39,27,31]","11,9,13,30,29,35,24,37,17,19,26,25,23,16,2,5,7,3,1,12,6,0,8,4,10,14,22,20,18,15,21,28,34,36,38,33,32,39,27,31",43c6332ec5ef0271,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260692,stochastic,0.30998680555555536,0.4528025190916206,0.09963573674404569,0.40298465071959777,False,34,37.953271028037385,PPO_v02_checkpoint_inference,False,False,5.897435897435898,20.0,0.07692307692307693,0.358974358974359,0.44102564102564107,0.558974358974359,0.717948717948718
40,"[29,35,37,12,13,10,16,11,2,30,26,18,4,8,3,6,5,1,7,15,0,9,14,17,20,25,19,22,23,39,24,21,32,38,34,36,27,33,31,28]","29,35,37,12,13,10,16,11,2,30,26,18,4,8,3,6,5,1,7,15,0,9,14,17,20,25,19,22,23,39,24,21,32,38,34,36,27,33,31,28",6aabf19664ff4952,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260693,stochastic,0.24169927621283244,0.3718985658965287,0.08348500027795612,0.33015606575755063,False,35,39.06542056074766,PPO_v02_checkpoint_inference,False,False,6.897435897435898,28.0,0.07692307692307693,0.5384615384615384,0.5435897435897437,0.4564102564102564,0.8974358974358975
40,"[1,13,7,23,3,5,11,8,17,37,29,35,30,20,19,16,9,2,6,0,12,10,4,15,14,18,26,22,21,24,38,34,32,25,33,36,39,31,27,28]","1,13,7,23,3,5,11,8,17,37,29,35,30,20,19,16,9,2,6,0,12,10,4,15,14,18,26,22,21,24,38,34,32,25,33,36,39,31,27,28",92eede57bcbb0591,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260694,stochastic,0.28395733568075093,0.3999214612584119,0.07862551923112049,0.36060870164285164,False,34,39.07943925233645,PPO_v02_checkpoint_inference,False,False,6.589743589743589,20.0,0.10256410256410256,0.38461538461538464,0.5743589743589744,0.42564102564102557,0.9230769230769231
40,"[8,13,5,10,11,23,29,37,30,35,9,2,7,26,0,3,6,14,4,1,19,17,24,16,12,15,21,22,18,20,39,36,34,38,25,27,32,33,31,28]","8,13,5,10,11,23,29,37,30,35,9,2,7,26,0,3,6,14,4,1,19,17,24,16,12,15,21,22,18,20,39,36,34,38,25,27,32,33,31,28",3179c5c93f65c24c,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260695,stochastic,0.2539275136932705,0.41023070830620845,0.09886395638600448,0.3607987301132062,False,36,38.9392523364486,PPO_v02_checkpoint_inference,False,False,7.076923076923077,26.0,0.07692307692307693,0.5128205128205128,0.5487179487179488,0.4512820512820513,0.8205128205128205
40,"[29,35,37,30,19,26,23,11,13,17,9,3,4,8,6,1,12,7,5,14,16,2,15,20,18,0,24,10,22,21,25,38,32,34,36,33,39,27,31,28]","29,35,37,30,19,26,23,11,13,17,9,3,4,8,6,1,12,7,5,14,16,2,15,20,18,0,24,10,22,21,25,38,32,34,36,33,39,27,31,28",cd54b8342e606d20,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260696,stochastic,0.27371515062597795,0.4260195499856474,0.10150790386708036,0.37526559805210724,False,37,39.48598130841121,PPO_v02_checkpoint_inference,False,False,6.846153846153846,24.0,0.05128205128205128,0.38461538461538464,0.41538461538461535,0.5846153846153846,0.6666666666666666
40,"[17,13,11,37,23,30,26,35,8,5,7,29,20,24,1,3,2,14,16,10,9,0,6,12,4,19,15,18,21,22,25,39,34,36,38,32,33,27,28,31]","17,13,11,37,23,30,26,35,8,5,7,29,20,24,1,3,2,14,16,10,9,0,6,12,4,19,15,18,21,22,25,39,34,36,38,32,33,27,28,31",51cd74dd329a75ee,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260697,stochastic,0.2424413047730829,0.3892040560586603,0.09406591161132775,0.34217110025299646,False,35,38.56542056074766,PPO_v02_checkpoint_inference,False,False,7.128205128205129,27.0,0.1282051282051282,0.46153846153846156,0.49743589743589745,0.5025641025641026,0.8205128205128205
40,"[13,30,37,29,35,6,7,11,23,26,8,4,9,0,3,14,2,1,12,17,19,20,15,21,16,18,5,24,10,22,39,38,36,32,25,34,27,28,33,31]","13,30,37,29,35,6,7,11,23,26,8,4,9,0,3,14,2,1,12,17,19,20,15,21,16,18,5,24,10,22,39,38,36,32,25,34,27,28,33,31",e12af44099899588,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260698,stochastic,0.23364088419405304,0.40783505631310973,0.11008399256838025,0.35279306002891964,False,36,39.39719626168224,PPO_v02_checkpoint_inference,False,False,7.6923076923076925,29.0,0.1282051282051282,0.6153846153846154,0.5333333333333334,0.4666666666666667,0.7948717948717948
40,"[17,13,6,29,37,35,26,30,23,11,19,5,0,1,7,3,4,10,2,9,15,8,22,16,12,18,20,14,25,21,32,24,38,33,36,34,39,31,27,28]","17,13,6,29,37,35,26,30,23,11,19,5,0,1,7,3,4,10,2,9,15,8,22,16,12,18,20,14,25,21,32,24,38,33,36,34,39,31,27,28",c043b88401a2a2bb,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_ppo_rl_lam_fea_addendum_v02_targeted_N24_N40\ppo_training_v02\checkpoints\N40_seed20260624_maskable_ppo_v02.zip,20260624,24260699,stochastic,0.2830256846635366,0.4225260597102544,0.09341052070122242,0.3758207993596432,False,36,39.51401869158879,PPO_v02_checkpoint_inference,False,False,6.743589743589744,23.0,0.07692307692307693,0.38461538461538464,0.482051282051282,0.5179487179487179,0.7948717948717948
