n,order_hash,candidate_source,selection_bucket,generation_method,seed_strategy,first_track_norm,last_track_norm,normalized_mean_jump,normalized_max_jump,adjacent_jump_count,long_jump_count,parity_switch_rate,monotonicity_fraction,direction_reversal_count,jump_entropy,early_center_bias,late_center_bias,edge_early_count,center_early_count,max_unvisited_gap_proxy_mean_norm,max_unvisited_gap_proxy_max_norm,candidate_id,strategy_name,order_json,order_compact,novelty_distance_to_combined108,nearest_combined108_strategy,novelty_distance_to_run24_shortlist64,nearest_run24_shortlist64_strategy,duplicate_of_combined108_teacher,duplicate_of_run23_or_run24
12,3a4567e2ea6ce9ac,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.25_topk_None,,0.36363636363636365,1.0,0.33884297520661155,0.8181818181818182,5,3,0.6363636363636364,0.6,4,1.5403058252205166,0.393939393939394,0.6969696969696969,1,2,0.24305555555555555,0.5833333333333334,R26_N12_C00022,N12_R26_N12_C00022_gnn_policy_temperature_diverse,"[4,5,10,6,0,1,9,8,7,3,2,11]",4-5-10-6-0-1-9-8-7-3-2-11,0.3484848484848485,N12_A09_center_edge_alternating,0.3181818181818182,S3R24L64_N12_B02_top_region,False,False
12,3d2dd5a394db1903,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.6_topk_None,,0.0,0.6363636363636364,0.42148760330578516,1.0,1,4,0.45454545454545453,0.3,7,2.09827373951625,0.7575757575757575,0.45454545454545453,2,1,0.2916666666666667,0.9166666666666666,R26_N12_C00023,N12_R26_N12_C00023_gnn_policy_temperature_diverse,"[0,11,4,8,10,2,5,6,1,3,9,7]",0-11-4-8-10-2-5-6-1-3-9-7,0.13636363636363635,N12_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.25757575757575757,S3R24L64_N12_B02_top_region,False,False
12,3f0287e9d136bfd9,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.65_topk_4,,0.0,0.8181818181818182,0.2892561983471074,1.0,5,2,0.6363636363636364,0.3,7,1.5403058252205166,0.7575757575757575,0.5151515151515151,2,1,0.34722222222222227,0.9166666666666666,R26_N12_C00024,N12_R26_N12_C00024_gnn_policy_temperature_diverse,"[0,11,7,8,2,1,4,3,5,6,10,9]",0-11-7-8-2-1-4-3-5-6-10-9,0.21212121212121213,N12_A03_greedy_maximin_distance,0.3484848484848485,S3R24L64_N12_B07_sentinel_control,False,False
12,4bea8907738308cf,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.85_topk_None,,0.0,0.8181818181818182,0.3057851239669422,0.7272727272727273,2,2,0.6363636363636364,0.4,6,1.6417347121815213,0.5151515151515151,0.3333333333333333,1,2,0.2708333333333333,0.9166666666666666,R26_N12_C00025,N12_R26_N12_C00025_gnn_policy_temperature_diverse,"[0,5,8,2,4,1,3,11,10,7,6,9]",0-5-8-2-4-1-3-11-10-7-6-9,0.18181818181818182,N12_A03_greedy_maximin_distance,0.3333333333333333,S3R24L64_N12_B02_top_region,False,False
12,237df30341b283f3,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.0_topk_None,,0.0,0.8181818181818182,0.42148760330578516,1.0,1,3,0.45454545454545453,0.2,8,1.7677614722823294,0.9393939393939394,0.3333333333333333,3,0,0.40972222222222227,0.9166666666666666,R26_N12_C00026,N12_R26_N12_C00026_gnn_policy_temperature_diverse,"[0,11,1,4,2,10,5,3,8,6,7,9]",0-11-1-4-2-10-5-3-8-6-7-9,0.18181818181818182,N12_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.3939393939393939,S3R24L64_N12_B02_top_region,False,False
12,9a3fb2443276a6ef,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.25_topk_4,,0.45454545454545453,0.5454545454545454,0.35537190082644626,0.8181818181818182,3,3,0.6363636363636364,0.5,5,1.7201934592138248,0.45454545454545453,0.5151515151515151,1,2,0.2152777777777778,0.5,R26_N12_C00027,N12_R26_N12_C00027_gnn_policy_temperature_diverse,"[5,11,7,2,8,4,3,0,1,10,9,6]",5-11-7-2-8-4-3-0-1-10-9-6,0.3181818181818182,N12_A03_greedy_maximin_distance,0.36363636363636365,S3R24L64_N12_B03_model_disagreement,False,False
12,525fd6dc3b024204,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.6_topk_None,,0.0,1.0,0.35537190082644626,0.9090909090909091,1,2,0.6363636363636364,0.2,8,1.6726254461443206,0.6363636363636364,0.5757575757575758,2,1,0.2708333333333333,0.9166666666666666,R26_N12_C00028,N12_R26_N12_C00028_gnn_policy_temperature_diverse,"[0,10,5,8,1,3,2,7,4,6,9,11]",0-10-5-8-1-3-2-7-4-6-9-11,0.21212121212121213,N12_A07_regular_jump_coprime,0.24242424242424243,S3R24L64_N12_B04_uncertainty_calibration,False,False
12,5fd0492eae0b93a4,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.65_topk_None,,0.0,0.6363636363636364,0.4049586776859504,1.0,2,3,0.6363636363636364,0.4,6,2.019814992484946,0.8787878787878788,0.2727272727272727,3,0,0.34722222222222227,0.9166666666666666,R26_N12_C00029,N12_R26_N12_C00029_gnn_policy_temperature_diverse,"[0,11,9,4,8,2,1,10,5,3,6,7]",0-11-9-4-8-2-1-10-5-3-6-7,0.25757575757575757,N12_A06_edge_in_alternating,0.4090909090909091,S3R24L64_N12_B05_diversity_coverage,False,False
12,95d4879c93bcfa49,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.85_topk_4,,0.0,0.6363636363636364,0.35537190082644626,0.9090909090909091,3,3,0.45454545454545453,0.5,5,1.7986522062451287,0.393939393939394,0.6363636363636364,1,2,0.2638888888888889,0.9166666666666666,R26_N12_C00030,N12_R26_N12_C00030_gnn_policy_temperature_diverse,"[0,5,6,8,4,3,10,2,1,11,9,7]",0-5-6-8-4-3-10-2-1-11-9-7,0.19696969696969696,N12_A14_graph_pointer_policy_u2first_proxy,0.22727272727272727,S3R24L64_N12_B02_top_region,False,False
12,0deefed20d5958c9,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.0_topk_None,,0.0,0.8181818181818182,0.42148760330578516,0.8181818181818182,2,6,0.6363636363636364,0.2,8,1.7201934592138253,0.8787878787878788,0.6363636363636364,3,0,0.3819444444444444,0.9166666666666666,R26_N12_C00031,N12_R26_N12_C00031_gnn_policy_temperature_diverse,"[0,2,11,4,10,3,6,5,7,1,8,9]",0-2-11-4-10-3-6-5-7-1-8-9,0.22727272727272727,N12_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.3484848484848485,S3R24L64_N12_B02_top_region,False,False
12,29dc744a5492d696,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.25_topk_None,,0.0,0.9090909090909091,0.23140495867768596,0.6363636363636364,5,2,0.7272727272727273,0.6,4,1.4142790651197084,0.8181818181818182,0.5757575757575758,3,0,0.3680555555555556,0.9166666666666666,R26_N12_C00032,N12_R26_N12_C00032_gnn_policy_temperature_diverse,"[0,1,2,8,11,4,3,6,5,7,9,10]",0-1-2-8-11-4-3-6-5-7-9-10,0.19696969696969696,N12_A03_greedy_maximin_distance,0.3484848484848485,S3R24L64_N12_B02_top_region,False,False
12,d01ef06ee499499d,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.6_topk_4,,0.0,0.36363636363636365,0.396694214876033,1.0,1,4,0.36363636363636365,0.4,6,1.8937882323831374,0.8787878787878788,0.2727272727272727,3,0,0.3611111111111111,0.9166666666666666,R26_N12_C00033,N12_R26_N12_C00033_gnn_policy_temperature_diverse,"[0,11,9,6,2,10,8,1,7,5,3,4]",0-11-9-6-2-10-8-1-7-5-3-4,0.30303030303030304,N12_A06_edge_in_alternating,0.30303030303030304,S3R24L64_N12_B07_sentinel_control,False,False
12,e682400af8677176,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.65_topk_None,,0.0,0.8181818181818182,0.32231404958677684,0.8181818181818182,4,2,0.6363636363636364,0.4,6,1.6417347121815213,0.6969696969696969,0.45454545454545453,2,1,0.3055555555555555,0.9166666666666666,R26_N12_C00034,N12_R26_N12_C00034_gnn_policy_temperature_diverse,"[0,5,11,6,10,1,2,3,4,8,7,9]",0-5-11-6-10-1-2-3-4-8-7-9,0.16666666666666666,N12_A11_graph_pointer_policy_diverse_01,0.3939393939393939,S3R24L64_N12_B02_top_region,False,False
12,f298b706b851df63,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.85_topk_None,,0.09090909090909091,1.0,0.3140495867768595,0.8181818181818182,5,3,0.7272727272727273,0.6,4,1.5403058252205168,0.5757575757575758,0.8787878787878788,2,1,0.3055555555555555,0.8333333333333334,R26_N12_C00035,N12_R26_N12_C00035_gnn_policy_temperature_diverse,"[1,2,7,6,5,4,3,10,8,0,9,11]",1-2-7-6-5-4-3-10-8-0-9-11,0.2878787878787879,S3R19B28_N12_B03_geometry_signal_top,0.4090909090909091,S3R24L64_N12_B03_model_disagreement,False,False
12,e8917cfcbbe0a179,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.0_topk_4,,0.0,0.2727272727272727,0.48760330578512395,0.9090909090909091,1,5,0.6363636363636364,0.1,9,2.0198149924849456,0.7575757575757575,0.4545454545454546,3,0,0.3333333333333333,0.9166666666666666,R26_N12_C00036,N12_R26_N12_C00036_gnn_policy_temperature_diverse,"[0,9,2,11,1,4,8,6,7,5,10,3]",0-9-2-11-1-4-8-6-7-5-10-3,0.30303030303030304,N12_A06_edge_in_alternating,0.3787878787878788,S3R24L64_N12_B08_exploitation_reference,False,False
12,e5d75ad408460a2f,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.25_topk_None,,0.0,0.9090909090909091,0.34710743801652894,0.7272727272727273,1,3,0.36363636363636365,0.2,8,1.8937882323831374,0.6363636363636364,0.5757575757575758,2,1,0.3680555555555556,0.9166666666666666,R26_N12_C00037,N12_R26_N12_C00037_gnn_policy_temperature_diverse,"[0,4,2,5,3,11,6,8,1,7,9,10]",0-4-2-5-3-11-6-8-1-7-9-10,0.19696969696969696,N12_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.3181818181818182,S3R24L64_N12_B02_top_region,False,False
12,da7a9dee597f2201,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.6_topk_None,,0.36363636363636365,0.09090909090909091,0.371900826446281,0.9090909090909091,2,2,0.6363636363636364,0.3,7,1.846220219314633,0.45454545454545453,0.8181818181818182,1,2,0.2708333333333333,0.5833333333333334,R26_N12_C00038,N12_R26_N12_C00038_gnn_policy_temperature_diverse,"[4,5,0,2,7,8,3,10,6,9,11,1]",4-5-0-2-7-8-3-10-6-9-11-1,0.16666666666666666,N12_A14_graph_pointer_policy_u2first_proxy,0.3484848484848485,S3R24L64_N12_B02_top_region,False,False
12,340573ba60cd3580,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.65_topk_4,,0.0,0.8181818181818182,0.47107438016528924,1.0,1,5,0.6363636363636364,0.2,8,2.145841752585754,0.6969696969696969,0.5151515151515151,2,1,0.2986111111111111,0.9166666666666666,R26_N12_C00039,N12_R26_N12_C00039_gnn_policy_temperature_diverse,"[0,11,5,8,4,10,1,3,6,7,2,9]",0-11-5-8-4-10-1-3-6-7-2-9,0.19696969696969696,N12_A03_greedy_maximin_distance,0.36363636363636365,S3R24L64_N12_B04_uncertainty_calibration,False,False
12,c5842f40f4959515,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.85_topk_None,,0.0,1.0,0.25619834710743805,0.45454545454545453,1,0,0.45454545454545453,0.2,8,1.4681399390112084,0.5757575757575758,0.6363636363636364,2,1,0.3611111111111111,0.9166666666666666,R26_N12_C00040,N12_R26_N12_C00040_gnn_policy_temperature_diverse,"[0,5,2,4,1,3,6,10,8,9,7,11]",0-5-2-4-1-3-6-10-8-9-7-11,0.18181818181818182,N12_A01_raster_left_to_right,0.2878787878787879,S3R24L64_N12_B02_top_region,False,False
12,943be41c29b6ca22,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.0_topk_None,,0.0,0.8181818181818182,0.35537190082644626,0.9090909090909091,2,2,0.6363636363636364,0.5,5,1.8462202193146333,0.5757575757575758,0.8181818181818182,1,2,0.3125,0.9166666666666666,R26_N12_C00041,N12_R26_N12_C00041_gnn_policy_temperature_diverse,"[0,3,4,5,8,2,7,10,6,1,11,9]",0-3-4-5-8-2-7-10-6-1-11-9,0.22727272727272727,N12_A14_graph_pointer_policy_u2first_proxy,0.2878787878787879,S3R24L64_N12_B02_top_region,False,False
12,d8bdcc34673cc981,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.25_topk_4,,0.09090909090909091,0.18181818181818182,0.4380165289256199,1.0,2,4,0.6363636363636364,0.3,7,2.019814992484946,0.6363636363636364,0.3333333333333333,2,1,0.2916666666666667,0.8333333333333334,R26_N12_C00042,N12_R26_N12_C00042_gnn_policy_temperature_diverse,"[1,5,11,0,9,4,3,10,8,6,7,2]",1-5-11-0-9-4-3-10-8-6-7-2,0.2727272727272727,N12_A11_graph_pointer_policy_diverse_01,0.2878787878787879,S3R24L64_N12_B01_top_region,False,False
12,6eef9e2a5eb437bf,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_1.6_topk_None,,0.8181818181818182,0.0,0.371900826446281,0.7272727272727273,1,4,0.45454545454545453,0.3,7,1.5157079520807129,0.6363636363636364,0.7575757575757577,2,1,0.2916666666666667,0.75,R26_N12_C00043,N12_R26_N12_C00043_gnn_policy_temperature_diverse,"[9,11,4,6,3,5,7,10,2,1,8,0]",9-11-4-6-3-5-7-10-2-1-8-0,0.4090909090909091,N12_A05_center_out,0.3939393939393939,S3R24L64_N12_B01_top_region,False,False
12,6225b05324ac3453,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.65_topk_None,,0.0,0.8181818181818182,0.4049586776859504,1.0,3,3,0.6363636363636364,0.2,8,1.6726254461443206,0.8181818181818182,0.3333333333333333,2,1,0.34027777777777773,0.9166666666666666,R26_N12_C00044,N12_R26_N12_C00044_gnn_policy_temperature_diverse,"[0,11,3,6,2,1,10,7,8,4,5,9]",0-11-3-6-2-1-10-7-8-4-5-9,0.30303030303030304,N12_A06_edge_in_alternating,0.3939393939393939,S3R24L64_N12_B04_uncertainty_calibration,False,False
12,229cc4ef89d35972,graph_pointer_temperature_sampled,gnn_policy_temperature_diverse,temp_0.85_topk_4,,0.45454545454545453,0.9090909090909091,0.32231404958677684,0.7272727272727273,2,3,0.45454545454545453,0.4,6,1.5465986860435126,0.5151515151515151,0.5757575757575758,1,2,0.23611111111111113,0.5,R26_N12_C00045,N12_R26_N12_C00045_gnn_policy_temperature_diverse,"[5,11,3,6,8,0,2,1,4,7,9,10]",5-11-3-6-8-0-2-1-4-7-9-10,0.19696969696969696,N12_A03_greedy_maximin_distance,0.42424242424242425,S3R24L64_N12_B03_model_disagreement,False,False
