n,strategy_name,dataset_source,legacy_source_category,order_json,order_hash,u2_range,peeq_max,surface_t_proxy,mises_max,peeq_metric_source,mises_metric_source,metric_semantic_warning,legacy_compatibility_status,target_u2_score_combined172_plus_N32_rank,target_peeq_score_combined172_plus_N32_rank,target_surfaceT_score_combined172_plus_N32_rank,target_mises_score_combined172_plus_N32_rank,target_reward_combined172_plus_N32_mapped_u2_primary,reward_rank_combined172_plus_N32_within_n,teacher_validation_status,source_file,source_row_index
32,RLU2M_A29_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,12,14,18,16,20,22,24,28,26,30,3,1,5,7,9,11,13,23,21,19,15,17,29,27,25,31]",2768e819f5d4e70d,6.319039e-05,0.1463521050661802,0.0028189535706706,1.9332780373333336,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.9758308157099698,0.3534743202416919,0.879154078549849,0.6827794561933535,0.8270392749244713,8.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,166
32,RLU2M_A30_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,20,22,24,26,1,30,28,15,7,3,5,9,11,13,17,19,27,29,31]",f853fea9d6aeab89,0.00017254293,0.1453176195919513,0.0078570096739342,1.9332784426666665,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.6646525679758308,0.46223564954682783,0.38972809667673713,0.6283987915407855,0.5948640483383686,151.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,167
32,RLU2M_A31_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,20,10,12,14,16,18,26,24,22,1,30,28,3,5,7,9,11,13,15,17,19,27,29,31]",4537d4a3f469f13e,0.00015107918,0.1452053667604923,0.0093052861866525,1.9332784213333327,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7009063444108761,0.4954682779456193,0.26586102719033233,0.6344410876132931,0.6129909365558912,138.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,168
32,RLU2M_A32_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,16,12,14,10,18,20,22,24,26,1,30,28,3,5,19,7,9,11,13,15,17,27,29,31]",627f4e1f2e9cf191,0.00015975624,0.1450103992223739,0.008133613698773,1.933278528,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.6888217522658611,0.5196374622356495,0.35649546827794565,0.6057401812688822,0.6175981873111782,132.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,169
32,RLU2M_A33_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[6,8,0,4,10,12,14,16,18,20,22,24,26,1,21,23,27,29,31,25,28,2,30,3,5,7,9,11,13,15,17,19]",f515f76d5fa8d2c6,0.0001236612,0.1450170534849167,0.0180933465473267,1.9332802773333333,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7462235649546828,0.5166163141993958,0.024169184290030232,0.34592145015105735,0.6080815709969789,142.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,170
32,RLU2M_A34_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[25,0,2,4,6,8,10,12,14,16,18,20,22,24,26,1,3,28,30,5,7,9,11,31,13,15,17,19,21,23,27,29]",cb10dfeb6c3741e6,6.693073e-05,0.1470251552760601,0.002998445473763,1.933279552,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.9607250755287009,0.27794561933534745,0.8731117824773413,0.4274924471299094,0.7887462235649547,26.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,171
32,RLU2M_A35_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,18,6,8,10,12,14,16,20,22,24,26,1,30,28,13,15,17,3,5,7,9,11,19,27,29,31]",2801582d1baa76c6,0.00024513167,0.1445314554870128,0.0083617791260012,1.933279552,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.5709969788519638,0.6012084592145015,0.32930513595166166,0.4274924471299094,0.5456948640483383,175.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,172
32,RLU2M_A36_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[18,15,20,31,25,12,23,26,28,30,29,9,6,0,4,24,22,10,8,3,14,2,5,16,11,21,17,7,27,13,1,19]",ae813f925f6445a0,0.0005535034,0.1470977385342121,0.0102927982819291,1.9332793173333336,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.40181268882175225,0.2688821752265861,0.21450151057401812,0.4561933534743202,0.359214501510574,223.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,173
32,RLU2M_A37_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[25,30,27,18,17,14,7,5,1,28,16,22,19,8,11,13,31,23,29,2,9,20,3,4,12,26,24,0,21,15,10,6]",9e9a36a6b93273f3,0.0006864436,0.1453052128106356,0.005848736632299,1.9332775253333332,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.2356495468277946,0.4652567975830816,0.6374622356495468,0.7854984894259819,0.3492447129909366,226.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,174
32,RLU2M_A38_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[30,26,24,4,12,9,16,18,20,27,6,19,10,2,3,22,21,17,13,29,0,7,5,15,14,28,25,23,11,8,1,31]",bf443078d822b202,0.00053302577,0.1425912859290838,0.0055869931794178,1.933276288,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.41993957703927487,0.8429003021148036,0.6646525679758308,0.9894259818731118,0.557477341389728,171.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,175
32,RLU2M_A39_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[25,30,11,2,7,9,16,22,14,4,0,5,26,18,23,1,12,13,29,19,21,27,8,10,31,20,3,17,6,15,28,24]",99a8e5af489f990b,0.0004904706,0.142100101262331,0.0059501001900334,1.9332768213333331,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.45317220543806647,0.8942598187311178,0.6223564954682779,0.8897280966767371,0.5801359516616313,156.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,176
32,RLU2M_A40_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[8,0,13,18,19,21,31,29,11,25,17,10,15,2,9,27,6,4,23,14,28,3,1,5,12,20,22,16,7,26,24,30]",6a21054f3876a839,0.00055579736,0.1415063659846782,0.0050197176769468,1.9332769066666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.3987915407854985,0.9274924471299093,0.7280966767371602,0.877643504531722,0.561404833836858,167.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,177
32,RLU2_A01_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,20,22,24,26,1,30,28,3,5,7,9,11,13,15,17,19,27,29,31]",7e21697e8af0fbeb,6.2689614e-05,0.1465085811913013,0.0071765300717627,1.933278890666667,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.9818731117824774,0.32930513595166166,0.46827794561933533,0.5105740181268883,0.7764350453172206,32.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,178
32,RLU2_A02_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[23,21,25,0,2,4,6,8,10,12,14,16,18,20,22,24,28,30,1,26,3,5,7,9,11,13,15,17,19,27,29,31]",4a8c4454f5f46d8c,7.1907634e-05,0.1436078546196222,0.0064514622389312,1.9332787413333328,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.9516616314199395,0.7311178247734139,0.5649546827794563,0.552870090634441,0.8489425981873112,4.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,179
32,RLU2_A03_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,20,22,24,28,30,3,26,1,5,7,9,11,13,15,17,19,27,29,31]",f3e9b21e34c4833e,7.585464e-05,0.144919486194849,0.0067932480120083,1.9332795733333328,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.9395770392749244,0.540785498489426,0.5196374622356495,0.41993957703927487,0.7918429003021148,23.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,180
32,RLU2_A04_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,4,2,6,8,10,12,14,16,18,20,22,24,28,30,1,26,3,5,7,9,11,13,15,17,19,27,29,31]",2d1683c6528a2bca,7.5410426e-05,0.1434144146740436,0.0065055293570914,1.9332786346666664,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.9425981873111783,0.7552870090634441,0.5498489425981873,0.5906344410876133,0.8482628398791543,5.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,181
32,RLU2_A05_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,22,24,20,28,30,1,26,3,5,7,9,11,13,15,17,19,27,29,31]",480882ee0692b125,0.00010262672,0.1460043346881867,0.0068813078401182,1.9332811733333333,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.8187311178247734,0.38368580060422963,0.5075528700906344,0.27794561933534745,0.6735649546827794,94.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,182
32,RLU2_A06_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,20,22,24,28,30,1,26,3,9,7,5,11,13,15,17,19,27,29,31]",12b022f38e699185,0.00010029843,0.1440748085081577,0.0064627470317,1.933278506666667,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.8429003021148036,0.6737160120845922,0.5589123867069486,0.6132930513595166,0.7691842900302116,36.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,183
32,RLU2_A07_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[21,23,25,0,2,4,6,8,10,12,14,16,18,20,22,24,28,30,1,26,9,7,5,3,11,13,15,17,19,27,29,31]",8d692ed83154db5a,0.00010670486,0.1414372634887695,0.0062470918644855,1.93327872,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.8006042296072508,0.9365558912386707,0.5921450151057401,0.5619335347432024,0.7950151057401813,22.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,184
32,RLU2_A08_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,1,3,5,7,9,11,13,15,19,17,21,23,25,27,29,31]",6eee5930a846509c,8.7065084e-05,0.1471535865962505,0.0024936903645686,1.933277952,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.8972809667673716,0.2628398791540786,0.918429003021148,0.702416918429003,0.7627643504531723,41.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,185
32,RLU2_A09_V01,stage2_n32_legacy,stage2_n32_gnn_rl_legacy,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,17,19,21,23,9,11,13,15,1,3,5,7,25,27,29,31]",83b5bc8157a85cda,0.00012285949,0.1446040915697813,0.0040037030340207,1.933278144,peeq_guard,mises_P95_top_band,True,LEGACY_COMPATIBLE_WITH_WARNINGS,0.7492447129909365,0.5800604229607251,0.797583081570997,0.6661631419939578,0.7160876132930515,68.0,LEGACY_TEACHER_LABEL_COMPATIBLE,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,186
